ticker,entry_date,exit_date,pnl,pnl_pct,exit_reason
010130,2022-11-01,2022-11-30,-67283.39999999944,-0.00877822792190228,REBAL
225190,2022-11-01,2022-11-30,4141.444500000216,0.0005320417400217184,REBAL
001070,2022-11-01,2022-11-30,-151503.0,-0.019476058131604253,REBAL
189690,2022-11-01,2022-11-30,-182488.5094999997,-0.02344523723307279,REBAL
204210,2022-11-01,2022-11-30,1006859.8575000009,0.12935373489921817,REBAL
004990,2022-11-01,2022-11-30,-17964.134999999776,-0.005625097957625159,REBAL
095570,2022-11-01,2022-11-30,701.7000000000007,0.02995273384325977,REBAL
152550,2022-11-01,2022-11-30,-8.38859999999977,-0.004095290416021463,REBAL
004360,2022-11-30,2022-12-08,559029.2100000009,0.06538643350844214,TRAIL
093190,2022-11-01,2022-12-13,-661277.415,-0.08494837895183426,TRAIL
109860,2022-05-27,2022-12-16,217984.125,0.03201001627584471,TRAIL
000700,2022-11-30,2022-12-28,-1583.8889999999992,-0.07344798606950192,TRAIL
009970,2022-11-01,2022-12-29,1030692.96,0.13288788525166317,REBAL
033780,2022-11-30,2022-12-29,-614120.3199999994,-0.07178809250926824,REBAL
099190,2022-11-30,2022-12-29,43131.3916000016,0.005034191123891633,REBAL
065510,2022-11-30,2022-12-29,-114860.0,-0.013402811066339131,REBAL
001067,2022-11-30,2022-12-29,275046.96584999934,0.03220232653070692,REBAL
093320,2022-11-30,2022-12-29,305882.7450000001,0.04012441676627864,REBAL
204210,2022-12-29,2023-01-03,-1094215.625,-0.12858337911401888,TRAIL
010130,2022-12-29,2023-02-01,-367554.60000000056,-0.046249987117988986,REBAL
090470,2022-12-29,2023-02-01,935035.8145000003,0.10983211209422791,REBAL
004365,2022-12-29,2023-02-01,295997.1319999993,0.03476928361652384,REBAL
078930,2022-12-29,2023-02-01,-54099.82999999821,-0.00635614106206899,REBAL
000700,2022-12-29,2023-02-01,-186.91600000000017,-0.027949295435997133,REBAL
049520,2023-02-01,2023-02-22,1855168.9634000007,0.20123369798653204,TRAIL
332370,2022-12-29,2023-02-24,-537085.1535,-0.06311186579877585,TRAIL
109860,2022-12-29,2023-03-03,4911339.42,0.5775350082941807,REBAL
092460,2023-02-01,2023-03-03,-1054564.084999999,-0.11439613305052311,REBAL
005300,2023-02-01,2023-03-03,383397.3900000006,0.04225499166524541,REBAL
044990,2023-02-01,2023-03-03,-20523.78000000026,-0.004095290416021627,REBAL
001940,2023-03-03,2023-03-17,-582654.5199999996,-0.06046725510945427,TRAIL
332370,2023-03-03,2023-03-23,-1260113.2624999993,-0.13072972547088083,TRAIL
081660,2023-03-03,2023-03-24,-1220955.2699999996,-0.12674365366527995,TRAIL
175330,2023-03-03,2023-03-24,-678349.932,-0.09853453011795058,TRAIL
002200,2023-03-03,2023-03-27,-1207382.0274999999,-0.12521883617623514,TRAIL
009970,2023-02-01,2023-03-31,396078.75,0.04309627261982054,TRAIL
004890,2022-06-29,2023-04-03,2401175.7,0.355795508062924,REBAL
006260,2022-12-29,2023-04-03,1024275.3999999985,0.1212633443567867,REBAL
303360,2023-03-03,2023-04-03,1857042.6380000003,0.19270025099877658,REBAL
114090,2022-12-29,2023-04-21,-326638.39999999944,-0.05139419482898089,TRAIL
016710,2020-04-10,2023-04-24,32097803.095000003,8.490263498232263,TRAIL
003100,2021-02-18,2023-04-24,16929955.174999997,2.990416822701674,TRAIL
017390,2022-05-27,2023-04-24,4068914.0250000004,0.6066935585652855,TRAIL
004690,2022-06-29,2023-04-24,6114717.125,0.9069933587363543,TRAIL
004365,2023-04-03,2023-04-24,-1483348.2479999987,-0.1511949880392039,TRAIL
005830,2023-04-03,2023-05-03,913572.3849999998,0.09375268239640158,REBAL
081660,2023-04-03,2023-05-03,13335.679999999702,0.001361721691287865,REBAL
200670,2023-04-03,2023-05-03,4192.810000000001,0.1816917052981263,REBAL
000700,2023-04-03,2023-05-03,516.5580000000009,0.02590183939072481,REBAL
104460,2023-04-03,2023-05-11,-1500223.1950000003,-0.15342950229779706,TRAIL
042520,2023-05-03,2023-05-16,-865428.6059999997,-0.1085422105260313,TRAIL
271560,2023-05-03,2023-05-19,-975658.75,-0.12313324041494048,TRAIL
001940,2023-04-03,2023-05-25,-272742.7139999997,-0.027819075061198205,TRAIL
002200,2023-04-03,2023-05-26,-1171877.0737500004,-0.11938133071653796,TRAIL
003230,2023-05-03,2023-05-30,-1019605.6200000001,-0.1283762441910605,TRAIL
040910,2023-05-03,2023-06-05,843788.8744999999,0.10590767497647519,REBAL
028050,2023-05-03,2023-06-05,-73613.52500000037,-0.009237655525749565,REBAL
001800,2023-05-03,2023-06-05,-724094.2749999994,-0.09085071261128455,REBAL
001040,2023-05-03,2023-06-05,-278325.51999999955,-0.034907811817514775,REBAL
003925,2023-05-03,2023-06-07,-1322029.7932499992,-0.16612805469080766,TRAIL
114090,2023-05-03,2023-06-12,-477549.5619999999,-0.05997983208669479,TRAIL
109860,2023-04-03,2023-06-14,-2705456.34,-0.27600897159221666,TRAIL
004890,2023-05-03,2023-06-14,-2401462.8,-0.30286670329121507,TRAIL
004370,2023-05-03,2023-06-29,-230110.4249999998,-0.030205151715976042,TRAIL
002200,2023-06-05,2023-06-29,-870515.3632499995,-0.11206554210231044,TRAIL
003920,2023-05-03,2023-07-05,-141497.45999999996,-0.017764570743644806,REBAL
147830,2023-06-05,2023-07-05,808835.1062500002,0.10415522149528045,REBAL
011330,2023-06-05,2023-07-05,241908.70239999983,0.031144414692334563,REBAL
005389,2023-06-05,2023-07-05,142897.5,0.01841103070452031,REBAL
042520,2023-06-05,2023-07-05,5227417.428499999,0.6729483276572215,REBAL
373220,2023-04-03,2023-07-12,-900024.0,-0.09555592701046858,TRAIL
044990,2023-06-05,2023-07-17,-991745.3104999997,-0.12773756751693546,TRAIL
092460,2023-07-05,2023-07-24,-704135.4850000003,-0.09323920847668543,TRAIL
214430,2023-07-05,2023-07-24,426017.9874999998,0.05649797584571811,TRAIL
114090,2023-07-05,2023-07-25,-986420.1879999992,-0.13078743052047512,TRAIL
103140,2023-06-05,2023-07-26,-382168.375,-0.049363686306202414,TRAIL
271560,2023-06-05,2023-07-26,-742646.2300000004,-0.09579188097019098,TRAIL
066570,2023-07-05,2023-07-28,-1077307.9500000002,-0.14415648111897428,TRAIL
006400,2023-05-03,2023-08-02,-546217.7935499996,-0.0725808267004613,TRAIL
043370,2023-07-05,2023-08-03,-781877.2105,-0.10359447771634572,TRAIL
005490,2023-05-03,2023-08-03,4156286.0,0.5433915918160085,REBAL
005830,2023-06-05,2023-08-03,-159899.35500000045,-0.020736371681563687,REBAL
003550,2023-06-05,2023-08-03,-170392.97999999952,-0.022080025577808936,REBAL
002200,2023-07-05,2023-08-03,-162951.30000000075,-0.0215673028648634,REBAL
060370,2023-07-05,2023-08-03,4871275.8038,0.6451502912433442,REBAL
153460,2023-07-05,2023-08-03,-388287.1495000003,-0.0514037967178184,REBAL
263690,2023-08-03,2023-08-04,-988004.4134999998,-0.1281881788324379,TRAIL
011760,2023-08-03,2023-08-16,-986416.085,-0.12807526446627193,TRAIL
170790,2023-08-03,2023-08-16,-924251.9369999999,-0.11995871414539945,TRAIL
023000,2023-08-03,2023-08-16,-1268344.4399999995,-0.16435581839505253,TRAIL
006370,2023-08-03,2023-08-17,337464.0724999998,0.043742927074911855,TRAIL
173940,2023-08-03,2023-08-18,-604415.3639999991,-0.07830577548189169,TRAIL
