ticker,entry_date,exit_date,pnl,pnl_pct,exit_reason
002710,2023-12-07,2024-01-15,-23884.77000000002,-0.01174139183317305,TRAIL
042700,2023-12-07,2024-01-16,-169964.82000000007,-0.0824444371490269,TRAIL
007660,2023-12-07,2024-01-16,78001.23419999983,0.03796913303382072,TRAIL
004100,2024-01-10,2024-01-16,-266863.5625,-0.13044141028861586,TRAIL
017370,2023-12-07,2024-01-17,-115939.87999999989,-0.05613781680758334,TRAIL
001570,2024-01-10,2024-01-19,-269496.94999999995,-0.13675441196292215,TRAIL
022100,2024-01-10,2024-01-22,-182583.2250000001,-0.09119586732683162,TRAIL
006110,2024-01-10,2024-01-22,-171888.40000000014,-0.08407980186155174,TRAIL
047050,2024-01-10,2024-01-22,-248665.5,-0.12453863977004062,TRAIL
010100,2024-01-10,2024-01-23,-144598.35499999998,-0.0706532784327726,TRAIL
005070,2024-01-10,2024-01-25,-243795.76,-0.1264819596559163,TRAIL
000325,2024-01-10,2024-01-26,-252410.47499999986,-0.12405369960054087,TRAIL
071970,2023-11-08,2024-01-30,156791.98499999987,0.07450258376692971,TRAIL
229640,2024-01-10,2024-02-06,-363325.8019999999,-0.17849127349701685,TRAIL
004835,2024-02-08,2024-02-16,391642.02000000025,0.2116840633271739,TRAIL
017370,2024-02-08,2024-02-23,64487.5064999999,0.03489030319758607,TRAIL
084695,2024-02-08,2024-02-27,229341.95999999996,0.12428305105378813,TRAIL
200880,2024-02-08,2024-02-27,-247090.87199999997,-0.13385781749621192,TRAIL
004105,2024-02-08,2024-02-27,-43664.05750000011,-0.023588087222825484,TRAIL
002710,2024-02-08,2024-02-28,433359.2999999998,0.2354939933977182,TRAIL
022100,2024-02-08,2024-02-28,-246795.0,-0.13470574413195316,TRAIL
006110,2024-02-08,2024-02-28,250245.3450000002,0.14052841593442641,TRAIL
229640,2024-02-08,2024-02-29,-103112.45399999991,-0.05618876753272194,TRAIL
204210,2024-01-10,2024-03-04,-98294.69700000016,-0.04803226289766776,TRAIL
024900,2024-02-08,2024-03-06,-251093.34000000008,-0.13576984233494616,TRAIL
003280,2024-02-08,2024-03-06,-233421.99099999992,-0.12594333808127176,TRAIL
010100,2024-02-08,2024-03-11,-282967.79850000003,-0.15302968051997004,TRAIL
004100,2024-02-08,2024-03-13,187936.5049999999,0.10147060879988008,REBAL
007660,2024-02-08,2024-03-14,187941.73230000003,0.10213454527293614,TRAIL
204210,2024-03-13,2024-03-15,-288018.61199999996,-0.14234640138902604,TRAIL
084695,2024-03-13,2024-03-22,-284823.49,-0.14152637510341368,TRAIL
001570,2024-02-08,2024-03-27,683487.0900000001,0.3747815012735355,TRAIL
005070,2024-02-08,2024-03-28,55452.375,0.032154114722092585,TRAIL
047050,2024-02-08,2024-03-28,-79881.44999999995,-0.043643852890475565,TRAIL
022100,2024-03-13,2024-03-28,-290090.97,-0.14270968705138026,TRAIL
002710,2024-03-13,2024-03-29,-256749.46999999997,-0.13004794486340707,TRAIL
006110,2024-03-13,2024-03-29,-263597.8799999999,-0.1323955803518667,TRAIL
200880,2024-03-13,2024-04-03,-167914.75900000008,-0.082582561369665,TRAIL
010100,2024-03-13,2024-04-05,-239396.8387500001,-0.11804114457562997,TRAIL
103590,2024-03-13,2024-04-08,1058675.436,0.5206286963540315,TRAIL
