ticker,entry_date,exit_date,pnl,pnl_pct,exit_reason
003475,2020-02-12,2020-02-20,-714351.0879999995,-0.1504323089671367,TRAIL
02826K,2020-02-12,2020-02-24,-475459.39999999944,-0.10136456282821914,TRAIL
001200,2020-02-12,2020-02-27,-689301.912,-0.14518179094041853,TRAIL
051915,2020-02-12,2020-02-28,-468386.0499999998,-0.10248587618214952,TRAIL
005380,2020-02-12,2020-02-28,-629706.875,-0.13562987470069798,TRAIL
005387,2020-02-12,2020-02-28,-578535.1000000001,-0.12346342246956542,TRAIL
005930,2020-02-12,2020-02-28,-493680.3300000001,-0.10484186966083532,TRAIL
126560,2020-02-12,2020-02-28,-744452.2772500003,-0.15680938087647442,TRAIL
003550,2020-02-12,2020-02-28,-480012.5052500004,-0.10127563251312796,TRAIL
005935,2020-02-12,2020-02-28,-537579.23,-0.11399493121972232,TRAIL
001750,2020-02-12,2020-03-03,-923117.2860000003,-0.1945563293456765,TRAIL
011500,2020-02-12,2020-03-09,-235409.54399999976,-0.04957039131026712,TRAIL
028260,2020-02-12,2020-03-09,-617664.0,-0.13015917770513277,TRAIL
002200,2020-02-12,2020-03-10,-634847.3460000004,-0.13368289118116583,TRAIL
097955,2020-02-12,2020-03-11,-383638.4749999996,-0.08175758428266201,TRAIL
185750,2020-02-12,2020-03-11,-626716.7854999998,-0.13339750845406875,TRAIL
145270,2020-02-12,2020-03-11,-701852.4885,-0.14776678950354633,TRAIL
032640,2020-02-12,2020-03-12,-575455.9849999999,-0.12146977404556186,TRAIL
003555,2020-02-12,2020-03-12,-304662.0655000005,-0.0643925496736988,REBAL
006370,2020-03-12,2020-03-13,-704780.6999999997,-0.1668874064057103,TRAIL
044450,2020-03-12,2020-03-16,-548544.7949999995,-0.1297284732281922,TRAIL
134380,2020-02-12,2020-03-18,-605637.8999999999,-0.12803009871980553,TRAIL
000100,2020-03-12,2020-03-19,-610931.3459999994,-0.14475653803855187,TRAIL
293940,2020-03-12,2020-03-19,-566822.63925,-0.13415211035447763,TRAIL
000050,2020-03-12,2020-03-19,-972703.5480000004,-0.23038875068590745,TRAIL
017390,2020-03-12,2020-03-23,-525764.6999999997,-0.12468204300097617,TRAIL
084670,2020-03-12,2020-03-23,-638642.2399999998,-0.15134968327279655,TRAIL
004080,2020-03-12,2020-04-10,151055.05099999998,0.035785209634059865,REBAL
152550,2020-03-12,2020-04-10,-17319.121600000188,-0.00409529041602162,REBAL
023450,2020-03-12,2020-04-10,44595.049999999814,0.010604410094443007,REBAL
000020,2020-04-10,2020-05-07,1433990.6349999998,0.3451180493082306,TRAIL
107590,2020-03-12,2020-05-15,183090.99750000052,0.04367873624298859,REBAL
268280,2020-03-12,2020-05-15,467395.50000000047,0.11147531341822246,REBAL
003120,2020-03-12,2020-05-15,528321.4436499998,0.12504216458248837,REBAL
016710,2020-03-12,2020-05-15,708463.8149999995,0.16781683207168885,REBAL
004700,2020-03-12,2020-05-15,329527.09750000015,0.07847333984285423,REBAL
000105,2020-03-12,2020-05-15,941856.6899000006,0.2229398657351554,REBAL
120030,2020-04-10,2020-05-15,-255720.88500000024,-0.06260469210408037,REBAL
000100,2020-04-10,2020-05-15,115253.32500000065,0.02773944982354278,REBAL
005500,2020-04-10,2020-05-15,284833.6875,0.06852276132447685,REBAL
293480,2020-04-10,2020-05-15,-17041.342499999795,-0.004095290416021526,REBAL
002840,2020-04-10,2020-05-15,506020.4700000002,0.12311270610226817,REBAL
007310,2020-04-10,2020-05-15,19657.05000000028,0.005282343384204286,REBAL
023350,2020-04-10,2020-05-15,-110273.74549999973,-0.026503146381661024,REBAL
072710,2020-04-10,2020-05-15,-96149.68500000006,-0.023321250060499937,REBAL
053210,2020-05-15,2020-05-29,-590128.2650000001,-0.13249470584450854,TRAIL
006040,2020-05-15,2020-06-08,-443520.3372000004,-0.09971860566065943,TRAIL
011500,2020-05-15,2020-06-15,-524370.5399999996,-0.11755278897622157,TRAIL
007070,2020-05-15,2020-06-15,-611643.2400000002,-0.137636446391597,TRAIL
051900,2020-05-15,2020-06-15,-574262.7000000002,-0.13131938106342544,TRAIL
264900,2020-05-15,2020-06-15,-176198.21999999974,-0.03950523564567408,TRAIL
004370,2020-03-12,2020-06-15,1314937.1999999997,0.3145179021137186,REBAL
271560,2020-04-10,2020-06-15,754964.1000000001,0.18455626250076732,REBAL
083420,2020-04-10,2020-06-15,491792.4985000002,0.11818057053451542,REBAL
272550,2020-05-15,2020-06-15,191926.58000000007,0.04306454262834511,REBAL
213500,2020-05-15,2020-06-15,-366424.2899999996,-0.08220546371672567,REBAL
001680,2020-05-15,2020-06-15,-297938.0249999999,-0.06680040176019797,REBAL
006570,2020-05-15,2020-06-15,-166372.22699999996,-0.037292114068820846,REBAL
002600,2020-05-15,2020-06-15,-264023.9749999996,-0.05924310821057405,REBAL
001510,2020-05-15,2020-06-15,-71241.32749999966,-0.015968968026560736,REBAL
185750,2020-04-10,2020-06-19,1243592.3260000004,0.30025120062565247,TRAIL
000227,2020-06-15,2020-06-19,-91340.96014999971,-0.02102499665979516,TRAIL
108675,2020-06-15,2020-06-19,154279.125,0.03567173791806089,TRAIL
02826K,2020-06-15,2020-06-22,-17535.700000000186,-0.004095290416021619,TRAIL
004700,2020-06-15,2020-06-22,736067.6399999997,0.1702849116512119,TRAIL
004910,2020-06-15,2020-06-29,-550231.8199999998,-0.12654259077470742,TRAIL
066575,2020-06-15,2020-06-29,-354925.3049999997,-0.0815545456058865,TRAIL
000300,2020-06-15,2020-06-29,-597402.2421499998,-0.13750645947965148,TRAIL
293480,2020-06-15,2020-07-08,-539230.6462500002,-0.12421230112440965,TRAIL
003300,2020-05-15,2020-07-14,350712.9339000005,0.0787453786044627,REBAL
016710,2020-06-15,2020-07-14,-200873.69999999972,-0.04617577110266849,REBAL
005500,2020-06-15,2020-07-14,-239093.99999999953,-0.05516732680494344,REBAL
000087,2020-06-15,2020-07-14,130242.91500000004,0.029933344307804578,REBAL
001130,2020-06-15,2020-07-14,136038.7000000002,0.031822584355859655,REBAL
036530,2020-06-15,2020-07-14,-282725.77410000004,-0.06513638526076018,REBAL
036570,2020-05-15,2020-07-20,482965.5,0.12711745129464752,TRAIL
035720,2020-05-15,2020-07-20,1564096.3801500006,0.35119563114049657,TRAIL
000180,2020-07-14,2020-08-07,-97295.76049999986,-0.021774072242956074,TRAIL
008490,2020-04-10,2020-08-12,2190919.3875,0.5278538114902802,REBAL
005960,2020-06-15,2020-08-12,814326.71,0.18723615625282156,REBAL
023810,2020-06-15,2020-08-12,904807.324,0.2079042269706669,REBAL
009290,2020-07-14,2020-08-12,800704.6050000004,0.1794587531934789,REBAL
136490,2020-07-14,2020-08-12,136646.5499999998,0.03058795817645524,REBAL
001680,2020-07-14,2020-08-12,-230906.33499999996,-0.051856262278841145,REBAL
009450,2020-07-14,2020-08-12,14582.060000000522,0.003295468096661129,REBAL
004890,2020-07-14,2020-08-12,400680.0,0.09075277716340494,REBAL
044450,2020-07-14,2020-08-12,-74562.24149999954,-0.01668718904294534,REBAL
134380,2020-07-14,2020-08-12,-208474.83499999996,-0.047070540548163224,REBAL
004370,2020-07-14,2020-08-12,-138141.8500000001,-0.03232970228567047,REBAL
271560,2020-07-14,2020-08-12,-18081.0,-0.004095290416021575,REBAL
011500,2020-07-14,2020-08-13,679519.96875,0.15206422271708409,TRAIL
001080,2020-08-12,2020-08-18,-730542.3311999994,-0.15563614371946055,TRAIL
008730,2020-08-12,2020-08-18,-680281.3499999996,-0.14482095590071412,TRAIL
002840,2020-07-14,2020-08-20,540679.835,0.12188466618914212,TRAIL
003555,2020-08-12,2020-08-20,-537293.6564000002,-0.11511356534579832,TRAIL
005385,2020-08-12,2020-08-20,-584102.7400000002,-0.12606564248866617,TRAIL
005389,2020-08-12,2020-08-20,-728089.8799999999,-0.15703349853834955,TRAIL
003550,2020-08-12,2020-08-20,-427136.3485500002,-0.09138986087954365,TRAIL
006890,2020-08-12,2020-09-09,470367.5310000004,0.10009911958911495,TRAIL
251270,2020-07-14,2020-09-11,1758951.1500000004,0.40486938120021304,REBAL
002460,2020-08-12,2020-09-11,-185699.41249999963,-0.03952273067790216,REBAL
000100,2020-08-12,2020-09-11,-323842.3334999997,-0.06903249874375003,REBAL
005387,2020-08-12,2020-09-11,-402852.83999999985,-0.0859807887595931,REBAL
066575,2020-08-12,2020-09-11,299315.7650000006,0.06370457634839465,REBAL
00680K,2020-08-12,2020-09-11,-383066.9377500005,-0.08141708463838025,REBAL
001750,2020-08-12,2020-09-11,-449505.20800000057,-0.09558812012437029,REBAL
143210,2020-09-11,2020-09-17,-655789.2900000005,-0.14244588954235166,TRAIL
018670,2020-09-11,2020-09-18,71007.75,0.015528447703859773,TRAIL
003030,2020-08-12,2020-09-21,-178393.6825000001,-0.038021714588662624,TRAIL
005090,2020-09-11,2020-09-24,211556.94999999925,0.046178745404323325,TRAIL
017940,2020-09-11,2020-09-24,-543539.0199999996,-0.11908634966695508,TRAIL
009450,2020-09-11,2020-09-25,-702030.9450000003,-0.15331333612809922,TRAIL
272550,2020-09-11,2020-10-14,-309558.78000000026,-0.06736453078959202,TRAIL
066570,2020-07-14,2020-10-16,1443249.5999999996,0.32787294611197115,REBAL
001070,2020-07-14,2020-10-16,1189985.1099999994,0.26717726107513656,REBAL
130660,2020-09-11,2020-10-16,30342.82600000035,0.006584652850294624,REBAL
007690,2020-09-11,2020-10-16,-142370.64269999973,-0.031091981212327834,REBAL
058860,2020-09-11,2020-10-16,-129661.29800000042,-0.028141279379819934,REBAL
035720,2020-09-11,2020-10-16,-270895.3649999993,-0.058819326120229026,REBAL
003200,2020-09-11,2020-10-16,-411454.3690999998,-0.08933465119004826,REBAL
001460,2020-09-11,2020-10-16,-512872.27749999985,-0.11181559573837024,REBAL
002840,2020-09-11,2020-10-16,84441.61000000034,0.018538907529068917,REBAL
083420,2020-09-11,2020-10-16,-2080.4684999994934,-0.00045173660047032467,REBAL
000430,2020-10-16,2020-10-19,-666629.0832499997,-0.1477152327455005,TRAIL
067830,2020-10-16,2020-10-23,-592182.4999999995,-0.13123206185227404,TRAIL
140910,2020-10-16,2020-11-16,-149647.80449999962,-0.033206131618934744,TRAIL
026960,2020-08-12,2020-11-16,1884362.6399999997,0.40181847747128707,REBAL
016710,2020-09-11,2020-11-16,1437446.8100000005,0.31238754732349355,REBAL
267290,2020-10-16,2020-11-16,-258641.1900000004,-0.05740405832562635,REBAL
005385,2020-10-16,2020-11-16,92522.89499999955,0.02053839498004846,REBAL
011700,2020-10-16,2020-11-16,-137111.89099999983,-0.030380165449029765,REBAL
350520,2020-10-16,2020-11-16,40164.71120000072,0.00890183466827194,REBAL
013520,2020-10-16,2020-11-16,2198.3062999993563,0.0004870932170333976,REBAL
