timestamp,code,price,best_ask,best_bid,ask_qty_1,bid_qty_1,total_ask,total_bid,net_bid,volume
09:44:13.108,0007C0,36650.0,36800,36650,0,0,0,0,0,439507
09:45:13.716,0007C0,36800.0,36900,36800,0,0,0,0,0,478686
09:46:14.357,0007C0,36000.0,36000,35950,0,0,0,0,0,513299
09:47:14.904,0007C0,35600.0,35700,35600,0,0,0,0,0,547611
09:48:15.565,0007C0,35850.0,35850,35800,0,0,0,0,0,565513
09:49:16.181,0007C0,35700.0,35750,35550,0,0,0,0,0,588795
09:50:15.422,0007C0,35900.0,35950,35900,0,0,0,0,0,610390
09:51:17.428,0007C0,37700.0,37700,37650,0,0,0,0,0,690500
09:52:18.070,0007C0,38550.0,38750,38550,0,0,0,0,0,834333
09:53:19.370,0007C0,39300.0,39300,39200,0,0,0,0,0,962632
09:54:19.981,0007C0,39550.0,39750,39550,0,0,0,0,0,1034159
09:55:20.648,0007C0,39400.0,39400,39300,0,0,0,0,0,1085243
09:55:35.508,0007C0,39950.0,39950,39850,0,0,0,0,0,1121458
09:58:22.550,0007C0,38950.0,38950,38900,0,0,0,0,0,1178971
09:59:23.217,0007C0,38850.0,39000,38850,0,0,0,0,0,1237422
10:00:23.872,0007C0,38150.0,38150,38100,0,0,0,0,0,1296557
10:01:24.547,0007C0,38100.0,38150,38100,0,0,0,0,0,1336489
10:02:25.165,0007C0,38250.0,38250,38200,0,0,0,0,0,1353374
10:03:26.411,0007C0,38200.0,38200,38150,0,0,0,0,0,1379116
10:04:27.030,0007C0,37700.0,37800,37700,0,0,0,0,0,1399769
10:05:27.668,0007C0,37700.0,37700,37600,0,0,0,0,0,1425012
10:06:28.315,0007C0,37850.0,37850,37800,0,0,0,0,0,1431463
10:07:28.992,0007C0,38450.0,38450,38350,0,0,0,0,0,1458583
10:08:28.997,0007C0,37900.0,38100,37900,0,0,0,0,0,1475749
10:09:30.295,0007C0,37550.0,37600,37500,0,0,0,0,0,1493789
10:10:30.923,0007C0,37400.0,37400,37300,0,0,0,0,0,1534841
10:11:30.294,0007C0,37250.0,37300,37200,0,0,0,0,0,1547875
10:12:32.215,0007C0,37300.0,37400,37300,0,0,0,0,0,1562124
10:13:33.455,0007C0,37200.0,37200,37150,0,0,0,0,0,1568062
10:14:34.113,0007C0,36700.0,36800,36650,0,0,0,0,0,1590594
10:15:34.759,0007C0,36950.0,37000,36950,0,0,0,0,0,1607120
10:16:35.404,0007C0,37050.0,37050,36950,0,0,0,0,0,1619666
10:17:36.043,0007C0,36900.0,36900,36850,0,0,0,0,0,1630957
10:18:35.685,0007C0,36800.0,36900,36800,0,0,0,0,0,1638233
10:19:37.308,0007C0,36750.0,36800,36700,0,0,0,0,0,1645129
10:20:37.954,0007C0,36600.0,36650,36600,0,0,0,0,0,1653637
10:21:38.565,0007C0,36900.0,36950,36900,0,0,0,0,0,1666460
10:22:36.682,0007C0,36950.0,36950,36900,0,0,0,0,0,1671437
10:23:40.421,0007C0,36900.0,36900,36850,0,0,0,0,0,1676294
10:24:41.014,0007C0,36800.0,36800,36750,0,0,0,0,0,1685050
10:25:41.662,0007C0,36900.0,36900,36750,0,0,0,0,0,1693335
10:26:42.284,0007C0,36700.0,36750,36700,0,0,0,0,0,1697114
10:27:42.966,0007C0,36650.0,36650,36600,0,0,0,0,0,1702072
10:28:43.609,0007C0,36650.0,36750,36650,0,0,0,0,0,1707634
10:29:44.223,0007C0,37100.0,37100,37050,0,0,0,0,0,1716748
10:30:44.851,0007C0,37150.0,37200,37150,0,0,0,0,0,1730335
10:31:45.497,0007C0,37600.0,37600,37550,0,0,0,0,0,1754617
10:32:46.162,0007C0,37800.0,37850,37800,0,0,0,0,0,1768014
10:33:47.367,0007C0,37900.0,37950,37900,0,0,0,0,0,1789714
10:34:47.964,0007C0,37600.0,37600,37500,0,0,0,0,0,1801018
10:35:47.575,0007C0,37500.0,37650,37500,0,0,0,0,0,1808257
10:36:49.221,0007C0,38050.0,38100,38050,0,0,0,0,0,1822325
10:37:49.873,0007C0,37900.0,37900,37800,0,0,0,0,0,1829637
10:38:49.569,0007C0,37750.0,37750,37700,0,0,0,0,0,1836310
10:39:51.323,0007C0,37500.0,37900,37500,0,0,0,0,0,1851101
10:40:51.947,0007C0,38200.0,38300,38200,0,0,0,0,0,1875453
10:41:52.573,0007C0,38700.0,38700,38650,0,0,0,0,0,1904079
10:42:53.205,0007C0,38850.0,38850,38800,0,0,0,0,0,1920402
10:43:54.428,0007C0,38450.0,38450,38350,0,0,0,0,0,1939219
10:44:53.488,0007C0,38400.0,38450,38400,0,0,0,0,0,1947104
10:45:55.691,0007C0,37900.0,38000,37900,0,0,0,0,0,1958085
10:46:54.873,0007C0,37950.0,38000,37950,0,0,0,0,0,1960886
10:47:56.975,0007C0,38550.0,38550,38500,0,0,0,0,0,1968283
10:48:57.620,0007C0,38150.0,38200,38150,0,0,0,0,0,1974622
10:49:57.658,0007C0,38200.0,38200,38150,0,0,0,0,0,1978570
10:50:58.061,0007C0,37950.0,38000,37950,0,0,0,0,0,1985280
10:51:57.770,0007C0,38000.0,38150,38000,0,0,0,0,0,1991768
10:52:58.761,0007C0,37900.0,38050,37900,0,0,0,0,0,1997242
10:54:01.462,0007C0,37550.0,37700,37550,0,0,0,0,0,2020893
10:54:59.262,0007C0,37550.0,37700,37550,0,0,0,0,0,2026484
10:56:00.966,0007C0,37600.0,37700,37600,0,0,0,0,0,2031398
10:57:02.955,0007C0,37300.0,37400,37300,0,0,0,0,0,2041131
10:58:04.186,0007C0,37250.0,37250,37200,0,0,0,0,0,2047307
10:59:02.757,0007C0,37250.0,37250,37100,0,0,0,0,0,2056628
11:00:05.484,0007C0,37150.0,37150,37050,0,0,0,0,0,2060602
11:01:04.658,0007C0,37100.0,37150,37100,0,0,0,0,0,2064041
11:02:03.667,0007C0,36950.0,36950,36900,0,0,0,0,0,2069798
11:03:06.652,0007C0,36950.0,37000,36950,0,0,0,0,0,2081487
11:04:08.077,0007C0,37050.0,37050,37000,0,0,0,0,0,2085697
11:05:07.158,0007C0,37050.0,37100,37050,0,0,0,0,0,2087845
11:06:07.860,0007C0,37000.0,37050,37000,0,0,0,0,0,2089601
11:07:10.583,0007C0,37350.0,37450,37350,0,0,0,0,0,2095809
11:08:09.352,0007C0,36750.0,36850,36750,0,0,0,0,0,2104423
11:09:11.894,0007C0,37100.0,37100,37000,0,0,0,0,0,2107550
11:10:09.945,0007C0,37000.0,37100,37000,0,0,0,0,0,2110471
11:11:13.217,0007C0,37150.0,37150,37050,0,0,0,0,0,2112702
11:12:10.943,0007C0,37000.0,37100,37000,0,0,0,0,0,2114122
11:13:12.241,0007C0,36250.0,36250,36200,0,0,0,0,0,2136591
11:14:15.775,0007C0,36550.0,36550,36400,0,0,0,0,0,2143878
11:15:16.382,0007C0,36450.0,36500,36450,0,0,0,0,0,2148642
11:16:17.045,0007C0,36650.0,36650,36550,0,0,0,0,0,2155429
11:17:17.689,0007C0,36550.0,36550,36500,0,0,0,0,0,2156516
11:18:17.137,0007C0,36300.0,36500,36300,0,0,0,0,0,2165836
11:19:18.938,0007C0,36400.0,36400,36300,0,0,0,0,0,2167411
11:20:19.590,0007C0,36450.0,36450,36400,0,0,0,0,0,2171511
11:21:20.241,0007C0,36600.0,36600,36550,0,0,0,0,0,2174829
11:22:20.141,0007C0,36900.0,36950,36900,0,0,0,0,0,2182712
11:23:20.635,0007C0,37150.0,37150,36800,0,0,0,0,0,2186942
11:24:17.945,0007C0,36950.0,37000,36900,0,0,0,0,0,2190996
11:25:22.239,0007C0,36600.0,36750,36600,0,0,0,0,0,2193695
11:26:24.041,0007C0,36750.0,36900,36750,0,0,0,0,0,2194543
11:27:23.942,0007C0,36700.0,36750,36700,0,0,0,0,0,2196717
11:28:25.330,0007C0,36850.0,36950,36850,0,0,0,0,0,2197867
11:29:25.980,0007C0,37300.0,37300,37250,0,0,0,0,0,2201187
11:30:26.654,0007C0,37250.0,37250,37150,0,0,0,0,0,2216864
11:31:26.542,0007C0,37050.0,37050,37000,0,0,0,0,0,2221384
11:32:23.438,0007C0,37150.0,37150,37050,0,0,0,0,0,2223303
11:33:26.037,0007C0,36950.0,37050,36950,0,0,0,0,0,2225067
11:34:26.733,0007C0,36900.0,36950,36900,0,0,0,0,0,2227480
11:35:30.386,0007C0,37150.0,37150,37100,0,0,0,0,0,2228341
11:36:26.634,0007C0,37200.0,37200,37100,0,0,0,0,0,2231066
11:37:31.794,0007C0,37050.0,37050,37000,0,0,0,0,0,2231870
11:38:31.421,0007C0,37150.0,37150,37100,0,0,0,0,0,2232907
11:39:30.217,0007C0,37300.0,37300,37200,0,0,0,0,0,2235082
11:40:30.730,0007C0,37250.0,37300,37250,0,0,0,0,0,2240533
11:41:34.310,0007C0,36800.0,36850,36700,0,0,0,0,0,2246112
11:42:33.014,0007C0,36700.0,36700,36550,0,0,0,0,0,2251237
11:43:28.920,0007C0,36550.0,36650,36550,0,0,0,0,0,2254155
11:44:36.246,0007C0,36700.0,36700,36600,0,0,0,0,0,2258154
11:45:31.718,0007C0,36800.0,36800,36650,0,0,0,0,0,2260839
11:46:38.067,0007C0,36550.0,36550,36500,0,0,0,0,0,2264729
11:47:36.623,0007C0,36800.0,36800,36600,0,0,0,0,0,2266607
11:48:35.814,0007C0,36550.0,36750,36500,0,0,0,0,0,2268784
11:49:37.520,0007C0,36550.0,36700,36550,0,0,0,0,0,2268967
11:50:40.617,0007C0,36450.0,36400,36350,0,0,0,0,0,2271409
11:51:38.610,0007C0,36250.0,36450,36250,0,0,0,0,0,2275035
11:52:41.821,0007C0,36200.0,36350,36200,0,0,0,0,0,2279522
11:53:41.106,0007C0,36500.0,36500,36300,0,0,0,0,0,2282079
11:54:38.410,0007C0,36500.0,36500,36350,0,0,0,0,0,2283684
