timestamp,code,price,best_ask,best_bid,ask_qty_1,bid_qty_1,total_ask,total_bid,net_bid,volume
09:02:36.025,049120,933.0,944,933,0,0,0,0,0,452406
09:05:00.722,049120,1005.0,956,949,0,0,0,0,0,656180
09:07:32.925,049120,1012.0,973,969,0,0,0,0,0,975902
09:10:35.753,049120,1036.0,1037,1036,0,0,0,0,0,1510055
09:11:31.715,049120,1040.0,0,1040,0,0,0,0,0,2369308
09:12:32.406,049120,1040.0,0,1040,0,0,0,0,0,2426105
09:13:36.320,049120,1040.0,0,1040,0,0,0,0,0,2457777
09:14:39.092,049120,1020.0,1024,1020,0,0,0,0,0,3053715
09:15:39.813,049120,985.0,990,985,0,0,0,0,0,3451668
09:16:40.583,049120,983.0,986,983,0,0,0,0,0,3706770
09:17:41.232,049120,999.0,999,991,0,0,0,0,0,3865930
09:18:41.945,049120,1020.0,1020,1019,0,0,0,0,0,4031143
09:19:42.612,049120,1003.0,1003,1002,0,0,0,0,0,4122076
09:20:43.278,049120,964.0,964,960,0,0,0,0,0,4234868
09:21:43.906,049120,951.0,957,951,0,0,0,0,0,4478318
09:22:45.251,049120,940.0,943,940,0,0,0,0,0,4604102
09:22:52.397,049120,936.0,938,935,0,0,0,0,0,4632115
09:25:46.393,049120,910.0,911,910,0,0,0,0,0,4810683
09:26:47.408,049120,930.0,930,927,0,0,0,0,0,5004835
09:27:48.693,049120,929.0,931,929,0,0,0,0,0,5072881
09:28:48.810,049120,921.0,922,920,0,0,0,0,0,5192118
09:29:50.035,049120,929.0,929,916,0,0,0,0,0,5293002
09:30:08.701,049120,862.0,920,916,0,0,0,0,0,5379305
09:32:52.650,049120,901.0,909,901,0,0,0,0,0,5524819
09:33:52.591,049120,904.0,904,897,0,0,0,0,0,5634228
09:34:54.048,049120,904.0,904,903,0,0,0,0,0,5706384
09:35:54.689,049120,893.0,893,889,0,0,0,0,0,5739114
09:36:55.409,049120,882.0,887,882,0,0,0,0,0,5770207
09:37:54.985,049120,881.0,885,881,0,0,0,0,0,5892288
09:38:56.705,049120,877.0,877,872,0,0,0,0,0,5921243
09:39:57.339,049120,858.0,859,858,0,0,0,0,0,5982499
09:40:57.389,049120,856.0,860,856,0,0,0,0,0,6021423
09:41:57.681,049120,865.0,865,860,0,0,0,0,0,6088469
09:42:59.925,049120,866.0,866,864,0,0,0,0,0,6130190
09:44:00.527,049120,878.0,881,877,0,0,0,0,0,6180618
09:44:58.077,049120,869.0,869,867,0,0,0,0,0,6193772
09:46:01.893,049120,876.0,876,875,0,0,0,0,0,6205026
09:46:59.374,049120,890.0,890,884,0,0,0,0,0,6234305
09:48:01.283,049120,884.0,885,884,0,0,0,0,0,6242238
09:49:03.952,049120,872.0,872,869,0,0,0,0,0,6275202
09:50:04.670,049120,867.0,867,856,0,0,0,0,0,6303462
09:51:05.385,049120,855.0,859,855,0,0,0,0,0,6321670
09:52:01.382,049120,852.0,855,852,0,0,0,0,0,6351345
09:53:06.183,049120,859.0,859,858,0,0,0,0,0,6369520
09:54:02.280,049120,865.0,865,862,0,0,0,0,0,6390984
09:55:08.798,049120,866.0,866,864,0,0,0,0,0,6409176
09:56:07.674,049120,885.0,887,884,0,0,0,0,0,6501273
09:57:04.178,049120,884.0,887,884,0,0,0,0,0,6606439
09:58:10.818,049120,871.0,876,871,0,0,0,0,0,6629461
09:59:11.517,049120,885.0,885,883,0,0,0,0,0,6636937
10:00:12.155,049120,875.0,875,873,0,0,0,0,0,6658138
10:01:12.806,049120,883.0,883,880,0,0,0,0,0,6670426
10:02:13.452,049120,893.0,894,893,0,0,0,0,0,6734323
10:03:13.270,049120,882.0,886,882,0,0,0,0,0,6785812
10:04:15.388,049120,884.0,884,881,0,0,0,0,0,6805468
10:05:10.062,049120,880.0,880,877,0,0,0,0,0,6837660
10:06:15.775,049120,892.0,892,888,0,0,0,0,0,6854559
