timestamp,code,price,best_ask,best_bid,ask_qty_1,bid_qty_1,total_ask,total_bid,net_bid,volume
15:09:14.212,323350,13170.0,13190,13170,0,0,0,0,0,302826
15:10:16.913,323350,13330.0,13330,13270,0,0,0,0,0,307357
15:11:12.316,323350,13270.0,13270,13240,0,0,0,0,0,308564
15:12:11.015,323350,13350.0,13350,13290,0,0,0,0,0,310211
15:13:17.309,323350,13290.0,13330,13290,0,0,0,0,0,311396
15:14:14.615,323350,13280.0,13310,13280,0,0,0,0,0,312591
15:15:20.211,323350,13310.0,13320,13310,0,0,0,0,0,312839
15:16:20.720,323350,13230.0,13270,13220,0,0,0,0,0,314174
15:17:17.411,323350,13270.0,13270,13250,0,0,0,0,0,314981
15:18:23.233,323350,13240.0,13240,13220,0,0,0,0,0,316142
15:19:21.605,323350,13150.0,13150,13120,0,0,0,0,0,317103
15:19:49.618,323350,13220.0,13220,13150,0,0,0,0,0,317752
