timestamp,code,price,best_ask,best_bid,ask_qty_1,bid_qty_1,total_ask,total_bid,net_bid,volume
09:34:06.002,0010F0,12740.0,12730,12720,0,0,0,0,0,11221721
09:35:06.689,0010F0,12760.0,12770,12750,0,0,0,0,0,11379584
09:36:07.399,0010F0,12730.0,12730,12700,0,0,0,0,0,11534128
09:37:08.037,0010F0,12820.0,12850,12820,0,0,0,0,0,11717901
09:38:08.665,0010F0,12750.0,12750,12720,0,0,0,0,0,12221722
09:39:09.312,0010F0,12600.0,12610,12600,0,0,0,0,0,12486959
09:40:09.936,0010F0,12600.0,12600,12590,0,0,0,0,0,12689445
09:41:10.608,0010F0,12470.0,12470,12450,0,0,0,0,0,12836239
09:42:11.233,0010F0,12390.0,12400,12390,0,0,0,0,0,12940597
09:43:12.477,0010F0,12430.0,12430,12410,0,0,0,0,0,13142621
09:44:13.119,0010F0,12360.0,12360,12350,0,0,0,0,0,13269971
09:45:13.716,0010F0,12460.0,12460,12450,0,0,0,0,0,13359846
09:46:14.341,0010F0,12280.0,12280,12270,0,0,0,0,0,13446090
09:47:14.948,0010F0,12490.0,12500,12490,0,0,0,0,0,13542576
09:48:15.565,0010F0,12560.0,12600,12560,0,0,0,0,0,13762976
09:49:16.192,0010F0,12550.0,12600,12550,0,0,0,0,0,13870596
09:50:16.832,0010F0,12650.0,12650,12640,0,0,0,0,0,13945541
09:51:17.436,0010F0,12560.0,12580,12560,0,0,0,0,0,14029312
09:52:18.070,0010F0,12350.0,12360,12350,0,0,0,0,0,14127073
09:53:19.355,0010F0,12380.0,12400,12380,0,0,0,0,0,14214351
09:54:19.981,0010F0,12290.0,12300,12290,0,0,0,0,0,14271135
09:55:20.648,0010F0,12360.0,12370,12360,0,0,0,0,0,14337989
09:56:21.300,0010F0,12300.0,12330,12300,0,0,0,0,0,14374296
09:57:21.949,0010F0,12410.0,12410,12400,0,0,0,0,0,14398407
09:58:22.565,0010F0,12400.0,12400,12390,0,0,0,0,0,14468016
09:59:23.186,0010F0,12360.0,12360,12350,0,0,0,0,0,14511459
10:00:23.872,0010F0,12320.0,12320,12310,0,0,0,0,0,14562030
10:01:24.547,0010F0,12410.0,12410,12400,0,0,0,0,0,14664490
10:02:25.165,0010F0,12430.0,12440,12430,0,0,0,0,0,14745932
10:03:26.427,0010F0,12260.0,12300,12260,0,0,0,0,0,14942334
10:04:27.030,0010F0,12490.0,12500,12480,0,0,0,0,0,15005469
10:05:27.668,0010F0,12440.0,12450,12440,0,0,0,0,0,15062960
10:06:28.283,0010F0,12490.0,12490,12470,0,0,0,0,0,15081807
10:07:28.992,0010F0,12510.0,12510,12500,0,0,0,0,0,15116941
10:08:29.643,0010F0,12530.0,12530,12510,0,0,0,0,0,15212633
10:09:30.280,0010F0,12460.0,12460,12440,0,0,0,0,0,15239294
10:10:30.919,0010F0,12450.0,12450,12420,0,0,0,0,0,15291041
10:11:31.577,0010F0,12370.0,12380,12370,0,0,0,0,0,15316178
10:12:32.199,0010F0,12400.0,12400,12340,0,0,0,0,0,15359554
10:13:33.454,0010F0,12280.0,12300,12280,0,0,0,0,0,15394294
10:14:34.105,0010F0,12400.0,12400,12370,0,0,0,0,0,15428648
10:15:34.743,0010F0,12450.0,12450,12400,0,0,0,0,0,15498952
10:16:35.420,0010F0,12060.0,12060,12040,0,0,0,0,0,15730624
10:17:36.051,0010F0,12060.0,12060,12050,0,0,0,0,0,15814883
10:18:36.701,0010F0,12090.0,12090,12080,0,0,0,0,0,15872531
10:19:36.495,0010F0,12130.0,12130,12110,0,0,0,0,0,15926703
10:20:37.955,0010F0,12140.0,12140,12120,0,0,0,0,0,15955823
10:21:38.581,0010F0,12000.0,12010,12000,0,0,0,0,0,15992280
10:22:39.208,0010F0,12010.0,12020,11980,0,0,0,0,0,16043165
10:23:40.452,0010F0,12080.0,12080,12070,0,0,0,0,0,16084573
10:24:41.008,0010F0,12030.0,12040,12030,0,0,0,0,0,16100295
10:25:41.678,0010F0,11860.0,11870,11860,0,0,0,0,0,16165685
10:26:41.680,0010F0,11960.0,11960,11950,0,0,0,0,0,16219240
10:27:42.957,0010F0,11910.0,11930,11910,0,0,0,0,0,16246087
10:28:43.621,0010F0,11890.0,11890,11880,0,0,0,0,0,16305994
10:29:44.223,0010F0,11830.0,11840,11830,0,0,0,0,0,16330943
10:30:44.865,0010F0,12050.0,12060,12050,0,0,0,0,0,16433331
10:31:45.481,0010F0,11990.0,11990,11970,0,0,0,0,0,16512354
10:32:46.162,0010F0,11940.0,11940,11920,0,0,0,0,0,16543504
10:33:46.791,0010F0,11860.0,11860,11840,0,0,0,0,0,16568025
10:34:47.986,0010F0,11860.0,11860,11850,0,0,0,0,0,16599740
