timestamp,tag,code,name,strategy_state,trigger_reason,bid,ask,bid_size,ask_size,last_price,expected_fill_price,pnl_pct,holding_seconds
2026-04-08 10:11:10.516,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 10:11:41.477,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=3,0,0,0,0,0,0,0.0,0
2026-04-08 10:12:12.479,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=3,0,0,0,0,0,0,0.0,0
2026-04-08 10:12:43.443,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=4,0,0,0,0,0,0,0.0,0
2026-04-08 10:13:14.400,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=4,0,0,0,0,0,0,0.0,0
2026-04-08 10:56:13.537,SURGE_CANDIDATE,005930,삼성전자,,rank=1 chg=6.36% vol_surge=False str=0,0,0,0,0,209000,0,0.0,0
2026-04-08 10:56:13.538,SURGE_CANDIDATE,047040,대우건설,,rank=2 chg=25.07% vol_surge=False str=0,0,0,0,0,21700,0,0.0,0
2026-04-08 10:56:13.539,SURGE_CANDIDATE,000660,SK하이닉스,,rank=3 chg=9.06% vol_surge=False str=0,0,0,0,0,999000,0,0.0,0
2026-04-08 10:56:13.539,SURGE_CANDIDATE,006360,GS건설,,rank=4 chg=20.83% vol_surge=False str=0,0,0,0,0,34800,0,0.0,0
2026-04-08 10:56:13.539,SURGE_CANDIDATE,032820,우리기술,,rank=9 chg=12.03% vol_surge=False str=0,0,0,0,0,22350,0,0.0,0
2026-04-08 10:56:13.541,SURGE_CANDIDATE,005380,현대차,,rank=11 chg=5.18% vol_surge=False str=0,0,0,0,0,497500,0,0.0,0
2026-04-08 10:56:13.541,SURGE_CANDIDATE,000720,현대건설,,rank=12 chg=11.61% vol_surge=False str=0,0,0,0,0,174000,0,0.0,0
2026-04-08 10:56:13.542,SURGE_CANDIDATE,009830,한화솔루션,,rank=13 chg=8.08% vol_surge=False str=0,0,0,0,0,40150,0,0.0,0
2026-04-08 10:56:13.542,SURGE_CANDIDATE,028050,삼성E&A,,rank=14 chg=5.23% vol_surge=False str=0,0,0,0,0,50300,0,0.0,0
2026-04-08 10:56:13.542,SURGE_CANDIDATE,006800,미래에셋증권,,rank=15 chg=9.11% vol_surge=False str=0,0,0,0,0,67100,0,0.0,0
2026-04-08 10:56:13.544,SURGE_CANDIDATE,079900,전진건설로봇,,rank=16 chg=10.0% vol_surge=False str=0,0,0,0,0,63800,0,0.0,0
2026-04-08 10:56:13.544,SURGE_CANDIDATE,034020,두산에너빌리티,,rank=18 chg=5.37% vol_surge=False str=0,0,0,0,0,100000,0,0.0,0
2026-04-08 10:56:13.796,SURGE_TR_RECEIVED,,,,START 12 codes,0,0,0,0,0,0,0.0,0
2026-04-08 10:56:44.112,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 10:57:14.465,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 10:57:44.780,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 10:58:15.096,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 10:58:45.402,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 10:59:15.721,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 10:59:46.040,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 11:00:17.038,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
