ticker
095570
006840
027410
282330
138930
001460
001040
079160
000120
011150
097950
000480
000590
012030
005830
016610
000990
000300
001530
015590
000210
375500
007340
004840
155660
069730
017860
092780
017940
365550
383220
007700
114090
078930
006360
001250
007070
499790
012630
039570
089470
294870
267270
009540
267250
443060
071970
322000
267260
329180
097230
014790
003580
204320
060980
011200
035000
002460
487570
298050
015360
175330
234080
001060
096760
008970
105560
415640
432320
002380
344820
009070
009440
119650
092220
003620
016380
001390
001940
025000
092230
000040
044450
030200
033780
058850
058860
093050
003550
034220
051900
064400
373220
032640
011070
066570
037560
051910
079550
006260
010120
000680
229640
108320
001120
108670
383800
023150
035420
181710
400760
005940
338100
034310
030190
008260
004250
456040
010060
178920
001340
005490
010950
034120
003080
005090
001380
004060
001770
002360
009160
033530
123700
025530
034730
011790
018670
001740
006120
210980
395400
302440
326030
402340
361610
100090
096770
475150
001510
285130
017670
000660
003570
064960
100840
036530
005610
011810
465770
077970
002820
084870
002710
069260
007980
002900
024070
037270
139130
000500
000860
035250
011420
002100
009450
267290
012320
000050
214390
012610
009140
013580
012200
002140
010130
002240
009290
017040
017900
037710
030610
339770
007690
002720
083420
014530
014280
008870
001570
002990
011780
214330
001210
073240
092440
000270
024110
013700
004540
001260
008350
004270
003920
025860
005720
002350
092790
251270
090350
000320
006280
005250
004370
072710
058730
030210
023590
145210
483650
019680
006370
008060
353200
000490
008110
005750
006570
001680
084690
128820
117580
016710
003540
009190
014160
047040
003090
069620
000430
006340
003220
024890
002880
012800
015230
001070
006650
001440
084010
001790
001130
439260
003490
005880
003830
016090
069460
475560
192080
012510
004830
145720
002150
460850
460860
001230
023450
004140
007590
005960
026960
002210
102260
000640
170900
028100
001520
084670
082640
018500
006040
030720
014820
111380
163560
004890
002690
000020
000150
454910
241560
034020
336260
016740
192650
024090
003160
092200
377190
013570
024900
210540
032350
089860
330590
000400
023530
020150
280360
286940
004000
004990
005300
011170
071840
027740
357430
001080
088980
094800
138040
090370
118000
017180
009900
317450
012690
005360
070960
009680
009580
009200
033920
008420
025560
007120
396690
357250
085620
006800
081660
002840
268280
107590
134380
003650
377740
003610
035150
002410
007210
002760
003850
000890
003000
001270
026940
011390
005030
006740
002070
100220
090460
005180
003960
008040
007160
014710
006090
062040
001470
028050
448730
006400
006660
028260
207940
032830
018260
009150
005930
001360
010140
016360
068290
029780
000810
006110
145990
003230
002170
272550
000070
003720
002810
005680
023000
004380
002450
004440
000520
009770
005500
004690
010960
004450
009470
011230
001820
000390
001290
041650
075180
007540
248170
007860
200880
017390
031210
004410
021050
008490
007610
136490
014910
004980
011300
000180
002420
004360
004490
001430
306200
003030
058650
013000
021820
067830
075580
068270
336370
248070
004430
017550
126720
053210
204210
026890
134790
462870
016590
029530
004970
011930
004170
035510
031430
031440
006880
005800
001720
009270
002700
002870
019170
481850
404990
293940
055550
004080
004770
403550
004920
112610
480370
308170
008700
090430
002790
002030
183190
002310
012170
267850
020560
122900
010780
031820
139990
009320
001780
018250
161000
011090
137310
005850
010580
012750
023960
298690
140910
078520
015260
007460
003060
244920
278470
450080
019490
036570
085310
900140
066970
097520
484870
014440
111770
009970
003520
000670
012280
012160
007310
002630
271560
001800
005320
011690
316140
006980
017370
105840
010400
049800
016880
095720
005820
008600
033270
014830
446070
000910
047400
011330
077500
002920
000700
003470
072130
000220
001200
000100
003460
008730
008250
025820
214320
088260
139480
457190
007660
005950
015020
074610
102460
084680
350520
334890
000760
014990
101140
006490
023800
034590
129260
023810
249420
000230
013360
003120
003200
007110
007570
008500
081000
020760
103590
271940
015860
226320
317400
033240
000950
079900
348950
194370
030000
271980
001560
002620
006220
089590
004910
004700
001550
462520
120030
018470
002600
185750
063160
001630
109070
044380
013890
013870
071320
088790
003780
010640
100250
051630
272450
011000
002780
025620
009310
000650
033250
035720
323410
377300
006380
001620
029460
281820
381970
145270
417310
357120
007810
003690
192820
044820
005070
005420
071950
002020
138490
003070
120110
021240
036420
024720
192400
284740
264900
005740
259960
020120
039490
014580
015890
006890
003240
011280
004100
009410
001420
055490
078000
214420
019180
217590
363280
091810
004870
034230
005690
036580
004720
028670
010820
016800
001020
090080
010770
022100
058430
047050
003670
017810
103140
005810
950210
009810
086790
293480
039130
352820
071090
000080
000140
152550
036460
005430
071050
010040
025540
010100
004090
002200
002960
000240
123890
015760
006200
027970
023350
025890
000970
104700
017960
161890
161390
034830
007280
047810
123690
003350
011500
002390
053690
042700
008930
128940
009240
020000
003680
105630
069640
016450
009180
213500
014680
004710
004150
025750
004960
011700
001750
018880
009420
014130
300720
002220
003300
051600
052690
130660
002320
003480
180640
005110
009460
372910
000880
452260
451800
489790
088350
000370
009830
272210
012450
082740
042660
003530
195870
101530
143210
000720
453340
086280
064350
079430
012330
069960
004560
004310
017800
307950
011210
004020
005440
005380
001500
011760
227840
126560
001450
057050
093240
003010
111110
008770
378850
241590
006060
013520
