date,equity,cash,n_positions,exposure
2020-02-07,101282068.5758065,28583551.575806506,10,0.7177827035156515
2020-02-10,100375372.3304065,14672576.330406506,12,0.8538229449141304
2020-02-11,102462911.3304065,14672576.330406506,12,0.856801098662006
2020-02-12,101795912.3304065,14672576.330406506,12,0.8558628141886224
2020-02-13,102008324.54290651,7594195.542906506,13,0.9255531783613185
2020-02-14,102732942.54290651,7594195.542906506,13,0.9260782826332966
2020-02-17,102619858.54290651,7594195.542906506,13,0.9259968231223853
2020-02-18,101956452.54290651,7594195.542906506,13,0.9255153023325264
2020-02-19,102730113.54290651,7594195.542906506,13,0.9260762469639956
2020-02-20,102220440.54290651,7594195.542906506,13,0.925707661769283
2020-02-21,101469950.8655315,47987285.865531504,7,0.5270788498840953
2020-02-24,100571749.4360315,62396662.436031505,5,0.37958061994617287
2020-02-25,100611595.38103151,68870408.38103151,4,0.3154823942488067
2020-02-26,101654842.38103151,68870408.38103151,4,0.3225073516627426
2020-02-27,101973238.38103151,68870408.38103151,4,0.3246227198974354
2020-02-28,101245621.05956401,82503621.05956401,2,0.1851141788045713
2020-03-02,101283910.484564,90179410.484564,1,0.10963735451044183
2020-03-03,103511410.484564,90179410.484564,1,0.1287973947759906
2020-03-04,104154910.484564,90179410.484564,1,0.13417994346095857
2020-03-05,103824910.484564,90179410.484564,1,0.13142799677182213
2020-03-06,101844910.484564,90179410.484564,1,0.11454180620805854
2020-03-09,100640410.484564,90179410.484564,1,0.10394432961503554
2020-03-10,100739410.484564,90179410.484564,1,0.10482491359841814
2020-03-11,99930910.484564,90179410.484564,1,0.09758241922059023
2020-03-12,100128910.484564,90179410.484564,1,0.09936690564044265
2020-03-13,99666910.484564,90179410.484564,1,0.09519207482075392
2020-03-16,99864910.484564,90179410.484564,1,0.09698601794167808
2020-03-17,98808910.484564,90179410.484564,1,0.08733524089761223
2020-03-18,97216660.484564,90179410.484564,1,0.07238728387627931
2020-03-19,96697014.16643901,96697014.16643901,0,0.0
2020-03-20,96697014.16643901,96697014.16643901,0,0.0
2020-03-23,96697014.16643901,96697014.16643901,0,0.0
2020-03-24,96697014.16643901,96697014.16643901,0,0.0
2020-03-25,96697014.16643901,96697014.16643901,0,0.0
2020-03-26,96697014.16643901,96697014.16643901,0,0.0
2020-03-27,96697014.16643901,96697014.16643901,0,0.0
2020-03-30,96697014.16643901,96697014.16643901,0,0.0
2020-03-31,96697014.16643901,96697014.16643901,0,0.0
2020-04-01,95594317.288239,77683105.288239,4,0.1873669116333929
2020-04-02,96088852.628079,81954352.628079,3,0.14709822849804358
2020-04-03,96201352.628079,81954352.628079,3,0.14809563078681312
2020-04-06,97205750.722079,77112350.722079,4,0.20670999247204055
2020-04-07,96809225.2915715,81663725.2915715,3,0.1564468670664862
2020-04-08,96614225.2915715,81663725.2915715,3,0.15474429313986604
2020-04-09,96296225.2915715,81663725.2915715,3,0.15195299665895354
2020-04-10,96142725.2915715,81663725.2915715,3,0.15059901782573376
2020-04-13,96019013.11607149,77513588.11607149,4,0.19272667359775847
2020-04-14,96084828.11607149,77513588.11607149,4,0.19327962972016502
2020-04-16,96032788.11607149,77513588.11607149,4,0.1928424693617818
2020-04-17,95963873.11607149,77513588.11607149,4,0.1922628214232638
2020-04-20,95840873.11607149,77513588.11607149,4,0.19122618987208193
2020-04-21,95582821.8760715,82007491.8760715,3,0.14202688028609553
2020-04-22,96001091.8760715,82007491.8760715,3,0.14576500877786305
2020-04-23,96449321.8760715,82007491.8760715,3,0.14973490449789187
2020-04-24,96270091.8760715,82007491.8760715,3,0.14815193090664386
2020-04-27,96156981.1260715,77397196.1260715,4,0.19509540316582974
2020-04-28,96122981.1260715,77397196.1260715,4,0.19481069751093055
2020-04-29,96039571.1260715,77397196.1260715,4,0.19411139368300684
2020-05-04,95449378.29232149,72358018.29232149,5,0.2419225815099689
2020-05-06,95790900.30752149,76921460.30752149,4,0.196985725569158
2020-05-07,95841415.30752149,76921460.30752149,4,0.19740896917363437
2020-05-08,96055175.30752149,76921460.30752149,4,0.19919504533455112
2020-05-11,96195055.30752149,76921460.30752149,4,0.20035951887948025
2020-05-12,96365580.30752149,76921460.30752149,4,0.20177453337540224
2020-05-13,96596155.30752149,76921460.30752149,4,0.2036798973764955
2020-05-14,96581980.30752149,76921460.30752149,4,0.2035630242556634
2020-05-15,96582161.5501965,81442746.5501965,3,0.15675166880720115
2020-05-18,96307986.5501965,81442746.5501965,3,0.1543510619677644
2020-05-19,96024796.5501965,81442746.5501965,3,0.15185712986517294
2020-05-20,96094296.5501965,81442746.5501965,3,0.15247054743094468
2020-05-21,96209751.5501965,81442746.5501965,3,0.15348761182794926
2020-05-22,96286706.5501965,81442746.5501965,3,0.15416416795044804
2020-05-25,96634026.5501965,81442746.5501965,3,0.15720425343249975
2020-05-26,96478566.5501965,81442746.5501965,3,0.15584622095496273
2020-05-27,96231346.5501965,81442746.5501965,3,0.15367757524089018
2020-05-28,95918801.5501965,81442746.5501965,3,0.1509198902201082
2020-05-29,96047796.5501965,81442746.5501965,3,0.1520602296416775
2020-06-01,96085417.45019649,91510957.45019649,1,0.0476082648271894
2020-06-02,96342122.19269648,64632032.19269649,5,0.3291404556832969
2020-06-03,95062866.32769649,51411746.32769649,7,0.4591816098783283
2020-06-04,95471283.81769648,44736678.81769649,8,0.5314122003101823
2020-06-05,95898098.81769648,44736678.81769649,8,0.5334977505368329
2020-06-08,94958785.42999649,38090446.42999649,9,0.5988739087435283
2020-06-09,94771367.9899965,31437203.989996493,10,0.66828373741197
2020-06-10,95015495.9899965,31437203.989996493,10,0.6691360323656439
2020-06-11,95817376.9098965,18110521.909896493,12,0.8109891702949974
2020-06-12,95489031.06874551,81518718.06874551,2,0.14630280403560006
2020-06-15,94540089.8687455,74923141.8687455,3,0.20749872384546217
2020-06-16,94272342.1887455,61985080.188745506,5,0.3424892312037468
2020-06-17,94575186.1887455,61985080.188745506,5,0.3445946797816427
2020-06-18,94128831.3437455,55407224.34374551,6,0.41136819024761956
2020-06-19,91579654.97552551,72090394.97552551,3,0.2128121142759106
2020-06-22,91577497.97552551,72090394.97552551,3,0.21279357299331342
2020-06-23,91876474.8692255,59294734.86922551,5,0.3546254908710414
2020-06-24,92144308.8692255,59294734.86922551,5,0.3565013879112304
2020-06-25,93146108.4651255,65675653.46512551,4,0.29491790320241995
2020-06-26,92591469.49767351,71902155.49767351,3,0.223447301487313
2020-06-29,93708864.2966735,78286047.2966735,2,0.16458226354310307
2020-06-30,93711030.2966735,78286047.2966735,2,0.16460157306100545
2020-07-01,93873244.2966735,78286047.2966735,2,0.16604515074325973
2020-07-02,91098489.404345,58789311.40434501,5,0.35466206093269187
2020-07-03,91046554.878845,57155750.87884501,5,0.37223598460258317
2020-07-06,91696222.878845,57155750.87884501,5,0.37668369443785166
2020-07-07,91534872.378845,50878540.37884501,6,0.44416221865401584
2020-07-08,92364811.97884502,44655391.978845015,7,0.5165324215776809
2020-07-09,93950707.97884502,44655391.978845015,7,0.5246933957229984
2020-07-10,93725305.64939502,25105692.64939501,10,0.7321353878182091
2020-07-13,94476290.64939502,25105692.64939501,10,0.734264623676186
2020-07-14,93995949.64939502,25105692.64939501,10,0.7329066545628905
2020-07-15,93044648.64939502,25105692.64939501,10,0.7301758562816792
2020-07-16,93224915.64939502,25105692.64939501,10,0.7306976093835925
2020-07-17,92910934.64939502,25105692.64939501,10,0.7297875352978328
2020-07-20,92957765.64939502,25105692.64939501,10,0.7299236650751145
2020-07-21,93299618.64939502,25105692.64939501,10,0.7309132340214789
2020-07-22,96318032.64939502,25105692.64939501,10,0.7393458736768259
2020-07-23,97223981.64939502,18317895.64939501,11,0.8115907686700979
2020-07-24,97974834.03483501,17127965.03483501,11,0.8251799535710859
2020-07-27,102744870.39483501,23049644.39483501,10,0.7756613609394001
2020-07-28,102009438.39483501,23049644.39483501,10,0.7740440026184668
2020-07-29,100770424.39483501,23049644.39483501,10,0.7712657802797105
2020-07-30,101669196.39483501,23049644.39483501,10,0.7732878274623013
2020-07-31,102961784.39483501,23049644.39483501,10,0.7761339847564717
2020-08-03,106059512.509835,8292793.509835011,12,0.9218099978626056
2020-08-04,108886188.509835,8292793.509835011,12,0.923839803529481
2020-08-05,111066106.509835,8292793.509835011,12,0.9253346158388953
2020-08-06,112777696.509835,8292793.509835011,12,0.9264677878120005
2020-08-07,117751486.509835,8292793.509835011,12,0.929573767978357
2020-08-10,121088830.509835,8292793.509835011,12,0.9315147939333558
2020-08-11,120036133.509835,8292793.509835011,12,0.93091419002466
2020-08-12,117949790.509835,8292793.509835011,12,0.9296921726271017
2020-08-13,120680136.509835,8292793.509835011,12,0.9312828627007795
2020-08-14,113744628.509835,8292793.509835011,12,0.9270928779804493
2020-08-18,111123872.49593101,41240778.495931014,7,0.6288756180861037
2020-08-19,113773639.354081,33282818.354081012,8,0.7074645889589611
2020-08-20,111533034.14557602,41037538.145576015,7,0.632059340446054
2020-08-21,112404742.14557602,41037538.145576015,7,0.6349127504564881
2020-08-24,113101452.32157601,66050252.321576014,6,0.41600880478724134
2020-08-25,113308228.05407602,50226626.054076016,8,0.5567256948885874
2020-08-26,114716466.19367602,42212324.19367602,9,0.6320290748635085
2020-08-27,117722929.62867603,34139951.62867602,10,0.7099974343455354
2020-08-28,117673827.87087601,25955978.87087602,11,0.7794243686934564
2020-08-31,120453281.93002602,26076909.930026017,11,0.7835101749641435
2020-09-01,118609165.13002601,9325668.130026016,13,0.9213748101185715
2020-09-02,121325710.13002601,9325668.130026016,13,0.923135268526089
2020-09-03,125348861.13002601,9325668.130026016,13,0.9256022907112624
2020-09-04,126083329.13002601,9325668.130026016,13,0.9260356766086917
2020-09-07,126053571.30622602,16616791.306226019,12,0.8681767510905478
2020-09-08,122199904.92362602,39323635.92362602,9,0.6782024016450505
2020-09-09,121500393.92362602,30833883.92362602,10,0.7462240003681971
2020-09-10,122713519.92362602,30833883.92362602,10,0.748732788833567
2020-09-11,120851954.92362602,30833883.92362602,10,0.7448623487877222
2020-09-14,119129633.92362602,30833883.92362602,10,0.7411736869485084
2020-09-15,119502208.92362602,22544361.92362602,11,0.8113477388687087
2020-09-16,120129160.92362602,22544361.92362602,11,0.8123323117360409
2020-09-17,118935200.92362602,22544361.92362602,11,0.8104483639111786
2020-09-18,119238911.92362602,22544361.92362602,11,0.810931167016469
2020-09-21,118211157.19862601,13861418.198626019,12,0.8827401869069333
2020-09-22,116538876.34649503,61395027.346495025,6,0.47317985833367343
2020-09-23,114735459.39299503,69435966.39299503,5,0.39481685295597185
2020-09-24,113441071.39299503,69435966.39299503,5,0.3879115778759941
2020-09-25,112336236.39299503,69435966.39299503,5,0.3818916440276536
2020-09-28,114732490.39299503,69435966.39299503,5,0.39480119227644317
2020-09-29,114440560.39299503,69435966.39299503,5,0.3932573717347399
2020-10-05,116871728.39299503,69435966.39299503,5,0.4058788438594117
2020-10-06,117359002.42799503,28469809.427995034,10,0.7574126497414416
2020-10-07,118488634.42799503,28469809.427995034,10,0.7597253984280156
2020-10-08,122020392.86799502,19925594.86799503,11,0.8367027477976483
2020-10-12,121921486.43049502,11434591.430495031,12,0.9062134840603863
2020-10-13,121568227.43049502,11434591.430495031,12,0.9059409545390255
2020-10-14,120703071.43049502,11434591.430495031,12,0.9052667732893652
2020-10-15,120487634.43049502,11434591.430495031,12,0.905097386262561
2020-10-16,118237132.43049502,11434591.430495031,12,0.9032910288380278
2020-10-19,117253362.43049502,11434591.430495031,12,0.9024796287844353
2020-10-20,119750060.43049502,11434591.430495031,12,0.9045128546124462
2020-10-21,118990606.43049502,11434591.430495031,12,0.9039034107522242
2020-10-22,115980229.52299502,18446694.522995032,11,0.8409496635860886
2020-10-23,116803384.68149504,17770502.681495033,11,0.8478596940495133
2020-10-26,115516787.33694503,27657299.336945035,10,0.7605776617014732
2020-10-27,113784203.78814504,36252731.788145036,9,0.6813904691406546
2020-10-28,116231675.04389504,52131765.043895036,7,0.5514840079160228
2020-10-29,116574999.04389504,52131765.043895036,7,0.5528049284026553
2020-10-30,115479756.67334503,69472786.67334503,5,0.3983985706701727
2020-11-02,115835856.67334503,69472786.67334503,5,0.40024800032983743
2020-11-03,116164136.67334503,69472786.67334503,5,0.40194290025411755
2020-11-04,115856392.29124503,61346598.29124503,6,0.4704944882365301
2020-11-05,118534380.85474503,53177704.85474503,7,0.5513731588144851
2020-11-06,119476903.85474503,53177704.85474503,7,0.5549122622109773
2020-11-09,122814060.45474502,62462234.45474503,6,0.4914081154595378
2020-11-10,122855927.45474502,62462234.45474503,6,0.4915814340520647
2020-11-11,123241508.47974503,53895894.47974503,7,0.5626806654301629
2020-11-12,125119674.47154504,45147577.47154503,8,0.6391648422821578
2020-11-13,124470544.47154504,45147577.47154503,8,0.6372830402307259
2020-11-16,124271527.47154504,45147577.47154503,8,0.6367021602604613
2020-11-17,123375860.47154504,45147577.47154503,8,0.6340647408740244
2020-11-18,124665086.70154503,36477818.70154503,9,0.7073934678369502
2020-11-19,124807881.70154503,36477818.70154503,9,0.7077282443686129
2020-11-20,125451687.70154503,36477818.70154503,9,0.7092281549186701
2020-11-23,126888727.70154503,36477818.70154503,9,0.7125212037168147
2020-11-24,125211086.70154503,36477818.70154503,9,0.7086694184797382
2020-11-25,123786897.70154503,36477818.70154503,9,0.7053176113234985
2020-11-26,124710913.70154503,36477818.70154503,9,0.7075009907405312
2020-11-27,126216301.95154503,27642669.95154503,10,0.7809897016143195
2020-11-30,125095063.95154503,27642669.95154503,10,0.7790266931535181
2020-12-01,125754613.87044503,10169484.870445032,12,0.9191323120683124
2020-12-02,126420408.87044503,10169484.870445032,12,0.919558202972855
2020-12-03,126816862.87044503,10169484.870445032,12,0.919809679562614
2020-12-04,125180543.87044503,10169484.870445032,12,0.9187614580028516
2020-12-07,124293782.29294503,40275858.29294503,9,0.6759624049574755
2020-12-08,123203118.88044503,22978238.880445026,11,0.8134930423089137
2020-12-09,124558841.88044503,22978238.880445026,11,0.8155230208185448
2020-12-10,126677202.38844502,14192066.388445025,12,0.8879666891843235
2020-12-11,126840394.38844502,14192066.388445025,12,0.8881108304899917
2020-12-14,126088966.38844502,14192066.388445025,12,0.8874440262701241
2020-12-15,127693918.38844502,14192066.388445025,12,0.8888587133392466
2020-12-16,129093424.38844502,14192066.388445025,12,0.8900635996319939
2020-12-17,130504305.38844502,14192066.388445025,12,0.8912521211756007
2020-12-18,129182468.38844502,14192066.388445025,12,0.8901393775371267
2020-12-21,127747967.38844502,14192066.388445025,12,0.8889057362040759
2020-12-22,124743258.41724503,35812832.41724502,10,0.7129076723532651
2020-12-23,126307701.54224503,26960163.542245023,11,0.7865517049787506
2020-12-24,125938808.95474502,9157463.954745023,13,0.9272864017791713
2020-12-28,126906403.62172502,16788760.621725023,12,0.8677075376608422
2020-12-29,129493903.62172502,16788760.621725023,12,0.870350957441456
2020-12-30,132845574.62172502,16788760.621725023,12,0.8736219804872638
2021-01-04,138410722.91142502,13448154.911425024,12,0.9028387784663832
2021-01-05,138928290.91142502,13448154.911425024,12,0.9032007460597136
2021-01-06,138189460.91142502,13448154.911425024,12,0.9026832088154331
2021-01-07,141396902.91142502,13448154.911425024,12,0.9048907392275111
2021-01-08,145836851.91142502,13448154.911425024,12,0.9077863054833846
2021-01-11,144408904.62247503,13959962.622475024,12,0.9033303198374765
2021-01-12,142459746.62247503,13959962.622475024,12,0.9020076691595585
2021-01-13,144571533.62247503,13959962.622475024,12,0.9034390638828721
2021-01-14,144273737.62247503,13959962.622475024,12,0.9032397520676672
2021-01-15,143197384.09567502,12498130.095675021,12,0.912720960828973
2021-01-18,141461926.59726954,34552466.59726952,10,0.7557472358224164
2021-01-19,145533170.69726953,24374775.69726952,11,0.8325139514209262
2021-01-20,149823034.1222695,13882223.122269522,12,0.9073425311161412
2021-01-21,154858325.1222695,13882223.122269522,12,0.9103553321314259
2021-01-22,154157201.1222695,13882223.122269522,12,0.9099476182675447
2021-01-25,154325551.1222695,13882223.122269522,12,0.9100458542262333
2021-01-26,154061789.9857695,29083687.985769525,11,0.8112206278503193
2021-01-27,152374282.68751952,28467438.68751952,11,0.8131742562759169
2021-01-28,151207588.68751952,28467438.68751952,11,0.8117327381871728
2021-01-29,146948153.71398953,49310303.71398952,9,0.6644374055221957
2021-02-01,153026172.9139895,61378596.913989514,8,0.5989013137740287
2021-02-02,154766008.5139895,50710342.513989516,9,0.6723418598121581
2021-02-03,156811440.31398952,39829844.31398952,10,0.7460016677722192
2021-02-04,156749761.68398952,28921113.68398952,11,0.8154950069889418
2021-02-05,157575405.60898954,17897951.60898952,12,0.8864165918544304
2021-02-08,156347801.36298952,49312883.362989515,9,0.6845949675461006
2021-02-09,154231351.5613895,27741320.561389517,11,0.8201317677596341
2021-02-10,158866709.5613895,27741320.561389517,11,0.8253799009372087
2021-02-15,157991900.5613895,27741320.561389517,11,0.824413020776275
2021-02-16,159077953.5613895,27741320.561389517,11,0.8256117837806864
2021-02-17,158465779.5613895,27741320.561389517,11,0.8249380993286153
2021-02-18,155953695.07338953,16779609.073389515,12,0.8924064667689131
2021-02-19,156679200.41673952,14277162.416739516,12,0.9088764661884619
2021-02-22,155768435.41673952,14277162.416739516,12,0.9083436745156828
2021-02-23,156125687.41673952,14277162.416739516,12,0.9085534055736125
2021-02-24,149796594.33949953,46038875.33949952,9,0.6926573962345443
2021-02-25,155144947.6074995,35192736.60749952,10,0.7731622128196307
2021-02-26,153833581.3459425,45584945.34594251,9,0.7036736390903451
2021-03-02,153057069.3459425,45584945.34594251,9,0.7021702719074638
2021-03-03,154730729.3459425,45584945.34594251,9,0.705391776160862
2021-03-04,157040857.2669425,12849883.266942512,12,0.9181749037124785
2021-03-05,159288653.1498425,13073728.149842508,12,0.917924297234505
2021-03-08,156432794.0766575,23107364.076657508,11,0.8522856782489349
2021-03-09,152678266.5596575,33800984.55965751,10,0.7786129923969886
2021-03-10,150551640.5596575,33800984.55965751,10,0.77548577727877
2021-03-11,153162488.04905125,44286870.049051255,9,0.7108504137457724
2021-03-12,153181553.59905124,54986213.59905125,8,0.641038935125464
2021-03-15,156758341.40655124,44018665.40655126,9,0.7191941110655843
2021-03-16,159229903.47655126,42454961.47655126,10,0.7333731883923215
2021-03-17,160464936.55280125,20051902.55280126,12,0.875038728188428
2021-03-18,160282949.55280125,20051902.55280126,12,0.8748968458045773
2021-03-19,160750876.55280125,20051902.55280126,12,0.875261006454202
2021-03-22,161627305.55280125,20051902.55280126,12,0.8759374074558794
2021-03-23,160032080.32405126,8810965.32405126,13,0.944942505863763
2021-03-24,161884177.32405126,8810965.32405126,13,0.9455724118953643
2021-03-25,164024658.32405126,8810965.32405126,13,0.9462826783845871
2021-03-26,169663601.32405126,8810965.32405126,13,0.9480680284086235
2021-03-29,166444912.32405126,8810965.32405126,13,0.9470637750290787
2021-03-30,163938268.32405126,8810965.32405126,13,0.94625437114759
2021-03-31,165598850.32405126,8810965.32405126,13,0.9467933182699665
2021-04-01,164862841.32405126,8810965.32405126,13,0.946555783866829
2021-04-02,164432639.32405126,8810965.32405126,13,0.9464159587763639
2021-04-05,168176754.59405124,11413265.594051259,13,0.9321352964528251
2021-04-06,168937830.59405124,11413265.594051259,13,0.9324410313905549
2021-04-07,170325564.59405124,11413265.594051259,13,0.9329914706506137
2021-04-08,171727230.59405124,11413265.594051259,13,0.9335384053270429
2021-04-09,172571668.59405124,11413265.594051259,13,0.933863619173207
2021-04-12,170777173.86962527,20223938.869625255,12,0.8815770374261807
2021-04-13,170122661.61143523,17765288.611435253,12,0.8955736499584537
2021-04-14,170904061.61143523,17765288.611435253,12,0.896051103502583
2021-04-15,169855381.61143523,17765288.611435253,12,0.8954093273766532
2021-04-16,172397362.61143523,17765288.611435253,12,0.8969515058564076
2021-04-19,173868314.61143523,17765288.611435253,12,0.8978233115611806
2021-04-20,176170454.61143523,17765288.611435253,12,0.8991585243358842
2021-04-21,178243199.61143523,17765288.611435253,12,0.9003311843023293
2021-04-22,178953944.61143523,17765288.611435253,12,0.90072703538327
2021-04-23,181030635.61143523,17765288.611435253,12,0.9018658441349853
2021-04-26,186330910.61143523,17765288.611435253,12,0.9046573187822708
2021-04-27,187448728.61143523,17765288.611435253,12,0.9052258783346504
2021-04-28,184309799.69643527,14563618.696435254,12,0.9209829389407289
2021-04-29,182351792.69643527,14563618.696435254,12,0.9201344912430908
2021-04-30,181155316.69643527,14563618.696435254,12,0.9196070037467368
2021-05-03,183126735.54708526,22257940.54708526,12,0.8784560840852081
2021-05-04,181223412.89258528,14447142.892585259,13,0.920279931483531
2021-05-06,183788920.89258528,14447142.892585259,13,0.9213927432490404
2021-05-07,183819607.37758526,12723950.377585256,13,0.9307802330822691
2021-05-10,183954052.37758526,12723950.377585256,13,0.930830823169538
2021-05-11,184000490.36230525,10712806.362305256,13,0.9417783814531622
2021-05-12,182273180.36230525,10712806.362305256,13,0.9412266448579469
2021-05-13,176131701.34755525,20902662.347555257,12,0.8813236788855592
2021-05-14,176666782.20005524,33764657.20005526,11,0.8088794238533163
2021-05-17,175974317.76745525,75514159.76745525,8,0.5708796560459184
2021-05-18,178225610.13745525,63063658.137455255,9,0.6461582704706812
2021-05-20,178650881.13745525,63063658.137455255,9,0.6470005760064871
2021-05-21,176829013.13745525,63063658.137455255,9,0.6433636255808671
2021-05-24,175727287.23870525,65370691.23870525,9,0.6279992011149258
2021-05-25,178132153.23870525,65370691.23870525,9,0.6330213830003755
2021-05-26,178991385.23870525,65370691.23870525,9,0.6347830307501893
2021-05-27,179316911.23870525,65370691.23870525,9,0.6354460335774783
2021-05-28,179153417.23870525,65370691.23870525,9,0.6351133444939826
2021-05-31,178275594.23870525,65370691.23870525,9,0.6333166549360872
2021-06-01,178931300.29345524,15098209.293455249,13,0.9156200772660037
2021-06-02,178513262.29345524,15098209.293455249,13,0.9154224784227206
2021-06-03,175585865.29345524,15098209.293455249,13,0.9140123877954428
2021-06-04,174650168.06345525,14289792.063455246,13,0.9181804848978824
2021-06-07,173037132.06345525,14289792.063455246,13,0.9174177710122069
2021-06-08,171081758.06345525,14289792.063455246,13,0.9164738998172144
2021-06-09,167546973.01345524,24917348.013455246,12,0.8512814193816907
2021-06-10,166646077.01345524,24917348.013455246,12,0.8504774402133488
2021-06-11,167877931.77345526,36709657.77345525,11,0.781331248332309
2021-06-14,166915941.77345526,36709657.77345525,11,0.7800709903235066
2021-06-15,166474500.77345526,36709657.77345525,11,0.7794878038204114
2021-06-16,168136239.77345526,36709657.77345525,11,0.7816671895189437
2021-06-17,167762188.35895526,24974948.35895525,12,0.8511288592306796
2021-06-18,168441865.35895526,24974948.35895525,12,0.8517295667218312
2021-06-21,168347784.35895526,24974948.35895525,12,0.8516467059304857
2021-06-22,170210321.11065525,13033189.11065525,13,0.9234289141480306
2021-06-23,169378696.11065525,13033189.11065525,13,0.9230529611460662
2021-06-24,169647958.48945525,23035331.48945525,12,0.8642168659466241
2021-06-25,172742257.48945525,23035331.48945525,12,0.8666491232415358
2021-06-28,175231976.31195524,23364800.31195525,12,0.8666636032777474
2021-06-29,183579072.71195525,10506029.711955251,13,0.9427710928225477
2021-06-30,181995750.71195525,10506029.711955251,13,0.9422732142324403
2021-07-01,183019902.71195525,10506029.711955251,13,0.9425962446909936
2021-07-02,182461357.37515527,10363882.375155251,13,0.9431995764788362
2021-07-05,182186586.47015524,12774356.470155252,13,0.929883112046518
2021-07-06,183850601.47015524,12774356.470155252,13,0.9305177335945299
2021-07-07,182534934.47015524,12774356.470155252,13,0.9300169224743997
2021-07-08,179992279.47015524,12774356.470155252,13,0.9290283088376945
2021-07-09,178587989.17415524,25344046.17415525,12,0.858086502393841
2021-07-12,182903354.28841275,73480128.28841275,8,0.5982570763981454
2021-07-13,184384983.44841275,60603737.448412746,9,0.6713195602212993
2021-07-14,187763986.84841275,47905150.848412745,10,0.7448650742216719
2021-07-15,187885465.77516276,46660169.77516275,10,0.7516563104939705
2021-07-16,187188007.77516276,46660169.77516275,10,0.7507309878995683
2021-07-19,186949673.23996276,65417249.23996274,9,0.650080965073444
2021-07-20,184646376.06521273,77605991.06521274,8,0.5797047701721254
2021-07-21,183260454.17071274,89694933.17071274,7,0.5105603466028783
2021-07-22,184740656.17071274,89694933.17071274,7,0.5144818957023265
2021-07-23,184506880.09071273,91141697.09071274,7,0.506025482378202
2021-07-26,184059286.09071273,91141697.09071274,7,0.5048242388281676
2021-07-27,185914790.55184776,115502448.55184774,5,0.37873448256051195
2021-07-28,185792863.76434773,102537305.76434775,6,0.4481095576716984
2021-07-29,186231937.76434773,102537305.76434775,6,0.4494107348327366
2021-07-30,185866362.27734774,101290047.27734776,6,0.45503830797417844
2021-08-02,185097938.01484776,62468634.01484777,9,0.6625103732390751
2021-08-03,184189680.01484776,62468634.01484777,9,0.6608461776478894
2021-08-04,183913102.76459777,99515716.76459777,6,0.4588981683813233
2021-08-05,184376334.68079776,73744301.68079777,8,0.6000338014720388
2021-08-06,183373759.89279777,47943544.89279777,10,0.7385474076507671
2021-08-09,186046128.24279776,60234180.24279777,9,0.6762406140256264
2021-08-10,187188120.24279776,60234180.24279777,9,0.6782157961484453
2021-08-11,187254131.79973525,97477949.79973526,6,0.47943498569107096
2021-08-12,189509551.79973525,97477949.79973526,6,0.4856304134857257
2021-08-13,188669637.79973525,97477949.79973526,6,0.48334055793755254
2021-08-17,187915175.79973525,97477949.79973526,6,0.48126621820251836
2021-08-18,189903899.79973525,97477949.79973526,6,0.4866985359303761
2021-08-19,189852529.79973525,97477949.79973526,6,0.4865596476246102
2021-08-20,185016202.84973526,109962012.84973526,5,0.40566279517127923
2021-08-23,185530460.84973526,109962012.84973526,5,0.4073101939912948
2021-08-24,185370142.84973526,109962012.84973526,5,0.40679760419199407
2021-08-25,186403928.84973526,109962012.84973526,5,0.4100874722529142
2021-08-26,187787994.84973526,109962012.84973526,5,0.41443534269735943
2021-08-27,188160514.84973526,109962012.84973526,5,0.41559464302300203
2021-08-30,189132356.84973526,109962012.84973526,5,0.4185975647884537
2021-08-31,190199605.84973526,110745291.84973526,5,0.4177417384490894
2021-09-01,190282170.62163526,17609414.621635273,12,0.9074563078395268
2021-09-02,187913214.62163526,17609414.621635273,12,0.9062896419653511
2021-09-03,190067432.62163526,17609414.621635273,12,0.9073517520663833
2021-09-06,192621686.62163526,17609414.621635273,12,0.9085803113321023
2021-09-07,198532256.62163526,17609414.621635273,12,0.9113019973615902
2021-09-08,192970873.59038028,41095833.590380274,10,0.787036080493606
2021-09-09,192566653.59038028,41095833.590380274,10,0.7865890442392086
2021-09-10,194341891.54803026,32394570.548030272,11,0.83331143743641
2021-09-13,192457896.54803026,32394570.548030272,11,0.8316797017474116
2021-09-14,194165980.54803026,32394570.548030272,11,0.8331604204990126
2021-09-15,192717879.29763028,18915391.297630273,12,0.9018493179430557
2021-09-16,196344652.29763028,18915391.297630273,12,0.9036623046450113
2021-09-17,196811596.29763028,18915391.297630273,12,0.9038908699819431
2021-09-23,197119434.29763028,18915391.297630273,12,0.9040409619425451
2021-09-24,198617713.29763028,18915391.297630273,12,0.9047648319800893
2021-09-27,197893318.31513026,52916142.31513026,10,0.7326026832757169
2021-09-28,195598253.31513026,52916142.31513026,10,0.7294651592318846
2021-09-29,194985792.41513026,64324388.415130265,9,0.6701073056739344
2021-09-30,192310150.41513026,64324388.415130265,9,0.6655174556502793
2021-10-01,190565408.22408026,90302844.22408026,7,0.5261320243498977
2021-10-05,190305377.12614727,103031569.12614727,6,0.45859874964094693
2021-10-06,185477174.56389725,115566536.56389727,5,0.3769231344200557
2021-10-07,186653784.44389725,106227008.44389726,6,0.43088746493738495
2021-10-08,188951698.44389725,106227008.44389726,6,0.4378086605268714
2021-10-12,187703168.44389725,106227008.44389726,6,0.4340691778165293
