timestamp,tag,code,name,strategy_state,trigger_reason,bid,ask,bid_size,ask_size,last_price,expected_fill_price,pnl_pct,holding_seconds
2026-04-09 10:21:26.427,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:21:32.298,SL_HIT,017670,SK텔레콤,A:CLOSED,lane=A SL,98500,98600,0,0,98600,98352,-1.4134,309.1
2026-04-09 10:21:56.775,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:22:27.181,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:22:57.496,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:23:19.138,SURGE_CANDIDATE,024060,흥구석유,,rank=4 chg=6.95% vol_surge=False str=0,0,0,0,0,20150,0,0.0,0
2026-04-09 10:23:19.139,SURGE_CANDIDATE,028050,삼성E&A,,rank=9 chg=3.76% vol_surge=False str=0,0,0,0,0,52400,0,0.0,0
2026-04-09 10:23:19.140,SURGE_CANDIDATE,017670,SK텔레콤,,rank=10 chg=10.79% vol_surge=False str=0,0,0,0,0,98600,0,0.0,0
2026-04-09 10:23:19.140,SURGE_CANDIDATE,006110,삼아알미늄,,rank=13 chg=16.35% vol_surge=False str=0,0,0,0,0,49100,0,0.0,0
2026-04-09 10:23:19.141,SURGE_CANDIDATE,000250,삼천당제약,,rank=16 chg=8.25% vol_surge=False str=0,0,0,0,0,525000,0,0.0,0
2026-04-09 10:23:19.394,SURGE_TR_RECEIVED,,,,START 5 codes,0,0,0,0,0,0,0.0,0
2026-04-09 10:23:19.442,ENTRY_SIM_FILLED,024060,흥구석유,A:BOUGHT,lane=A qty=98 fill@20281,20150,20250,2321853,2323086,20150,20281,0.0,0
