date,kospi,kospi_ma200,breadth,regime
2022-05-06,2644.51,2936.08,0.4036,BEAR
2022-05-10,2596.56,2932.7,0.3072,BEAR
2022-05-11,2592.27,2929.34,0.3098,BEAR
2022-05-12,2550.08,2925.66,0.2567,BEAR
2022-05-13,2604.24,2922.3,0.3042,BEAR
2022-05-16,2596.58,2919.06,0.3338,BEAR
2022-05-17,2620.44,2916.0,0.3427,BEAR
2022-05-18,2625.98,2913.05,0.3415,BEAR
2022-05-19,2592.34,2909.76,0.2953,BEAR
2022-05-20,2639.29,2906.68,0.3235,BEAR
2022-05-23,2647.38,2903.8,0.3132,BEAR
2022-05-24,2605.87,2900.66,0.2773,BEAR
2022-05-25,2617.22,2897.56,0.2965,BEAR
2022-05-26,2612.45,2894.41,0.3042,BEAR
2022-05-27,2638.05,2891.59,0.3299,BEAR
2022-05-30,2669.66,2888.82,0.3556,BEAR
2022-05-31,2685.9,2886.07,0.371,BEAR
2022-06-02,2658.99,2882.96,0.3607,BEAR
2022-06-03,2670.65,2879.93,0.3756,BEAR
2022-06-07,2626.34,2876.71,0.3397,BEAR
2022-06-08,2626.15,2873.54,0.338,BEAR
2022-06-09,2625.44,2870.45,0.3201,BEAR
2022-06-10,2595.87,2867.33,0.3022,BEAR
2022-06-13,2504.51,2863.81,0.2138,BEAR
2022-06-14,2492.97,2860.42,0.1969,BEAR
2022-06-15,2447.38,2856.94,0.1598,BEAR
2022-06-16,2451.41,2853.4,0.1635,BEAR
2022-06-17,2440.93,2850.12,0.162,BEAR
2022-06-20,2391.03,2846.77,0.1378,BEAR
2022-06-21,2408.93,2843.36,0.1505,BEAR
2022-06-22,2342.81,2839.39,0.1237,BEAR
2022-06-23,2314.32,2835.22,0.0842,BEAR
2022-06-24,2366.6,2831.42,0.1134,BEAR
2022-06-27,2401.92,2827.76,0.1299,BEAR
2022-06-28,2422.09,2824.14,0.1439,BEAR
2022-06-29,2377.99,2820.04,0.1438,BEAR
2022-06-30,2332.64,2815.67,0.131,BEAR
2022-07-01,2305.42,2811.31,0.1247,BEAR
2022-07-04,2300.34,2806.81,0.112,BEAR
2022-07-05,2341.78,2802.5,0.126,BEAR
2022-07-06,2292.01,2798.03,0.1031,BEAR
2022-07-07,2334.27,2793.88,0.117,BEAR
2022-07-08,2350.61,2790.06,0.1209,BEAR
2022-07-11,2340.27,2786.13,0.117,BEAR
2022-07-12,2317.76,2782.08,0.1093,BEAR
2022-07-13,2328.61,2777.98,0.108,BEAR
2022-07-14,2322.32,2773.83,0.1118,BEAR
2022-07-15,2330.98,2769.83,0.1091,BEAR
2022-07-18,2375.25,2766.01,0.1193,BEAR
2022-07-19,2370.97,2762.22,0.1294,BEAR
2022-07-20,2386.85,2758.53,0.1332,BEAR
2022-07-21,2409.16,2754.91,0.132,BEAR
2022-07-22,2393.14,2751.38,0.1447,BEAR
2022-07-25,2403.69,2748.1,0.1497,BEAR
2022-07-26,2412.96,2744.82,0.1497,BEAR
2022-07-27,2415.53,2741.8,0.1548,BEAR
2022-07-28,2435.27,2739.17,0.1586,BEAR
2022-07-29,2451.5,2736.89,0.1751,BEAR
2022-08-01,2452.25,2734.35,0.184,BEAR
2022-08-02,2439.62,2731.77,0.1713,BEAR
2022-08-03,2461.45,2729.49,0.1876,BEAR
2022-08-04,2473.11,2727.13,0.1888,BEAR
2022-08-05,2490.8,2724.65,0.1952,BEAR
2022-08-08,2493.1,2722.04,0.2129,BEAR
2022-08-09,2503.46,2719.52,0.2231,BEAR
2022-08-10,2480.88,2716.78,0.2205,BEAR
2022-08-11,2523.78,2714.33,0.2446,BEAR
2022-08-12,2527.94,2711.94,0.2586,BEAR
2022-08-16,2533.52,2709.57,0.2598,BEAR
2022-08-17,2516.47,2707.05,0.2357,BEAR
2022-08-18,2508.05,2704.35,0.2345,BEAR
2022-08-19,2492.69,2701.68,0.2383,BEAR
2022-08-22,2462.5,2698.95,0.2079,BEAR
2022-08-23,2435.34,2696.27,0.199,BEAR
2022-08-24,2447.45,2693.61,0.2243,BEAR
2022-08-25,2477.26,2690.93,0.2456,BEAR
2022-08-26,2481.03,2688.46,0.257,BEAR
2022-08-29,2426.89,2685.68,0.2076,BEAR
2022-08-30,2450.93,2683.09,0.2304,BEAR
2022-08-31,2472.05,2680.64,0.243,BEAR
2022-09-01,2415.61,2677.91,0.2,BEAR
2022-09-02,2409.41,2675.31,0.1975,BEAR
2022-09-05,2403.68,2672.7,0.1949,BEAR
2022-09-06,2410.02,2669.91,0.2089,BEAR
2022-09-07,2376.46,2666.79,0.1848,BEAR
2022-09-08,2384.28,2663.73,0.1886,BEAR
2022-09-13,2449.54,2661.16,0.2174,BEAR
2022-09-14,2411.42,2658.48,0.2048,BEAR
2022-09-15,2401.83,2655.64,0.2073,BEAR
2022-09-16,2382.78,2652.48,0.1934,BEAR
2022-09-19,2355.66,2649.28,0.1669,BEAR
2022-09-20,2367.85,2646.14,0.1972,BEAR
2022-09-21,2347.21,2642.98,0.2048,BEAR
2022-09-22,2332.31,2639.96,0.202,BEAR
2022-09-23,2290.0,2636.86,0.1705,BEAR
2022-09-26,2220.94,2633.77,0.1237,BEAR
2022-09-27,2223.86,2630.39,0.1199,BEAR
2022-09-28,2169.29,2626.51,0.1072,BEAR
2022-09-29,2170.93,2622.52,0.111,BEAR
2022-09-30,2155.49,2618.44,0.0958,BEAR
2022-10-04,2209.38,2614.52,0.1198,BEAR
2022-10-05,2215.22,2610.59,0.1185,BEAR
2022-10-06,2237.86,2606.63,0.1385,BEAR
2022-10-07,2232.84,2602.75,0.131,BEAR
2022-10-11,2192.07,2598.7,0.1058,BEAR
2022-10-12,2202.47,2594.77,0.1045,BEAR
2022-10-13,2162.87,2590.64,0.0819,BEAR
2022-10-14,2212.55,2586.67,0.0957,BEAR
2022-10-17,2219.71,2582.68,0.102,BEAR
2022-10-18,2249.95,2579.11,0.1234,BEAR
2022-10-19,2237.44,2575.42,0.1209,BEAR
2022-10-20,2218.09,2571.59,0.1159,BEAR
2022-10-21,2213.12,2567.67,0.0957,BEAR
2022-10-24,2236.16,2563.79,0.1008,BEAR
2022-10-25,2235.07,2559.96,0.0982,BEAR
2022-10-26,2249.56,2556.11,0.097,BEAR
2022-10-27,2288.78,2552.59,0.1146,BEAR
2022-10-28,2268.4,2549.04,0.1222,BEAR
2022-10-31,2293.61,2545.56,0.1171,BEAR
2022-11-01,2335.22,2542.47,0.1373,BEAR
2022-11-02,2336.87,2539.55,0.1285,BEAR
2022-11-03,2329.17,2536.42,0.1335,BEAR
2022-11-04,2348.43,2533.53,0.1499,BEAR
2022-11-07,2371.79,2530.75,0.1499,BEAR
2022-11-08,2399.04,2527.89,0.1612,BEAR
2022-11-09,2424.41,2525.2,0.17,BEAR
2022-11-10,2402.23,2522.6,0.1662,BEAR
2022-11-11,2483.16,2520.56,0.1902,BEAR
2022-11-14,2474.65,2518.62,0.2078,BEAR
2022-11-15,2480.33,2516.81,0.2091,BEAR
2022-11-16,2477.45,2514.88,0.2116,BEAR
2022-11-17,2442.9,2512.92,0.2116,BEAR
2022-11-18,2444.48,2511.19,0.2065,BEAR
2022-11-21,2419.5,2509.68,0.1914,BEAR
2022-11-22,2405.27,2508.16,0.195,BEAR
2022-11-23,2418.01,2507.18,0.2176,BEAR
2022-11-24,2441.33,2506.07,0.2327,BEAR
2022-11-25,2437.86,2504.72,0.2453,BEAR
2022-11-28,2408.27,2503.01,0.2176,BEAR
2022-11-29,2433.39,2501.45,0.2453,BEAR
2022-11-30,2472.53,2500.08,0.2667,BEAR
2022-12-01,2479.84,2498.64,0.2692,BEAR
2022-12-02,2434.33,2496.95,0.2553,BEAR
2022-12-05,2419.32,2495.31,0.2541,BEAR
2022-12-06,2393.16,2493.75,0.2277,BEAR
2022-12-07,2382.81,2492.28,0.2226,BEAR
2022-12-08,2371.08,2490.49,0.2201,BEAR
2022-12-09,2389.04,2488.71,0.2503,BEAR
2022-12-12,2373.02,2486.86,0.2415,BEAR
2022-12-13,2372.4,2485.0,0.2453,BEAR
2022-12-14,2399.25,2483.46,0.2679,BEAR
2022-12-15,2360.97,2481.67,0.2604,BEAR
2022-12-16,2360.02,2480.22,0.2503,BEAR
2022-12-19,2352.17,2478.6,0.2377,BEAR
2022-12-20,2333.29,2476.77,0.2138,BEAR
2022-12-21,2328.95,2474.9,0.2352,BEAR
2022-12-22,2356.73,2472.95,0.2566,BEAR
2022-12-23,2313.69,2470.95,0.2226,BEAR
2022-12-26,2317.14,2469.28,0.2226,BEAR
2022-12-27,2332.79,2467.83,0.2503,BEAR
2022-12-28,2280.45,2465.83,0.2113,BEAR
2022-12-29,2236.4,2463.71,0.1698,BEAR
2023-01-02,2225.67,2461.61,0.1434,BEAR
2023-01-03,2218.68,2459.59,0.1421,BEAR
2023-01-04,2255.98,2457.58,0.1434,BEAR
2023-01-05,2264.65,2455.43,0.1585,BEAR
2023-01-06,2289.97,2453.34,0.1597,BEAR
2023-01-09,2350.19,2451.66,0.1899,BEAR
2023-01-10,2351.31,2449.87,0.2,BEAR
2023-01-11,2359.53,2447.99,0.2063,BEAR
2023-01-12,2365.1,2446.17,0.2164,BEAR
2023-01-13,2386.09,2444.45,0.2299,BEAR
2023-01-16,2399.86,2442.8,0.2387,BEAR
2023-01-17,2379.39,2440.99,0.2324,BEAR
2023-01-18,2368.32,2439.1,0.2312,BEAR
2023-01-19,2380.34,2437.21,0.245,BEAR
2023-01-20,2395.26,2435.49,0.2487,BEAR
2023-01-25,2428.57,2433.84,0.2701,BEAR
2023-01-26,2468.65,2432.39,0.2827,BEAR
2023-01-27,2484.02,2431.14,0.2952,BEAR
2023-01-30,2450.47,2429.91,0.2852,BEAR
2023-01-31,2425.08,2428.53,0.2965,BEAR
2023-02-01,2449.8,2427.32,0.3116,BEAR
2023-02-02,2468.88,2426.33,0.3266,BEAR
2023-02-03,2480.4,2425.15,0.3317,BEAR
2023-02-06,2438.19,2423.75,0.3442,BEAR
2023-02-07,2451.71,2422.53,0.3304,BEAR
2023-02-08,2483.64,2421.48,0.3719,BEAR
2023-02-09,2481.52,2420.3,0.358,BEAR
2023-02-10,2469.73,2419.05,0.3442,BEAR
2023-02-13,2452.7,2417.67,0.3543,BEAR
2023-02-14,2465.64,2416.48,0.3731,BEAR
2023-02-15,2427.9,2415.33,0.3204,BEAR
2023-02-16,2475.48,2414.37,0.3606,BEAR
2023-02-17,2451.21,2413.43,0.3656,BEAR
2023-02-20,2455.12,2412.37,0.3907,BEAR
2023-02-21,2458.96,2411.19,0.407,SIDE
2023-02-22,2417.68,2409.84,0.3656,BEAR
2023-02-23,2439.09,2408.63,0.3882,BEAR
2023-02-24,2423.61,2407.36,0.3631,BEAR
2023-02-27,2402.64,2406.15,0.3392,BEAR
2023-02-28,2412.85,2405.23,0.348,BEAR
2023-03-02,2427.85,2404.41,0.3731,BEAR
2023-03-03,2432.07,2403.82,0.3869,BEAR
2023-03-06,2462.62,2403.11,0.4058,SIDE
2023-03-07,2463.35,2402.45,0.4183,SIDE
2023-03-08,2431.91,2401.5,0.4033,SIDE
2023-03-09,2419.09,2400.47,0.4008,SIDE
2023-03-10,2394.59,2399.48,0.3606,BEAR
2023-03-13,2410.6,2398.34,0.3405,BEAR
2023-03-14,2348.97,2396.85,0.2412,BEAR
2023-03-15,2379.72,2395.72,0.2839,BEAR
2023-03-16,2377.91,2394.52,0.2814,BEAR
2023-03-17,2395.69,2393.43,0.3116,BEAR
2023-03-20,2379.2,2392.14,0.3015,BEAR
2023-03-21,2388.35,2390.73,0.3137,BEAR
2023-03-22,2416.96,2389.39,0.3112,BEAR
2023-03-23,2424.48,2388.22,0.2961,BEAR
2023-03-24,2414.96,2386.94,0.3011,BEAR
2023-03-27,2409.22,2385.85,0.2999,BEAR
2023-03-28,2434.94,2384.9,0.3338,BEAR
2023-03-29,2443.92,2383.99,0.3563,BEAR
2023-03-30,2453.16,2383.28,0.3764,BEAR
2023-03-31,2476.86,2383.14,0.3777,BEAR
2023-04-03,2472.34,2383.03,0.3902,BEAR
2023-04-04,2480.51,2383.2,0.4216,SIDE
2023-04-05,2495.21,2383.42,0.4115,SIDE
2023-04-06,2459.23,2383.51,0.3915,BEAR
2023-04-07,2490.41,2384.01,0.3977,BEAR
2023-04-10,2512.08,2384.52,0.3864,BEAR
2023-04-11,2547.86,2385.55,0.4153,SIDE
2023-04-12,2550.64,2386.73,0.4417,SIDE
2023-04-13,2561.66,2387.7,0.463,SIDE
2023-04-14,2571.49,2388.55,0.4831,SIDE
2023-04-17,2575.91,2389.32,0.5044,SIDE
2023-04-18,2571.09,2390.29,0.4944,SIDE
2023-04-19,2575.08,2391.5,0.5307,SIDE
2023-04-20,2563.11,2392.79,0.5031,SIDE
2023-04-21,2544.4,2394.01,0.4768,SIDE
2023-04-24,2523.5,2394.92,0.4166,SIDE
2023-04-25,2489.02,2395.9,0.404,SIDE
2023-04-26,2484.83,2396.65,0.389,BEAR
2023-04-27,2495.81,2397.38,0.3952,BEAR
2023-04-28,2501.53,2398.19,0.404,SIDE
2023-05-02,2524.39,2399.22,0.4366,SIDE
2023-05-03,2501.4,2400.08,0.4266,SIDE
2023-05-04,2500.94,2400.98,0.4241,SIDE
2023-05-08,2513.21,2401.89,0.458,SIDE
2023-05-09,2510.06,2402.56,0.4454,SIDE
2023-05-10,2496.51,2403.19,0.4492,SIDE
2023-05-11,2491.0,2403.71,0.463,SIDE
2023-05-12,2475.42,2404.04,0.4454,SIDE
2023-05-15,2479.35,2404.47,0.4417,SIDE
2023-05-16,2480.24,2404.86,0.4366,SIDE
2023-05-17,2494.66,2405.26,0.4517,SIDE
2023-05-18,2515.4,2405.76,0.4768,SIDE
2023-05-19,2537.79,2406.28,0.4944,SIDE
2023-05-22,2557.08,2406.8,0.5163,SIDE
2023-05-23,2567.55,2407.38,0.5113,SIDE
2023-05-24,2567.45,2408.02,0.5163,SIDE
2023-05-25,2554.69,2408.49,0.4912,SIDE
2023-05-26,2558.81,2408.91,0.4712,SIDE
2023-05-30,2585.52,2409.39,0.495,SIDE
2023-05-31,2577.12,2409.81,0.4837,SIDE
2023-06-01,2569.17,2410.14,0.485,SIDE
2023-06-02,2601.36,2410.74,0.505,SIDE
2023-06-05,2615.41,2411.2,0.5439,SIDE
2023-06-07,2615.6,2411.64,0.5501,SIDE
2023-06-08,2610.85,2412.02,0.5476,SIDE
2023-06-09,2641.16,2412.65,0.5614,SIDE
2023-06-12,2629.35,2413.25,0.5614,SIDE
2023-06-13,2637.95,2413.98,0.5557,SIDE
2023-06-14,2619.08,2414.76,0.5307,SIDE
2023-06-15,2608.54,2415.63,0.5031,SIDE
2023-06-16,2625.79,2416.52,0.5294,SIDE
2023-06-19,2609.5,2417.18,0.5532,SIDE
2023-06-20,2604.91,2417.8,0.5707,SIDE
2023-06-21,2582.63,2418.58,0.5457,SIDE
2023-06-22,2593.7,2419.29,0.5432,SIDE
2023-06-23,2570.1,2419.78,0.5044,SIDE
2023-06-26,2582.2,2420.62,0.5181,SIDE
2023-06-27,2581.39,2421.48,0.5332,SIDE
2023-06-28,2564.19,2422.28,0.5294,SIDE
2023-06-29,2550.02,2422.98,0.4793,SIDE
2023-06-30,2564.28,2423.92,0.5131,SIDE
2023-07-03,2602.47,2425.01,0.5269,SIDE
2023-07-04,2593.31,2425.73,0.5094,SIDE
2023-07-05,2579.0,2426.57,0.4919,SIDE
2023-07-06,2556.29,2427.34,0.4368,SIDE
2023-07-07,2526.71,2428.06,0.428,SIDE
2023-07-10,2520.7,2428.88,0.4218,SIDE
2023-07-11,2562.49,2429.86,0.4368,SIDE
2023-07-12,2574.72,2430.99,0.4431,SIDE
2023-07-13,2591.23,2432.29,0.4518,SIDE
2023-07-14,2628.3,2433.98,0.4593,SIDE
2023-07-17,2619.0,2435.97,0.4668,SIDE
2023-07-18,2607.62,2437.89,0.4205,SIDE
2023-07-19,2608.24,2440.08,0.408,SIDE
2023-07-20,2600.23,2442.23,0.413,SIDE
2023-07-21,2609.76,2444.5,0.4068,SIDE
2023-07-24,2628.53,2446.6,0.3467,BEAR
2023-07-25,2636.46,2448.7,0.33,BEAR
2023-07-26,2592.36,2450.48,0.2637,BEAR
2023-07-27,2603.81,2452.33,0.2988,BEAR
2023-07-28,2608.32,2454.41,0.3137,BEAR
2023-07-31,2632.58,2456.56,0.35,BEAR
2023-08-01,2667.07,2459.08,0.37,BEAR
2023-08-02,2616.47,2461.1,0.3538,BEAR
2023-08-03,2605.39,2463.03,0.3438,BEAR
2023-08-04,2602.8,2464.8,0.3613,BEAR
2023-08-07,2580.71,2466.51,0.365,BEAR
2023-08-08,2573.98,2468.29,0.345,BEAR
2023-08-09,2605.12,2470.25,0.3613,BEAR
2023-08-10,2601.56,2472.08,0.3837,BEAR
2023-08-11,2591.26,2473.86,0.3887,BEAR
2023-08-14,2570.87,2475.47,0.385,BEAR
2023-08-16,2525.64,2476.65,0.325,BEAR
2023-08-17,2519.85,2477.91,0.3038,BEAR
2023-08-18,2504.5,2478.96,0.3075,BEAR
2023-08-21,2508.8,2479.83,0.3137,BEAR
2023-08-22,2515.74,2480.72,0.2975,BEAR
2023-08-23,2505.5,2481.61,0.3088,BEAR
2023-08-24,2537.68,2482.55,0.3187,BEAR
2023-08-25,2519.14,2483.29,0.3287,BEAR
2023-08-28,2543.41,2484.01,0.355,BEAR
2023-08-29,2552.16,2484.65,0.37,BEAR
2023-08-30,2561.22,2485.44,0.385,BEAR
2023-08-31,2556.27,2485.81,0.3713,BEAR
2023-09-01,2563.71,2486.25,0.3638,BEAR
2023-09-04,2584.55,2486.78,0.3787,BEAR
2023-09-05,2582.18,2487.3,0.3588,BEAR
2023-09-06,2563.34,2487.9,0.3575,BEAR
2023-09-07,2548.26,2488.42,0.3262,BEAR
2023-09-08,2547.68,2489.06,0.35,BEAR
2023-09-11,2556.88,2489.82,0.3625,BEAR
2023-09-12,2536.58,2490.41,0.3262,BEAR
2023-09-13,2534.7,2490.88,0.3463,BEAR
2023-09-14,2572.89,2491.55,0.3483,BEAR
2023-09-15,2601.28,2492.52,0.3695,BEAR
2023-09-18,2574.72,2493.23,0.367,BEAR
2023-09-19,2559.21,2493.66,0.3596,BEAR
2023-09-20,2559.74,2494.06,0.3533,BEAR
2023-09-21,2514.97,2494.46,0.3246,BEAR
2023-09-22,2508.13,2494.91,0.3059,BEAR
2023-09-25,2495.76,2495.42,0.2996,BEAR
2023-09-26,2462.97,2495.82,0.2784,BEAR
2023-09-27,2465.07,2496.29,0.2846,BEAR
2023-10-04,2405.69,2496.37,0.2272,BEAR
2023-10-05,2403.6,2496.53,0.2322,BEAR
2023-10-06,2408.73,2496.71,0.2472,BEAR
2023-10-10,2402.58,2496.72,0.2397,BEAR
2023-10-11,2450.08,2497.17,0.2584,BEAR
2023-10-12,2479.82,2497.77,0.2722,BEAR
2023-10-13,2456.15,2498.29,0.2672,BEAR
2023-10-16,2436.24,2498.8,0.2572,BEAR
2023-10-17,2460.17,2499.46,0.2631,BEAR
2023-10-18,2462.6,2499.99,0.2756,BEAR
2023-10-19,2415.8,2500.5,0.2369,BEAR
2023-10-20,2375.0,2500.79,0.2032,BEAR
2023-10-23,2357.02,2500.91,0.1858,BEAR
2023-10-24,2383.51,2501.43,0.202,BEAR
2023-10-25,2363.17,2502.06,0.217,BEAR
2023-10-26,2299.08,2502.43,0.1696,BEAR
2023-10-27,2302.81,2502.85,0.1771,BEAR
2023-10-30,2310.55,2503.12,0.1883,BEAR
2023-10-31,2277.99,2503.19,0.1845,BEAR
2023-11-01,2301.56,2503.24,0.202,BEAR
2023-11-02,2343.12,2503.21,0.2244,BEAR
2023-11-03,2368.34,2503.29,0.2406,BEAR
2023-11-06,2502.37,2504.01,0.2706,BEAR
2023-11-07,2443.96,2504.4,0.2556,BEAR
2023-11-08,2421.62,2504.58,0.2519,BEAR
2023-11-09,2427.08,2504.72,0.2544,BEAR
2023-11-10,2409.66,2504.87,0.2456,BEAR
2023-11-13,2403.76,2505.04,0.2369,BEAR
2023-11-14,2433.25,2505.31,0.2531,BEAR
2023-11-15,2486.67,2505.77,0.2893,BEAR
2023-11-16,2488.18,2506.06,0.3055,BEAR
2023-11-17,2469.85,2506.07,0.293,BEAR
2023-11-20,2491.2,2506.11,0.3092,BEAR
2023-11-21,2510.42,2506.41,0.3292,BEAR
2023-11-22,2511.7,2506.84,0.3342,BEAR
2023-11-23,2514.96,2507.17,0.3267,BEAR
2023-11-24,2496.63,2507.3,0.3379,BEAR
2023-11-27,2495.66,2507.38,0.3429,BEAR
2023-11-28,2521.76,2507.8,0.3454,BEAR
2023-11-29,2519.81,2508.14,0.3304,BEAR
2023-11-30,2535.29,2508.4,0.3404,BEAR
2023-12-01,2505.01,2508.51,0.3429,BEAR
2023-12-04,2514.95,2508.74,0.3441,BEAR
2023-12-05,2494.28,2508.95,0.3416,BEAR
2023-12-06,2495.38,2509.1,0.3504,BEAR
2023-12-07,2492.07,2509.42,0.3429,BEAR
2023-12-08,2517.85,2509.63,0.3504,BEAR
2023-12-11,2525.36,2510.0,0.3603,BEAR
2023-12-12,2535.27,2510.4,0.3579,BEAR
2023-12-13,2510.66,2510.66,0.3529,BEAR
2023-12-14,2544.18,2511.29,0.3653,BEAR
2023-12-15,2563.56,2511.91,0.3753,BEAR
2023-12-18,2566.86,2512.63,0.3791,BEAR
2023-12-19,2568.55,2513.46,0.3703,BEAR
2023-12-20,2614.3,2514.47,0.394,BEAR
2023-12-21,2600.02,2515.33,0.3815,BEAR
2023-12-22,2599.51,2516.17,0.389,BEAR
2023-12-26,2602.59,2516.87,0.384,BEAR
2023-12-27,2613.5,2517.62,0.3342,BEAR
2023-12-28,2655.28,2518.73,0.3666,BEAR
2024-01-02,2669.81,2519.99,0.3716,BEAR
2024-01-03,2607.31,2521.05,0.3566,BEAR
2024-01-04,2587.02,2521.93,0.3491,BEAR
2024-01-05,2578.08,2523.08,0.3416,BEAR
2024-01-08,2567.82,2524.02,0.3267,BEAR
2024-01-09,2561.24,2524.94,0.3516,BEAR
2024-01-10,2541.98,2525.67,0.3491,BEAR
2024-01-11,2540.27,2526.47,0.3404,BEAR
2024-01-12,2525.05,2527.16,0.3279,BEAR
2024-01-15,2525.99,2527.7,0.3454,BEAR
2024-01-16,2497.59,2528.07,0.3242,BEAR
2024-01-17,2435.9,2528.17,0.269,BEAR
2024-01-18,2440.04,2528.32,0.2765,BEAR
2024-01-19,2472.74,2528.51,0.2939,BEAR
2024-01-22,2464.35,2528.62,0.2814,BEAR
2024-01-23,2478.61,2528.74,0.2873,BEAR
2024-01-24,2469.69,2528.71,0.2699,BEAR
2024-01-25,2470.34,2528.7,0.2799,BEAR
2024-01-26,2478.56,2528.69,0.2836,BEAR
2024-01-29,2500.65,2528.71,0.3159,BEAR
2024-01-30,2498.81,2528.91,0.3271,BEAR
2024-01-31,2497.09,2528.95,0.3201,BEAR
2024-02-01,2542.46,2529.1,0.3821,BEAR
2024-02-02,2615.31,2529.44,0.4194,SIDE
2024-02-05,2591.31,2529.64,0.4206,SIDE
2024-02-06,2576.2,2529.71,0.3933,BEAR
2024-02-07,2609.58,2529.9,0.4194,SIDE
2024-02-08,2620.32,2530.12,0.4305,SIDE
2024-02-13,2649.64,2530.52,0.4467,SIDE
2024-02-14,2620.42,2530.74,0.433,SIDE
2024-02-15,2613.8,2531.0,0.4268,SIDE
2024-02-16,2648.76,2531.52,0.4553,SIDE
2024-02-19,2680.26,2532.3,0.4801,SIDE
2024-02-20,2657.79,2533.15,0.469,SIDE
2024-02-21,2653.31,2533.99,0.4553,SIDE
2024-02-22,2664.27,2534.83,0.4615,SIDE
2024-02-23,2667.7,2535.66,0.4529,SIDE
2024-02-26,2647.08,2536.28,0.433,SIDE
2024-02-27,2625.05,2536.89,0.4032,SIDE
2024-02-28,2652.29,2537.65,0.4082,SIDE
2024-02-29,2642.36,2538.3,0.4094,SIDE
2024-03-04,2674.27,2539.12,0.4094,SIDE
2024-03-05,2649.4,2539.88,0.4007,SIDE
2024-03-06,2641.49,2540.63,0.4032,SIDE
2024-03-07,2647.62,2541.49,0.3809,BEAR
2024-03-08,2680.35,2542.5,0.3883,BEAR
2024-03-11,2659.84,2543.4,0.3921,BEAR
2024-03-12,2681.81,2544.33,0.3784,BEAR
2024-03-13,2693.57,2545.22,0.3921,BEAR
2024-03-14,2718.76,2546.13,0.4032,SIDE
2024-03-15,2666.84,2546.68,0.4007,SIDE
2024-03-18,2685.84,2547.27,0.4057,SIDE
2024-03-19,2656.17,2547.71,0.3908,BEAR
2024-03-20,2690.14,2548.39,0.4119,SIDE
2024-03-21,2754.86,2549.37,0.4349,SIDE
2024-03-22,2748.56,2550.19,0.4443,SIDE
2024-03-25,2737.57,2550.99,0.4455,SIDE
2024-03-26,2757.09,2551.93,0.4468,SIDE
2024-03-27,2755.11,2552.7,0.4431,SIDE
2024-03-28,2745.82,2553.35,0.4344,SIDE
2024-03-29,2746.63,2554.0,0.4146,SIDE
2024-04-01,2747.86,2554.69,0.4394,SIDE
2024-04-02,2753.16,2555.25,0.4295,SIDE
2024-04-03,2706.97,2555.64,0.4097,SIDE
2024-04-04,2742.0,2556.16,0.4208,SIDE
2024-04-05,2714.21,2556.63,0.3948,BEAR
2024-04-08,2717.65,2557.18,0.3716,BEAR
2024-04-09,2705.16,2557.58,0.3765,BEAR
2024-04-11,2706.96,2558.06,0.3691,BEAR
2024-04-12,2681.82,2558.45,0.3556,BEAR
2024-04-15,2670.43,2558.89,0.3457,BEAR
2024-04-16,2609.63,2558.97,0.3111,BEAR
2024-04-17,2584.18,2559.04,0.3123,BEAR
2024-04-18,2634.7,2559.3,0.342,BEAR
2024-04-19,2591.86,2559.35,0.3272,BEAR
2024-04-22,2629.44,2559.68,0.3642,BEAR
2024-04-23,2623.02,2560.04,0.3741,BEAR
2024-04-24,2675.75,2560.6,0.3877,BEAR
2024-04-25,2628.62,2560.73,0.3963,BEAR
2024-04-26,2656.33,2561.05,0.4099,SIDE
2024-04-29,2687.44,2561.59,0.4247,SIDE
2024-04-30,2692.06,2562.27,0.4383,SIDE
2024-05-02,2683.65,2563.05,0.437,SIDE
2024-05-03,2676.63,2563.83,0.4469,SIDE
2024-05-07,2734.36,2564.69,0.4469,SIDE
2024-05-08,2745.05,2565.54,0.4704,SIDE
2024-05-09,2712.14,2566.15,0.4654,SIDE
2024-05-10,2727.63,2566.64,0.4765,SIDE
2024-05-13,2727.21,2567.18,0.4716,SIDE
2024-05-14,2730.34,2567.8,0.4901,SIDE
2024-05-16,2753.0,2568.52,0.5086,SIDE
2024-05-17,2724.62,2569.14,0.4914,SIDE
2024-05-20,2742.14,2569.81,0.4951,SIDE
2024-05-21,2724.18,2570.28,0.479,SIDE
2024-05-22,2723.46,2570.72,0.4864,SIDE
2024-05-23,2721.81,2571.37,0.4765,SIDE
2024-05-24,2687.6,2571.78,0.4661,SIDE
2024-05-27,2722.99,2572.36,0.4686,SIDE
2024-05-28,2722.85,2572.81,0.4686,SIDE
2024-05-29,2677.3,2572.86,0.4599,SIDE
2024-05-30,2635.44,2572.96,0.4279,SIDE
2024-05-31,2636.52,2573.11,0.4476,SIDE
2024-06-03,2682.52,2573.51,0.4846,SIDE
2024-06-04,2662.1,2573.92,0.4661,SIDE
2024-06-05,2689.5,2574.49,0.4673,SIDE
2024-06-07,2722.67,2575.08,0.4723,SIDE
2024-06-10,2701.17,2575.58,0.4772,SIDE
2024-06-11,2705.32,2576.15,0.4723,SIDE
2024-06-12,2728.17,2576.94,0.4784,SIDE
2024-06-13,2754.89,2578.08,0.4809,SIDE
2024-06-14,2758.42,2579.28,0.4809,SIDE
2024-06-17,2744.1,2580.47,0.4803,SIDE
2024-06-18,2763.92,2581.75,0.4766,SIDE
