datetime,open,high,low,close,volume,status
2026-04-07 14:59,3970.0,3975.0,3775.0,3805.0,4045070,HOLD
2026-04-07 15:00,3805.0,3845.0,3760.0,3815.0,2852630,HOLD
2026-04-07 15:01,3815.0,3910.0,3770.0,3890.0,4013655,HOLD
2026-04-07 15:02,3885.0,3940.0,3825.0,3870.0,2616230,HOLD
2026-04-07 15:03,3880.0,3945.0,3860.0,3885.0,2276805,HOLD
2026-04-07 15:04,3880.0,3920.0,3810.0,3845.0,1787780,HOLD
2026-04-07 15:05,3845.0,3845.0,3700.0,3700.0,2666760,HOLD
