datetime,open,high,low,close,volume,status
2026-04-06 15:17,1613.0,1615.0,1610.0,1612.0,314620,HOLD
2026-04-06 15:18,1612.0,1619.0,1610.0,1616.0,155114,HOLD
2026-04-06 15:19,1615.0,1616.0,1615.0,1616.0,8080,HOLD
