datetime,open,high,low,close,volume,status
2026-04-06 15:17,45550.0,45550.0,45350.0,45400.0,4324000,HOLD
2026-04-06 15:18,45400.0,45450.0,45350.0,45450.0,2135350,HOLD
2026-04-06 15:19,45450.0,45450.0,45450.0,45450.0,91000,HOLD
