datetime,open,high,low,close,volume,status
2026-04-07 13:15,1402.0,1405.0,1390.0,1403.0,1219085,HOLD
2026-04-07 13:16,1404.0,1425.0,1394.0,1398.0,1118661,HOLD
2026-04-07 13:17,1395.0,1410.0,1380.0,1385.0,1044450,HOLD
2026-04-07 13:18,1385.0,1386.0,1366.0,1375.0,1325891,HOLD
2026-04-07 13:19,1376.0,1390.0,1364.0,1364.0,865769,HOLD
2026-04-07 13:20,1364.0,1393.0,1358.0,1390.0,1494772,HOLD
2026-04-07 13:21,1393.0,1406.0,1390.0,1406.0,555720,HOLD
