datetime,open,high,low,close,volume,status
2026-04-07 13:15,25750.0,25800.0,25450.0,25600.0,15806750,HOLD
2026-04-07 13:16,25600.0,26000.0,25550.0,25750.0,14693900,HOLD
2026-04-07 13:17,25750.0,26200.0,25450.0,26000.0,14392100,HOLD
2026-04-07 13:18,26000.0,26450.0,25950.0,26350.0,18101250,HOLD
2026-04-07 13:19,26300.0,26300.0,25950.0,26200.0,8858850,HOLD
2026-04-07 13:20,26150.0,26200.0,25750.0,25750.0,6126550,HOLD
2026-04-07 13:21,25850.0,25850.0,25700.0,25700.0,1701600,HOLD
