datetime,open,high,low,close,volume,status
2026-04-06 15:17,14160.0,14180.0,14130.0,14180.0,99300,HOLD
2026-04-06 15:18,14170.0,14220.0,14150.0,14220.0,312090,HOLD
2026-04-06 15:19,14210.0,14210.0,14210.0,14210.0,14220,HOLD
