datetime,open,high,low,close,volume,status
2026-04-06 15:17,668.0,671.0,663.0,670.0,14750,HOLD
2026-04-06 15:18,670.0,670.0,663.0,663.0,10686,HOLD
2026-04-06 15:19,668.0,668.0,668.0,668.0,1336,HOLD
