date,equity,n_positions
2021-06-11,103670664.78992002,0
2021-06-14,104202051.08992003,0
2021-06-15,104492535.43992001,0
2021-06-16,105045977.88992001,0
2021-06-17,104295098.04429501,0
2021-06-18,104544367.59429502,0
2021-06-21,103286919.75929503,0
2021-06-22,103855143.25929502,0
2021-06-23,103835201.80929501,0
2021-06-24,103944268.459295,0
2021-06-25,104611947.459295,0
2021-06-28,105549688.65929502,0
2021-06-29,105209173.50929502,0
2021-06-30,105883934.75929503,0
2021-07-01,105097558.19929503,0
2021-07-02,105093127.39929502,0
2021-07-05,104636720.73193999,0
2021-07-06,105315380.78194,0
2021-07-07,104013394.38194002,0
2021-07-08,103155038.03194,0
2021-07-09,101517944.65144002,0
2021-07-12,102533660.90144001,0
2021-07-13,103004993.90144,0
2021-07-14,102332238.10144001,0
2021-07-15,102466704.90144001,0
2021-07-16,102900492.00144,0
2021-07-19,101705433.80143999,0
2021-07-20,100993099.15844001,0
2021-07-21,100515247.25844002,0
2021-07-22,101776971.70844,0
2021-07-23,103519735.30844001,0
2021-07-26,103539767.00844,0
2021-07-27,104579804.20843999,0
2021-07-28,104970973.79544,0
2021-07-29,105364687.99544,0
2021-07-30,104590717.77186501,0
2021-08-02,104011491.37186503,0
2021-08-03,103143512.862125,0
2021-08-04,104676323.612125,0
2021-08-05,104420440.16212499,0
2021-08-06,104481577.412125,0
2021-08-09,104342286.512125,0
2021-08-10,103865261.11212502,0
2021-08-11,104343115.86212501,0
2021-08-12,104563908.212125,0
2021-08-13,103730269.91212499,0
2021-08-17,101901867.22500001,0
2021-08-18,102842657.925,0
2021-08-19,100000002.4074425,0
2021-08-20,97599919.6543425,0
2021-08-23,98371535.3043425,0
2021-08-24,99648030.3543425,0
2021-08-25,100346294.6043425,0
2021-08-26,100950673.2043425,0
2021-08-27,101036768.85434249,0
2021-08-30,101387131.7043425,0
2021-08-31,102316276.35434249,0
2021-09-01,103069901.85434248,0
2021-09-02,103327692.91094498,0
2021-09-03,103922417.610945,0
2021-09-06,104736173.360945,0
2021-09-07,105483296.110945,0
2021-09-08,104834959.110945,0
2021-09-09,103532383.11719501,0
2021-09-10,104223806.41719499,0
2021-09-13,104568623.12444502,0
2021-09-14,105002763.624445,0
2021-09-15,104635223.824445,0
2021-09-16,105122108.324445,0
2021-09-17,105306503.324445,0
2021-09-23,103186279.29532,0
2021-09-24,103386856.13932,0
2021-09-27,103439704.176195,0
2021-09-28,102720859.933695,0
2021-09-29,102634483.558695,0
2021-09-30,102916951.808695,0
2021-10-01,101624283.99669498,0
2021-10-05,101932373.333445,0
2021-10-06,100409730.60919501,0
2021-10-07,100081945.54331748,0
2021-10-08,99492591.19331749,0
2021-10-12,99211971.64331748,0
2021-10-13,100287973.94331747,0
2021-10-14,100792626.29331748,0
2021-10-15,102035688.94331747,0
2021-10-18,102403337.99331747,0
2021-10-19,103127212.34331748,0
2021-10-20,103061044.84331748,0
2021-10-21,102600425.94331746,0
2021-10-22,102516675.84331748,0
2021-10-25,102853106.94331746,0
2021-10-26,102852350.15906747,0
2021-10-27,102321026.55906747,0
2021-10-28,101515510.15906745,0
2021-10-29,100674963.45906746,0
2021-11-01,100787079.60906747,0
2021-11-02,101133757.40906747,0
2021-11-03,100388177.74406748,0
2021-11-04,100589299.39406748,0
2021-11-05,99265586.25656748,0
2021-11-08,99499049.64168248,0
2021-11-09,99183441.59168246,0
2021-11-10,97537934.24168248,0
2021-11-11,96591914.74168247,0
2021-11-12,98521149.09168246,0
2021-11-15,98675257.14168248,0
2021-11-16,98649771.49168247,0
2021-11-17,97134779.89168248,0
2021-11-18,97460215.69168247,0
2021-11-19,96802699.25635746,0
2021-11-22,96868639.70635748,0
2021-11-23,96963031.70635748,0
2021-11-24,97353331.25414497,0
2021-11-25,96767988.45014498,0
2021-11-26,95480423.05014499,0
2021-11-29,94065155.16601998,0
2021-11-30,92060274.54804498,0
2021-12-01,92484582.54804498,0
2021-12-02,92699150.498045,0
2021-12-03,93162620.34804498,0
2021-12-06,93295647.89804497,0
2021-12-07,92961343.543855,0
2021-12-08,92687761.593855,0
2021-12-09,93498390.893855,0
2021-12-10,93445017.993855,0
2021-12-13,93253476.14385499,0
2021-12-14,92538904.19385499,0
2021-12-15,92319817.093855,0
2021-12-16,92578708.243855,0
2021-12-17,93382960.19385499,0
2021-12-20,91533617.1136325,0
2021-12-21,92050835.1136325,0
2021-12-22,92264570.8636325,0
2021-12-23,92103450.86363252,0
2021-12-24,92512862.8636325,0
2021-12-27,92294177.6136325,0
2021-12-28,93170158.3636325,0
2021-12-29,91308951.6136325,0
2021-12-30,91351182.4671325,0
2022-01-03,91378133.96713251,0
2022-01-04,92113543.2171325,0
2022-01-05,92078491.49463248,0
2022-01-06,91760275.19935,0
2022-01-07,92181915.59934999,0
2022-01-10,93274069.79935001,0
2022-01-11,93014510.79935001,0
2022-01-12,93987065.69935,0
2022-01-13,94210178.89934999,0
2022-01-14,93816436.19934998,0
2022-01-17,92866166.39934999,0
2022-01-18,92921791.3076,0
2022-01-19,92872921.4076,0
2022-01-20,92355644.5076,0
2022-01-21,92368935.0076,0
2022-01-24,90999075.2876,0
2022-01-25,89155518.65172498,0
2022-01-26,89617131.25172499,0
2022-01-27,88489595.06134501,0
2022-01-28,89336757.56134501,0
2022-02-03,90120773.561345,0
2022-02-04,90907563.561345,0
2022-02-07,90908722.561345,0
2022-02-08,90955766.561345,0
2022-02-09,91920402.07143998,0
2022-02-10,92064391.67143999,0
2022-02-11,91144756.52143998,0
2022-02-14,90205358.52144,0
2022-02-15,88796532.27143998,0
2022-02-16,89868157.92143999,0
2022-02-17,90211505.02143998,0
2022-02-18,90092962.085815,0
2022-02-21,89491328.03581502,0
2022-02-22,88424710.78581502,0
2022-02-23,88800316.085815,0
2022-02-24,87945684.09111501,0
2022-02-25,87939668.21611501,0
2022-02-28,88692372.216115,0
2022-03-02,87985062.079605,0
2022-03-03,88621188.72960499,0
2022-03-04,88499760.67960499,0
2022-03-07,87744663.344605,0
2022-03-08,87040940.39460501,0
2022-03-10,87398832.944605,0
2022-03-11,88140767.744605,0
2022-03-14,88258728.16887252,0
2022-03-15,87729891.6688725,0
2022-03-16,88475736.6688725,0
2022-03-17,88707451.1688725,0
2022-03-18,89656178.16887252,0
2022-03-21,89903548.6688725,0
2022-03-22,91148713.6688725,0
2022-03-23,92346663.6688725,0
2022-03-24,92741474.1688725,0
2022-03-25,92578216.66887252,0
2022-03-28,93309517.16887252,0
2022-03-29,92951698.71887252,0
2022-03-30,92329211.2188725,0
2022-03-31,93369100.2188725,0
2022-04-01,93738973.21887252,0
2022-04-04,94162369.21887252,0
2022-04-05,93475242.7688725,0
2022-04-06,94002473.76887251,0
2022-04-07,93868020.2688725,0
2022-04-08,94009484.76887251,0
2022-04-11,94841903.26887251,0
2022-04-12,94038984.30377251,0
2022-04-13,94220567.30377252,0
2022-04-14,94800646.80377251,0
2022-04-15,94440672.80377252,0
2022-04-18,94242940.7537725,0
2022-04-19,95321675.2537725,0
2022-04-20,95561322.25377251,0
2022-04-21,95685211.7537725,0
2022-04-22,96536611.2537725,0
2022-04-25,95645102.7537725,0
2022-04-26,94730138.7537725,0
2022-04-27,93738652.2537725,0
2022-04-28,94363884.30377251,0
2022-04-29,94214255.12377252,0
2022-05-02,94399428.17377251,0
2022-05-03,94236133.62377252,0
2022-05-04,94476607.12377252,0
2022-05-06,93967682.62377252,0
2022-05-09,92895933.2300975,0
2022-05-10,92404542.88009752,0
2022-05-11,91736707.4910975,0
2022-05-12,92380170.72391,0
2022-05-13,93907014.52391,0
2022-05-16,94335495.87391001,0
2022-05-17,94798582.87391,0
2022-05-18,94491837.37391001,0
2022-05-19,93384514.94191,0
2022-05-20,94132829.94191,0
2022-05-23,94482866.94191,0
2022-05-24,93631531.09191002,0
2022-05-25,94516587.19191001,0
2022-05-26,95180200.19191,0
2022-05-27,96145343.19191,0
2022-05-30,96188181.54191001,0
2022-05-31,96126498.04191001,0
2022-06-02,96005496.54191,0
2022-06-03,95999787.04191001,0
2022-06-07,96393296.04191,0
2022-06-08,96560087.54191001,0
2022-06-09,96405798.04191,0
2022-06-10,96350166.04191001,0
2022-06-13,94637755.661535,0
2022-06-14,94062304.20186502,0
2022-06-15,92754865.561865,0
2022-06-16,93073191.56186502,0
2022-06-17,92402555.591865,0
2022-06-20,90715029.187065,0
2022-06-21,91385233.287065,0
2022-06-22,89639018.65769,0
2022-06-23,88001852.99596499,0
2022-06-24,89143888.845965,0
2022-06-27,90062195.89596501,0
2022-06-28,91018457.345965,0
2022-06-29,91077642.345965,0
2022-06-30,90636545.16121753,0
2022-07-01,91009078.16121751,0
2022-07-04,90805816.16121751,0
2022-07-05,91486804.66121751,0
2022-07-06,90317443.5004675,0
2022-07-07,90359034.5004675,0
2022-07-08,90602643.0004675,0
2022-07-11,90732840.5004675,0
2022-07-12,91100471.16274251,0
2022-07-13,91142276.251655,0
2022-07-14,91223088.951655,0
2022-07-15,90354200.90165499,0
2022-07-18,92433220.80165501,0
2022-07-19,92231949.05165501,0
2022-07-20,92490273.05165501,0
2022-07-21,93195789.601655,0
2022-07-22,92838826.151655,0
2022-07-25,93013356.35165499,0
2022-07-26,93683632.65165499,0
2022-07-27,93986426.15165499,0
2022-07-28,94558843.90165499,0
2022-07-29,95409502.40165499,0
2022-08-01,95947343.00165501,0
2022-08-02,96227037.251655,0
2022-08-03,96448678.90165499,0
2022-08-04,96347860.15165499,0
2022-08-05,96484816.90165499,0
2022-08-08,97677826.901655,0
2022-08-09,97587652.901655,0
2022-08-10,97314413.90165499,0
2022-08-11,98035022.11118498,0
2022-08-12,98081471.41118501,0
2022-08-16,98803895.11118498,0
2022-08-17,98727494.211185,0
2022-08-18,99179386.411185,0
2022-08-19,99198236.311185,0
2022-08-22,98481250.41118501,0
2022-08-23,98323608.36118498,0
2022-08-24,98847288.26118499,0
2022-08-25,98774313.06118499,0
2022-08-26,98350050.661185,0
2022-08-29,96814020.361185,0
2022-08-30,97900311.16118501,0
2022-08-31,98584052.76118499,0
2022-09-01,97134042.586185,0
2022-09-02,97550399.08618501,0
2022-09-05,97357891.086185,0
2022-09-06,98080012.68618499,0
2022-09-07,97414117.78618501,0
2022-09-08,97324223.08618501,0
2022-09-13,98222908.574935,0
2022-09-14,96827728.5023225,0
2022-09-15,97015220.5023225,0
2022-09-16,96148521.2523225,0
2022-09-19,94993520.7523225,0
2022-09-20,96166770.7523225,0
2022-09-21,96618619.2523225,0
2022-09-22,97518796.5023225,0
2022-09-23,97770180.87107252,0
2022-09-26,95048872.88992251,0
2022-09-27,95437156.8899225,0
2022-09-28,92533023.73152249,0
2022-09-29,93727767.4815225,0
2022-09-30,93700862.07647249,0
2022-10-04,94709762.07647249,0
2022-10-05,94738404.57647249,0
2022-10-06,95023832.07647249,0
2022-10-07,94678554.57647249,0
2022-10-11,94559097.37034748,0
2022-10-12,94086567.37034748,0
2022-10-13,93552496.3703475,0
2022-10-14,94019516.37034748,0
