date,equity,n_positions
2021-06-11,103284279.02256002,0
2021-06-14,103759729.92255999,0
2021-06-15,104019636.97256002,0
2021-06-16,104514822.32256001,0
2021-06-17,103842982.46068501,0
2021-06-18,104066013.11068499,0
2021-06-21,102940928.205685,0
2021-06-22,103449338.705685,0
2021-06-23,103431496.35568501,0
2021-06-24,103529082.305685,0
2021-06-25,104126479.30568501,0
2021-06-28,104965510.905685,0
2021-06-29,104660839.455685,0
2021-06-30,105264573.205685,0
2021-07-01,104560973.12568499,0
2021-07-02,104557008.725685,0
2021-07-05,104148644.86542,0
2021-07-06,104755867.01542002,0
2021-07-07,103590931.81542,0
2021-07-08,102822928.76542,0
2021-07-09,101358161.00392,0
2021-07-12,102266959.75391999,0
2021-07-13,102688678.75392,0
2021-07-14,102086739.35392001,0
2021-07-15,102207051.75392,0
2021-07-16,102595177.05392,0
2021-07-19,101525914.45392,0
2021-07-20,100888562.40492001,0
2021-07-21,100461010.70492,0
2021-07-22,101589922.05491999,0
2021-07-23,103149236.85492001,0
2021-07-26,103167159.95492001,0
2021-07-27,104097719.55492,0
2021-07-28,104447713.39592001,0
2021-07-29,104799983.99592,0
2021-07-30,104107484.32219501,0
2021-08-02,103589229.12219502,0
2021-08-03,102812616.77137502,0
2021-08-04,104184079.02137502,0
2021-08-05,103955130.671375,0
2021-08-06,104009832.421375,0
2021-08-09,103885203.721375,0
2021-08-10,103458391.52137502,0
2021-08-11,103885945.77137502,0
2021-08-12,104083496.82137501,0
2021-08-13,103337609.92137499,0
2021-08-17,101701670.675,0
2021-08-18,102543430.775,0
2021-08-19,100000002.1540275,0
2021-08-20,97852559.6907275,0
2021-08-23,98542952.6407275,0
2021-08-24,99685079.7907275,0
2021-08-25,100309842.5407275,0
2021-08-26,100850602.3407275,0
2021-08-27,100927635.2907275,0
2021-08-30,101241117.8407275,0
2021-08-31,102072457.7907275,0
2021-09-01,102746754.29072748,0
2021-09-02,102977409.44663501,0
2021-09-03,103509531.546635,0
2021-09-06,104237628.796635,0
2021-09-07,104906107.04663499,0
2021-09-08,104326016.046635,0
2021-09-09,103160553.315385,0
2021-09-10,103779195.215385,0
2021-09-13,104087715.42713499,0
2021-09-14,104476156.927135,0
2021-09-15,104147305.527135,0
2021-09-16,104582939.027135,0
2021-09-17,104747924.027135,0
2021-09-23,102850881.47476,0
2021-09-24,103030344.96676,0
2021-09-27,103077630.05238499,0
2021-09-28,102434453.624885,0
2021-09-29,102357169.49988498,0
2021-09-30,102609904.249885,0
2021-10-01,101453306.73388499,0
2021-10-05,101728965.614135,0
2021-10-06,100366601.071385,0
2021-10-07,100073319.69665247,0
2021-10-08,99546002.64665247,0
2021-10-12,99294921.99665248,0
2021-10-13,100257660.89665246,0
2021-10-14,100709191.94665249,0
2021-10-15,101821405.89665247,0
2021-10-18,102150355.04665248,0
2021-10-19,102798032.09665248,0
2021-10-20,102738829.59665248,0
2021-10-21,102326696.89665247,0
2021-10-22,102251762.59665248,0
2021-10-25,102552779.89665247,0
2021-10-26,102552102.77390248,0
2021-10-27,102076707.97390246,0
2021-10-28,101355982.77390248,0
2021-10-29,100603914.67390247,0
2021-11-01,100704229.12390247,0
2021-11-02,101014414.52390248,0
2021-11-03,100347316.92890246,0
2021-11-04,100527267.87890247,0
2021-11-05,99342892.96640249,0
2021-11-08,99551781.25834748,0
2021-11-09,99269395.10834748,0
2021-11-10,97797099.05834748,0
2021-11-11,96950660.55834748,0
2021-11-12,98676817.60834748,0
2021-11-15,98814703.75834748,0
2021-11-16,98791900.80834748,0
2021-11-17,97436382.00834748,0
2021-11-18,97727561.40834747,0
2021-11-19,97139257.22937247,0
2021-11-22,97198256.57937248,0
2021-11-23,97282712.57937248,0
2021-11-24,97631927.96423498,0
2021-11-25,97108200.19223498,0
2021-11-26,95956167.992235,0
2021-11-29,94689875.67485999,0
2021-11-30,92896035.12193498,0
2021-12-01,93275679.12193498,0
2021-12-02,93467660.97193497,0
2021-12-03,93882344.52193499,0
2021-12-06,94001369.17193498,0
2021-12-07,93702254.749765,0
2021-12-08,93457470.899765,0
2021-12-09,94182770.79976499,0
2021-12-10,94135016.099765,0
2021-12-13,93963636.54976499,0
2021-12-14,93324282.69976501,0
2021-12-15,93128257.399765,0
2021-12-16,93359896.849765,0
2021-12-17,94079490.699765,0
2021-12-20,92424815.31219749,0
2021-12-21,92887589.31219749,0
2021-12-22,93078826.56219749,0
2021-12-23,92934666.56219749,0
2021-12-24,93300982.56219749,0
2021-12-27,93105316.81219749,0
2021-12-28,93889089.06219749,0
2021-12-29,92223798.81219749,0
2021-12-30,92261584.3126975,0
2022-01-03,92285698.8126975,0
2022-01-04,92943696.5626975,0
2022-01-05,92912334.49519749,0
2022-01-06,92627614.65204999,0
2022-01-07,93004871.85204999,0
2022-01-10,93982062.45204999,0
2022-01-11,93749825.45204999,0
2022-01-12,94620006.15204999,0
2022-01-13,94819633.75204998,0
2022-01-14,94467337.65204999,0
2022-01-17,93617096.25204998,0
2022-01-18,93666865.9068,0
2022-01-19,93623140.2068,0
2022-01-20,93160313.5068,0
2022-01-21,93172205.0068,0
2022-01-24,91946541.04679999,0
2022-01-25,90297043.00417499,0
2022-01-26,90710064.80417499,0
2022-01-27,89701216.63383499,0
2022-01-28,90459204.13383499,0
2022-02-03,91160692.13383499,0
2022-02-04,91864662.133835,0
2022-02-07,91865699.13383499,0
2022-02-08,91907791.13383499,0
2022-02-09,92770886.06391999,0
2022-02-10,92899718.86391999,0
2022-02-11,92076887.41391999,0
2022-02-14,91236373.41391999,0
2022-02-15,89975844.66391999,0
2022-02-16,90934667.61391999,0
2022-02-17,91241872.91391999,0
2022-02-18,91135808.182045,0
2022-02-21,90597504.03204499,0
2022-02-22,89643162.28204499,0
2022-02-23,89979230.182045,0
2022-02-24,89214559.44994499,0
2022-02-25,89209176.82494499,0
2022-02-28,89882648.82494499,0
2022-03-02,89249792.387015,0
2022-03-03,89818958.337015,0
2022-03-04,89710312.187015,0
2022-03-07,89034698.782015,0
2022-03-08,88405051.932015,0
2022-03-10,88725271.582015,0
2022-03-11,89389107.982015,0
2022-03-14,89494651.5195175,0
2022-03-15,89021482.0195175,0
2022-03-16,89688817.0195175,0
2022-03-17,89896140.5195175,0
2022-03-18,90745001.5195175,0
2022-03-21,90966333.0195175,0
2022-03-22,92080428.0195175,0
2022-03-23,93152278.0195175,0
2022-03-24,93505529.5195175,0
2022-03-25,93359457.0195175,0
2022-03-28,94013778.5195175,0
2022-03-29,93693625.1695175,0
2022-03-30,93136662.6695175,0
2022-03-31,94067089.6695175,0
2022-04-01,94398028.6695175,0
2022-04-04,94776856.6695175,0
2022-04-05,94162059.3195175,0
2022-04-06,94633792.3195175,0
2022-04-07,94513491.8195175,0
2022-04-08,94640065.3195175,0
2022-04-11,95384860.8195175,0
2022-04-12,94666459.6402175,0
2022-04-13,94828928.6402175,0
2022-04-14,95347947.1402175,0
2022-04-15,95025865.1402175,0
2022-04-18,94848946.9902175,0
2022-04-19,95814130.4902175,0
2022-04-20,96028551.4902175,0
2022-04-21,96139399.9902175,0
2022-04-22,96901178.4902175,0
2022-04-25,96103512.9902175,0
2022-04-26,95284860.9902175,0
2022-04-27,94397741.4902175,0
2022-04-28,94957159.6402175,0
2022-04-29,94823280.90021752,0
2022-05-02,94988962.05021751,0
2022-05-03,94842856.40021752,0
2022-05-04,95058016.90021752,0
2022-05-06,94602663.40021752,0
2022-05-09,93643729.7321925,0
2022-05-10,93204064.6821925,0
2022-05-11,92606527.7551925,0
2022-05-12,93182258.01613,0
2022-05-13,94548381.41613,0
2022-05-16,94931759.46613,0
2022-05-17,95346100.46613,0
2022-05-18,95071643.96613,0
2022-05-19,94080881.79013,0
2022-05-20,94750426.79013,0
2022-05-23,95063617.79013,0
2022-05-24,94301896.24013,0
2022-05-25,95093788.54013,0
2022-05-26,95687547.54013,0
2022-05-27,96551096.54013,0
2022-05-30,96589425.59013,0
2022-05-31,96534235.09013,0
2022-06-02,96425970.59013,0
2022-06-03,96420862.09013,0
2022-06-07,96772949.09013,0
2022-06-08,96922183.59013,0
2022-06-09,96784135.09013,0
2022-06-10,96734359.09013,0
2022-06-13,95202202.43400499,0
2022-06-14,94687324.812195,0
2022-06-15,93517511.292195,0
2022-06-16,93802329.292195,0
2022-06-17,93202286.58219501,0
2022-06-20,91692394.535795,0
2022-06-21,92292050.835795,0
2022-06-22,90729648.27267002,0
2022-06-23,89264815.838495,0
2022-06-24,90286637.38849501,0
2022-06-27,91108280.53849499,0
2022-06-28,91963882.888495,0
2022-06-29,92016837.888495,0
2022-06-30,91622171.9863525,0
2022-07-01,91955490.9863525,0
2022-07-04,91773624.9863525,0
2022-07-05,92382930.4863525,0
2022-07-06,91336659.9741025,0
2022-07-07,91373872.9741025,0
2022-07-08,91591838.4741025,0
2022-07-11,91708330.9741025,0
2022-07-12,92037263.67192751,0
2022-07-13,92074668.225165,0
2022-07-14,92146974.325165,0
2022-07-15,91369548.17516501,0
2022-07-18,93229723.875165,0
2022-07-19,93049638.625165,0
2022-07-20,93280770.625165,0
2022-07-21,93912022.27516499,0
2022-07-22,93592633.925165,0
2022-07-25,93748792.52516499,0
2022-07-26,94348513.425165,0
2022-07-27,94619433.925165,0
2022-07-28,95131597.175165,0
2022-07-29,95892712.675165,0
2022-08-01,96373938.475165,0
2022-08-02,96624191.225165,0
2022-08-03,96822502.175165,0
2022-08-04,96732295.925165,0
2022-08-05,96854836.175165,0
2022-08-08,97922266.175165,0
2022-08-09,97841584.175165,0
2022-08-10,97597107.175165,0
2022-08-11,98241861.888955,0
2022-08-12,98283421.78895499,0
2022-08-16,98929800.888955,0
2022-08-17,98861442.188955,0
2022-08-18,99265766.78895499,0
2022-08-19,99282632.48895499,0
2022-08-22,98641118.788955,0
2022-08-23,98500070.638955,0
2022-08-24,98968626.33895499,0
2022-08-25,98903332.73895499,0
2022-08-26,98523729.53895499,0
2022-08-29,97149386.638955,0
2022-08-30,98121331.03895499,0
2022-08-31,98733099.83895499,0
2022-09-01,97435722.313955,0
2022-09-02,97808251.813955,0
2022-09-05,97636007.813955,0
2022-09-06,98282116.61395499,0
2022-09-07,97686315.91395499,0
2022-09-08,97605883.813955,0
2022-09-13,98409970.830205,0
2022-09-14,97161651.8178675,0
2022-09-15,97329407.8178675,0
2022-09-16,96553940.0678675,0
2022-09-19,95520518.5678675,0
2022-09-20,96570268.5678675,0
2022-09-21,96974554.0678675,0
2022-09-22,97779975.8178675,0
2022-09-23,98004898.67411749,0
2022-09-26,95570044.1646675,0
2022-09-27,95917456.1646675,0
2022-09-28,93319021.23346749,0
2022-09-29,94388002.48346749,0
2022-09-30,94363929.2263175,0
2022-10-04,95266629.2263175,0
2022-10-05,95292256.7263175,0
2022-10-06,95547639.2263175,0
2022-10-07,95238706.7263175,0
2022-10-11,95131823.9629425,0
2022-10-12,94709033.9629425,0
2022-10-13,94231180.9629425,0
2022-10-14,94649040.9629425,0
2022-10-17,94465682.9660175,0
2022-10-18,96273768.9660175,0
2022-10-19,95707651.9660175,0
2022-10-20,95646842.9660175,0
2022-10-21,94901970.9660175,0
2022-10-24,95747899.4660175,0
2022-10-25,95482265.9660175,0
2022-10-26,94670540.4290175,0
2022-10-27,95253606.4290175,0
2022-10-28,95568215.07389249,0
2022-10-31,95461565.57389249,0
2022-11-01,95784344.57389249,0
2022-11-02,95885647.57389249,0
2022-11-03,95395138.07389249,0
2022-11-04,96155769.07389249,0
2022-11-07,96322607.0738925,0
2022-11-08,95994541.07389249,0
2022-11-09,96496262.07389249,0
2022-11-10,96261101.0738925,0
2022-11-11,96817817.07389249,0
2022-11-14,97581520.6538925,0
2022-11-15,97476039.904955,0
2022-11-16,98032534.904955,0
2022-11-17,98523687.854955,0
2022-11-18,98100940.354955,0
2022-11-21,99205702.354955,0
2022-11-22,100364281.212455,0
2022-11-23,100660557.21245499,0
2022-11-24,101224835.66245502,0
2022-11-25,103681338.212455,0
2022-11-28,102084585.16245499,0
2022-11-29,101979740.21245499,0
2022-11-30,103127401.712455,0
2022-12-01,103364976.71245499,0
2022-12-02,103520728.162455,0
2022-12-05,103480523.16245499,0
2022-12-06,102855552.162455,0
2022-12-07,103611720.662455,0
2022-12-08,102224243.00145498,0
2022-12-09,103092707.55145499,0
2022-12-12,102940062.00145501,0
2022-12-13,103328189.001455,0
2022-12-14,103665654.77532999,0
2022-12-15,103576362.27532998,0
2022-12-16,104349649.77532999,0
2022-12-19,104100682.22533,0
2022-12-20,104299582.22533,0
2022-12-21,104615794.38033001,0
2022-12-22,104645844.43033001,0
2022-12-23,103139939.38033001,0
2022-12-26,103642374.38033001,0
2022-12-27,104263939.43033001,0
2022-12-28,105167784.38033001,0
2022-12-29,102948304.33033,0
2023-01-02,102933826.50133,0
2023-01-03,102686179.00132999,0
2023-01-04,102735989.00133,0
2023-01-05,102731902.9583825,0
2023-01-06,103890325.4583825,0
2023-01-09,105331117.9583825,0
2023-01-10,105795855.4583825,0
2023-01-11,105731510.45838249,0
2023-01-12,105854675.4583825,0
2023-01-13,106085836.3328825,0
2023-01-16,106505608.8328825,0
2023-01-17,107287141.33288248,0
2023-01-18,107738363.8328825,0
2023-01-19,109054631.3328825,0
2023-01-20,109304318.8328825,0
2023-01-25,108930913.8328825,0
2023-01-26,108700436.3328825,0
2023-01-27,109537796.8328825,0
2023-01-30,108644489.3328825,0
2023-01-31,108894644.3328825,0
2023-02-01,108691069.33288248,0
2023-02-02,106811379.3328825,0
2023-02-03,107230046.8328825,0
2023-02-06,107284616.83288248,0
2023-02-07,106931654.3328825,0
2023-02-08,107759469.3328825,0
2023-02-09,107246451.83288248,0
2023-02-10,107704814.33288248,0
2023-02-13,107554576.8328825,0
2023-02-14,107557976.83288248,0
2023-02-15,106704178.31420746,0
2023-02-16,106848724.21420749,0
2023-02-17,107421648.01420748,0
2023-02-20,107739568.41420749,0
2023-02-21,108045410.31420746,0
2023-02-22,107931982.91420749,0
2023-02-23,108966937.11295748,0
2023-02-24,108796661.71295747,0
2023-02-27,108921757.91295749,0
2023-02-28,108875117.76695749,0
2023-03-02,109082782.96695748,0
2023-03-03,108375576.16695748,0
2023-03-06,108235523.36695747,0
2023-03-07,108348141.56695749,0
2023-03-08,108151344.38195749,0
2023-03-09,107840393.98195748,0
2023-03-10,107869324.58195749,0
2023-03-13,108024066.53370748,0
2023-03-14,107402438.75370747,0
2023-03-15,108083309.15370749,0
2023-03-16,108029291.22870748,0
2023-03-17,108218495.75751248,0
2023-03-20,107428463.25751248,0
2023-03-21,107837780.75751247,0
2023-03-22,108471838.25751248,0
2023-03-23,108098433.25751247,0
2023-03-24,107993245.75751248,0
2023-03-27,108016280.75751248,0
2023-03-28,108691818.25751248,0
2023-03-29,109133988.25751248,0
2023-03-30,108938615.75751247,0
2023-03-31,110046548.25751248,0
2023-04-03,109768640.75751247,0
2023-04-04,109631875.75751248,0
2023-04-05,109677988.25751247,0
2023-04-06,109295828.25751248,0
2023-04-07,108937383.25751248,0
2023-04-10,109207853.25751248,0
2023-04-11,109146695.75751248,0
2023-04-12,109287625.75751248,0
2023-04-13,109856105.75751248,0
2023-04-14,110434148.25751248,0
2023-04-17,110513943.87164748,0
2023-04-18,110368228.37164748,0
2023-04-19,110920707.97164746,0
2023-04-20,110567679.17164747,0
2023-04-21,109474871.57164748,0
2023-04-24,97167015.25139749,0
2023-04-25,96673809.92403749,0
2023-04-26,96698812.84403749,0
2023-04-27,96818875.34403749,0
2023-04-28,96789125.34403749,0
2023-05-02,96905787.84403749,0
2023-05-03,96831072.84403749,0
2023-05-04,96484740.34403749,0
2023-05-08,96755847.84403749,0
2023-05-09,96731112.84403749,0
2023-05-10,96716450.34403749,0
2023-05-11,96527240.34403749,0
2023-05-12,95503755.34403749,0
2023-05-15,95302177.84403749,0
2023-05-16,95614765.34403749,0
2023-05-17,95281395.34403749,0
2023-05-18,94962307.4296825,0
2023-05-19,94625697.5186825,0
2023-05-22,95079524.4186825,0
2023-05-23,95806591.4686825,0
2023-05-24,96378072.81868249,0
2023-05-25,95258147.6686825,0
2023-05-26,94599960.3686825,0
2023-05-30,94507765.9686825,0
2023-05-31,94308717.2186825,0
2023-06-01,94666884.2686825,0
2023-06-02,95625812.6186825,0
2023-06-05,96619339.3686825,0
2023-06-07,96684984.0186825,0
2023-06-08,96718179.9186825,0
2023-06-09,96964814.2186825,0
2023-06-12,96472242.75085749,0
2023-06-13,96149513.0508575,0
2023-06-14,95899819.6008575,0
2023-06-15,95286956.8508575,0
2023-06-16,95737559.70085749,0
2023-06-19,95098637.9653575,0
2023-06-20,94298956.074745,0
2023-06-21,94420458.47474499,0
2023-06-22,94941532.27474499,0
2023-06-23,94283045.77474499,0
2023-06-26,94477564.874745,0
2023-06-27,94270911.021405,0
2023-06-28,93628243.021405,0
2023-06-29,93062322.37140499,0
2023-06-30,93742675.971405,0
2023-07-03,94907097.771405,0
2023-07-04,93966237.87140499,0
2023-07-05,93819502.187805,0
2023-07-06,93016957.687805,0
2023-07-07,92876840.28780499,0
2023-07-10,93237627.88780499,0
2023-07-11,93959425.78780499,0
2023-07-12,94432764.437805,0
2023-07-13,94351232.437805,0
2023-07-14,95502577.83780499,0
2023-07-17,95058236.937805,0
2023-07-18,94791801.03780499,0
2023-07-19,94859160.80675498,0
2023-07-20,94571273.15925498,0
2023-07-21,95125782.55925499,0
2023-07-24,96161856.05925499,0
2023-07-25,96815625.05925499,0
2023-07-26,94964541.07612999,0
2023-07-27,95105916.47612998,0
2023-07-28,96156506.28462999,0
2023-07-31,97229901.58462998,0
2023-08-01,96194179.44912998,0
2023-08-02,95255439.64743498,0
2023-08-03,94600115.14743498,0
2023-08-04,95096744.64743498,0
2023-08-07,94729046.56868498,0
2023-08-08,94653660.06868498,0
2023-08-09,94390891.06868498,0
2023-08-10,95319405.56868498,0
2023-08-11,95706393.56868498,0
2023-08-14,96028926.06868498,0
2023-08-16,94981054.56868498,0
2023-08-17,94642576.06868498,0
2023-08-18,94078399.19644749,0
2023-08-21,94000431.87969749,0
2023-08-22,94183453.87969749,0
2023-08-23,94316215.37969749,0
2023-08-24,94773549.37969749,0
2023-08-25,94029583.34369749,0
2023-08-28,95074803.69369748,0
2023-08-29,95290559.19369748,0
2023-08-30,94718602.69369748,0
2023-08-31,94838214.69369748,0
2023-09-01,93977786.04369748,0
2023-09-04,93952192.54369748,0
2023-09-05,93792120.54369748,0
2023-09-06,93391923.54369748,0
2023-09-07,92922268.29219748,0
2023-09-08,92945974.79219748,0
2023-09-11,93482307.79219748,0
2023-09-12,92839864.05832247,0
2023-09-13,92824681.41344498,0
2023-09-14,93427458.91344498,0
2023-09-15,94180626.91344498,0
2023-09-18,93386661.69281748,0
2023-09-19,93841443.14281748,0
2023-09-20,93502030.49281749,0
2023-09-21,92037003.64281748,0
2023-09-22,91819947.53019248,0
2023-09-25,91693394.43019247,0
2023-09-26,91150837.73019248,0
2023-09-27,91231042.88019249,0
2023-10-04,89748939.9581675,0
2023-10-05,89658310.4081675,0
2023-10-06,90089666.7081675,0
2023-10-10,89701013.55816749,0
2023-10-11,89927217.25816749,0
2023-10-12,90301679.6581675,0
2023-10-13,89668494.25816749,0
2023-10-16,89481385.4581675,0
2023-10-17,89601100.30816749,0
2023-10-18,89315789.4297175,0
2023-10-19,88371337.71021748,0
2023-10-20,87936523.61021748,0
2023-10-23,87945062.71021748,0
2023-10-24,87885978.01205748,0
2023-10-25,89348739.61205749,0
2023-10-26,87719473.21205749,0
2023-10-27,87445865.01205748,0
2023-10-30,88156852.61205749,0
2023-10-31,87693024.61205749,0
2023-11-01,88870359.61205749,0
2023-11-02,88698343.41205749,0
2023-11-03,89023482.01205748,0
2023-11-06,91965952.51205748,0
2023-11-07,91344616.11205749,0
2023-11-08,90398337.53005749,0
2023-11-09,90608423.53005749,0
2023-11-10,90052843.1300575,0
2023-11-13,89861471.92218249,0
2023-11-14,90053713.02218248,0
2023-11-15,90505309.52218248,0
2023-11-16,90603988.52968249,0
2023-11-17,89897553.52968249,0
2023-11-20,90459318.52968249,0
2023-11-21,90825405.02968249,0
2023-11-22,91218569.84453249,0
2023-11-23,91287125.74453248,0
2023-11-24,90981681.64453249,0
2023-11-27,91248166.84453249,0
2023-11-28,91791167.24453248,0
2023-11-29,90814556.34453249,0
2023-11-30,90958580.34453249,0
2023-12-01,91046524.74453248,0
2023-12-04,91544436.0445325,0
2023-12-05,91483368.64453249,0
2023-12-06,91629507.44453248,0
2023-12-07,90942254.05453248,0
2023-12-08,91055157.85453248,0
2023-12-11,90855480.95453247,0
2023-12-12,91464511.05453248,0
2023-12-13,90858333.55453248,0
2023-12-14,90883112.21716249,0
2023-12-15,90746599.9884625,0
2023-12-18,90004932.4884625,0
2023-12-19,90130332.9884625,0
2023-12-20,90945508.4884625,0
2023-12-21,90386359.1386375,0
2023-12-22,90001693.27488749,0
2023-12-26,90570717.27488749,0
2023-12-27,90170316.27488749,0
2023-12-28,91632622.27488749,0
2024-01-02,91090441.27488749,0
2024-01-03,89724788.77488749,0
2024-01-04,89437148.77488749,0
2024-01-05,89027992.77488749,0
2024-01-08,89002414.3368875,0
2024-01-09,88833561.8368875,0
2024-01-10,88829724.6181375,0
2024-01-11,88360853.5647375,0
2024-01-12,88269631.5647375,0
2024-01-15,88704797.5647375,0
2024-01-16,88164087.06473751,0
2024-01-17,87162845.61273749,0
2024-01-18,87660814.11773749,0
2024-01-19,88331920.56773749,0
2024-01-22,88227362.06773749,0
2024-01-23,88699197.06773749,0
2024-01-24,88369646.17001249,0
2024-01-25,89692637.17001249,0
2024-01-26,90101529.67001249,0
2024-01-29,90880512.17001249,0
2024-01-30,90737593.17001249,0
2024-01-31,91590032.67001249,0
2024-02-01,93359341.6700125,0
2024-02-02,95957562.17001249,0
2024-02-05,95428284.17001249,0
2024-02-06,95236838.67001249,0
2024-02-07,96696322.67001249,0
2024-02-08,96728325.17001249,0
2024-02-13,96518043.67001249,0
2024-02-14,95686735.17001249,0
2024-02-15,95023900.75001249,0
2024-02-16,97119490.75001249,0
2024-02-19,98467029.75001249,0
2024-02-20,97055082.74376248,0
2024-02-21,97259184.74376248,0
2024-02-22,98153911.74376248,0
2024-02-23,98854099.24376248,0
2024-02-26,97630121.68588749,0
2024-02-27,96925650.18588749,0
2024-02-28,97755760.18588749,0
2024-02-29,97613538.18588749,0
2024-03-04,98066822.4628875,0
2024-03-05,97841062.4628875,0
2024-03-06,97636705.4628875,0
2024-03-07,97756393.9628875,0
2024-03-08,98620061.9628875,0
2024-03-11,98106933.9628875,0
2024-03-12,97779976.15888748,0
2024-03-13,97841947.95888749,0
2024-03-14,99514790.45888749,0
2024-03-15,98411549.95888749,0
2024-03-18,98487420.95888749,0
2024-03-19,97718374.95888749,0
2024-03-20,98285452.45888749,0
2024-03-21,100339426.45888749,0
2024-03-22,100406397.95888749,0
2024-03-25,100036035.95888749,0
2024-03-26,100568968.95888749,0
2024-03-27,99960139.8957875,0
2024-03-28,99278898.8957875,0
2024-03-29,98289944.18953751,0
2024-04-01,97592800.8710375,0
2024-04-02,96916685.3710375,0
2024-04-03,95894522.2910375,0
2024-04-04,96906081.7910375,0
2024-04-05,96701068.78228751,0
2024-04-08,97099038.78228751,0
2024-04-09,96717558.78228752,0
2024-04-11,96201634.28228751,0
2024-04-12,94730996.4717875,0
2024-04-15,95105378.77203749,0
2024-04-16,94518003.27203749,0
2024-04-17,93899424.27203749,0
2024-04-18,94599084.77203749,0
2024-04-19,93989918.4531625,0
2024-04-22,95468833.4531625,0
2024-04-23,96089443.9531625,0
2024-04-24,96382515.4531625,0
2024-04-25,96390479.9531625,0
2024-04-26,96820832.0231275,0
2024-04-29,97391595.97312748,0
2024-04-30,97035797.0231275,0
2024-05-02,95686332.67112748,0
2024-05-03,95577826.77112749,0
2024-05-07,96646133.97112748,0
2024-05-08,97528795.22112748,0
2024-05-09,96588818.47112748,0
2024-05-10,97760173.72112748,0
2024-05-13,98082492.02112749,0
2024-05-14,97934426.27112749,0
2024-05-16,98589740.57112749,0
2024-05-17,97661142.77112749,0
2024-05-20,98274285.17112748,0
2024-05-21,98216289.67112748,0
