code,entry_date,exit_date,entry_price,exit_price,qty,pnl,pnl_pct,hold_days,exit_reason,q_score
097950,20220721,20220727,399297.0,394210.0,11,-64412.80449999962,-0.014665047571106133,5,MA20,52.5
090430,20220721,20220728,135771.0,127245.0,34,-298320.3435000004,-0.06462446140928485,6,MA20,37.5
021240,20220727,20220729,64528.8,63971.8,75,-51130.87574999966,-0.010564972694362757,3,MA20,45.0
196170,20220721,20220801,55412.604,52361.068,85,-268059.40702100005,-0.05691196325298123,8,MA20,42.0
000100,20220727,20220801,53206.2,52263.264,92,-96126.14156159945,-0.019637737045682536,4,MA20,45.0
018260,20220721,20220802,134268.0,131237.0,35,-115041.92525000032,-0.024480234679894013,9,MA20,45.0
001040,20220721,20220803,79057.8,77943.8,60,-75959.42459999956,-0.016013478872419832,10,MA20,45.0
033780,20220802,20220803,81863.4,80838.0,57,-67432.94369999971,-0.014451318904418763,2,MA20,45.0
161390,20220727,20220805,34068.0,39150.25685714286,143,715845.681446814,0.14693888271314506,8,TP,45.0
000270,20220728,20220805,80661.0,80339.0,79,-37814.222949999385,-0.005934231536926051,7,MA20,45.0
009150,20220805,20220808,141282.0,136227.0,43,-228787.6339499997,-0.037659734785747606,2,MA20,53.75
005850,20220721,20220809,31162.2,30938.0,152,-43248.42320000101,-0.009130584490183832,14,MA20,52.5
011070,20220727,20220809,353205.0,340318.0,13,-176158.06130000018,-0.038364745969054835,10,MA20,45.0
066570,20220721,20220810,94388.4,92614.4,50,-97729.9040000001,-0.020708032766738306,15,MA20,37.5
005380,20220803,20220810,197394.0,192115.0,23,-130033.3577499995,-0.028641317618569858,6,MA20,42.0
011200,20220809,20220812,25200.3,24351.2,182,-163178.44087999873,-0.03557833994039726,4,MA20,53.75
012330,20220721,20220816,219939.0,218063.0,21,-48325.67984999996,-0.010463004969559733,18,MA20,42.0
207940,20220727,20220816,1240212.474,1339498.4654805714,3,290021.90841865307,0.07794952195657755,14,TP,60.0
000810,20220801,20220816,197895.0,196606.0,23,-38464.77909999993,-0.008450853735566826,11,MA20,45.0
035420,20220721,20220818,251001.0,249500.0,18,-35775.450000000186,-0.007918394747431326,20,MA20,37.5
004020,20220721,20220818,33667.2,33183.5,141,-77325.50332499854,-0.01628908329174953,20,MA20,37.5
253450,20220801,20220818,74749.2,76945.8,61,124839.8970900001,0.027378964457144713,13,MA20,45.0
055550,20220810,20220818,35871.6,35429.0,128,-65495.87839999981,-0.014264391607845721,6,MA20,53.75
018880,20220812,20220818,10059.078,9833.294,449,-109986.55656170007,-0.024352025434140202,4,MA20,61.25
029780,20220816,20220818,32114.1,31486.9,135,-92960.92642500065,-0.021442277846802645,3,MA20,57.5
028260,20220721,20220819,118236.0,119760.0,40,51618.72000000067,0.010914340809905755,21,MA20,45.0
207940,20220818,20220819,1290351.552,1274919.052,3,-53755.77645420004,-0.013886597124347097,2,MA20,42.0
008770,20220721,20220822,70340.4,71556.6,67,72136.53020999953,0.015306490011430033,22,MA20,37.5
016360,20220729,20220822,35070.0,34281.3,138,-118065.69782999996,-0.02439545295124037,16,MA20,45.0
