snapshot_time,rank,code,name,price,change_pct
09:11:20,16,243880,TIGER 200IT레버리지,193500,15.98
09:11:20,17,760013,키움 레버리지 반도체TOP10 ETN,102420,15.79
09:11:20,18,271050,KODEX WTI원유선물인버스(H),2260,15.6
09:11:20,19,488080,TIGER 반도체TOP10레버리지,43065,15.3
09:11:20,20,048410,현대바이오,14930,14.85
09:21:28,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2985,32.96
09:21:28,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3815,29.32
09:21:28,3,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3825,28.79
09:21:28,4,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3755,28.38
09:21:28,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3785,27.23
09:21:28,6,065440,이루온,3750,24.58
09:21:28,7,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3850,23.4
09:21:28,8,288980,모아데이타,1440,22.97
09:21:28,9,017900,광전자,9180,22.07
09:21:28,10,036170,에이치엠넥스,4735,21.57
09:21:28,11,062970,한국첨단소재,4965,21.25
09:21:28,12,610089,메리츠 인버스 2X WTI원유 선물 ETN(H),4385,20.14
09:21:28,13,700028,하나 레버리지 반도체 ETN,159955,19.11
09:21:28,14,033160,엠케이전자,19350,19.08
09:21:28,15,357880,SKAI,3515,18.75
09:21:28,16,065770,CS,2875,18.31
09:21:28,17,047040,대우건설,20450,17.87
09:21:28,18,243880,TIGER 200IT레버리지,196380,17.7
09:21:28,19,242040,나무기술,5890,16.87
09:21:28,20,760013,키움 레버리지 반도체TOP10 ETN,102800,16.22
09:31:36,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2935,30.73
09:31:36,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3790,28.47
09:31:36,3,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3795,27.78
09:31:36,4,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3730,27.52
09:31:36,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3780,27.06
09:31:36,6,036170,에이치엠넥스,4900,25.8
09:31:36,7,288980,모아데이타,1467,25.28
09:31:36,8,047040,대우건설,21650,24.78
09:31:36,9,035460,기산텔레콤,3330,23.33
09:31:36,10,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3825,22.6
09:31:36,11,017900,광전자,9070,20.61
09:31:36,12,375500,DL이앤씨,90400,19.58
09:31:36,13,530036,삼성 인버스 2X WTI원유 선물 ETN,26,18.18
09:31:36,14,065770,CS,2860,17.7
09:31:36,15,700028,하나 레버리지 반도체 ETN,157480,17.26
09:31:36,16,006360,GS건설,33650,16.84
09:31:36,17,322780,코퍼스코리아,506,16.59
09:31:36,18,078070,유비쿼스홀딩스,17610,16.47
09:31:36,19,243880,TIGER 200IT레버리지,193905,16.22
09:31:36,20,100590,머큐리,6610,16.17
09:41:43,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2945,31.18
09:41:43,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3795,29.74
09:41:43,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3820,29.49
09:41:43,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3825,28.79
09:41:43,5,357880,SKAI,3795,28.21
09:41:43,6,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3785,27.23
09:41:43,7,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3870,24.04
09:41:43,8,036170,에이치엠넥스,4825,23.88
09:41:43,9,047040,대우건설,21250,22.48
09:41:43,10,405100,큐알티,18830,20.78
09:41:43,11,288980,모아데이타,1407,20.15
09:41:43,12,031310,아이즈비전,1991,18.79
09:41:43,13,530036,삼성 인버스 2X WTI원유 선물 ETN,26,18.18
09:41:43,14,078070,유비쿼스홀딩스,17780,17.59
09:41:43,15,065530,와이어블,2420,17.48
09:41:43,16,700028,하나 레버리지 반도체 ETN,157480,17.26
09:41:43,17,017900,광전자,8790,16.89
09:41:43,18,322780,코퍼스코리아,507,16.82
09:41:43,19,062970,한국첨단소재,4765,16.36
09:41:43,20,290520,신도기연,2885,16.1
09:51:51,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2970,32.29
09:51:51,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3860,30.85
09:51:51,3,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3860,29.97
09:51:51,4,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3795,29.74
09:51:51,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3835,28.91
09:51:51,6,036170,에이치엠넥스,4930,26.57
09:51:51,7,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3890,24.68
09:51:51,8,047040,대우건설,21400,23.34
09:51:51,9,088800,에이스테크,4510,21.4
09:51:51,10,037440,희림,5080,21.39
09:51:51,11,288980,모아데이타,1413,20.67
09:51:51,12,078070,유비쿼스홀딩스,18100,19.71
09:51:51,13,031310,아이즈비전,1998,19.21
09:51:51,14,530036,삼성 인버스 2X WTI원유 선물 ETN,26,18.18
09:51:51,15,033160,엠케이전자,19200,18.15
09:51:51,16,700028,하나 레버리지 반도체 ETN,157480,17.26
09:51:51,17,243880,TIGER 200IT레버리지,195050,16.9
09:51:51,18,067170,오텍,2170,16.86
09:51:51,19,006650,대한유화,162000,16.46
09:51:51,20,000150,두산,1218000,16.11
10:01:58,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2950,31.4
10:01:58,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3855,30.68
10:01:58,3,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3820,30.6
10:01:58,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3840,29.29
10:01:58,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3825,28.57
10:01:58,6,088280,쏘닉스,5270,28.54
10:01:58,7,036170,에이치엠넥스,4930,26.57
10:01:58,8,047040,대우건설,21700,25.07
10:01:58,9,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3870,24.04
10:01:58,10,078070,유비쿼스홀딩스,18410,21.76
10:01:58,11,288980,모아데이타,1405,19.98
10:01:58,12,006920,모헨즈,5310,19.59
10:01:58,13,067170,오텍,2205,18.74
10:01:58,14,530036,삼성 인버스 2X WTI원유 선물 ETN,26,18.18
10:01:58,15,088800,에이스테크,4385,18.03
10:01:58,16,033160,엠케이전자,19140,17.78
10:01:58,17,700028,하나 레버리지 반도체 ETN,157260,17.1
10:01:58,18,062970,한국첨단소재,4795,17.09
10:01:58,19,223310,사토시홀딩스,1699,16.29
10:01:58,20,038680,에스넷,4270,15.88
10:12:06,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2980,32.74
10:12:06,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3880,31.53
10:12:06,3,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3840,31.28
10:12:06,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3885,30.81
10:12:06,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3850,29.41
10:12:06,6,047040,대우건설,22150,27.67
10:12:06,7,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3920,25.64
10:12:06,8,036170,에이치엠넥스,4820,23.75
10:12:06,9,067170,오텍,2295,23.59
10:12:06,10,078070,유비쿼스홀딩스,18670,23.48
10:12:06,11,033160,엠케이전자,19440,19.63
10:12:06,12,288980,모아데이타,1398,19.39
10:12:06,13,006360,GS건설,34300,19.1
10:12:06,14,226590,엠디바이스,27050,18.9
10:12:06,15,088800,에이스테크,4400,18.44
10:12:06,16,530036,삼성 인버스 2X WTI원유 선물 ETN,26,18.18
10:12:06,17,375500,DL이앤씨,88900,17.59
10:12:06,18,006920,모헨즈,5220,17.57
10:12:06,19,251370,와이엠티,16820,17.46
10:12:06,20,243880,TIGER 200IT레버리지,194995,16.87
10:22:13,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2985,32.96
10:22:13,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3840,31.28
10:22:13,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3860,30.85
10:22:13,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3850,29.63
10:22:13,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3820,28.4
10:22:13,6,047040,대우건설,22150,27.67
10:22:13,7,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3900,25.0
10:22:13,8,033160,엠케이전자,20200,24.31
10:22:13,9,036170,에이치엠넥스,4800,23.23
10:22:13,10,067170,오텍,2285,23.05
10:22:13,11,078070,유비쿼스홀딩스,18300,21.03
10:22:13,12,006360,GS건설,34650,20.31
10:22:13,13,226590,엠디바이스,27100,19.12
10:22:13,14,288980,모아데이타,1389,18.62
10:22:13,15,037440,희림,4960,18.52
10:22:13,16,042940,상지건설,9360,18.18
10:22:13,17,530036,삼성 인버스 2X WTI원유 선물 ETN,26,18.18
10:22:13,18,700028,하나 레버리지 반도체 ETN,158635,18.12
10:22:13,19,405100,큐알티,18400,18.02
10:22:13,20,000155,두산우,531000,17.61
10:32:21,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2955,31.63
10:32:21,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3820,30.6
10:32:21,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3850,30.51
10:32:21,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3855,29.8
10:32:21,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3820,28.4
10:32:21,6,047040,대우건설,22000,26.8
10:32:21,7,033160,엠케이전자,20400,25.54
10:32:21,8,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3875,24.2
10:32:21,9,036170,에이치엠넥스,4775,22.59
10:32:21,10,025950,동신건설,18030,22.32
10:32:21,11,288980,모아데이타,1432,22.29
10:32:21,12,226590,엠디바이스,27350,20.22
10:32:21,13,067170,오텍,2230,20.09
10:32:21,14,251370,와이엠티,17150,19.76
10:32:21,15,078070,유비쿼스홀딩스,18050,19.38
10:32:21,16,006360,GS건설,34350,19.27
10:32:21,17,530036,삼성 인버스 2X WTI원유 선물 ETN,26,18.18
10:32:21,18,088800,에이스테크,4390,18.17
10:32:21,19,700028,하나 레버리지 반도체 ETN,158635,18.12
10:32:21,20,243880,TIGER 200IT레버리지,196450,17.74
10:42:28,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2970,32.29
10:42:28,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3830,30.94
10:42:28,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3840,30.17
10:42:28,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3850,29.63
10:42:28,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3815,28.24
10:42:28,6,047040,대우건설,21850,25.94
10:42:28,7,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3900,25.0
10:42:28,8,288980,모아데이타,1463,24.94
10:42:28,9,033160,엠케이전자,20250,24.62
10:42:28,10,067170,오텍,2290,23.32
10:42:28,11,036170,에이치엠넥스,4775,22.59
10:42:28,12,251370,와이엠티,17400,21.51
10:42:28,13,006360,GS건설,34600,20.14
10:42:28,14,226590,엠디바이스,27250,19.78
10:42:28,15,000155,두산우,535000,18.49
10:42:28,16,530036,삼성 인버스 2X WTI원유 선물 ETN,26,18.18
10:42:28,17,700028,하나 레버리지 반도체 ETN,158635,18.12
10:42:28,18,006490,인스코비,549,17.56
10:42:28,19,038500,삼표시멘트,16990,17.17
10:42:28,20,025950,동신건설,17270,17.16
10:52:35,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2960,31.85
10:52:35,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3825,30.77
10:52:35,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3840,30.17
10:52:35,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3850,29.63
10:52:35,5,088280,쏘닉스,5260,28.29
10:52:35,6,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3810,28.07
10:52:35,7,033160,엠케이전자,20500,26.15
10:52:35,8,047040,대우건설,21800,25.65
10:52:35,9,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3900,25.0
10:52:35,10,288980,모아데이타,1456,24.34
10:52:35,11,036170,에이치엠넥스,4830,24.01
10:52:35,12,251370,와이엠티,17750,23.95
10:52:35,13,067170,오텍,2280,22.78
10:52:35,14,006360,GS건설,35050,21.7
10:52:35,15,006490,인스코비,558,19.49
10:52:35,16,000155,두산우,539000,19.38
10:52:35,17,037440,희림,4980,19.0
10:52:35,18,530036,삼성 인버스 2X WTI원유 선물 ETN,26,18.18
10:52:35,19,700028,하나 레버리지 반도체 ETN,158635,18.12
10:52:35,20,226590,엠디바이스,26850,18.02
11:02:42,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2990,33.18
11:02:42,2,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3890,30.98
11:02:42,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3855,30.68
11:02:42,4,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3790,29.57
11:02:42,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3835,28.91
11:02:42,6,067170,오텍,2370,27.63
11:02:42,7,047040,대우건설,21900,26.22
11:02:42,8,033160,엠케이전자,20500,26.15
11:02:42,9,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3915,25.48
11:02:42,10,288980,모아데이타,1460,24.68
11:02:42,11,251370,와이엠티,17770,24.09
11:02:42,12,036170,에이치엠넥스,4800,23.23
11:02:42,13,006490,인스코비,574,22.91
11:02:42,14,006360,GS건설,35200,22.22
11:02:42,15,037440,희림,5090,21.62
11:02:42,16,038500,삼표시멘트,17600,21.38
11:02:42,17,000155,두산우,541000,19.82
11:02:42,18,064850,에프앤가이드,21950,19.29
11:02:42,19,226590,엠디바이스,26850,18.02
11:02:42,20,700028,하나 레버리지 반도체 ETN,157845,17.54
11:12:49,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2990,33.18
11:12:49,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3875,31.36
11:12:49,3,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3895,31.14
11:12:49,4,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3820,30.6
11:12:49,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3855,29.58
11:12:49,6,006490,인스코비,605,29.55
11:12:49,7,047040,대우건설,22000,26.8
11:12:49,8,067170,오텍,2350,26.55
11:12:49,9,288980,모아데이타,1474,25.88
11:12:49,10,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3920,25.64
11:12:49,11,033160,엠케이전자,20350,25.23
11:12:49,12,251370,와이엠티,17850,24.65
11:12:49,13,006360,GS건설,35700,23.96
11:12:49,14,036170,에이치엠넥스,4770,22.46
11:12:49,15,064850,에프앤가이드,22400,21.74
11:12:49,16,000155,두산우,544000,20.49
11:12:49,17,038500,삼표시멘트,17350,19.66
11:12:49,18,243880,TIGER 200IT레버리지,196500,17.77
11:12:49,19,700028,하나 레버리지 반도체 ETN,158015,17.66
11:12:49,20,031310,아이즈비전,1964,17.18
11:22:57,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2970,32.29
11:22:57,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3875,31.36
11:22:57,3,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3840,31.28
11:22:57,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3895,31.14
11:22:57,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3830,28.74
11:22:57,6,047040,대우건설,22200,27.95
11:22:57,7,006490,인스코비,597,27.84
11:22:57,8,067170,오텍,2360,27.09
11:22:57,9,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3935,26.12
11:22:57,10,031310,아이즈비전,2095,25.0
11:22:57,11,006360,GS건설,35900,24.65
11:22:57,12,033160,엠케이전자,20100,23.69
11:22:57,13,036170,에이치엠넥스,4815,23.62
11:22:57,14,288980,모아데이타,1446,23.48
11:22:57,15,251370,와이엠티,17660,23.32
11:22:57,16,064850,에프앤가이드,22600,22.83
11:22:57,17,000155,두산우,546000,20.93
11:22:57,18,038500,삼표시멘트,17360,19.72
11:22:57,19,493280,아이엠바이오로직스,51800,18.81
11:22:57,20,025950,동신건설,17500,18.72
11:33:04,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2970,32.29
11:33:04,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3875,31.36
11:33:04,3,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3840,31.28
11:33:04,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3870,30.3
11:33:04,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3830,28.74
11:33:04,6,006490,인스코비,597,27.84
11:33:04,7,047040,대우건설,22050,27.09
11:33:04,8,067170,오텍,2350,26.55
11:33:04,9,036170,에이치엠넥스,4920,26.32
11:33:04,10,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3935,26.12
11:33:04,11,006360,GS건설,35850,24.48
11:33:04,12,033160,엠케이전자,20200,24.31
11:33:04,13,031310,아이즈비전,2082,24.22
11:33:04,14,064850,에프앤가이드,22800,23.91
11:33:04,15,288980,모아데이타,1445,23.4
11:33:04,16,251370,와이엠티,17630,23.11
11:33:04,17,000155,두산우,541000,19.82
11:33:04,18,038500,삼표시멘트,17350,19.66
11:33:04,19,025950,동신건설,17540,19.0
11:33:04,20,700028,하나 레버리지 반도체 ETN,159000,18.4
11:43:11,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2970,32.29
11:43:11,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3850,31.62
11:43:11,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3875,31.36
11:43:11,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3885,30.81
11:43:11,5,088280,쏘닉스,5320,29.76
11:43:11,6,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3850,29.41
11:43:11,7,047040,대우건설,22125,27.52
11:43:11,8,036170,에이치엠넥스,4935,26.7
11:43:11,9,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3945,26.44
11:43:11,10,031310,아이즈비전,2110,25.89
11:43:11,11,006360,GS건설,36150,25.52
11:43:11,12,067170,오텍,2330,25.47
11:43:11,13,006490,인스코비,585,25.27
11:43:11,14,033160,엠케이전자,20300,24.92
11:43:11,15,251370,와이엠티,17670,23.39
11:43:11,16,064850,에프앤가이드,22650,23.1
11:43:11,17,288980,모아데이타,1435,22.54
11:43:11,18,038500,삼표시멘트,17620,21.52
11:43:11,19,405100,큐알티,18730,20.14
11:43:11,20,000155,두산우,541000,19.82
11:53:19,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2965,32.07
11:53:19,2,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3875,31.36
11:53:19,3,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3840,31.28
11:53:19,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3885,30.81
11:53:19,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3855,29.58
11:53:19,6,006360,GS건설,37050,28.65
11:53:19,7,031310,아이즈비전,2120,26.49
11:53:19,8,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3945,26.44
11:53:19,9,006490,인스코비,586,25.48
11:53:19,10,067170,오텍,2320,24.93
11:53:19,11,088280,쏘닉스,5120,24.88
11:53:19,12,036170,에이치엠넥스,4860,24.78
11:53:19,13,033160,엠케이전자,20150,24.0
11:53:19,14,025950,동신건설,18240,23.74
11:53:19,15,064850,에프앤가이드,22750,23.64
11:53:19,16,251370,와이엠티,17680,23.46
11:53:19,17,038500,삼표시멘트,17860,23.17
11:53:19,18,375500,DL이앤씨,92200,21.96
11:53:19,19,288980,모아데이타,1416,20.92
11:53:19,20,405100,큐알티,18670,19.76
12:03:26,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2980,32.74
12:03:26,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3865,32.14
12:03:26,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3890,31.86
12:03:26,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3895,31.14
12:03:26,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3860,29.75
12:03:26,6,031310,아이즈비전,2160,28.88
12:03:26,7,006360,GS건설,37050,28.65
12:03:26,8,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3945,26.44
12:03:26,9,006490,인스코비,585,25.27
12:03:26,10,038500,삼표시멘트,18040,24.41
12:03:26,11,036170,에이치엠넥스,4845,24.39
12:03:26,12,088280,쏘닉스,5090,24.15
12:03:26,13,025950,동신건설,18290,24.08
12:03:26,14,375500,DL이앤씨,93600,23.81
12:03:26,15,251370,와이엠티,17630,23.11
12:03:26,16,064850,에프앤가이드,22650,23.1
12:03:26,17,067170,오텍,2280,22.78
12:03:26,18,009415,태영건설우,6370,22.74
12:03:26,19,033160,엠케이전자,19890,22.4
12:03:26,20,032820,우리기술,24350,22.06
12:13:33,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2980,32.74
12:13:33,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3865,32.14
12:13:33,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3890,31.86
12:13:33,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3895,31.14
12:13:33,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3870,30.08
12:13:33,6,031310,아이즈비전,2155,28.58
12:13:33,7,375500,DL이앤씨,96500,27.65
12:13:33,8,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3950,26.6
12:13:33,9,000720,현대건설,195900,25.66
12:13:33,10,025950,동신건설,18330,24.36
12:13:33,11,038500,삼표시멘트,18030,24.34
12:13:33,12,006490,인스코비,578,23.77
12:13:33,13,064850,에프앤가이드,22750,23.64
12:13:33,14,036170,에이치엠넥스,4815,23.62
12:13:33,15,251370,와이엠티,17620,23.04
12:13:33,16,009415,태영건설우,6370,22.74
12:13:33,17,067170,오텍,2265,21.97
12:13:33,18,088280,쏘닉스,4990,21.71
12:13:33,19,033160,엠케이전자,19740,21.48
12:13:33,20,288980,모아데이타,1415,20.84
12:23:40,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),3000,33.63
12:23:40,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3880,32.65
12:23:40,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3905,32.37
12:23:40,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3910,31.65
12:23:40,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3880,30.42
12:23:40,6,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3960,26.92
12:23:40,7,375500,DL이앤씨,95300,26.06
12:23:40,8,000720,현대건설,194500,24.76
12:23:40,9,036170,에이치엠넥스,4850,24.52
12:23:40,10,038500,삼표시멘트,18040,24.41
12:23:40,11,031310,아이즈비전,2080,24.11
12:23:40,12,025950,동신건설,18170,23.27
12:23:40,13,006490,인스코비,575,23.13
12:23:40,14,064850,에프앤가이드,22650,23.1
12:23:40,15,251370,와이엠티,17590,22.84
12:23:40,16,009415,태영건설우,6370,22.74
12:23:40,17,067170,오텍,2275,22.51
12:23:40,18,032820,우리기술,24350,22.06
12:23:40,19,033160,엠케이전자,19800,21.85
12:23:40,20,000155,두산우,547000,21.15
12:33:47,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),2990,33.18
12:33:47,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3880,32.65
12:33:47,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3900,32.2
12:33:47,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3905,31.48
12:33:47,5,500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,3885,30.59
12:33:47,6,006360,GS건설,37200,29.17
12:33:47,7,580069,KB S&P 인버스 2X WTI원유 선물 ETN B,3955,26.76
12:33:47,8,006490,인스코비,589,26.12
12:33:47,9,017550,수산세보틱스,2620,25.96
12:33:47,10,375500,DL이앤씨,94400,24.87
12:33:47,11,064850,에프앤가이드,22950,24.73
12:33:47,12,251370,와이엠티,17840,24.58
12:33:47,13,036170,에이치엠넥스,4835,24.13
12:33:47,14,031310,아이즈비전,2080,24.11
12:33:47,15,000720,현대건설,192400,23.41
12:33:47,16,067170,오텍,2290,23.32
12:33:47,17,038500,삼표시멘트,17840,23.03
12:33:47,18,025950,동신건설,17950,21.78
12:33:47,19,000155,두산우,548000,21.37
12:33:47,20,288980,모아데이타,1421,21.35
12:43:54,1,520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),3000,33.63
12:43:54,2,700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,3880,32.65
12:43:54,3,530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,3910,32.54
12:43:54,4,570117,한투 블룸버그인버스2XWTI원유선물 ETN B,3910,31.65
