timestamp,code,price,best_ask,best_bid,ask_qty_1,bid_qty_1,total_ask,total_bid,net_bid,volume
10:04:26.297,101360,18970.0,19020,18970,0,0,0,0,0,104658
10:05:27.668,101360,18820.0,18900,18820,0,0,0,0,0,113236
10:06:26.003,101360,18840.0,18940,18840,0,0,0,0,0,119446
10:07:28.983,101360,18760.0,18760,18700,0,0,0,0,0,124563
10:08:20.498,101360,18710.0,18750,18700,0,0,0,0,0,126603
10:09:28.901,101360,18730.0,18770,18730,0,0,0,0,0,128342
10:10:30.920,101360,18600.0,18660,18600,0,0,0,0,0,130459
10:11:31.561,101360,18580.0,18590,18560,0,0,0,0,0,131537
10:12:32.215,101360,18640.0,18650,18640,0,0,0,0,0,132398
10:13:23.294,101360,18600.0,18660,18600,0,0,0,0,0,132853
10:14:31.434,101360,18530.0,18530,18510,0,0,0,0,0,133322
10:15:33.896,101360,18660.0,18670,18570,0,0,0,0,0,134697
10:16:26.994,101360,18600.0,18690,18590,0,0,0,0,0,135559
10:17:36.028,101360,18600.0,18700,18600,0,0,0,0,0,137837
10:18:29.899,101360,18830.0,18830,18730,0,0,0,0,0,141362
10:19:22.997,101360,18740.0,18740,18710,0,0,0,0,0,141496
10:20:36.892,101360,18790.0,18790,18700,0,0,0,0,0,142789
10:21:31.183,101360,18760.0,18780,18720,0,0,0,0,0,143333
10:22:39.192,101360,18720.0,18770,18720,0,0,0,0,0,143923
10:23:37.487,101360,18710.0,18710,18690,0,0,0,0,0,144169
10:24:16.185,101360,18690.0,18690,18610,0,0,0,0,0,145360
10:25:41.678,101360,18620.0,18660,18610,0,0,0,0,0,145887
10:26:39.891,101360,18670.0,18670,18640,0,0,0,0,0,146164
10:27:36.389,101360,18780.0,18780,18700,0,0,0,0,0,148303
10:28:38.776,101360,18740.0,18740,18710,0,0,0,0,0,148384
10:29:44.207,101360,18720.0,18730,18700,0,0,0,0,0,150563
10:30:29.682,101360,18700.0,18700,18660,0,0,0,0,0,150879
10:31:40.277,101360,18640.0,18660,18640,0,0,0,0,0,150976
10:32:46.162,101360,18770.0,18780,18720,0,0,0,0,0,154630
10:33:37.878,101360,18780.0,18790,18760,0,0,0,0,0,155104
10:34:44.879,101360,18850.0,18850,18790,0,0,0,0,0,157186
10:35:47.078,101360,18810.0,18820,18800,0,0,0,0,0,157913
10:36:43.167,101360,18780.0,18780,18760,0,0,0,0,0,158294
10:37:47.370,101360,18610.0,18660,18600,0,0,0,0,0,160111
10:38:45.506,101360,18600.0,18640,18580,0,0,0,0,0,160813
10:39:51.326,101360,18500.0,18500,18490,0,0,0,0,0,164534
10:40:51.953,101360,18380.0,18470,18380,0,0,0,0,0,167572
10:41:52.557,101360,18520.0,18520,18450,0,0,0,0,0,173504
10:42:43.374,101360,18500.0,18500,18450,0,0,0,0,0,173766
10:43:53.818,101360,18450.0,18470,18450,0,0,0,0,0,174757
10:44:55.017,101360,18520.0,18530,18520,0,0,0,0,0,175961
10:45:53.562,101360,18540.0,18540,18490,0,0,0,0,0,177466
10:46:49.566,101360,18500.0,18630,18500,0,0,0,0,0,178228
10:47:55.362,101360,18560.0,18560,18540,0,0,0,0,0,179086
10:48:45.767,101360,18540.0,18620,18520,0,0,0,0,0,179868
10:49:55.864,101360,18490.0,18540,18430,0,0,0,0,0,180745
10:50:55.566,101360,18430.0,18530,18300,0,0,0,0,0,181443
10:51:56.360,101360,18300.0,18340,18300,0,0,0,0,0,181672
10:52:57.169,101360,18320.0,18320,18260,0,0,0,0,0,181720
10:53:59.967,101360,18310.0,18310,18270,0,0,0,0,0,182627
10:55:00.462,101360,18180.0,18290,18180,0,0,0,0,0,183939
10:55:59.151,101360,18270.0,18280,18200,0,0,0,0,0,184202
10:57:02.955,101360,18200.0,18250,18210,0,0,0,0,0,184954
10:58:01.852,101360,18180.0,18240,18180,0,0,0,0,0,185057
10:58:59.850,101360,18110.0,18240,18110,0,0,0,0,0,187911
10:59:58.261,101360,18110.0,18210,18110,0,0,0,0,0,187947
11:01:04.572,101360,18160.0,18210,18160,0,0,0,0,0,188253
11:01:59.951,101360,18130.0,18170,18110,0,0,0,0,0,188734
11:02:59.955,101360,18110.0,18160,18060,0,0,0,0,0,189669
11:04:03.762,101360,18160.0,18160,18100,0,0,0,0,0,189895
11:05:06.453,101360,18110.0,18140,18100,0,0,0,0,0,191489
11:06:00.762,101360,18080.0,18100,18090,0,0,0,0,0,191776
11:07:02.962,101360,18050.0,18100,18050,0,0,0,0,0,192359
11:08:02.469,101360,18030.0,18050,18020,0,0,0,0,0,192612
11:09:11.155,101360,18100.0,18100,17990,0,0,0,0,0,193770
11:10:12.525,101360,18090.0,18090,18070,0,0,0,0,0,195813
11:11:05.153,101360,18030.0,18120,18030,0,0,0,0,0,195949
11:12:02.543,101360,18090.0,18090,18060,0,0,0,0,0,196166
11:13:11.945,101360,18000.0,18000,17990,0,0,0,0,0,196802
11:14:12.453,101360,17990.0,18030,17990,0,0,0,0,0,197063
11:15:00.856,101360,18030.0,18140,17980,0,0,0,0,0,197773
11:16:10.451,101360,18000.0,18110,18000,0,0,0,0,0,197854
11:17:15.348,101360,17980.0,18010,17980,0,0,0,0,0,199360
11:18:07.945,101360,18030.0,18110,18000,0,0,0,0,0,199454
11:18:38.642,101360,18030.0,18110,18000,0,0,0,0,0,199504
11:20:12.533,101360,18040.0,18190,18040,0,0,0,0,0,199768
11:21:14.439,101360,18120.0,18120,18050,0,0,0,0,0,199930
11:22:08.944,101360,18060.0,18120,18060,0,0,0,0,0,200146
11:23:03.254,101360,18120.0,18120,18060,0,0,0,0,0,200151
11:24:22.817,101360,18120.0,18120,18080,0,0,0,0,0,200164
11:25:09.044,101360,18190.0,18190,18150,0,0,0,0,0,200303
11:26:20.034,101360,18180.0,18190,18180,0,0,0,0,0,200667
11:27:16.331,101360,18230.0,18230,18220,0,0,0,0,0,200817
11:28:24.142,101360,18220.0,18230,18220,0,0,0,0,0,201776
11:29:02.136,101360,18210.0,18210,18180,0,0,0,0,0,201878
11:30:22.535,101360,18190.0,18190,18180,0,0,0,0,0,202152
11:30:51.524,101360,18190.0,18200,18180,0,0,0,0,0,202154
11:31:44.930,101360,18200.0,18220,18200,0,0,0,0,0,202155
11:33:22.632,101360,18290.0,18390,18280,0,0,0,0,0,202521
11:34:22.524,101360,18380.0,18380,18300,0,0,0,0,0,202702
11:34:58.431,101360,18310.0,18370,18300,0,0,0,0,0,202850
11:36:31.119,101360,18360.0,18370,18330,0,0,0,0,0,202932
11:37:27.424,101360,18380.0,18420,18380,0,0,0,0,0,203447
11:38:11.419,101360,18430.0,18430,18400,0,0,0,0,0,203536
11:39:19.225,101360,18350.0,18380,18330,0,0,0,0,0,204326
11:40:24.728,101360,18300.0,18340,18300,0,0,0,0,0,204464
11:41:32.326,101360,18220.0,18280,18220,0,0,0,0,0,205355
