timestamp,code,price,best_ask,best_bid,ask_qty_1,bid_qty_1,total_ask,total_bid,net_bid,volume
10:15:34.743,109080,13750.0,13780,13750,0,0,0,0,0,213403
10:16:32.593,109080,13640.0,13730,13630,0,0,0,0,0,225334
10:17:34.994,109080,13740.0,13750,13740,0,0,0,0,0,239024
10:18:34.596,109080,13590.0,13640,13590,0,0,0,0,0,255903
10:19:35.186,109080,13510.0,13580,13510,0,0,0,0,0,262321
10:20:32.992,109080,13730.0,13730,13680,0,0,0,0,0,271434
10:21:37.492,109080,13690.0,13750,13690,0,0,0,0,0,276647
10:22:35.886,109080,13820.0,13820,13770,0,0,0,0,0,283931
10:23:40.441,109080,13880.0,13880,13810,0,0,0,0,0,292617
10:24:41.008,109080,13950.0,13950,13920,0,0,0,0,0,301613
10:25:41.662,109080,13780.0,13780,13750,0,0,0,0,0,324855
10:26:41.488,109080,13770.0,13770,13720,0,0,0,0,0,328177
10:27:42.983,109080,13950.0,14050,13950,0,0,0,0,0,359332
10:28:41.885,109080,14050.0,14090,14050,0,0,0,0,0,371219
10:29:43.580,109080,14050.0,14110,14050,0,0,0,0,0,385362
10:30:43.978,109080,14020.0,14090,14020,0,0,0,0,0,389589
10:31:45.481,109080,14040.0,14040,14030,0,0,0,0,0,392364
10:32:46.146,109080,14270.0,14270,14190,0,0,0,0,0,405055
10:33:47.367,109080,14250.0,14270,14200,0,0,0,0,0,417793
10:34:47.964,109080,14280.0,14350,14270,0,0,0,0,0,431376
10:35:47.383,109080,14340.0,14340,14320,0,0,0,0,0,439408
10:36:47.083,109080,14310.0,14330,14310,0,0,0,0,0,455092
10:37:48.375,109080,14110.0,14190,14110,0,0,0,0,0,465561
10:38:48.279,109080,14010.0,14020,14010,0,0,0,0,0,474755
10:39:48.168,109080,13950.0,14010,13950,0,0,0,0,0,478720
10:40:50.981,109080,13850.0,13930,13850,0,0,0,0,0,482989
10:41:49.075,109080,13930.0,13990,13930,0,0,0,0,0,490225
10:42:52.369,109080,14060.0,14130,14060,0,0,0,0,0,495165
10:43:46.374,109080,14100.0,14140,14100,0,0,0,0,0,496433
10:44:55.017,109080,14040.0,14070,14040,0,0,0,0,0,499388
10:45:52.175,109080,14220.0,14220,14210,0,0,0,0,0,505481
10:46:56.298,109080,14380.0,14380,14370,0,0,0,0,0,512692
10:47:56.990,109080,14790.0,14790,14750,0,0,0,0,0,558733
10:48:55.561,109080,14540.0,14580,14540,0,0,0,0,0,582707
10:49:58.236,109080,14390.0,14490,14390,0,0,0,0,0,597133
10:50:58.267,109080,14250.0,14260,14250,0,0,0,0,0,609647
10:51:59.533,109080,14250.0,14320,14250,0,0,0,0,0,616751
10:52:56.856,109080,14420.0,14420,14350,0,0,0,0,0,623514
10:53:58.966,109080,14280.0,14300,14280,0,0,0,0,0,626231
10:55:02.273,109080,13980.0,14080,13980,0,0,0,0,0,641900
10:55:57.257,109080,14040.0,14120,14040,0,0,0,0,0,649797
10:57:02.376,109080,14040.0,14090,14010,0,0,0,0,0,652284
10:58:02.455,109080,13980.0,14000,13980,0,0,0,0,0,656011
10:58:57.655,109080,14000.0,14030,14000,0,0,0,0,0,659816
11:00:05.450,109080,14250.0,14250,14110,0,0,0,0,0,662248
11:01:05.255,109080,14140.0,14170,14140,0,0,0,0,0,664903
11:02:03.348,109080,14080.0,14130,14080,0,0,0,0,0,666464
11:03:06.453,109080,14200.0,14200,14140,0,0,0,0,0,669967
11:04:08.078,109080,14350.0,14360,14330,0,0,0,0,0,674620
11:05:09.280,109080,14470.0,14470,14380,0,0,0,0,0,677110
11:06:09.354,109080,14470.0,14470,14430,0,0,0,0,0,681581
11:07:05.049,109080,14380.0,14440,14380,0,0,0,0,0,689657
11:08:10.047,109080,14390.0,14420,14390,0,0,0,0,0,694027
11:09:09.646,109080,14380.0,14380,14330,0,0,0,0,0,702331
11:10:11.659,109080,14270.0,14280,14270,0,0,0,0,0,704471
11:11:12.550,109080,14350.0,14350,14340,0,0,0,0,0,707172
11:12:12.647,109080,14390.0,14390,14360,0,0,0,0,0,708321
11:13:12.944,109080,14430.0,14430,14380,0,0,0,0,0,716678
11:14:15.127,109080,14430.0,14430,14380,0,0,0,0,0,718309
11:15:16.394,109080,14400.0,14450,14400,0,0,0,0,0,719253
11:16:14.142,109080,14440.0,14450,14440,0,0,0,0,0,720237
11:17:16.343,109080,14360.0,14400,14360,0,0,0,0,0,721742
11:18:15.640,109080,14250.0,14250,14240,0,0,0,0,0,723874
11:19:17.847,109080,14240.0,14330,14240,0,0,0,0,0,725426
11:20:16.049,109080,14290.0,14310,14270,0,0,0,0,0,727444
11:21:18.850,109080,14480.0,14500,14480,0,0,0,0,0,736551
