code,open,high,low,close,volume,amount,market_cap
005930,59500.0,59900.0,59100.0,59500.0,7696187,0.0,0.0
000660,78300.0,80100.0,78300.0,79000.0,1813544,0.0,0.0
005935,53700.0,53900.0,53300.0,53900.0,371155,0.0,0.0
207940,1214189.0,1223019.0,1208302.0,1208302.0,14734,0.0,0.0
005380,160500.0,161500.0,157500.0,159000.0,734465,0.0,0.0
000270,63700.0,63800.0,62000.0,62400.0,1296891,0.0,0.0
068270,159065.0,160836.0,158178.0,158623.0,275118,0.0,0.0
105560,51300.0,52600.0,51300.0,52200.0,692443,0.0,0.0
035420,179500.0,184000.0,179500.0,183500.0,574398,0.0,0.0
012330,205500.0,206000.0,200000.0,203000.0,163715,0.0,0.0
055550,37300.0,37900.0,37300.0,37500.0,767843,0.0,0.0
066570,87200.0,87800.0,86100.0,86900.0,432162,0.0,0.0
028260,119000.0,120000.0,118500.0,120000.0,109848,0.0,0.0
096770,164811.0,165303.0,162843.0,165303.0,136171,0.0,0.0
003550,79000.0,80500.0,79000.0,79600.0,96882,0.0,0.0
032830,72400.0,74000.0,72400.0,73800.0,210592,0.0,0.0
051910,640000.0,643000.0,627000.0,633000.0,101519,0.0,0.0
086790,44700.0,44900.0,44300.0,44550.0,467025,0.0,0.0
017670,48750.0,49150.0,48750.0,48750.0,489827,0.0,0.0
003490,24700.0,24950.0,24450.0,24600.0,739463,0.0,0.0
034730,202000.0,203500.0,201000.0,203000.0,67810,0.0,0.0
011200,21850.0,23000.0,21800.0,22550.0,4326363,0.0,0.0
009150,140500.0,142000.0,139500.0,141500.0,288188,0.0,0.0
018260,124000.0,126500.0,124000.0,126500.0,30989,0.0,0.0
015760,21650.0,21700.0,21150.0,21300.0,1478908,0.0,0.0
011170,165500.0,168500.0,163500.0,168000.0,44139,0.0,0.0
030200,36350.0,36500.0,35950.0,36050.0,409404,0.0,0.0
316140,12800.0,12950.0,12750.0,12900.0,1431662,0.0,0.0
010950,87300.0,87700.0,86600.0,87400.0,129779,0.0,0.0
003670,181261.0,186108.0,180777.0,183685.0,368221,0.0,0.0
033780,96600.0,97300.0,95900.0,96900.0,324003,0.0,0.0
009830,61132.0,61568.0,60446.0,60758.0,473549,0.0,0.0
010130,596000.0,596000.0,585000.0,587000.0,34081,0.0,0.0
000810,212000.0,215000.0,212000.0,214500.0,81754,0.0,0.0
042700,12900.0,13000.0,12750.0,12850.0,183911,0.0,0.0
008770,79500.0,80100.0,78300.0,78900.0,201118,0.0,0.0
161390,33300.0,33750.0,33050.0,33250.0,159621,0.0,0.0
090430,131000.0,134500.0,129500.0,132000.0,185673,0.0,0.0
004020,31500.0,32100.0,31500.0,31950.0,204243,0.0,0.0
006400,644203.0,645182.0,628538.0,633434.0,204083,0.0,0.0
018880,7910.0,8031.0,7808.0,7854.0,437744,0.0,0.0
