code,open,high,low,close,volume,amount,market_cap
005930,85200.0,85500.0,84300.0,85300.0,25248934,0.0,0.0
000660,184400.0,188500.0,184000.0,188000.0,5344102,0.0,0.0
005935,69200.0,69500.0,68300.0,69300.0,1250368,0.0,0.0
207940,1200943.0,1211245.0,1195056.0,1202415.0,23544,0.0,0.0
005380,218500.0,228500.0,216500.0,226000.0,1357330,0.0,0.0
000270,103600.0,106900.0,102700.0,106700.0,2078100,0.0,0.0
068270,167798.0,168074.0,165223.0,165223.0,347039,0.0,0.0
105560,68100.0,70600.0,67700.0,69500.0,1134908,0.0,0.0
035420,195900.0,196000.0,194100.0,194300.0,682404,0.0,0.0
012330,243500.0,245500.0,238500.0,244000.0,158989,0.0,0.0
055550,44050.0,45150.0,44000.0,44550.0,1610074,0.0,0.0
066570,94900.0,95300.0,94000.0,94300.0,289992,0.0,0.0
028260,152000.0,154200.0,151000.0,151700.0,252882,0.0,0.0
096770,118500.0,120200.0,117500.0,119900.0,347444,0.0,0.0
003550,83200.0,83600.0,81600.0,82300.0,305063,0.0,0.0
032830,93400.0,94500.0,92500.0,93400.0,261784,0.0,0.0
051910,406500.0,408500.0,399000.0,402500.0,274989,0.0,0.0
086790,56000.0,59000.0,55900.0,58300.0,1473327,0.0,0.0
017670,51500.0,52400.0,51400.0,52300.0,457435,0.0,0.0
003490,21550.0,21600.0,21200.0,21250.0,950798,0.0,0.0
034730,177800.0,181600.0,176400.0,179200.0,133828,0.0,0.0
011200,16100.0,16160.0,15600.0,15670.0,1886436,0.0,0.0
009150,150100.0,155700.0,148600.0,155400.0,644449,0.0,0.0
018260,157500.0,158500.0,155800.0,157200.0,63834,0.0,0.0
015760,21550.0,22100.0,21450.0,21750.0,2141669,0.0,0.0
011170,122700.0,122800.0,120500.0,121400.0,82040,0.0,0.0
030200,36400.0,36650.0,36200.0,36350.0,408786,0.0,0.0
316140,13770.0,14140.0,13770.0,14010.0,1583858,0.0,0.0
010950,80600.0,80700.0,79300.0,79700.0,164769,0.0,0.0
003670,265107.0,269469.0,259291.0,266077.0,298048,0.0,0.0
033780,91300.0,91400.0,90100.0,90700.0,142055,0.0,0.0
009830,27700.0,27750.0,27100.0,27150.0,642066,0.0,0.0
010130,450500.0,463500.0,448000.0,463000.0,60679,0.0,0.0
000810,304500.0,305000.0,299000.0,302000.0,75632,0.0,0.0
042700,148600.0,151400.0,135300.0,137300.0,3851647,0.0,0.0
008770,61000.0,61100.0,59400.0,59800.0,512765,0.0,0.0
161390,53700.0,54500.0,52700.0,54000.0,214185,0.0,0.0
090430,135200.0,137200.0,129800.0,132400.0,303868,0.0,0.0
004020,31850.0,32100.0,31650.0,31750.0,310461,0.0,0.0
006400,424899.0,438606.0,422941.0,432732.0,458990,0.0,0.0
018880,5382.0,5409.0,5289.0,5354.0,1031382,0.0,0.0
034020,16710.0,16850.0,16480.0,16810.0,2412736,0.0,0.0
024110,13280.0,13560.0,13220.0,13340.0,1197179,0.0,0.0
011780,133800.0,134000.0,127700.0,130000.0,72789,0.0,0.0
000100,72700.0,74900.0,72700.0,73400.0,372611,0.0,0.0
001040,127700.0,133500.0,124500.0,132100.0,306045,0.0,0.0
047050,50400.0,51000.0,50000.0,50400.0,344642,0.0,0.0
