code,open,high,low,close,volume,amount,market_cap
005930,61300.0,63800.0,61100.0,63800.0,32040639,0.0,0.0
000660,281000.0,284000.0,277000.0,278500.0,3642140,0.0,0.0
005935,51500.0,52900.0,51000.0,52900.0,2457572,0.0,0.0
207940,1493820.0,1549746.0,1474687.0,1536501.0,85447,0.0,0.0
005380,215000.0,217000.0,211500.0,214500.0,562758,0.0,0.0
000270,100400.0,101500.0,99300.0,100100.0,774595,0.0,0.0
068270,167800.0,172800.0,167000.0,172300.0,700001,0.0,0.0
105560,115000.0,116900.0,113400.0,116900.0,1495856,0.0,0.0
035420,250500.0,260000.0,249500.0,253000.0,1207730,0.0,0.0
012330,298500.0,303000.0,295000.0,299500.0,244228,0.0,0.0
055550,61700.0,63700.0,61600.0,63700.0,1444649,0.0,0.0
066570,76700.0,78000.0,76000.0,77900.0,704594,0.0,0.0
028260,162300.0,163700.0,160600.0,162700.0,283930,0.0,0.0
096770,118000.0,121300.0,116900.0,119300.0,699144,0.0,0.0
003550,83300.0,84700.0,82100.0,83500.0,309316,0.0,0.0
032830,128300.0,129900.0,126500.0,127200.0,287932,0.0,0.0
051910,248000.0,262500.0,246500.0,257000.0,1201428,0.0,0.0
086790,87600.0,87600.0,86000.0,87500.0,1447263,0.0,0.0
017670,58000.0,58100.0,57300.0,57600.0,788433,0.0,0.0
003490,23400.0,24050.0,23250.0,24000.0,2338173,0.0,0.0
034730,213500.0,214000.0,204000.0,206500.0,368222,0.0,0.0
011200,23400.0,24100.0,23250.0,23900.0,2045683,0.0,0.0
009150,136700.0,142700.0,136500.0,142300.0,742580,0.0,0.0
018260,164500.0,169300.0,164500.0,165500.0,200392,0.0,0.0
015760,36350.0,37000.0,35300.0,35900.0,4990925,0.0,0.0
011170,64500.0,68800.0,64100.0,68200.0,348628,0.0,0.0
030200,57100.0,57700.0,56500.0,56500.0,370191,0.0,0.0
316140,22700.0,23100.0,22550.0,23050.0,1489222,0.0,0.0
010950,62200.0,63100.0,61700.0,62900.0,352058,0.0,0.0
003670,127800.0,132400.0,127100.0,130300.0,468228,0.0,0.0
033780,130200.0,130500.0,127900.0,128400.0,276376,0.0,0.0
009830,35100.0,37300.0,34400.0,36300.0,8239831,0.0,0.0
010130,816000.0,828000.0,814000.0,821000.0,14493,0.0,0.0
000810,441500.0,446000.0,434500.0,441000.0,61305,0.0,0.0
042700,96200.0,96200.0,94700.0,95300.0,626770,0.0,0.0
008770,50400.0,52000.0,50200.0,51400.0,341323,0.0,0.0
161390,41800.0,43350.0,41700.0,43100.0,540990,0.0,0.0
090430,137200.0,138300.0,135400.0,137500.0,195662,0.0,0.0
004020,30750.0,35850.0,30750.0,35550.0,5347993,0.0,0.0
006400,180000.0,187000.0,178600.0,185300.0,850429,0.0,0.0
018880,3048.0,3141.0,3021.0,3132.0,1424725,0.0,0.0
034020,63100.0,64100.0,61300.0,61900.0,6984206,0.0,0.0
024110,18600.0,18990.0,18600.0,18930.0,1075314,0.0,0.0
011780,119400.0,120100.0,118000.0,119600.0,116673,0.0,0.0
000100,106000.0,110900.0,105000.0,110000.0,641587,0.0,0.0
001040,160300.0,161200.0,153700.0,154300.0,169316,0.0,0.0
047050,49200.0,52000.0,49100.0,51000.0,973589,0.0,0.0
097950,269500.0,270000.0,262500.0,269500.0,85369,0.0,0.0
071050,140000.0,141300.0,136500.0,137900.0,243669,0.0,0.0
006800,21350.0,22250.0,21100.0,21550.0,2924691,0.0,0.0
029780,51100.0,51600.0,50800.0,51500.0,66104,0.0,0.0
010140,16580.0,16780.0,16210.0,16290.0,4760013,0.0,0.0
001800,23500.0,23500.0,22400.0,22900.0,203489,0.0,0.0
032640,14520.0,14670.0,14430.0,14600.0,1302336,0.0,0.0
001450,27300.0,27450.0,27050.0,27250.0,318641,0.0,0.0
004370,406000.0,406000.0,400500.0,404500.0,25113,0.0,0.0
002380,323000.0,323000.0,315000.0,316500.0,27964,0.0,0.0
000720,74300.0,75800.0,72800.0,73700.0,1097457,0.0,0.0
016360,72900.0,74600.0,71300.0,72500.0,501266,0.0,0.0
005490,294000.0,318500.0,291000.0,312000.0,1420531,0.0,0.0
139480,93500.0,94100.0,91200.0,93700.0,197211,0.0,0.0
267250,126700.0,130700.0,125400.0,126900.0,386578,0.0,0.0
011070,154000.0,156600.0,152400.0,156200.0,145188,0.0,0.0
004490,70000.0,71200.0,69300.0,71100.0,53108,0.0,0.0
000080,21200.0,21250.0,20950.0,21100.0,198400,0.0,0.0
021240,100800.0,102600.0,98500.0,99100.0,138634,0.0,0.0
007070,17350.0,17500.0,17070.0,17360.0,270596,0.0,0.0
138930,12900.0,13240.0,12900.0,13160.0,1066406,0.0,0.0
069960,77400.0,78800.0,77000.0,77800.0,60410,0.0,0.0
002350,6270.0,6380.0,6170.0,6370.0,266638,0.0,0.0
011210,48900.0,48900.0,47800.0,48400.0,133508,0.0,0.0
001120,31200.0,31300.0,30300.0,31000.0,291869,0.0,0.0
023530,77300.0,78000.0,76500.0,77200.0,56913,0.0,0.0
004000,40700.0,41400.0,40450.0,41200.0,97480,0.0,0.0
009540,341000.0,343000.0,325500.0,330500.0,473475,0.0,0.0
006260,189500.0,190300.0,182900.0,185100.0,329508,0.0,0.0
004170,193300.0,194400.0,190500.0,191500.0,22250,0.0,0.0
005940,20250.0,20650.0,20100.0,20400.0,873448,0.0,0.0
001630,53200.0,53800.0,52600.0,53600.0,4715,0.0,0.0
006120,60300.0,62500.0,59800.0,60800.0,56867,0.0,0.0
000880,96500.0,97400.0,89900.0,90600.0,1115929,0.0,0.0
014820,32500.0,32600.0,32000.0,32300.0,21867,0.0,0.0
002760,1040.0,1050.0,1040.0,1044.0,104103,0.0,0.0
005010,4650.0,4830.0,4650.0,4830.0,747096,0.0,0.0
006650,89700.0,93800.0,89000.0,93100.0,63614,0.0,0.0
000150,589000.0,593000.0,571000.0,576000.0,130599,0.0,0.0
001740,4695.0,4695.0,4630.0,4660.0,447908,0.0,0.0
005850,32200.0,33100.0,32200.0,33050.0,120586,0.0,0.0
001430,31450.0,32400.0,31150.0,31750.0,221859,0.0,0.0
007310,409000.0,409500.0,403500.0,407500.0,4893,0.0,0.0
000990,46000.0,46700.0,45350.0,46250.0,278831,0.0,0.0
002600,158400.0,158400.0,156800.0,157600.0,31,0.0,0.0
001060,22850.0,23050.0,22650.0,23050.0,63252,0.0,0.0
000070,59256.0,59790.0,58722.0,59523.0,37730,0.0,0.0
004140,2855.0,3160.0,2830.0,2990.0,15215463,0.0,0.0
007160,65100.0,65800.0,58600.0,58600.0,61154,0.0,0.0
002320,21050.0,21150.0,20800.0,21000.0,33513,0.0,0.0
000210,49650.0,53500.0,48850.0,51400.0,519860,0.0,0.0
001530,39334.0,40000.0,38572.0,40000.0,52728,0.0,0.0
007860,11400.0,11400.0,10890.0,11000.0,414171,0.0,0.0
002240,18030.0,18440.0,18030.0,18390.0,37762,0.0,0.0
006490,1473.0,1582.0,1446.0,1469.0,2312104,0.0,0.0
003460,2755.0,2785.0,2745.0,2760.0,35261,0.0,0.0
004830,5970.0,6130.0,5970.0,6110.0,98040,0.0,0.0
001390,4850.0,4960.0,4800.0,4940.0,356690,0.0,0.0
004560,12020.0,12670.0,12010.0,12550.0,125542,0.0,0.0
002310,8390.0,8450.0,8290.0,8400.0,89403,0.0,0.0
000950,37900.0,40500.0,37100.0,39800.0,8664,0.0,0.0
003080,2750.0,2780.0,2735.0,2775.0,40534,0.0,0.0
005960,5430.0,5450.0,5380.0,5420.0,33904,0.0,0.0
002200,3040.0,3055.0,3020.0,3040.0,32644,0.0,0.0
001270,42050.0,42400.0,41350.0,41700.0,6257,0.0,0.0
001680,23200.0,23350.0,22950.0,23250.0,121741,0.0,0.0
007570,13650.0,13990.0,13600.0,13770.0,25451,0.0,0.0
002450,1340.0,1368.0,1280.0,1363.0,354112,0.0,0.0
006110,18180.0,19040.0,18020.0,18970.0,123378,0.0,0.0
001290,685.0,695.0,679.0,685.0,360691,0.0,0.0
000230,7390.0,7580.0,7250.0,7430.0,98185,0.0,0.0
004890,45200.0,45600.0,45000.0,45150.0,1038,0.0,0.0
002030,323500.0,329500.0,319500.0,326000.0,5046,0.0,0.0
000400,1818.0,1844.0,1795.0,1835.0,597259,0.0,0.0
001940,25600.0,27100.0,25600.0,26450.0,37939,0.0,0.0
002630,823.0,878.0,801.0,807.0,13024467,0.0,0.0
005250,16490.0,16825.0,16380.0,16760.0,61927,0.0,0.0
006740,1053.0,1141.0,1053.0,1076.0,413338,0.0,0.0
001550,14790.0,15090.0,14450.0,14760.0,43495,0.0,0.0
003230,1375000.0,1389000.0,1311000.0,1330000.0,39858,0.0,0.0
007700,22600.0,22950.0,21050.0,21150.0,166576,0.0,0.0
002990,3495.0,3515.0,3405.0,3460.0,83359,0.0,0.0
001140,0.0,0.0,0.0,2110.0,0,0.0,0.0
006040,52300.0,53400.0,50800.0,51300.0,47984,0.0,0.0
003560,0.0,0.0,0.0,10760.0,0,0.0,0.0
001810,1731.0,1742.0,1725.0,1735.0,32366,0.0,0.0
006360,21300.0,21400.0,20950.0,21300.0,443066,0.0,0.0
007690,37750.0,38000.0,37000.0,37200.0,16068,0.0,0.0
004060,349.0,357.0,349.0,353.0,571487,0.0,0.0
003580,2645.0,2680.0,2595.0,2680.0,94451,0.0,0.0
006200,768.0,790.0,768.0,785.0,126993,0.0,0.0
004430,12680.0,12850.0,12640.0,12700.0,44816,0.0,0.0
006730,9540.0,9850.0,9410.0,9530.0,963213,0.0,0.0
003350,55700.0,55900.0,55100.0,55800.0,31762,0.0,0.0
004310,3450.0,3525.0,3450.0,3510.0,96485,0.0,0.0
003960,45200.0,45200.0,43400.0,43450.0,33242,0.0,0.0
003690,10240.0,10250.0,10020.0,10240.0,363067,0.0,0.0
002700,1617.0,1628.0,1565.0,1621.0,6505657,0.0,0.0
004650,10280.0,10340.0,10170.0,10270.0,46985,0.0,0.0
002820,2955.0,3030.0,2915.0,2980.0,14570,0.0,0.0
002880,1185.0,1185.0,1160.0,1176.0,41381,0.0,0.0
004380,0.0,0.0,0.0,9960.0,0,0.0,0.0
002870,1214.0,1319.0,1205.0,1319.0,417799,0.0,0.0
004410,168.0,172.0,165.0,169.0,4612998,0.0,0.0
002790,32650.0,33000.0,32050.0,32300.0,184222,0.0,0.0
001570,0.0,0.0,0.0,9900.0,0,0.0,0.0
247540,104400.0,108300.0,103600.0,106200.0,645885,0.0,0.0
086900,174900.0,178100.0,172000.0,173600.0,38497,0.0,0.0
196170,391500.0,405000.0,386000.0,398000.0,339650,0.0,0.0
263750,41850.0,42300.0,41600.0,41900.0,87437,0.0,0.0
112040,33200.0,33700.0,33100.0,33200.0,90209,0.0,0.0
357780,183900.0,188400.0,182000.0,187600.0,20964,0.0,0.0
145020,368000.0,378500.0,367500.0,377000.0,79914,0.0,0.0
141080,124300.0,129700.0,121500.0,128600.0,899079,0.0,0.0
214150,63300.0,63400.0,61800.0,62500.0,169117,0.0,0.0
293490,18450.0,18780.0,18410.0,18450.0,387041,0.0,0.0
066970,51200.0,56600.0,50800.0,54900.0,755093,0.0,0.0
041510,144600.0,145600.0,135300.0,135700.0,235074,0.0,0.0
054040,5090.0,5150.0,5040.0,5130.0,24656,0.0,0.0
950130,4619.0,4782.0,4602.0,4730.0,141296,0.0,0.0
039030,174800.0,190700.0,174800.0,188900.0,278521,0.0,0.0
253450,50300.0,50300.0,49000.0,49650.0,98067,0.0,0.0
112610,49000.0,51800.0,48750.0,49350.0,1170496,0.0,0.0
236200,34200.0,34250.0,33300.0,34000.0,17004,0.0,0.0
122870,93000.0,93100.0,85800.0,86500.0,439292,0.0,0.0
058470,49750.0,51500.0,49200.0,51500.0,513310,0.0,0.0
039440,18570.0,19170.0,18410.0,19150.0,171552,0.0,0.0
064760,104900.0,108900.0,104100.0,107000.0,27180,0.0,0.0
035080,14490.0,14670.0,14490.0,14600.0,30252,0.0,0.0
067160,91300.0,91300.0,89500.0,90800.0,82800,0.0,0.0
096530,33100.0,33350.0,32700.0,33000.0,230665,0.0,0.0
048410,4515.0,4590.0,4515.0,4550.0,280760,0.0,0.0
060310,2180.0,2215.0,2160.0,2195.0,261699,0.0,0.0
036930,31150.0,31600.0,30950.0,31550.0,367589,0.0,0.0
049430,10340.0,10550.0,10320.0,10470.0,27037,0.0,0.0
060250,10850.0,11200.0,10740.0,10790.0,581773,0.0,0.0
078890,3295.0,3395.0,3275.0,3360.0,63951,0.0,0.0
053800,68600.0,68600.0,67000.0,67800.0,59571,0.0,0.0
036620,6570.0,6590.0,6170.0,6240.0,694245,0.0,0.0
049800,1970.0,2000.0,1970.0,1998.0,11580,0.0,0.0
079960,24150.0,24250.0,23700.0,24100.0,26978,0.0,0.0
053210,5040.0,5100.0,5030.0,5090.0,63788,0.0,0.0
036810,18147.0,21023.0,18147.0,21023.0,482859,0.0,0.0
049770,46400.0,46850.0,43600.0,44950.0,22820,0.0,0.0
060150,5540.0,5660.0,5500.0,5630.0,89799,0.0,0.0
079170,8030.0,8250.0,8000.0,8060.0,26039,0.0,0.0
053050,2870.0,2915.0,2865.0,2910.0,425073,0.0,0.0
036710,1632.0,1725.0,1613.0,1715.0,364872,0.0,0.0
079000,5130.0,5170.0,5120.0,5150.0,2404,0.0,0.0
