code,open,high,low,close,volume,amount,market_cap
005930,77400.0,77800.0,77000.0,77200.0,13246168,0.0,0.0
000660,188000.0,188100.0,184700.0,186700.0,4420516,0.0,0.0
005935,61600.0,62300.0,61600.0,62300.0,879100,0.0,0.0
207940,1384911.0,1384911.0,1342230.0,1371665.0,79950,0.0,0.0
005380,245500.0,248000.0,238500.0,241000.0,500276,0.0,0.0
000270,103800.0,103900.0,101700.0,102300.0,713158,0.0,0.0
068270,178653.0,179665.0,175525.0,179022.0,735967,0.0,0.0
105560,84800.0,85600.0,84000.0,84400.0,595092,0.0,0.0
035420,157300.0,158000.0,155700.0,157300.0,858853,0.0,0.0
012330,218000.0,219000.0,216000.0,218000.0,97843,0.0,0.0
055550,55700.0,56000.0,54500.0,55000.0,729272,0.0,0.0
066570,96000.0,96500.0,94500.0,95600.0,397437,0.0,0.0
028260,142300.0,143100.0,138600.0,139500.0,190893,0.0,0.0
096770,103700.0,103900.0,101200.0,103400.0,290029,0.0,0.0
003550,79400.0,79400.0,78200.0,78700.0,103562,0.0,0.0
032830,94000.0,94700.0,87200.0,88200.0,424957,0.0,0.0
051910,293500.0,297500.0,293000.0,296000.0,135332,0.0,0.0
086790,61400.0,61800.0,60800.0,61200.0,544201,0.0,0.0
017670,54800.0,55000.0,54300.0,55000.0,414406,0.0,0.0
003490,20900.0,20900.0,20600.0,20750.0,467262,0.0,0.0
034730,138500.0,139300.0,137100.0,138200.0,77811,0.0,0.0
011200,17900.0,17900.0,17090.0,17630.0,2030911,0.0,0.0
009150,143900.0,144700.0,141500.0,142200.0,245987,0.0,0.0
018260,144100.0,144900.0,142300.0,142600.0,62102,0.0,0.0
015760,19340.0,19340.0,19170.0,19260.0,669926,0.0,0.0
011170,81000.0,82800.0,81000.0,82800.0,127910,0.0,0.0
030200,38550.0,38700.0,37900.0,38300.0,418197,0.0,0.0
316140,15100.0,15410.0,15040.0,15270.0,2030550,0.0,0.0
010950,66200.0,66400.0,65800.0,66300.0,156561,0.0,0.0
003670,205009.0,206463.0,201132.0,203556.0,228578,0.0,0.0
033780,102400.0,103800.0,100900.0,101900.0,365851,0.0,0.0
009830,27450.0,28550.0,26950.0,28100.0,2640957,0.0,0.0
010130,512000.0,516000.0,506000.0,512000.0,29548,0.0,0.0
000810,360000.0,364000.0,335000.0,336500.0,153543,0.0,0.0
042700,119300.0,121200.0,116600.0,118500.0,1738957,0.0,0.0
008770,47100.0,47500.0,46650.0,47500.0,78461,0.0,0.0
161390,42350.0,42950.0,41900.0,42700.0,251547,0.0,0.0
090430,117800.0,119300.0,117100.0,117900.0,337725,0.0,0.0
004020,25900.0,26150.0,25650.0,25950.0,176688,0.0,0.0
006400,315248.0,318675.0,312311.0,316717.0,259586,0.0,0.0
018880,3667.0,3736.0,3615.0,3736.0,1425648,0.0,0.0
034020,18440.0,18470.0,18100.0,18170.0,1949539,0.0,0.0
024110,13670.0,13750.0,13580.0,13720.0,850171,0.0,0.0
011780,133600.0,135900.0,133000.0,134900.0,37047,0.0,0.0
000100,87600.0,91700.0,86300.0,88200.0,1073183,0.0,0.0
001040,116900.0,118200.0,115600.0,116800.0,50556,0.0,0.0
047050,50600.0,50600.0,49000.0,49300.0,588811,0.0,0.0
097950,378500.0,380000.0,363500.0,366000.0,39537,0.0,0.0
071050,71300.0,71300.0,69800.0,70600.0,105589,0.0,0.0
006800,7930.0,7970.0,7790.0,7910.0,572995,0.0,0.0
029780,40600.0,40950.0,40300.0,40850.0,23790,0.0,0.0
010140,10850.0,10880.0,10560.0,10740.0,5102175,0.0,0.0
001800,15590.0,15740.0,15390.0,15740.0,76918,0.0,0.0
032640,9600.0,9660.0,9560.0,9660.0,703230,0.0,0.0
001450,35450.0,35800.0,34500.0,34950.0,413870,0.0,0.0
004370,439500.0,446000.0,431000.0,435000.0,24013,0.0,0.0
002380,305000.0,306500.0,294000.0,297000.0,31438,0.0,0.0
000720,31050.0,31100.0,30550.0,30800.0,419205,0.0,0.0
016360,44150.0,44500.0,43800.0,44300.0,359437,0.0,0.0
005490,328500.0,333000.0,327500.0,332500.0,253089,0.0,0.0
139480,61400.0,62300.0,60400.0,61800.0,195319,0.0,0.0
267250,81000.0,81800.0,79700.0,81800.0,130384,0.0,0.0
011070,255000.0,256000.0,248000.0,250000.0,89822,0.0,0.0
004490,88000.0,94300.0,87500.0,90100.0,177500,0.0,0.0
000080,20900.0,22100.0,20850.0,21800.0,1361015,0.0,0.0
021240,61000.0,61300.0,59600.0,60200.0,93908,0.0,0.0
007070,18003.0,18003.0,17618.0,17918.0,117420,0.0,0.0
138930,9660.0,9770.0,9520.0,9770.0,843601,0.0,0.0
069960,46200.0,46550.0,46000.0,46150.0,21489,0.0,0.0
002350,7550.0,7630.0,7550.0,7570.0,33524,0.0,0.0
011210,50400.0,51600.0,50200.0,51300.0,66564,0.0,0.0
001120,29600.0,29700.0,29300.0,29400.0,69411,0.0,0.0
023530,59900.0,60100.0,59200.0,59900.0,46819,0.0,0.0
004000,44600.0,44900.0,44200.0,44650.0,22055,0.0,0.0
009540,197600.0,198400.0,191900.0,197600.0,380382,0.0,0.0
006260,111800.0,116200.0,111800.0,114000.0,252636,0.0,0.0
004170,144000.0,147900.0,144000.0,147500.0,22059,0.0,0.0
005940,13360.0,13370.0,13090.0,13360.0,576152,0.0,0.0
001630,52900.0,53900.0,52100.0,53900.0,2436,0.0,0.0
006120,34800.0,34800.0,34300.0,34650.0,12007,0.0,0.0
000880,30800.0,30850.0,29900.0,30350.0,142965,0.0,0.0
014820,42050.0,42950.0,41900.0,42950.0,28041,0.0,0.0
002760,1074.0,1098.0,1060.0,1084.0,57449,0.0,0.0
005010,4075.0,4095.0,4005.0,4045.0,461011,0.0,0.0
006650,102400.0,104400.0,101900.0,104000.0,9510,0.0,0.0
000150,153500.0,157900.0,147200.0,148500.0,139983,0.0,0.0
001740,4440.0,4550.0,4435.0,4510.0,424107,0.0,0.0
005850,34900.0,35700.0,34700.0,35200.0,90792,0.0,0.0
001430,18340.0,18990.0,18320.0,18600.0,59487,0.0,0.0
007310,416500.0,429000.0,414500.0,427000.0,5016,0.0,0.0
000990,44000.0,44100.0,42000.0,42550.0,515995,0.0,0.0
002600,170700.0,171800.0,168100.0,169900.0,349,0.0,0.0
001060,29150.0,29350.0,28750.0,29100.0,46755,0.0,0.0
000070,46043.0,47512.0,45843.0,46844.0,14494,0.0,0.0
004140,2885.0,2945.0,2830.0,2850.0,865771,0.0,0.0
007160,70300.0,74700.0,68300.0,69200.0,215390,0.0,0.0
002320,18390.0,18830.0,18260.0,18800.0,20959,0.0,0.0
000210,45400.0,45750.0,44350.0,45750.0,77246,0.0,0.0
001530,27662.0,27891.0,27526.0,27799.0,75201,0.0,0.0
007860,7780.0,7820.0,7620.0,7810.0,98839,0.0,0.0
002240,18272.0,18439.0,18142.0,18365.0,20406,0.0,0.0
006490,976.0,994.0,969.0,969.0,115158,0.0,0.0
003460,2225.0,2240.0,2140.0,2215.0,17587,0.0,0.0
004830,6670.0,6790.0,6630.0,6700.0,100234,0.0,0.0
001390,4450.0,4485.0,4370.0,4445.0,123413,0.0,0.0
004560,14380.0,14960.0,14350.0,14960.0,66663,0.0,0.0
002310,8160.0,8210.0,8080.0,8120.0,47046,0.0,0.0
000950,18730.0,19140.0,18730.0,19080.0,101,0.0,0.0
003080,2610.0,2645.0,2595.0,2640.0,25836,0.0,0.0
005960,4810.0,4865.0,4780.0,4795.0,10339,0.0,0.0
002200,2415.0,2425.0,2370.0,2405.0,60413,0.0,0.0
001270,26950.0,27450.0,26800.0,27200.0,2066,0.0,0.0
001680,23850.0,24350.0,23500.0,23800.0,146578,0.0,0.0
