code,open,high,low,close,volume,amount,market_cap
005930,70900.0,71000.0,69900.0,69900.0,11169002,0.0,0.0
000660,124000.0,124500.0,121000.0,122000.0,3433809,0.0,0.0
005935,64100.0,64300.0,63800.0,63900.0,936188,0.0,0.0
207940,1220076.0,1231850.0,1217132.0,1220076.0,33657,0.0,0.0
005380,171500.0,172000.0,168500.0,168500.0,582102,0.0,0.0
000270,72000.0,72200.0,70400.0,70500.0,1346882,0.0,0.0
068270,166600.0,166600.0,159952.0,160397.0,571476,0.0,0.0
105560,57100.0,58000.0,57000.0,57400.0,734740,0.0,0.0
035420,347500.0,347500.0,336000.0,339000.0,398441,0.0,0.0
012330,211000.0,211500.0,205500.0,206000.0,212151,0.0,0.0
055550,38300.0,38350.0,38000.0,38200.0,860733,0.0,0.0
066570,124000.0,124500.0,122000.0,123000.0,578097,0.0,0.0
028260,116000.0,117000.0,112000.0,112500.0,235559,0.0,0.0
096770,199250.0,205645.0,197773.0,202202.0,431769,0.0,0.0
003550,75000.0,75400.0,73500.0,73600.0,163982,0.0,0.0
032830,62700.0,63000.0,61800.0,62100.0,161941,0.0,0.0
051910,493000.0,496500.0,483000.0,490000.0,317216,0.0,0.0
086790,47550.0,47800.0,47000.0,47400.0,571740,0.0,0.0
017670,58100.0,58500.0,56600.0,57100.0,590105,0.0,0.0
003490,30650.0,30750.0,29700.0,29950.0,2127220,0.0,0.0
034730,238000.0,240000.0,236500.0,238500.0,65637,0.0,0.0
011200,34000.0,34000.0,32600.0,32600.0,5197077,0.0,0.0
009150,162000.0,164000.0,160500.0,160500.0,547129,0.0,0.0
018260,142500.0,142500.0,139000.0,140000.0,81107,0.0,0.0
015760,23600.0,23700.0,22750.0,22800.0,4683016,0.0,0.0
011170,193835.0,197645.0,193835.0,195740.0,78024,0.0,0.0
030200,33000.0,33200.0,32900.0,33100.0,561711,0.0,0.0
316140,14800.0,14900.0,14550.0,14550.0,1614234,0.0,0.0
010950,86500.0,88600.0,86400.0,87700.0,410225,0.0,0.0
003670,103231.0,104200.0,102262.0,102747.0,252904,0.0,0.0
033780,80900.0,81400.0,80600.0,80600.0,184854,0.0,0.0
009830,44913.0,45100.0,43915.0,43978.0,316780,0.0,0.0
010130,569000.0,575000.0,566000.0,569000.0,23290,0.0,0.0
000810,188000.0,191000.0,188000.0,188500.0,61749,0.0,0.0
042700,16650.0,16850.0,16400.0,16500.0,546754,0.0,0.0
008770,80300.0,81500.0,79500.0,79700.0,332166,0.0,0.0
161390,33950.0,34650.0,33900.0,34400.0,270228,0.0,0.0
090430,152500.0,155500.0,151000.0,153500.0,517030,0.0,0.0
004020,39700.0,40150.0,39350.0,39350.0,422745,0.0,0.0
006400,500285.0,504201.0,491473.0,493432.0,235852,0.0,0.0
018880,10550.0,10596.0,10410.0,10503.0,629528,0.0,0.0
034020,22500.0,22550.0,21700.0,21800.0,7570199,0.0,0.0
024110,10600.0,10650.0,10500.0,10550.0,789840,0.0,0.0
011780,160000.0,163000.0,158500.0,159500.0,123631,0.0,0.0
000100,54565.0,54565.0,52643.0,53650.0,169066,0.0,0.0
001040,81600.0,81900.0,80800.0,81100.0,36622,0.0,0.0
047050,21550.0,21600.0,21200.0,21400.0,293553,0.0,0.0
097950,353500.0,356000.0,352000.0,353500.0,19473,0.0,0.0
071050,76500.0,77200.0,75900.0,76000.0,165815,0.0,0.0
006800,8250.0,8300.0,8220.0,8240.0,838684,0.0,0.0
029780,31950.0,32050.0,31800.0,32000.0,55679,0.0,0.0
010140,5560.0,5630.0,5520.0,5530.0,2279858,0.0,0.0
001800,13950.0,14100.0,13900.0,14000.0,74284,0.0,0.0
032640,13550.0,13600.0,13300.0,13400.0,803212,0.0,0.0
001450,29250.0,29650.0,29100.0,29350.0,175447,0.0,0.0
004370,296500.0,298500.0,294000.0,298500.0,16485,0.0,0.0
002380,327500.0,329000.0,325000.0,328000.0,48424,0.0,0.0
000720,49050.0,49100.0,47400.0,47500.0,704445,0.0,0.0
016360,42500.0,42500.0,41400.0,41500.0,229248,0.0,0.0
005490,289000.0,291000.0,286000.0,287000.0,181821,0.0,0.0
139480,137000.0,144500.0,136500.0,142500.0,397897,0.0,0.0
267250,52300.0,52400.0,51700.0,52100.0,116197,0.0,0.0
011070,384500.0,408000.0,384500.0,405000.0,677205,0.0,0.0
004490,64200.0,65200.0,64200.0,64600.0,24929,0.0,0.0
000080,37800.0,38100.0,37500.0,37700.0,350493,0.0,0.0
021240,69500.0,70000.0,67600.0,68100.0,186100,0.0,0.0
007070,24418.0,24418.0,24075.0,24247.0,198807,0.0,0.0
138930,7780.0,7790.0,7700.0,7720.0,495398,0.0,0.0
069960,75800.0,76800.0,75700.0,76400.0,78558,0.0,0.0
002350,6200.0,6220.0,6100.0,6160.0,162848,0.0,0.0
011210,60000.0,60500.0,59100.0,59400.0,91074,0.0,0.0
001120,31150.0,31650.0,31000.0,31350.0,318241,0.0,0.0
023530,94000.0,98500.0,94000.0,97000.0,256822,0.0,0.0
004000,77200.0,77900.0,76700.0,77300.0,46994,0.0,0.0
009540,89100.0,90000.0,88400.0,88800.0,111922,0.0,0.0
006260,52000.0,52200.0,50700.0,51300.0,68222,0.0,0.0
004170,263000.0,268000.0,260500.0,262000.0,39542,0.0,0.0
005940,11500.0,11550.0,11250.0,11300.0,1016465,0.0,0.0
001630,71500.0,71800.0,70100.0,70300.0,6083,0.0,0.0
006120,39100.0,39450.0,38650.0,39000.0,33865,0.0,0.0
000880,30450.0,30750.0,30450.0,30700.0,140853,0.0,0.0
014820,56500.0,57000.0,55300.0,55600.0,21362,0.0,0.0
002760,1970.0,1985.0,1950.0,1965.0,276977,0.0,0.0
005010,3258.0,3358.0,3213.0,3313.0,502620,0.0,0.0
