code,open,high,low,close,volume,amount,market_cap
005930,57000.0,58500.0,56800.0,58100.0,17166581,0.0,0.0
000660,91700.0,95200.0,91700.0,94800.0,3288428,0.0,0.0
005935,52500.0,53900.0,52400.0,53700.0,1238053,0.0,0.0
207940,1203886.0,1240680.0,1199471.0,1237737.0,54707,0.0,0.0
005380,200500.0,201500.0,198000.0,200500.0,910285,0.0,0.0
000270,80300.0,81300.0,79100.0,81300.0,1465046,0.0,0.0
068270,166155.0,166599.0,163053.0,165270.0,457776,0.0,0.0
105560,49000.0,50300.0,48700.0,49950.0,1518221,0.0,0.0
035420,236000.0,239500.0,235500.0,238500.0,510894,0.0,0.0
012330,219500.0,222000.0,214000.0,217000.0,271277,0.0,0.0
055550,35300.0,36100.0,35300.0,36000.0,1650675,0.0,0.0
066570,95700.0,98200.0,95100.0,97900.0,703205,0.0,0.0
028260,118000.0,118500.0,117000.0,117500.0,244548,0.0,0.0
096770,190885.0,190885.0,186458.0,189410.0,374724,0.0,0.0
003550,80000.0,81600.0,79500.0,81600.0,322952,0.0,0.0
032830,64900.0,66000.0,64800.0,65900.0,249724,0.0,0.0
051910,656000.0,667000.0,649000.0,665000.0,255024,0.0,0.0
086790,37800.0,39250.0,37700.0,39250.0,1822396,0.0,0.0
017670,51500.0,52100.0,51400.0,51800.0,931520,0.0,0.0
003490,25700.0,26450.0,25650.0,26400.0,1551934,0.0,0.0
034730,224000.0,231500.0,222500.0,230000.0,154546,0.0,0.0
011200,20300.0,21400.0,20300.0,21050.0,3527633,0.0,0.0
009150,140000.0,144500.0,139000.0,144000.0,841160,0.0,0.0
018260,124000.0,127000.0,124000.0,126500.0,106705,0.0,0.0
015760,19850.0,20100.0,19850.0,19950.0,945508,0.0,0.0
011170,170498.0,172403.0,168117.0,169070.0,130135,0.0,0.0
030200,37100.0,37400.0,36800.0,37050.0,833436,0.0,0.0
316140,11550.0,11800.0,11500.0,11800.0,2863102,0.0,0.0
010950,98000.0,99600.0,96300.0,96300.0,282537,0.0,0.0
003670,165752.0,174476.0,165752.0,173992.0,1224573,0.0,0.0
033780,83200.0,83700.0,82700.0,83200.0,309544,0.0,0.0
009830,67370.0,67494.0,62504.0,65374.0,3593646,0.0,0.0
010130,625000.0,629000.0,612000.0,620000.0,86081,0.0,0.0
000810,193500.0,199000.0,193000.0,197500.0,91304,0.0,0.0
042700,12250.0,12650.0,12200.0,12600.0,541454,0.0,0.0
008770,71800.0,73500.0,71800.0,73000.0,208316,0.0,0.0
161390,41550.0,41600.0,40150.0,41050.0,495267,0.0,0.0
090430,119500.0,122000.0,119000.0,121500.0,251288,0.0,0.0
004020,34400.0,36750.0,33900.0,36600.0,2743525,0.0,0.0
006400,573712.0,591335.0,568817.0,589377.0,338059,0.0,0.0
018880,10596.0,10643.0,10039.0,10178.0,999961,0.0,0.0
034020,18200.0,18200.0,17850.0,17900.0,5112500,0.0,0.0
024110,9510.0,9710.0,9500.0,9710.0,1147759,0.0,0.0
011780,128500.0,132000.0,128500.0,129500.0,78760,0.0,0.0
000100,51450.0,51725.0,50993.0,51360.0,135719,0.0,0.0
001040,75300.0,76800.0,75300.0,76300.0,35821,0.0,0.0
047050,25750.0,25900.0,25000.0,25550.0,935755,0.0,0.0
097950,396000.0,402000.0,394500.0,395500.0,18269,0.0,0.0
