ticker,source_name,fetched_at,effective_date
AMAT,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMBP,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMBQ,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMCR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AME,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMG,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMGN,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMH,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMIX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMKR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMN,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMP,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMPGR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMPH,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMPX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMRN,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMSF,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMT,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMTD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMTM,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMTX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMWD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMWL,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMYY,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMZA,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AMZN,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AN,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ANDE,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ANEL,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ANET,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ANGH,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ANGX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ANNX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ANRO,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ANSCU,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ANY,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AOD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AOMD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AOMR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AON,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AOS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AP,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APA,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APACU,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APG,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APGE,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APH,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APIE,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APLS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APM,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APO,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APP,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APPF,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APRJ,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APRP,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APTV,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
APYX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AQST,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARBB,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARCB,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARCIW,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARE,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AREC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARES,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARGX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARIS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARLI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARMK,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AROW,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARQ,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARQQW,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARTW,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARVR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARW,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ARWR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ASBPW,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ASH,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ASIX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ASMB,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ASPI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ASPSW,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ASTE,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ASTH,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ASTL,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ASTS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ASUR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATCX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATEX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATFV,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATHM,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATHS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATLCL,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATMU,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATO,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATOM,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATOS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATRO,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
ATS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AU,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AUR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AUTL,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVAH,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVB,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVBP,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVGB,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVGE,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVGO,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVK,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVMC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVNS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVSD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVT,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVTR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVXC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AVY,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AWAY,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AWF,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AWI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AWK,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AWR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AWRE,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AXIA,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AXON,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AXP,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AXS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AXTA,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AYI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AZI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AZN,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AZO,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
AZTD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BA,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BABW,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BAC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BAH,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BAIV,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BALI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BALL,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BALT,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BAM,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BAMG,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BAMY,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BANFP,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BAOS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BAP,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BAPR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BARK,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BATRA,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BATRK,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BAX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BAYAU,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BBBS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BBCQ,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BBD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BBDO,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BBGI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BBH,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BBSC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BBWI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BBY,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BCAL,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BCAX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BCD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BCDA,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BCDF,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BCFN,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BCGS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BCH,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BCI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BCPL,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BCSM,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BCX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BDCZ,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BDJ,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BDRX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BDX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BEAG,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BEATW,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BEEX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BEEZ,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BELFB,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BEMB,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BEN,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BEP,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BEPC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BEPI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BERZ,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BETH,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BEZ,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BFAM,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BFEB,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BFJA,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BFRZ,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BFS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BG,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BGC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BGIN,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BGLD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BGS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BGSF,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BH.A,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BHC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BHDG,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BHE,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BHF,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BHFAL,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BHST,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BHV,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BIDG,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BIIB,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BILL,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BIO,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BIO.B,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BIOA,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BIRD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BIRK,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BIT,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BITS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BITY,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BIXIU,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BJ,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BJRI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BK,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BKD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BKH,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BKHAU,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BKMC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BKNG,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BKR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BKV,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BKYI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BL,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BLCV,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BLD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BLDG,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BLDR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BLGR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BLIN,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BLIV,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BLK,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BLSH,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BLUI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BMAR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BMI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BMOP,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BMRN,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BMY,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BNC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BNCWZ,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BNDY,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BNTC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BNZIW,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BOAT,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BOBS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BOE,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BOEU,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BOKF,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BOLD,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BON,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BOW,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BOXL,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BPAC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BPACU,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BPAY,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BPOP,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BRAI,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BRBR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BRC,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BRES,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BRHY,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BRKR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BRKW,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BRLS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BRO,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BROS,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BRX,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BSAAR,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BSBK,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BSET,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
BSMZ,alpaca_expansion,2026-04-21T09:48:51.773876,20260421
