date,equity,n_pos
2021-11-25,78868289.14755008,20
2021-11-26,77879086.14755008,20
2021-11-29,77854876.93555008,19
2021-11-30,77258861.45855008,13
2021-12-01,77877545.09855008,12
2021-12-02,74940685.07005009,7
2021-12-03,75524721.07005009,7
2021-12-06,74225734.49665007,5
2021-12-07,74479068.13665009,4
2021-12-08,74366498.13665009,4
2021-12-09,74661166.13665009,4
2021-12-10,74227196.13665009,4
2021-12-13,73875054.13665009,4
2021-12-14,73608160.13665009,4
2021-12-15,73500913.61425008,3
2021-12-16,73383843.61425008,3
2021-12-17,73345503.61425008,3
2021-12-20,73159973.61425008,3
2021-12-21,73192203.61425008,3
2021-12-22,73087301.11425008,2
2021-12-23,71187976.50390007,20
2021-12-24,71858408.50390007,20
2021-12-27,70152193.20390007,19
2021-12-28,72076548.20390007,19
2021-12-29,74000359.55390006,18
2021-12-30,73940677.55390006,18
2022-01-03,74154263.55390006,18
2022-01-04,72608211.55390006,18
2022-01-05,70268837.45430008,13
2022-01-06,68616251.12430006,6
2022-01-07,69115868.12430006,6
2022-01-10,68883860.34680006,5
2022-01-11,68188358.75830007,3
2022-01-12,68193458.75830007,3
2022-01-13,68081921.45080006,2
2022-01-14,68123771.45080006,2
2022-01-17,68011421.45080006,2
2022-01-18,67949571.45080006,2
2022-01-19,67953298.42830005,1
2022-01-20,68135898.42830005,1
2022-01-21,68202298.42830005,1
2022-01-24,65692329.40380007,20
2022-01-25,63813029.51380007,17
2022-01-26,63738417.01380007,16
2022-01-27,61683498.30030007,11
2022-01-28,60722593.01030006,8
2022-02-03,60837196.288550064,7
2022-02-04,60744064.288550064,7
2022-02-07,60715554.288550064,7
2022-02-08,60676023.288550064,7
2022-02-09,61077267.288550064,7
2022-02-10,60468382.288550064,7
2022-02-11,59842937.50100006,4
2022-02-14,59048909.37600006,3
2022-02-15,58920225.78225006,2
2022-02-16,59344425.78225006,2
2022-02-17,59436225.78225006,2
2022-02-18,59946825.78225006,2
2022-02-21,59910825.78225006,2
2022-02-22,59591625.78225006,2
2022-02-23,59731425.78225006,2
2022-02-24,59614425.78225006,2
2022-02-25,59962055.99625006,20
2022-02-28,60982109.99625006,20
2022-03-02,61858970.99625006,20
2022-03-03,62569770.99625006,20
2022-03-04,61098239.86375007,19
2022-03-07,59359600.658750065,17
2022-03-08,58052520.37650007,14
2022-03-10,58750855.37650007,14
2022-03-11,59445703.04400007,13
2022-03-14,58321551.834000066,12
2022-03-15,57994567.879250064,9
2022-03-16,58856208.879250064,9
2022-03-17,60458922.879250064,9
2022-03-18,60503733.879250064,9
2022-03-21,60030969.449250065,7
2022-03-22,60446655.449250065,7
2022-03-23,61573755.449250065,7
2022-03-24,61566455.449250065,7
2022-03-25,61374430.449250065,7
2022-03-28,61178094.449250065,7
2022-03-29,60956805.449250065,7
2022-03-30,60498177.56050008,20
2022-03-31,61187977.56050008,20
2022-04-01,61030968.56050008,20
2022-04-04,61297345.56050008,20
2022-04-05,61735400.56050008,20
2022-04-06,61473271.56050008,20
2022-04-07,59865420.18300008,17
2022-04-08,59958827.27800008,15
2022-04-11,59178708.58050008,14
2022-04-12,58542692.32550008,10
2022-04-13,58831827.32550008,10
2022-04-14,58933017.32550008,10
2022-04-15,58700582.32550008,10
2022-04-18,58359062.32550008,10
2022-04-19,58107186.32550008,9
2022-04-20,57820406.32550008,9
2022-04-21,57948271.32550008,9
2022-04-22,58085901.32550008,9
2022-04-25,57075950.09050008,7
2022-04-26,57252225.09050008,7
2022-04-27,56948355.765500076,6
2022-04-28,55746300.47695008,20
2022-04-29,55875902.47695008,20
2022-05-02,55909646.47695008,20
2022-05-03,56362507.47695008,20
2022-05-04,56000381.50745008,19
2022-05-06,54895772.34245008,17
2022-05-09,53360664.706000075,11
2022-05-10,53203976.84100008,10
2022-05-11,52967367.66100008,7
2022-05-12,52355024.94850008,6
2022-05-13,52611964.94850008,6
2022-05-16,52666054.94850008,6
2022-05-17,52781714.94850008,6
2022-05-18,52761599.94850008,6
2022-05-19,52428938.41850008,5
2022-05-20,52394973.41850008,5
2022-05-23,52092023.41850008,5
2022-05-24,51487097.667500086,2
2022-05-25,51649647.667500086,2
2022-05-26,51714997.667500086,2
2022-05-27,51722847.667500086,2
2022-05-30,51960175.344850086,20
2022-05-31,51954546.344850086,20
2022-06-02,51992051.344850086,20
2022-06-03,51692505.344850086,20
2022-06-07,50947766.344850086,20
2022-06-08,51038638.83885009,19
2022-06-09,50009241.85085009,17
2022-06-10,49625131.80405009,15
2022-06-13,48016971.593050085,9
2022-06-14,47502629.26055008,6
2022-06-15,47029023.88055009,5
2022-06-16,47067003.01805009,4
2022-06-17,47043434.28605009,3
2022-06-20,46988914.28605009,3
2022-06-21,46961124.28605009,3
2022-06-22,46890214.28605009,3
2022-06-23,45902042.25005009,0
2022-06-24,45902042.25005009,0
2022-06-27,45902042.25005009,0
2022-06-28,45902042.25005009,0
2022-06-29,45902042.25005009,0
2022-06-30,43312086.7342501,20
2022-07-01,42100503.55825009,15
2022-07-04,41185199.56000009,9
2022-07-05,41795729.56000009,9
2022-07-06,41006908.9390001,8
2022-07-07,41712380.9390001,8
2022-07-08,42484645.9390001,8
2022-07-11,43168805.9390001,8
2022-07-12,43505878.9390001,8
2022-07-13,44066400.9390001,8
2022-07-14,43789819.5115001,7
2022-07-15,43995217.77005009,6
2022-07-18,45837967.77005009,6
2022-07-19,45471042.77005009,6
2022-07-20,45478307.77005009,6
2022-07-21,43390547.0700501,4
2022-07-22,43360787.0700501,4
2022-07-25,43435787.0700501,4
2022-07-26,43426787.0700501,4
2022-07-27,43415447.0700501,4
2022-07-28,43394972.0700501,4
2022-07-29,43810447.456000105,20
2022-08-01,44224495.456000105,20
2022-08-02,44255977.456000105,20
2022-08-03,44833564.456000105,20
2022-08-04,45153690.456000105,20
2022-08-05,44969599.456000105,20
2022-08-08,45183497.456000105,20
2022-08-09,45021779.421550095,18
2022-08-10,44831652.421550095,18
2022-08-11,45282566.421550095,18
2022-08-12,44876398.421550095,18
2022-08-16,45571751.421550095,18
2022-08-17,45713951.5415501,17
2022-08-18,45845691.5415501,17
2022-08-19,44924690.8165501,16
2022-08-22,44160779.919450104,9
2022-08-23,44561774.919450104,9
2022-08-24,44211572.919450104,9
2022-08-25,44613822.919450104,9
2022-08-26,44899289.919450104,9
2022-08-29,44267469.8546001,7
2022-08-30,44450174.79160011,20
2022-08-31,44556284.79160011,20
2022-09-01,43034668.632100105,18
2022-09-02,42489002.308600105,16
2022-09-05,41636853.598600104,15
2022-09-06,42008517.3986001,14
2022-09-07,41728032.57985011,9
2022-09-08,42199012.57985011,9
2022-09-13,42680902.57985011,9
2022-09-14,42590752.57985011,9
2022-09-15,42836512.57985011,9
2022-09-16,42565487.4998501,8
2022-09-19,41620327.9773501,4
2022-09-20,41738117.9773501,4
2022-09-21,41657117.9773501,4
2022-09-22,41969237.9773501,4
2022-09-23,41984707.9773501,4
2022-09-26,41583810.7073501,3
2022-09-27,41631200.7073501,3
2022-09-28,41530750.7073501,3
2022-09-29,41690347.996350095,2
2022-09-30,41701727.6851501,20
2022-10-04,43077546.5901501,19
2022-10-05,43068252.5901501,19
2022-10-06,43989180.5901501,19
2022-10-07,42879382.5141501,18
2022-10-11,42604848.5141501,18
2022-10-12,42492131.554150105,17
2022-10-13,40769811.0139501,12
2022-10-14,41256159.0139501,12
2022-10-17,41083590.5896501,11
2022-10-18,41482354.5896501,11
2022-10-19,41682906.5896501,11
2022-10-20,41322382.3396501,10
2022-10-21,40898332.0306501,9
2022-10-24,41279852.0306501,9
2022-10-25,41125122.0306501,9
2022-10-26,40898599.7806501,8
2022-10-27,41111079.7806501,8
2022-10-28,41423319.7806501,8
2022-10-31,41437299.7806501,8
2022-11-01,41850239.7806501,8
2022-11-02,41604037.0490501,20
2022-11-03,42245419.0490501,20
2022-11-04,41869947.0351001,18
2022-11-07,41918715.446850106,17
2022-11-08,42291240.446850106,17
2022-11-09,43219527.446850106,17
2022-11-10,42865691.5293501,16
2022-11-11,43562990.5293501,16
2022-11-14,43550436.4386001,14
2022-11-15,45272868.4786001,13
2022-11-16,45542274.2661001,12
2022-11-17,46027124.2661001,12
2022-11-18,45999154.2661001,12
2022-11-21,45934118.5736001,11
2022-11-22,45184855.2611001,10
2022-11-23,45554330.2611001,10
2022-11-24,45954180.2611001,10
2022-11-25,46210225.2611001,10
2022-11-28,45741060.3411001,9
2022-11-29,45606835.3411001,9
2022-11-30,45628005.3411001,9
2022-12-01,45929924.9258501,19
2022-12-02,45211235.3258501,18
2022-12-05,44558344.8383501,17
2022-12-06,43493259.6544501,14
2022-12-07,43534481.8744501,12
2022-12-08,43417908.699450105,11
2022-12-09,43095711.1794501,9
2022-12-12,42834083.63445011,7
2022-12-13,43077719.63445011,7
