date,equity,n_pos
2023-05-04,58461727.59510002,19
2023-05-08,56626317.40510002,18
2023-05-09,56123485.54510002,17
2023-05-10,56070438.54510002,17
2023-05-11,56989646.49230002,16
2023-05-12,56063969.66730002,14
2023-05-15,55937435.10480002,13
2023-05-16,55931865.28315002,10
2023-05-17,56587474.28315002,10
2023-05-18,56513623.28315002,10
2023-05-19,56470822.76815002,9
2023-05-22,56833914.76815002,9
2023-05-23,56944209.76815002,9
2023-05-24,56929369.231150016,8
2023-05-25,56408230.06615002,7
2023-05-26,56348804.06615002,7
2023-05-30,56222747.06615002,7
2023-05-31,56726896.06615002,7
2023-06-01,57252666.06615002,7
2023-06-02,57526043.06615002,7
2023-06-05,57353156.06615002,7
2023-06-07,57318475.333700016,20
2023-06-08,56888485.333700016,20
2023-06-09,57890336.182700016,19
2023-06-12,59029542.182700016,19
2023-06-13,59851345.182700016,19
2023-06-14,58151923.482350014,16
2023-06-15,58581411.482350014,16
2023-06-16,58367787.482350014,16
2023-06-19,58296651.482350014,16
2023-06-20,57383024.01825002,13
2023-06-21,57038389.13465001,9
2023-06-22,57276273.13465001,9
2023-06-23,56752275.109650016,8
2023-06-26,56047789.88805001,6
2023-06-27,56054485.88805001,6
2023-06-28,55622217.67370001,5
2023-06-29,55521140.343700014,3
2023-06-30,55784196.343700014,3
2023-07-03,55872359.343700014,3
2023-07-04,56037571.343700014,3
2023-07-05,56146983.343700014,3
2023-07-06,55583629.829300016,20
2023-07-07,55775862.829300016,20
2023-07-10,55745772.829300016,20
2023-07-11,58292502.829300016,20
2023-07-12,58256729.339300014,19
2023-07-13,57907138.57850002,18
2023-07-14,58514299.57850002,18
2023-07-17,59410277.57850002,18
2023-07-18,60493134.57850002,18
2023-07-19,59964635.19520001,17
2023-07-20,59863818.120200016,16
2023-07-21,60265973.707700014,13
2023-07-24,62455192.707700014,13
2023-07-25,63760747.76770002,12
2023-07-26,61540670.88150001,6
2023-07-27,58593650.453450024,1
2023-07-28,59095850.453450024,1
2023-07-31,59379350.453450024,1
2023-08-01,59484650.453450024,1
2023-08-02,59970650.453450024,1
2023-08-03,60213650.453450024,1
2023-08-04,59584887.695950024,20
2023-08-07,57280084.578450024,18
2023-08-08,57957396.909950025,17
2023-08-09,57681766.909950025,17
2023-08-10,57517554.909950025,17
2023-08-11,56997687.81995002,15
2023-08-14,55875543.81995002,15
2023-08-16,54959277.56635002,8
2023-08-17,55400572.56635002,8
2023-08-18,56356200.56635002,8
2023-08-21,58108286.56635002,8
2023-08-22,58277103.56635002,8
2023-08-23,57646571.56635002,8
2023-08-24,57111796.31675002,7
2023-08-25,56563537.31675002,7
2023-08-28,56828890.02465002,6
2023-08-29,56879091.02465002,6
2023-08-30,56774019.02465002,6
2023-08-31,56941173.02465002,6
2023-09-01,56526151.36965002,5
2023-09-04,56371248.36965002,5
2023-09-05,56848118.78210003,19
2023-09-06,56397918.78210003,19
2023-09-07,55400054.78210003,19
2023-09-08,55069391.78210003,19
2023-09-11,54504796.29715003,17
2023-09-12,53543360.29715003,17
2023-09-13,52488012.77285003,12
2023-09-14,52480660.77285003,12
2023-09-15,53036849.05335003,11
2023-09-18,52817841.34335002,10
2023-09-19,52671687.26835003,9
2023-09-20,53178645.26835003,9
2023-09-21,52777869.26835003,9
2023-09-22,52482611.45735003,8
2023-09-25,52075361.45735003,8
2023-09-26,51826995.00735003,7
2023-09-27,52085364.84735003,6
2023-10-04,51582205.04735003,5
2023-10-05,51544845.04735003,5
2023-10-06,52046985.04735003,5
2023-10-10,51557591.43485003,4
2023-10-11,52466376.98925002,20
2023-10-12,55596460.98925002,20
2023-10-13,55355095.98925002,20
2023-10-16,54974160.80095002,19
2023-10-17,56080903.80095002,19
2023-10-18,53762888.29355002,17
2023-10-19,52229424.29355002,17
2023-10-20,50479216.575450025,10
2023-10-23,49359059.97610003,8
2023-10-24,49890410.88860003,7
2023-10-25,50086281.82860003,6
2023-10-26,49815095.57860003,5
2023-10-27,49534775.57860003,5
2023-10-30,49684225.57860003,5
2023-10-31,49273365.57860003,5
2023-11-01,49451535.57860003,5
2023-11-02,49675545.57860003,5
2023-11-03,49567355.57860003,5
2023-11-06,49668105.57860003,5
2023-11-07,50032385.57860003,5
2023-11-08,49812925.57860003,5
2023-11-09,49359989.486100025,20
2023-11-10,49599904.486100025,20
2023-11-13,48899236.100100026,18
2023-11-14,49147062.115100026,15
2023-11-15,49665542.115100026,15
2023-11-16,49881758.115100026,15
2023-11-17,49534296.70510003,13
2023-11-20,49831149.70510003,13
2023-11-21,49912316.31510003,12
2023-11-22,49643207.31510003,12
2023-11-23,49121033.31510003,12
2023-11-24,49416833.31510003,12
2023-11-27,49526873.50885002,11
2023-11-28,49690355.50885002,11
2023-11-29,49796517.50885002,11
2023-11-30,50991035.50885002,11
2023-12-01,50505265.50885002,11
2023-12-04,49783951.55985002,9
2023-12-05,48656770.72785003,6
2023-12-06,48324774.57785003,4
2023-12-07,48317346.68045003,3
2023-12-08,48391354.150350034,20
2023-12-11,48783887.150350034,20
2023-12-12,48468547.150350034,20
2023-12-13,48139187.150350034,20
2023-12-14,48534639.150350034,20
2023-12-15,48325803.150350034,20
2023-12-18,49380234.150350034,20
2023-12-19,49480953.150350034,20
2023-12-20,49745202.150350034,20
2023-12-21,49247494.32310003,18
2023-12-22,48917726.99810003,17
2023-12-26,48509680.51510003,15
2023-12-27,49827944.51510003,15
2023-12-28,50289992.25510003,14
2024-01-02,49621332.25510003,14
2024-01-03,48411366.17010003,13
2024-01-04,48505033.97010003,12
2024-01-05,48398749.700100034,11
2024-01-08,48339543.71010003,10
2024-01-09,48484550.71010003,10
2024-01-10,48401182.71010003,9
2024-01-11,48001496.53660004,20
2024-01-12,47035805.50660004,19
2024-01-15,46289075.67265004,17
2024-01-16,45340319.525450036,13
2024-01-17,44733548.655200034,12
2024-01-18,44977066.02920003,11
2024-01-19,44741166.02920003,11
2024-01-22,44226877.47670004,9
2024-01-23,44082239.27270004,7
2024-01-24,44039044.37275004,5
2024-01-25,44120484.37275004,5
2024-01-26,44179634.37275004,5
2024-01-29,44001614.37275004,5
2024-01-30,43681044.37275004,5
2024-01-31,43773098.62275004,4
2024-02-01,43759258.25275004,3
2024-02-02,43898878.25275004,3
2024-02-05,43928518.25275004,3
2024-02-06,43725236.39625004,2
2024-02-07,43810136.39625004,2
2024-02-08,43967036.39625004,2
2024-02-13,44572460.41340004,20
2024-02-14,44594493.76340004,19
2024-02-15,44971103.76340004,19
2024-02-16,45473316.76340004,19
2024-02-19,45519969.76340004,19
2024-02-20,46411381.76340004,19
2024-02-21,45989713.26340004,18
2024-02-22,45766397.26340004,18
2024-02-23,45438987.02790004,17
2024-02-26,45543465.02790004,17
2024-02-27,44573710.695400044,15
2024-02-28,44261074.08040004,12
2024-02-29,44311338.86840004,11
2024-03-04,45542751.86840004,11
2024-03-05,46162999.86840004,11
2024-03-06,46211863.405900046,10
2024-03-07,45899746.416400045,9
2024-03-08,46302368.416400045,9
2024-03-11,46170936.21990004,8
2024-03-12,46600650.21990004,8
2024-03-13,46868960.21990004,8
2024-03-14,46869554.14945004,20
2024-03-15,46182944.14945004,20
2024-03-18,47889289.14945004,20
2024-03-19,46844799.14945004,20
2024-03-20,46379169.14945004,20
2024-03-21,47798079.14945004,20
2024-03-22,47356899.14945004,20
2024-03-25,47515834.14945004,20
2024-03-26,48156669.14945004,20
2024-03-27,48937251.70945004,19
2024-03-28,48908055.99945004,16
2024-03-29,48541308.37445004,15
2024-04-01,48605888.37445004,15
2024-04-02,48271716.09445004,14
2024-04-03,48243885.63445004,12
2024-04-04,49515880.63445004,12
2024-04-05,48727254.82120004,10
2024-04-08,48643431.41220004,8
2024-04-09,48700161.41220004,8
2024-04-11,49907996.41220004,8
2024-04-12,49877519.920200035,6
2024-04-15,49470331.14345004,19
2024-04-16,47641544.41170004,15
2024-04-17,47402044.41170004,15
2024-04-18,48422419.41170004,15
2024-04-19,47696199.41170004,15
2024-04-22,47701956.90995004,13
2024-04-23,47986610.61495004,12
2024-04-24,48449100.61495004,12
2024-04-25,48212575.61495004,12
2024-04-26,48267025.61495004,12
2024-04-29,49493740.61495004,12
2024-04-30,49532055.61495004,12
2024-05-02,49583017.780200034,11
2024-05-03,49346082.780200034,11
2024-05-07,49723997.780200034,11
2024-05-08,49601412.780200034,11
2024-05-09,49357347.780200034,11
2024-05-10,49334082.780200034,11
2024-05-13,49307442.780200034,11
2024-05-14,49529227.780200034,11
2024-05-16,49484997.280200034,10
2024-05-17,48479224.71725002,20
2024-05-20,50729435.71725002,20
2024-05-21,50424110.71725002,20
2024-05-22,50251261.58350002,19
2024-05-23,49838256.08350002,18
2024-05-24,50810442.12350002,17
2024-05-27,51171543.12350002,17
2024-05-28,52082166.12350002,17
2024-05-29,51468181.80950002,16
2024-05-30,50698768.79425002,14
2024-05-31,50486786.79425002,14
2024-06-03,50815752.55425002,13
2024-06-04,49953793.88425002,12
2024-06-05,49518612.26925002,9
2024-06-07,49842129.26925002,8
2024-06-10,50299959.26925002,8
2024-06-11,50004290.26925002,8
2024-06-12,49998748.26925002,8
2024-06-13,50509739.26925002,8
2024-06-14,50832979.34175002,7
2024-06-17,51609515.34175002,7
2024-06-18,51389581.14775002,20
2024-06-19,51646588.14775002,20
2024-06-20,51125674.14775002,20
2024-06-21,52387896.14775002,20
2024-06-24,51696961.14775002,20
2024-06-25,50942330.14775002,20
2024-06-26,51782771.14775002,20
2024-06-27,52555052.14775002,20
2024-06-28,52731036.44800002,19
2024-07-01,50680781.92800002,15
2024-07-02,50387788.01800002,13
2024-07-03,49853110.54800002,12
2024-07-04,49576408.87800002,11
2024-07-05,49120366.65300002,7
2024-07-08,49507017.65300002,7
2024-07-09,49714046.65300002,7
2024-07-10,49853636.65300002,7
2024-07-11,50013178.65300002,7
2024-07-12,49829999.65300002,7
2024-07-15,50247212.65300002,7
2024-07-16,50475225.70800002,6
2024-07-17,48845525.22925003,20
2024-07-18,47730425.22925003,20
2024-07-19,47306744.529250026,18
2024-07-22,46606643.56550003,12
2024-07-23,47409663.56550003,12
2024-07-24,47418803.56550003,12
2024-07-25,45350357.91950002,8
2024-07-26,45554746.71950003,6
2024-07-29,46098926.71950003,6
2024-07-30,45874616.71950003,6
2024-07-31,45864436.71950003,6
2024-08-01,46151446.71950003,6
2024-08-02,45274697.70950003,3
2024-08-05,44278930.03250003,0
2024-08-06,44278930.03250003,0
2024-08-07,44278930.03250003,0
2024-08-08,44278930.03250003,0
2024-08-09,44278930.03250003,0
2024-08-12,44278930.03250003,0
2024-08-13,44278930.03250003,0
2024-08-14,44278930.03250003,0
2024-08-16,44168398.23170003,20
2024-08-19,43274594.23170003,20
2024-08-20,43655956.23170003,20
2024-08-21,43325780.23170003,20
2024-08-22,42662584.23170003,20
2024-08-23,42545849.11170003,19
2024-08-26,41930034.48670003,18
2024-08-27,41840725.33420003,17
2024-08-28,41929059.94420003,15
2024-08-29,40448499.70720003,10
2024-08-30,40729799.70720003,10
2024-09-02,40317657.04220003,9
2024-09-03,40097338.47220003,7
2024-09-04,39572483.27820003,4
2024-09-05,39498255.75820003,3
2024-09-06,39325960.42470003,1
2024-09-09,39325960.42470003,1
2024-09-10,39325960.42470003,1
2024-09-11,39325960.42470003,1
2024-09-12,39325960.42470003,1
2024-09-13,39325960.42470003,1
2024-09-19,39470360.477700025,20
2024-09-20,40683030.477700025,20
2024-09-23,40365563.38020003,18
2024-09-24,40615513.38020003,18
2024-09-25,40451173.38020003,18
2024-09-26,41740913.38020003,18
2024-09-27,41128623.38020003,18
2024-09-30,40852879.38020003,18
2024-10-02,40190104.34020003,16
2024-10-04,41158576.34020003,16
2024-10-07,41739902.34020003,16
2024-10-08,41531688.34020003,16
2024-10-10,41340232.34020003,16
2024-10-11,41266930.34020003,16
2024-10-14,42134890.34020003,16
2024-10-15,42542806.91020003,15
2024-10-16,42477514.63520003,13
2024-10-17,43193138.63520003,13
2024-10-18,42263192.63520003,13
2024-10-21,42427105.56020003,12
2024-10-22,42347729.56020003,12
2024-10-23,42184530.20820004,20
2024-10-24,42061180.20820004,20
2024-10-25,42325508.20820004,20
2024-10-28,42520096.20820004,20
2024-10-29,41929297.69670004,19
2024-10-30,41633467.69670004,19
2024-10-31,40914525.136700034,18
2024-11-01,40329301.87320004,13
2024-11-04,41064837.87320004,13
2024-11-05,41182513.87320004,13
2024-11-06,41657813.87320004,13
2024-11-07,41594715.87320004,13
2024-11-08,41551183.87320004,13
2024-11-11,41111529.659200035,12
2024-11-12,40073784.36170003,7
2024-11-13,39632499.262700036,5
2024-11-14,39896479.61270003,4
2024-11-15,39794661.61270003,4
2024-11-18,39656159.412700035,3
2024-11-19,39697909.412700035,3
2024-11-20,39599705.412700035,3
2024-11-21,38320246.87980003,20
2024-11-22,38423346.87980003,20
2024-11-25,38266007.89930003,18
2024-11-26,37067338.40255003,14
2024-11-27,36823098.64255003,13
2024-11-28,36636524.48255003,12
2024-11-29,36133780.99555004,10
2024-12-02,35892224.76155003,7
2024-12-03,36521284.76155003,7
2024-12-04,36389424.76155003,7
2024-12-05,36584744.76155003,7
2024-12-06,36239261.685550034,6
2024-12-09,35752687.40555003,5
2024-12-10,36437387.40555003,5
2024-12-11,36720687.40555003,5
2024-12-12,36682887.40555003,5
2024-12-13,36889687.40555003,5
2024-12-16,37271587.40555003,5
2024-12-17,37295087.40555003,5
2024-12-18,37171987.40555003,5
2024-12-19,37315387.40555003,5
2024-12-20,36465530.10530003,20
2024-12-23,38108735.10530003,20
2024-12-24,38077452.67330003,19
2024-12-26,38390042.67330003,19
2024-12-27,38121918.02330003,18
2024-12-30,38556983.02330003,18
2025-01-02,40073953.02330003,18
2025-01-03,39963598.02330003,18
2025-01-06,40264293.02330003,18
2025-01-07,40591373.02330003,18
2025-01-08,40234903.02330003,18
2025-01-09,41010683.02330003,18
2025-01-10,41065857.02330003,17
2025-01-13,41471477.02330003,17
2025-01-14,41517507.02330003,17
2025-01-15,41871012.02330003,17
2025-01-16,42319392.02330003,17
2025-01-17,42769742.02330003,17
2025-01-20,41615262.02330003,17
2025-01-21,42408462.02330003,17
2025-01-22,43428952.02330003,17
2025-01-23,43065834.408550024,20
2025-01-24,44306159.408550024,20
2025-01-31,42081555.20855003,17
2025-02-03,40566195.14330003,11
2025-02-04,41220530.14330003,11
2025-02-05,40978850.44330002,10
2025-02-06,41508360.44330002,10
2025-02-07,41062325.35330003,9
2025-02-10,40533069.378300026,8
2025-02-11,41118329.378300026,8
2025-02-12,41536059.378300026,8
2025-02-13,41720354.378300026,8
2025-02-14,41553034.378300026,8
2025-02-17,41609400.47830003,7
2025-02-18,42105410.47830003,7
2025-02-19,42311590.47830003,7
2025-02-20,41974623.128300026,6
2025-02-21,41959653.128300026,6
2025-02-24,42147306.42830002,4
2025-02-25,42152986.42830002,4
2025-02-26,41897966.42830002,4
2025-02-27,40592102.18530003,20
2025-02-28,39077828.37455003,16
2025-03-04,39796918.37455003,16
2025-03-05,40743648.37455003,16
2025-03-06,40501042.12455003,15
2025-03-07,39947352.12455003,15
2025-03-10,40285302.12455003,15
2025-03-11,39667451.78455003,14
2025-03-12,39045630.71955003,12
2025-03-13,39396750.71955003,12
2025-03-14,40054440.71955003,12
2025-03-17,40345140.71955003,12
2025-03-18,40708480.71955003,12
2025-03-19,40019220.71955003,12
2025-03-20,39437879.32955003,11
2025-03-21,39252641.75855003,10
2025-03-24,39115174.05855003,9
2025-03-25,38825864.25855003,7
2025-03-26,38812264.25855003,7
2025-03-27,38034431.44855004,2
2025-03-28,38006431.44855004,2
2025-03-31,38793950.03085004,20
2025-04-01,40142416.03085004,20
2025-04-02,39995030.03085004,20
2025-04-03,39965485.03085004,20
2025-04-04,39144362.71960004,17
2025-04-07,36126772.112600036,7
2025-04-08,36813631.112600036,7
2025-04-09,36609548.777100034,6
2025-04-10,37447001.777100034,6
2025-04-11,38119410.777100034,6
2025-04-14,38514416.777100034,6
2025-04-15,38494379.777100034,6
2025-04-16,38458599.777100034,6
2025-04-17,38758915.777100034,6
2025-04-18,38671563.777100034,6
2025-04-21,38404470.777100034,6
2025-04-22,38676170.777100034,6
2025-04-23,38742305.777100034,6
2025-04-24,39061446.777100034,6
2025-04-25,39599446.777100034,6
2025-04-28,39717108.777100034,6
2025-04-29,39481393.487600036,20
2025-04-30,39498804.58760004,19
2025-05-02,40039753.68860003,18
2025-05-07,40739500.68860003,18
2025-05-08,40839881.68860003,18
2025-05-09,41746499.68860003,18
2025-05-12,40465928.928600036,17
2025-05-13,40980413.928600036,17
2025-05-14,41861708.928600036,17
2025-05-15,41702868.928600036,17
2025-05-16,42242805.928600036,17
2025-05-19,41690069.303600036,16
2025-05-20,42023700.303600036,16
2025-05-21,42842675.303600036,16
2025-05-22,42035265.303600036,16
2025-05-23,42835055.303600036,16
2025-05-26,43105125.303600036,16
2025-05-27,43800725.303600036,16
2025-05-28,42990597.06360003,14
2025-05-29,43802367.06360003,14
2025-05-30,43300707.06360003,14
2025-06-02,43201845.06600004,20
2025-06-04,43967076.96575004,18
2025-06-05,44540388.96575004,18
2025-06-09,45101960.96575004,18
2025-06-10,46850684.96575004,18
2025-06-11,47551580.96575004,18
2025-06-12,48485868.96575004,18
2025-06-13,48697724.96575004,18
2025-06-16,50696362.96575004,18
2025-06-17,50484420.96575004,18
2025-06-18,50435384.96575004,18
2025-06-19,50587681.83195004,16
2025-06-20,50177351.83195004,16
2025-06-23,50195811.83195004,16
2025-06-24,50136714.631950036,15
2025-06-25,48799938.30695003,13
2025-06-26,48549676.836950034,12
2025-06-27,48440766.836950034,12
2025-06-30,48450592.877950035,10
2025-07-01,48473842.877950035,10
2025-07-02,47812298.20295004,6
2025-07-03,45960906.358950034,20
2025-07-04,43426928.93145003,13
2025-07-07,43715028.93145003,13
2025-07-08,44961678.93145003,13
2025-07-09,45728178.93145003,13
2025-07-10,45822728.93145003,13
2025-07-11,44809678.93145003,13
2025-07-14,45293678.93145003,13
2025-07-15,45998728.93145003,13
2025-07-16,45997428.93145003,13
2025-07-17,45814728.93145003,13
2025-07-18,45881228.93145003,13
2025-07-21,46080194.53645003,12
2025-07-22,45715844.53645003,12
2025-07-23,45686694.53645003,12
2025-07-24,46686504.85145003,11
2025-07-25,47242854.85145003,11
2025-07-28,47249254.85145003,11
2025-07-29,48023804.85145003,11
2025-07-30,47765904.85145003,11
2025-07-31,48619404.85145003,11
2025-08-01,46681092.33235003,20
2025-08-04,47283507.33235003,20
2025-08-05,48468137.33235003,20
2025-08-06,48848205.33235003,20
2025-08-07,49020470.33235003,20
2025-08-08,48792752.39235003,18
2025-08-11,48073790.70485003,15
2025-08-12,47170742.45485003,13
2025-08-13,46891132.45485003,12
2025-08-14,46858157.45485003,12
2025-08-18,46150311.94305004,10
2025-08-19,45626499.528050035,7
2025-08-20,45369169.528050035,7
2025-08-21,45615039.528050035,7
2025-08-22,45913593.77155004,6
2025-08-25,45989313.77155004,6
2025-08-26,45805273.77155004,6
2025-08-27,46129293.77155004,6
2025-08-28,46221093.77155004,6
2025-08-29,46736713.77155004,6
2025-09-01,46630612.93155004,5
2025-09-02,46896610.69055004,20
2025-09-03,47459400.69055004,20
2025-09-04,47449060.69055004,20
2025-09-05,47608280.69055004,20
2025-09-08,47843750.69055004,20
2025-09-09,47946470.69055004,20
2025-09-10,49508730.69055004,20
2025-09-11,49757380.69055004,20
2025-09-12,49191860.69055004,20
2025-09-15,49426020.69055004,20
2025-09-16,50243070.69055004,20
2025-09-17,49173370.69055004,20
2025-09-18,48732542.46055004,18
2025-09-19,48734720.572550036,17
2025-09-22,48392480.572550036,17
2025-09-23,48248630.572550036,17
2025-09-24,48096033.028550036,16
2025-09-25,47718199.14755004,14
2025-09-26,47030043.49755004,11
2025-09-29,47333222.24755004,10
2025-09-30,47720722.24755004,10
2025-10-01,48551914.93905003,20
2025-10-02,48459049.93905003,20
2025-10-10,48076334.93905003,20
2025-10-13,47955019.93905003,20
2025-10-14,46371740.63905004,16
2025-10-15,48053210.63905004,16
2025-10-16,47761125.63905004,16
2025-10-17,47508611.36155003,13
2025-10-20,48242511.36155003,13
2025-10-21,48833761.36155003,13
2025-10-22,49803961.36155003,13
2025-10-23,49510436.36155003,13
2025-10-24,49761736.36155003,13
2025-10-27,51223311.36155003,13
2025-10-28,51102011.36155003,13
2025-10-29,52000836.36155003,13
2025-10-30,51676035.99655004,12
2025-10-31,51423385.99655004,12
2025-11-03,52764460.99655004,12
2025-11-04,51960481.87655003,11
2025-11-05,50317427.87655003,7
2025-11-06,49029672.03405003,20
2025-11-07,47591986.86905003,17
2025-11-10,48993636.86905003,17
2025-11-11,48903514.86905003,17
2025-11-12,48970162.86905003,17
2025-11-13,49679806.86905003,17
2025-11-14,48730736.86905003,17
2025-11-17,48605524.95705003,15
2025-11-18,47355861.00705003,12
2025-11-19,46772688.18455003,10
2025-11-20,47338050.18455003,10
2025-11-21,46368789.16455003,6
2025-11-24,46106354.36455003,4
2025-11-25,45801994.064550035,3
2025-11-26,46076744.064550035,3
2025-11-27,46109244.064550035,3
2025-11-28,46351244.064550035,3
2025-12-01,46175244.064550035,3
2025-12-02,46128244.064550035,3
2025-12-03,46152244.064550035,3
2025-12-04,46166244.064550035,3
2025-12-05,46633144.98255004,20
2025-12-08,46935838.40755004,19
2025-12-09,47190658.40755004,19
2025-12-10,46712803.40755004,19
2025-12-11,46202188.17030004,18
2025-12-12,46833208.17030004,18
2025-12-15,45940778.17030004,18
2025-12-16,45260612.945300035,16
2025-12-17,45098542.945300035,16
2025-12-18,44599029.945300035,15
2025-12-19,45466070.195300035,14
2025-12-22,45870320.195300035,14
2025-12-23,46454550.59530003,13
2025-12-24,45732850.59530003,13
2025-12-26,45224981.59530003,12
2025-12-29,45564831.59530003,12
2025-12-30,45160264.702800035,8
2026-01-02,45409245.202800035,7
2026-01-05,46026245.202800035,7
2026-01-06,46666345.202800035,7
2026-01-07,46536645.202800035,7
2026-01-08,47129753.91280003,20
2026-01-09,47625653.91280003,20
2026-01-12,48490053.91280003,20
2026-01-13,49101281.087800026,19
2026-01-14,50640381.087800026,19
2026-01-15,51836631.087800026,19
2026-01-16,51563713.23780003,18
2026-01-19,51667913.23780003,18
2026-01-20,51249113.23780003,18
2026-01-21,50397532.062800035,16
2026-01-22,50970632.062800035,16
2026-01-23,51413132.062800035,16
2026-01-26,51373132.062800035,16
2026-01-27,52115732.062800035,16
2026-01-28,53290482.062800035,16
2026-01-29,53513782.062800035,16
2026-01-30,54438916.26280003,15
2026-02-02,52274662.312800035,12
2026-02-03,54051212.63780003,11
2026-02-04,54191812.63780003,11
2026-02-05,52802512.63780003,11
2026-02-06,51096572.59925003,20
2026-02-09,53511190.59925003,20
2026-02-10,52956232.59925003,20
2026-02-11,52877615.999250025,19
2026-02-12,53637713.999250025,19
2026-02-13,53987750.72425003,18
2026-02-19,56523642.72425003,18
2026-02-20,57397980.749250025,17
2026-02-23,57189819.60685003,16
2026-02-24,57339928.60685003,16
2026-02-25,58201372.20685003,15
2026-02-26,59055714.20685003,15
2026-02-27,59079632.20685003,15
2026-03-03,55732672.609350026,11
2026-03-04,51022601.69905003,0
2026-03-05,51022601.69905003,0
2026-03-06,51022601.69905003,0
2026-03-09,51022601.69905003,0
2026-03-10,51022601.69905003,0
2026-03-11,51022601.69905003,0
2026-03-12,51022601.69905003,0
2026-03-13,51796566.014250025,19
2026-03-16,51364336.014250025,19
2026-03-17,51802956.014250025,19
2026-03-18,52990826.014250025,19
2026-03-19,51936556.014250025,19
2026-03-20,52977096.014250025,19
2026-03-23,49198956.98925003,12
2026-03-24,49822333.224250026,10
2026-03-25,51050003.224250026,10
2026-03-26,50671843.224250026,10
2026-03-27,50839631.35425003,7
2026-03-30,49969331.99425002,6
