date,equity,n_pos
2021-12-03,110629975.83755001,15
2021-12-06,110797655.83755001,15
2021-12-07,111198407.83755001,15
2021-12-08,111344426.83755001,15
2021-12-09,111838920.83755001,15
2021-12-10,111765268.83755001,15
2021-12-13,111703385.83755001,15
2021-12-14,111139654.83755001,15
2021-12-15,110905066.83755001,15
2021-12-16,111150263.83755001,15
2021-12-17,112231844.83755001,15
2021-12-20,110710321.52600001,13
2021-12-21,111155631.52600001,13
2021-12-22,111415291.52600001,13
2021-12-23,111737500.06315002,20
2021-12-24,111817253.06315002,20
2021-12-27,110674600.06315002,20
2021-12-28,111396866.06315002,20
2021-12-29,108765598.06315002,20
2021-12-30,108058494.63565001,19
2022-01-03,107922007.82065001,18
2022-01-04,108278955.82065001,18
2022-01-05,108438053.82065001,18
2022-01-06,107691755.34565002,17
2022-01-07,108449173.34565002,17
2022-01-10,109710761.34565002,17
2022-01-11,110001727.34565002,17
2022-01-12,111276789.34565002,17
2022-01-13,112041651.34565002,17
2022-01-14,111837885.34565002,17
2022-01-17,110750293.34565002,17
2022-01-18,110956619.34565002,17
2022-01-19,110872083.34565002,17
2022-01-20,110810215.34565002,17
2022-01-21,111048487.34565002,17
2022-01-24,108859066.66145001,20
2022-01-25,106301734.66145001,20
2022-01-26,107658849.66145001,20
2022-01-27,106053181.66145001,20
2022-01-28,107884865.66145001,20
2022-02-03,109239146.66145001,20
2022-02-04,110798552.66145001,20
2022-02-07,110485645.66145001,20
2022-02-08,110450140.66145001,20
2022-02-09,112366639.66145001,20
2022-02-10,112514753.66145001,20
2022-02-11,111939670.44145001,19
2022-02-14,110857915.44145001,19
2022-02-15,109677428.44145001,19
2022-02-16,110976326.44145001,19
2022-02-17,111162103.44145001,19
2022-02-18,111183964.44145001,19
2022-02-21,110528673.44145001,19
2022-02-22,109350264.44145001,19
2022-02-23,109641484.44145001,19
2022-02-24,108771939.79795001,17
2022-02-25,108287532.14015004,20
2022-02-28,109511501.14015004,20
2022-03-02,107515469.62955004,17
2022-03-03,108152709.62955004,17
2022-03-04,108574049.62955004,17
2022-03-07,107156489.07955003,16
2022-03-08,105898814.07955003,16
2022-03-10,107169404.07955003,16
2022-03-11,107604754.07955003,16
2022-03-14,107992934.07955003,16
2022-03-15,107735224.07955003,16
2022-03-16,107947654.07955003,16
2022-03-17,108191384.07955003,16
2022-03-18,109190684.07955003,16
2022-03-21,109301714.07955003,16
2022-03-22,110573154.07955003,16
2022-03-23,111587134.07955003,16
2022-03-24,111485754.07955003,16
2022-03-25,111581914.07955003,16
2022-03-28,112196234.07955003,16
2022-03-29,111928905.78455004,15
2022-03-30,110608927.02955005,20
2022-03-31,111895117.02955005,20
2022-04-01,112280077.02955005,20
2022-04-04,112833577.02955005,20
2022-04-05,112047652.02955005,20
2022-04-06,113085192.02955005,20
2022-04-07,112553662.02955005,20
2022-04-08,112738632.02955005,20
2022-04-11,114123152.02955005,20
2022-04-12,113488142.02955005,20
2022-04-13,113196512.02955005,20
2022-04-14,113541212.02955005,20
2022-04-15,112891402.02955005,20
2022-04-18,113396497.02955005,20
2022-04-19,114671727.02955005,20
2022-04-20,115134627.02955005,20
2022-04-21,115294727.02955005,20
2022-04-22,116685187.02955005,20
2022-04-25,115556267.02955005,20
2022-04-26,114220817.02955005,20
2022-04-27,111955837.02955005,20
2022-04-28,112729062.00660002,20
2022-04-29,112794673.00660002,19
2022-05-02,112268428.00660002,19
2022-05-03,111920847.00660002,19
2022-05-04,112621577.00660002,19
2022-05-06,112334217.00660002,19
2022-05-09,111482433.69410002,18
2022-05-10,110358167.19410002,17
2022-05-11,109132690.19410002,17
2022-05-12,109921275.19410002,17
2022-05-13,111750043.19410002,17
2022-05-16,111601733.19410002,17
2022-05-17,111627673.19410002,17
2022-05-18,111300190.19410002,17
2022-05-19,109851377.59410003,16
2022-05-20,110188647.59410003,16
2022-05-23,110220254.59410003,16
2022-05-24,110201247.59410003,16
2022-05-25,110833427.59410003,16
2022-05-26,111109067.59410003,16
2022-05-27,112434933.59410003,16
2022-05-30,111890272.76175003,20
2022-05-31,111896559.76175003,20
2022-06-02,111776872.76175003,20
2022-06-03,111705229.76175003,20
2022-06-07,111152209.76175003,20
2022-06-08,111081939.76175003,20
2022-06-09,110718159.76175003,20
2022-06-10,110423906.76175003,20
2022-06-13,108399217.08675003,19
2022-06-14,107695661.32900003,18
2022-06-15,106751281.74500002,15
2022-06-16,107059901.74500002,15
2022-06-17,106682365.93500003,14
2022-06-20,105737616.55450003,13
2022-06-21,106360476.55450003,13
2022-06-22,105405859.24220003,10
2022-06-23,104929389.24220003,10
2022-06-24,105981649.24220003,10
2022-06-27,106924974.24220003,10
2022-06-28,107566629.24220003,10
2022-06-29,106877547.25170003,9
2022-06-30,105657242.24835002,20
2022-07-01,105816466.24835002,20
2022-07-04,105130495.24835002,20
2022-07-05,106456056.24835002,20
2022-07-06,103193329.24835002,18
2022-07-07,103044334.24835002,18
2022-07-08,103770015.24835002,18
2022-07-11,103915640.24835002,18
2022-07-12,103894534.26085003,17
2022-07-13,103901984.26085003,17
2022-07-14,103571990.76085003,16
2022-07-15,102620299.76085003,16
2022-07-18,104440982.76085003,16
2022-07-19,104010012.76085003,16
2022-07-20,104608182.76085003,16
2022-07-21,104910123.76085003,16
2022-07-22,104665534.76085003,16
2022-07-25,104741643.76085003,16
2022-07-26,105149194.76085003,16
2022-07-27,105298904.76085003,16
2022-07-28,105823744.76085003,16
2022-07-29,106331564.12345004,20
2022-08-01,106597430.12345004,20
2022-08-02,106815168.12345004,20
2022-08-03,107043892.12345004,20
2022-08-04,107244866.12345004,20
2022-08-05,107573086.12345004,20
2022-08-08,108650064.12345004,20
2022-08-09,109016294.12345004,20
2022-08-10,108768542.12345004,20
2022-08-11,109909099.47345003,19
2022-08-12,110523973.47345003,19
2022-08-16,111055955.47345003,19
2022-08-17,111334957.47345003,19
2022-08-18,110913623.47345003,19
2022-08-19,111332131.47345003,19
2022-08-22,110939719.47345003,19
2022-08-23,110973005.47345003,19
2022-08-24,111683729.47345003,19
2022-08-25,111886481.47345003,19
2022-08-26,111538321.47345003,19
2022-08-29,110833341.47345003,19
2022-08-30,111418426.23615004,20
2022-08-31,111550462.23615004,20
2022-09-01,110182798.23615004,20
2022-09-02,110184594.23615004,20
2022-09-05,110270106.23615004,20
2022-09-06,110646186.23615004,20
2022-09-07,110006750.23615004,20
2022-09-08,110621550.23615004,20
2022-09-13,111494176.23615004,20
2022-09-14,110572654.30615003,19
2022-09-15,110547713.30615003,19
2022-09-16,110946335.30615003,19
2022-09-19,110034779.30615003,19
2022-09-20,111332933.30615003,19
2022-09-21,110861504.87815005,18
2022-09-22,111684483.87815005,18
2022-09-23,111753443.87815005,18
2022-09-26,109425016.87815005,18
2022-09-27,109603657.87815005,18
2022-09-28,107431746.07400005,13
2022-09-29,108406208.07400005,13
2022-09-30,108341914.42530005,19
2022-10-04,110265499.42530005,19
2022-10-05,109979966.42530005,19
2022-10-06,110592907.42530005,19
2022-10-07,111502892.42530005,19
2022-10-11,109915627.54030004,18
2022-10-12,110046033.54030004,18
2022-10-13,108527066.54030004,18
2022-10-14,110995848.54030004,18
2022-10-17,111506385.54030004,18
2022-10-18,113767291.54030004,18
2022-10-19,112588656.45030005,17
2022-10-20,112535706.45030005,17
2022-10-21,111827129.45030005,17
2022-10-24,111766721.55910005,16
2022-10-25,111300259.55910005,16
2022-10-26,111176210.67410004,15
2022-10-27,112143130.67410004,15
2022-10-28,113346855.67410004,15
2022-10-31,113194815.67410004,15
2022-11-01,113320473.67410004,15
2022-11-02,113776876.52570005,19
2022-11-03,113280113.52570005,19
2022-11-04,114476331.52570005,19
2022-11-07,114401931.52570005,19
2022-11-08,114132369.52570005,19
2022-11-09,114530173.52570005,19
2022-11-10,115133266.52570005,19
2022-11-11,115235730.52570005,19
2022-11-14,117029754.72070004,18
2022-11-15,117976482.72070004,18
2022-11-16,118532007.72070004,18
2022-11-17,118875140.72070004,18
2022-11-18,118237626.72070004,18
2022-11-21,119598026.72070004,18
