date,equity,n_pos
2022-08-05,68148280.54585016,19
2022-08-08,68869618.54585016,19
2022-08-09,68375999.54585016,19
2022-08-10,68380686.54585016,19
2022-08-11,69048783.54585016,19
2022-08-12,69397948.54585016,19
2022-08-16,68941175.54585016,19
2022-08-17,68151182.54585016,19
2022-08-18,68397781.54585016,19
2022-08-19,68020977.14585015,18
2022-08-22,67498157.14585015,18
2022-08-23,67568938.54585016,17
2022-08-24,68667180.54585016,17
2022-08-25,69231705.54585016,17
2022-08-26,69659621.54585016,17
2022-08-29,68594436.29585016,16
2022-08-30,68636116.13635017,20
2022-08-31,68257877.13635017,20
2022-09-01,67327789.13635017,20
2022-09-02,67675548.13635017,20
2022-09-05,68348745.13635017,20
2022-09-06,71139812.13635017,20
2022-09-07,70385257.56635016,19
2022-09-08,70564368.56635016,19
2022-09-13,69806443.30285017,14
2022-09-14,71596355.33810017,13
2022-09-15,73467155.33810017,13
2022-09-16,73445628.33810017,13
2022-09-19,72317850.29560018,9
2022-09-20,74081800.29560018,9
2022-09-21,77075876.29560018,9
2022-09-22,75945526.29560018,9
2022-09-23,78872307.29560018,9
2022-09-26,79971568.73150018,8
2022-09-27,81059418.73150018,8
2022-09-28,80199007.20650017,7
2022-09-29,76066465.53150018,6
2022-09-30,75948808.81540018,20
2022-10-04,77140548.81540018,20
2022-10-05,77327162.81540018,20
2022-10-06,78188063.81540018,20
2022-10-07,77510620.81540018,20
2022-10-11,75593962.18800017,18
2022-10-12,75570117.40400018,17
2022-10-13,74482126.10300018,15
2022-10-14,75274076.10300018,15
2022-10-17,75928357.10300018,15
2022-10-18,77307080.10300018,15
2022-10-19,77262982.10300018,15
2022-10-20,77391663.10300018,15
2022-10-21,76860354.18115017,13
2022-10-24,77085684.18115017,13
2022-10-25,77345504.18115017,13
2022-10-26,76845584.63915017,12
2022-10-27,77266424.63915017,12
2022-10-28,77295820.43415017,11
2022-10-31,77461040.43415017,11
2022-11-01,77711280.43415017,11
2022-11-02,77624005.66365018,19
2022-11-03,78014585.66365018,19
2022-11-04,78373585.66365018,19
2022-11-07,78797680.66365018,19
2022-11-08,78495670.66365018,19
2022-11-09,79178440.66365018,19
2022-11-10,79058535.66365018,19
2022-11-11,80510085.66365018,19
2022-11-14,81757321.23365018,18
2022-11-15,82611166.23365018,18
2022-11-16,83817866.23365018,18
2022-11-17,84402486.23365018,18
2022-11-18,83252416.70365018,17
2022-11-21,83953241.70365018,17
2022-11-22,84900896.70365018,17
2022-11-23,85895136.70365018,17
2022-11-24,86837411.70365018,17
2022-11-25,89912471.70365018,17
2022-11-28,88750311.70365018,17
2022-11-29,88999131.70365018,17
2022-11-30,88934705.21865019,16
2022-12-01,89479465.80560018,19
2022-12-02,89582433.80560018,19
2022-12-05,90567427.80560018,19
2022-12-06,89208379.80560018,19
2022-12-07,89966115.80560018,19
2022-12-08,87589256.53560019,17
2022-12-09,88370730.53560019,17
2022-12-12,87312515.20910019,14
2022-12-13,87259809.20910019,14
2022-12-14,87559185.46760018,13
2022-12-15,87495863.46760018,13
2022-12-16,85981674.19060019,12
2022-12-19,85849914.19060019,12
2022-12-20,85903546.19060019,12
2022-12-21,86027694.19060019,12
2022-12-22,86341234.19060019,12
2022-12-23,85793480.19060019,12
2022-12-26,86150922.19060019,12
2022-12-27,86460202.19060019,12
2022-12-28,87327976.19060019,12
2022-12-29,86148442.19060019,12
2023-01-02,85054204.52440017,20
2023-01-03,85508054.52440017,20
2023-01-04,85941354.52440017,20
2023-01-05,85953084.52440017,20
2023-01-06,86537804.52440017,20
2023-01-09,87852504.52440017,20
2023-01-10,87813434.52440017,20
2023-01-11,87366174.52440017,20
2023-01-12,87044194.52440017,20
2023-01-13,88275404.52440017,20
2023-01-16,88742744.52440017,20
2023-01-17,88346284.52440017,20
2023-01-18,88632114.52440017,20
2023-01-19,89642104.52440017,20
2023-01-20,90142934.52440017,20
2023-01-25,90300584.52440017,20
2023-01-26,89794244.52440017,20
2023-01-27,90773275.72440018,19
2023-01-30,91146855.72440018,19
2023-01-31,92202205.72440018,19
2023-02-01,92770735.72440018,19
2023-02-02,93298519.36035019,20
2023-02-03,92253160.36035019,20
2023-02-06,90854691.9878502,19
2023-02-07,92549208.9878502,19
2023-02-08,95013149.9878502,19
2023-02-09,93966267.9878502,19
2023-02-10,91930689.9878502,19
2023-02-13,91941408.9878502,19
2023-02-14,91945782.9878502,19
2023-02-15,89588162.4073502,15
2023-02-16,89990754.1063502,14
2023-02-17,89956980.1063502,14
2023-02-20,89711251.76635021,13
2023-02-21,90550141.76635021,13
2023-02-22,89513783.76635021,13
2023-02-23,90672681.76635021,13
2023-02-24,90482797.76635021,13
2023-02-27,91144559.76635021,13
2023-02-28,92338877.76635021,13
2023-03-02,92545971.76635021,13
2023-03-03,91683663.76635021,13
2023-03-06,91427844.4954502,20
2023-03-07,91032338.4954502,20
2023-03-08,90645030.4954502,20
2023-03-09,91070120.4954502,20
2023-03-10,89571603.3944502,18
2023-03-13,88884098.71445021,17
2023-03-14,85336507.02320021,12
2023-03-15,86144462.02320021,12
2023-03-16,86748497.02320021,12
2023-03-17,87610724.92220022,11
2023-03-20,87155849.92220022,11
2023-03-21,87522599.92220022,11
2023-03-22,88242924.92220022,11
2023-03-23,87910614.92220022,11
2023-03-24,88667264.92220022,11
2023-03-27,88081484.92220022,11
2023-03-28,88152199.92220022,11
2023-03-29,88060665.13420022,10
2023-03-30,87802625.13420022,10
2023-03-31,88050133.92170021,9
2023-04-03,87997749.72170022,8
2023-04-04,86376622.53385021,20
2023-04-05,86802442.53385021,20
2023-04-06,85465597.53385021,20
2023-04-07,86857679.53385021,20
2023-04-10,85822933.53385021,20
2023-04-11,86984294.53385021,20
2023-04-12,87542127.53385021,20
2023-04-13,87352406.53385021,20
2023-04-14,87189503.53385021,20
2023-04-17,87888616.53385021,20
2023-04-18,87592448.9033502,18
2023-04-19,88063300.9033502,18
2023-04-20,85759866.1359002,15
2023-04-21,84903599.7868002,13
2023-04-24,83535356.76670021,9
2023-04-25,81857551.03820021,6
2023-04-26,81742091.78820021,5
2023-04-27,82471311.78820021,5
2023-04-28,82470181.78820021,5
2023-05-02,82499471.78820021,5
2023-05-03,82086197.4382002,4
2023-05-04,81720623.57640024,20
2023-05-08,82343573.57640024,20
2023-05-09,82269403.57640024,20
2023-05-10,82768273.57640024,20
2023-05-11,82270498.57640024,20
2023-05-12,81294558.57640024,20
2023-05-15,81622703.91640022,19
2023-05-16,81557468.27615023,18
2023-05-17,82371370.45615023,17
2023-05-18,83245790.45615023,17
2023-05-19,82911525.45615023,17
2023-05-22,82859930.45615023,17
2023-05-23,82817480.45615023,17
2023-05-24,82942570.45615023,17
2023-05-25,81957145.45615023,17
2023-05-26,82106912.45615023,17
2023-05-30,81676214.68215023,16
2023-05-31,81223130.30615023,15
2023-06-01,82389045.30615023,15
2023-06-02,83634318.30615023,15
2023-06-05,84222578.30615023,15
2023-06-07,83718222.92800023,20
2023-06-08,85107342.92800023,20
2023-06-09,85279807.92800023,20
2023-06-12,85596142.92800023,20
2023-06-13,86072937.92800023,20
2023-06-14,86041177.92800023,20
2023-06-15,86441097.92800023,20
2023-06-16,86824547.92800023,20
2023-06-19,86385807.92800023,20
2023-06-20,86589107.92800023,20
2023-06-21,86891607.92800023,20
2023-06-22,86840561.49875024,19
2023-06-23,86503706.49875024,19
2023-06-26,86807276.49875024,19
2023-06-27,86521381.49875024,19
2023-06-28,86520476.49875024,19
2023-06-29,86814686.49875024,19
2023-06-30,87886856.49875024,19
2023-07-03,87732496.49875024,19
2023-07-04,89073241.49875024,19
2023-07-05,88926396.49875024,19
2023-07-06,86654304.17970026,20
2023-07-07,86062005.17970026,20
2023-07-10,85265665.59970024,19
2023-07-11,86655316.59970024,19
2023-07-12,87694813.23170024,18
2023-07-13,88360598.23170024,18
2023-07-14,87633569.23620024,17
2023-07-17,87883734.23620024,17
2023-07-18,87397636.23620024,17
2023-07-19,87815356.23620024,17
2023-07-20,88186684.23620024,17
2023-07-21,88498461.23620024,17
2023-07-24,88595370.90720025,14
2023-07-25,90350926.90720025,14
2023-07-26,87349876.68720025,12
2023-07-27,88406196.72720024,11
2023-07-28,89874565.72720024,11
2023-07-31,92239824.72720024,11
2023-08-01,91422292.63220024,10
2023-08-02,90857139.17720026,9
2023-08-03,89393395.05170025,8
2023-08-04,89068260.03830025,20
2023-08-07,87801694.10830024,19
2023-08-08,88310412.31830025,18
2023-08-09,88811415.31830025,18
2023-08-10,87885439.82550025,16
2023-08-11,88075669.82550025,16
2023-08-14,88415614.82550025,16
2023-08-16,87030704.58200024,14
2023-08-17,85020130.92775024,12
2023-08-18,84513273.22775024,11
2023-08-21,84486919.22775024,11
2023-08-22,84905375.11425024,10
2023-08-23,85185019.11425024,10
2023-08-24,86360895.11425024,10
2023-08-25,85452655.11425024,10
2023-08-28,86340251.11425024,10
2023-08-29,86674641.11425024,10
2023-08-30,86531846.11425024,10
2023-08-31,86791795.11425024,10
2023-09-01,85599346.11425024,10
2023-09-04,85448266.11425024,10
2023-09-05,85697094.24435025,20
2023-09-06,85398290.24435025,20
2023-09-07,84361694.24435025,20
2023-09-08,85673472.24435025,20
