date,equity,n_pos
2021-06-21,126685127.75404999,15
2021-06-22,127868587.1676,20
2021-06-23,125436886.1676,20
2021-06-24,125151551.1676,20
2021-06-25,125002775.1676,20
2021-06-28,124776180.6176,19
2021-06-29,123886932.0601,18
2021-06-30,125900646.0601,18
2021-07-01,125578734.0601,18
2021-07-02,125644978.0601,18
2021-07-05,124999017.0601,18
2021-07-06,126602128.0601,18
2021-07-07,125328494.0601,18
2021-07-08,123149493.7076,17
2021-07-09,121142412.71560001,14
2021-07-12,122713238.71560001,14
2021-07-13,122984018.71560001,14
2021-07-14,122624093.71560001,14
2021-07-15,123703307.71560001,14
2021-07-16,124524542.71560001,14
2021-07-19,123068491.71560001,14
2021-07-20,121987666.71560001,14
2021-07-21,119578485.83830002,20
2021-07-22,120507417.83830002,20
2021-07-23,120367775.83830002,20
2021-07-26,119853593.21580002,19
2021-07-27,119761605.21580002,18
2021-07-28,119334107.21580002,18
2021-07-29,120239513.21580002,18
2021-07-30,119763675.95080002,17
2021-08-02,118886791.95080002,17
2021-08-03,118336695.95080002,17
2021-08-04,119570685.95080002,17
2021-08-05,119852783.95080002,17
2021-08-06,119607025.95080002,17
2021-08-09,119113059.95080002,17
2021-08-10,118785248.61380002,16
2021-08-11,118927752.71930002,15
2021-08-12,118968802.71930002,15
2021-08-13,118288840.71930002,15
2021-08-17,116370476.92660001,10
2021-08-18,116393158.87660003,9
2021-08-19,115249878.85710002,8
2021-08-20,112234372.72615002,20
2021-08-23,114618626.88615003,19
2021-08-24,116471345.88615003,19
2021-08-25,117880643.88615003,19
2021-08-26,118505537.88615003,19
2021-08-27,118743964.88615003,19
2021-08-30,117665668.88615003,19
2021-08-31,119459841.88615003,19
2021-09-01,120525954.88615003,19
2021-09-02,120763087.88615003,19
2021-09-03,121126976.88615003,19
2021-09-06,121545286.88615003,19
2021-09-07,121306376.88615003,19
2021-09-08,120004656.88615003,19
2021-09-09,118327580.51115003,17
2021-09-10,119161755.51115003,17
2021-09-13,119312003.51115003,17
2021-09-14,119232932.51115003,17
2021-09-15,118645825.51115003,17
2021-09-16,118433990.51115003,17
2021-09-17,118184081.51115003,17
2021-09-23,115585634.19870003,20
2021-09-24,114979379.19870003,20
2021-09-27,114556807.31370002,19
2021-09-28,115351822.31370002,19
2021-09-29,115538737.31370002,19
2021-09-30,115721953.31370002,19
2021-10-01,113106822.46370003,18
2021-10-05,112853709.47870001,16
2021-10-06,111004494.61740002,15
2021-10-07,111813989.61740002,15
2021-10-08,112021605.61740002,15
2021-10-12,112030042.61490002,13
2021-10-13,112233792.61490002,13
2021-10-14,113094292.61490002,13
2021-10-15,114189742.61490002,13
2021-10-18,113708442.61490002,13
2021-10-19,114350392.61490002,13
2021-10-20,113786297.80240002,12
2021-10-21,113220797.80240002,12
2021-10-22,112646697.80240002,12
2021-10-25,113124747.80240002,12
2021-10-26,112683115.33315004,20
2021-10-27,112383892.33315004,20
2021-10-28,109849475.33315004,20
2021-10-29,108366422.33315004,20
2021-11-01,108590665.33315004,20
2021-11-02,108633095.33315004,20
2021-11-03,106875466.90815005,19
2021-11-04,107356253.93315005,18
2021-11-05,105911686.18315005,17
2021-11-08,106917773.18315005,17
2021-11-09,106380793.18315005,17
2021-11-10,105718273.18315005,17
2021-11-11,104499858.64815004,14
2021-11-12,105627798.64815004,14
2021-11-15,105804885.64815004,14
2021-11-16,106272525.64815004,14
2021-11-17,105000655.90265004,12
2021-11-18,104667458.13015005,11
2021-11-19,104025508.13015005,11
2021-11-22,104096066.25815004,10
2021-11-23,104332366.25815004,10
2021-11-24,105435599.09175006,20
2021-11-25,104989710.09175006,20
2021-11-26,102444059.09175006,20
2021-11-29,100630699.09175006,20
2021-11-30,98301326.27675006,16
2021-12-01,99274727.27675006,16
2021-12-02,99932479.27675006,16
2021-12-03,101153627.27675006,16
2021-12-06,101385724.27675006,16
2021-12-07,101585694.27675006,16
2021-12-08,101727941.27675006,16
2021-12-09,102623891.27675006,16
2021-12-10,102502835.27675006,16
2021-12-13,103114861.27675006,16
2021-12-14,102508323.27675006,16
2021-12-15,102387803.27675006,16
2021-12-16,102148513.27675006,16
2021-12-17,102540457.27675006,16
2021-12-20,101443290.58355005,15
2021-12-21,101901540.58355005,15
2021-12-22,102224540.58355005,15
2021-12-23,101712088.69460008,20
2021-12-24,101411292.69460008,20
2021-12-27,101276739.85840008,19
2021-12-28,101655178.85840008,19
2021-12-29,99044928.85840008,19
2021-12-30,98258746.79840007,18
2022-01-03,98283287.79840007,18
2022-01-04,98095495.79840007,18
2022-01-05,97524189.79840007,18
2022-01-06,96662223.59840007,16
2022-01-07,97452047.59840007,16
2022-01-10,98047141.59840007,16
2022-01-11,97988509.59840007,16
2022-01-12,98952669.59840007,16
2022-01-13,99051122.59840007,16
2022-01-14,98420703.59840007,16
2022-01-17,97950256.59840007,16
2022-01-18,97406758.96090007,15
2022-01-19,97370508.96090007,15
2022-01-20,97196463.96090007,15
2022-01-21,97168048.96090007,15
2022-01-24,95986321.90685007,20
2022-01-25,94076997.90685007,20
2022-01-26,94956955.90685007,20
2022-01-27,92898421.90685007,20
2022-01-28,94756963.33185008,19
2022-02-03,96125324.33185008,19
2022-02-04,97730099.33185008,19
2022-02-07,97430230.33185008,19
2022-02-08,97066466.33185008,19
2022-02-09,98498121.33185008,19
2022-02-10,99186833.33185008,19
2022-02-11,99271040.33185008,19
2022-02-14,98022118.33185008,19
2022-02-15,96778901.33185008,19
2022-02-16,98042742.33185008,19
2022-02-17,98700062.33185008,19
2022-02-18,98742869.33185008,19
2022-02-21,98348246.33185008,19
2022-02-22,97534301.33185008,19
2022-02-23,98343935.33185008,19
2022-02-24,97192016.33185008,19
2022-02-25,96497519.33730006,20
2022-02-28,97217807.33730006,20
2022-03-02,96570045.71230006,19
2022-03-03,97269735.71230006,19
2022-03-04,97365412.71230006,19
2022-03-07,95195175.93420006,16
2022-03-08,93371321.93420006,16
2022-03-10,95399953.93420006,16
2022-03-11,96500627.08420005,15
2022-03-14,95360827.08420005,15
2022-03-15,94625011.08420005,15
2022-03-16,95407726.23420006,14
2022-03-17,95767966.23420006,14
2022-03-18,95943622.23420006,14
2022-03-21,96307144.23420006,14
2022-03-22,96975696.23420006,14
2022-03-23,97234326.23420006,14
2022-03-24,97089986.23420006,14
2022-03-25,96860260.23420006,14
2022-03-28,97121294.23420006,14
2022-03-29,97123060.19420007,13
2022-03-30,96036853.53825006,20
2022-03-31,97270060.53825006,20
2022-04-01,97460279.53825006,20
2022-04-04,97914817.53825006,20
2022-04-05,97638770.53825006,20
2022-04-06,98627856.53825006,20
2022-04-07,97813259.53825006,20
2022-04-08,97120710.53825006,20
2022-04-11,97784407.53825006,20
2022-04-12,96759429.53825006,20
2022-04-13,97575535.53825006,20
2022-04-14,97879283.53825006,20
2022-04-15,98373886.89575006,19
2022-04-18,98639037.89575006,19
2022-04-19,99396314.89575006,19
2022-04-20,99618706.89575006,19
2022-04-21,99316305.89575006,19
2022-04-22,100229104.89575006,19
2022-04-25,101120837.69575006,18
2022-04-26,103217886.69575006,18
2022-04-27,100370601.28325006,16
2022-04-28,100445518.49890006,20
2022-04-29,99953420.49890006,20
2022-05-02,100631445.49890006,20
2022-05-03,99403768.49890006,20
2022-05-04,98380408.49890006,20
2022-05-06,97570393.49890006,20
2022-05-09,95182272.24815007,17
2022-05-10,95484442.74815007,16
2022-05-11,95361974.74815007,16
2022-05-12,94335159.74815007,16
2022-05-13,95195589.74815007,16
2022-05-16,96027847.74815007,16
2022-05-17,95260929.74815007,16
2022-05-18,95265450.37315007,15
2022-05-19,93934001.37315007,15
2022-05-20,94658663.37315007,15
2022-05-23,94099188.37315007,15
2022-05-24,93066926.77640006,11
2022-05-25,93379191.77640006,11
2022-05-26,93571761.77640006,11
2022-05-27,93732448.77640006,11
2022-05-30,94116334.24340007,20
2022-05-31,94553826.24340007,20
2022-06-02,94138796.24340007,20
2022-06-03,95162726.24340007,20
2022-06-07,94132159.24340007,20
2022-06-08,94314707.24340007,20
2022-06-09,93856369.24340007,20
2022-06-10,93485605.34940007,19
2022-06-13,91509838.34940007,19
2022-06-14,90966678.34940007,19
2022-06-15,90273619.27840006,16
2022-06-16,90348799.87840007,15
2022-06-17,90295626.15600008,14
2022-06-20,89869029.01600006,13
2022-06-21,90854274.01600006,13
2022-06-22,89845349.01600006,13
2022-06-23,89032240.68850008,11
2022-06-24,89809490.68850008,11
2022-06-27,90501570.68850008,11
2022-06-28,91405720.68850008,11
2022-06-29,91548600.68850008,11
2022-06-30,91550704.45600006,20
2022-07-01,91169094.45600006,20
2022-07-04,90937779.45600006,20
2022-07-05,91913149.45600006,20
2022-07-06,87958771.94600005,16
2022-07-07,88394041.94600005,16
2022-07-08,88500466.94600005,16
2022-07-11,88112618.62100005,15
2022-07-12,88571778.62100005,15
2022-07-13,88682268.62100005,15
2022-07-14,88376928.90350005,14
2022-07-15,88167518.90350005,14
2022-07-18,88585323.90350005,14
2022-07-19,88352498.90350005,14
2022-07-20,88262153.90350005,14
2022-07-21,88250433.90350005,14
2022-07-22,87945138.90350005,14
2022-07-25,88185698.90350005,14
2022-07-26,88462293.90350005,14
2022-07-27,88594043.90350005,14
2022-07-28,88786983.90350005,14
2022-07-29,88657759.66370004,20
2022-08-01,88761873.66370004,20
2022-08-02,89025480.66370004,20
2022-08-03,89745507.66370004,20
2022-08-04,89711958.66370004,20
2022-08-05,89825003.66370004,20
2022-08-08,90372235.66370004,20
2022-08-09,91053739.66370004,20
2022-08-10,90490743.66370004,20
2022-08-11,91213531.66370004,20
2022-08-12,91814636.66370004,20
2022-08-16,92215804.66370004,20
2022-08-17,91216167.66370004,20
2022-08-18,90619403.66370004,20
2022-08-19,90794682.66370004,20
2022-08-22,90162427.66370004,20
2022-08-23,89901516.34770006,19
2022-08-24,90531045.34770006,19
2022-08-25,91159770.34770006,19
2022-08-26,90766459.34770006,19
2022-08-29,89789121.34770006,19
2022-08-30,90561647.36865006,20
2022-08-31,90773547.36865006,20
2022-09-01,89196177.36865006,20
2022-09-02,89091237.36865006,20
2022-09-05,89066787.36865006,20
2022-09-06,89595477.36865006,20
2022-09-07,88581977.36865006,20
2022-09-08,88788927.36865006,20
2022-09-13,89493117.36865006,20
2022-09-14,88821157.36865006,20
2022-09-15,89097327.36865006,20
2022-09-16,88467307.36865006,20
2022-09-19,88049339.76865005,19
2022-09-20,89252869.76865005,19
2022-09-21,89289959.76865005,19
2022-09-22,90084769.76865005,19
2022-09-23,89335999.41865006,17
2022-09-26,87150184.29365006,15
2022-09-27,87597524.29365006,15
2022-09-28,86179452.15365008,10
2022-09-29,86722502.15365008,10
2022-09-30,86287685.67405006,19
2022-10-04,87298714.67405006,19
2022-10-05,87339912.67405006,19
2022-10-06,87947970.67405006,19
2022-10-07,87635927.01455007,18
2022-10-11,86813075.01455007,18
2022-10-12,86622934.01455007,18
2022-10-13,85034285.39705007,17
2022-10-14,85995614.39705007,17
2022-10-17,86428639.39705007,17
2022-10-18,88069009.39705007,17
2022-10-19,87277460.27705008,16
2022-10-20,86904629.27705008,16
2022-10-21,86498633.29000007,15
2022-10-24,87066067.29000007,15
2022-10-25,87174243.29000007,15
2022-10-26,87297897.42000008,14
2022-10-27,87237553.42000008,14
2022-10-28,87707290.54000007,13
2022-10-31,87620026.54000007,13
2022-11-01,87366935.54000007,13
2022-11-02,87469031.17805007,19
2022-11-03,87156314.17805007,19
2022-11-04,87609854.17805007,19
2022-11-07,88489315.17805007,19
2022-11-08,88297653.17805007,19
2022-11-09,88856922.17805007,19
2022-11-10,89234699.17805007,19
2022-11-11,90085129.17805007,19
2022-11-14,91129463.24305007,18
2022-11-15,91866680.24305008,18
2022-11-16,92479663.24305008,18
2022-11-17,92712066.24305008,18
2022-11-18,92338882.24305008,18
2022-11-21,93883963.24305008,18
2022-11-22,94927101.24305008,18
2022-11-23,94689763.24305008,18
2022-11-24,95589583.24305008,18
2022-11-25,97999347.24305008,18
2022-11-28,96540765.24305008,18
2022-11-29,96605875.24305008,18
2022-11-30,98006107.24305008,18
2022-12-01,98224935.36950009,17
2022-12-02,97744945.36950009,17
2022-12-05,98339048.36950009,17
2022-12-06,97254931.36950009,17
2022-12-07,98223879.36950009,17
2022-12-08,96769863.1895001,16
2022-12-09,97607937.1895001,16
2022-12-12,97642187.1895001,16
2022-12-13,97783233.1895001,16
2022-12-14,97970473.1895001,16
2022-12-15,97639491.1895001,16
2022-12-16,98032626.1895001,16
2022-12-19,98057046.1895001,16
2022-12-20,98020088.1895001,16
2022-12-21,98374316.1895001,16
2022-12-22,98432651.1895001,16
2022-12-23,97321567.1895001,16
2022-12-26,97767304.1895001,16
2022-12-27,98334109.1895001,16
2022-12-28,98689953.1895001,16
2022-12-29,96561772.46550009,15
2023-01-02,95306649.3468501,19
2023-01-03,94597520.02935009,18
2023-01-04,94055695.02935009,18
2023-01-05,94658967.02935009,18
2023-01-06,95381513.75610009,17
2023-01-09,96471740.75610009,17
2023-01-10,96771835.75610009,17
2023-01-11,96805882.75610009,17
2023-01-12,96459492.75610009,17
2023-01-13,96810756.75610009,17
2023-01-16,97365392.75610009,17
2023-01-17,97412764.75610009,17
2023-01-18,97954333.75610009,17
2023-01-19,98870486.75610009,17
2023-01-20,99252787.75610009,17
2023-01-25,98953135.75610009,17
2023-01-26,98810772.75610009,17
2023-01-27,99372568.35610008,16
2023-01-30,98758852.35610008,16
2023-01-31,99283898.35610008,16
2023-02-01,99399753.35610008,16
2023-02-02,97252756.70460008,18
2023-02-03,97552001.70460008,18
2023-02-06,97368546.70460008,18
2023-02-07,96926636.70460008,18
2023-02-08,97971656.70460008,18
2023-02-09,97303441.70460008,18
2023-02-10,98291806.70460008,18
2023-02-13,97723406.70460008,18
2023-02-14,97156241.70460008,18
2023-02-15,96421472.30460009,17
2023-02-16,97043037.30460009,17
2023-02-17,97679442.30460009,17
2023-02-20,98217127.30460009,17
2023-02-21,99013702.30460009,17
2023-02-22,98569087.30460009,17
2023-02-23,99515452.30460009,17
2023-02-24,98744052.30460009,17
2023-02-27,99549652.30460009,17
2023-02-28,99603837.30460009,17
2023-03-02,100479137.30460009,17
2023-03-03,99955719.57960008,16
2023-03-06,99081837.70085007,17
2023-03-07,99459182.70085007,17
2023-03-08,98799372.70085007,17
