timestamp,tag,code,name,strategy_state,trigger_reason,bid,ask,bid_size,ask_size,last_price,expected_fill_price,pnl_pct,holding_seconds
2026-04-10 10:01:15.029,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:01:45.334,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:02:15.631,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:02:45.966,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:03:16.271,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:03:46.570,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:04:16.891,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:04:47.271,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:05:17.604,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:05:47.956,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:06:18.266,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:06:48.609,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:07:18.990,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:07:49.314,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:08:19.624,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:08:49.937,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:09:20.252,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:09:50.580,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:10:20.923,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:10:51.289,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:11:21.610,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:11:51.932,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:12:22.266,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:12:52.565,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:13:22.918,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:13:53.247,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:14:24.452,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=1,0,0,0,0,0,0,0.0,0
2026-04-10 10:14:24.507,SURGE_CANDIDATE,062040,산일전기,,rank=18 chg=8.98% vol_surge=False str=225,0,0,0,0,155300,0,0.0,0
2026-04-10 10:15:50.842,SURGE_CANDIDATE,047040,대우건설,,rank=4 chg=5.35% vol_surge=False str=80,0,0,0,0,24600,0,0.0,0
2026-04-10 10:15:50.842,SURGE_CANDIDATE,009150,삼성전기,,rank=7 chg=12.79% vol_surge=False str=146,0,0,0,0,582000,0,0.0,0
2026-04-10 10:15:50.844,SURGE_CANDIDATE,006360,GS건설,,rank=8 chg=4.64% vol_surge=False str=61,0,0,0,0,37200,0,0.0,0
2026-04-10 10:15:50.845,SURGE_CANDIDATE,000660,SK하이닉스,,rank=9 chg=3.61% vol_surge=False str=115,0,0,0,0,1034000,0,0.0,0
2026-04-10 10:15:50.845,SURGE_CANDIDATE,001440,대한전선,,rank=10 chg=5.59% vol_surge=False str=177,0,0,0,0,32100,0,0.0,0
2026-04-10 10:15:50.846,SURGE_CANDIDATE,490470,세미파이브,,rank=14 chg=26.14% vol_surge=True str=127,0,0,0,0,30400,0,0.0,0
2026-04-10 10:15:50.847,SURGE_CANDIDATE,079550,LIG넥스원,,rank=17 chg=5.41% vol_surge=False str=132,0,0,0,0,935000,0,0.0,0
2026-04-10 10:15:50.847,SURGE_CANDIDATE,062040,산일전기,,rank=19 chg=8.7% vol_surge=False str=218,0,0,0,0,154900,0,0.0,0
2026-04-10 10:15:51.100,SURGE_TR_RECEIVED,,,,START 8 codes,0,0,0,0,0,0,0.0,0
2026-04-10 10:15:51.175,ENTRY_SIM_FILLED,006360,GS건설,A:BOUGHT,lane=A qty=53 fill@37306,37200,37250,1425906,2346099,37200,37306,0.0,0
2026-04-10 10:15:51.176,ENTRY_SIM_FILLED,009150,삼성전기,A:BOUGHT,lane=A qty=2 fill@582873,581000,582000,347452,238018,581000,582873,0.0,0
2026-04-10 10:15:51.177,ENTRY_SIM_FILLED,047040,대우건설,A:BOUGHT,lane=A qty=55 fill@24637,24550,24600,13190278,16554329,24550,24637,0.0,0
2026-04-10 10:15:51.177,ENTRY_SIM_FILLED,000660,SK하이닉스,A:BOUGHT,lane=A qty=1 fill@1036553,1034000,1035000,407247,354373,1034000,1036553,0.0,0
2026-04-10 10:15:51.374,ENTRY_SIM_FILLED,490470,세미파이브,A:BOUGHT,lane=A qty=29 fill@30296,30200,30250,1771243,1390456,30200,30296,0.0,0
2026-04-10 10:15:51.375,ENTRY_SIM_FILLED,490470,세미파이브,B:BOUGHT,lane=B qty=66 fill@30296,30200,30250,1771243,1390456,30200,30296,0.0,0
2026-04-10 10:15:51.376,ENTRY_SIM_FILLED,490470,세미파이브,C:BOUGHT,lane=C qty=66 fill@30296,30200,30250,1771243,1390456,30200,30296,0.0,0
2026-04-10 10:16:21.424,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=8 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:16:42.973,SL_HIT,047040,대우건설,A:CLOSED,lane=A SL,24350,24400,0,0,24400,24313,-1.5251,51.8
2026-04-10 10:16:51.831,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=8 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:17:02.772,SL_HIT,006360,GS건설,A:CLOSED,lane=A SL,36900,36950,0,0,36950,36844,-1.4484,71.6
2026-04-10 10:17:23.200,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=8 new=1,0,0,0,0,0,0,0.0,0
2026-04-10 10:17:23.272,SURGE_CANDIDATE,322000,HD현대에너지솔루션,,rank=19 chg=3.53% vol_surge=False str=130,0,0,0,0,170000,0,0.0,0
2026-04-10 10:17:23.373,ENTRY_SIM_FILLED,322000,HD현대에너지솔루션,A:BOUGHT,lane=A qty=7 fill@172058,171700,171800,219197,168169,171800,172058,0.0,0
2026-04-10 10:17:36.074,SL_HIT,490470,세미파이브,A:CLOSED,lane=A SL,29950,30000,0,0,30000,29905,-1.5006,104.7
2026-04-10 10:17:36.076,SL_HIT,490470,세미파이브,B:CLOSED,lane=B SL,29950,30000,0,0,30000,29905,-1.5006,104.7
2026-04-10 10:17:36.076,SL_HIT,490470,세미파이브,C:CLOSED,lane=C SL,29950,30000,0,0,30000,29905,-1.5006,104.7
2026-04-10 10:17:53.577,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=8 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:18:25.005,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=1,0,0,0,0,0,0,0.0,0
2026-04-10 10:18:25.074,SURGE_CANDIDATE,066970,엘앤에프,,rank=19 chg=5.02% vol_surge=False str=145,0,0,0,0,192300,0,0.0,0
2026-04-10 10:18:25.372,ENTRY_SIM_FILLED,066970,엘앤에프,A:BOUGHT,lane=A qty=6 fill@192789,192400,192500,217071,149924,192400,192789,0.0,0
2026-04-10 10:18:55.411,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:19:25.802,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:19:56.215,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:20:26.534,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:20:49.271,SL_HIT,009150,삼성전기,A:CLOSED,lane=A SL,577000,578000,0,0,578000,576134,-1.3662,298.1
2026-04-10 10:20:56.915,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:21:27.325,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:21:57.666,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:22:28.053,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:22:58.400,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:23:28.754,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:23:59.121,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:24:29.500,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:24:59.891,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=8 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:25:30.231,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=8 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:25:51.367,TIME_EXIT,000660,SK하이닉스,A:CLOSED,lane=A TIME_EXIT,1035000,1036000,0,0,1036000,1033447,-0.5096,600.2
2026-04-10 10:26:00.621,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=8 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:26:01.467,SL_HIT,066970,엘앤에프,A:CLOSED,lane=A SL,190800,190900,0,0,190900,190513,-1.3906,456.1
2026-04-10 10:26:30.946,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=8 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:26:46.667,SL_HIT,322000,HD현대에너지솔루션,A:CLOSED,lane=A SL,170300,170400,0,0,170400,170044,-1.3805,563.3
2026-04-10 10:27:01.323,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=8 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:27:31.667,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:28:02.007,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:28:32.319,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:29:02.674,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:29:33.016,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:30:03.404,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:30:34.629,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=8 new=1,0,0,0,0,0,0,0.0,0
2026-04-10 10:30:34.663,SURGE_CANDIDATE,005930,삼성전자,,rank=1 chg=3.06% vol_surge=False str=164,0,0,0,0,210250,0,0.0,0
2026-04-10 10:31:04.943,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=8 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:31:35.263,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:32:05.585,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:32:35.921,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:33:06.229,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:33:36.619,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:34:06.968,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:34:37.280,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:35:07.594,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:35:37.907,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:36:08.240,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:36:38.548,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:37:08.877,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:37:39.285,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:38:09.652,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:38:39.954,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:39:10.295,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:39:40.605,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:40:10.990,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:40:41.318,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:41:11.649,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:41:41.956,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:42:12.332,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:42:42.697,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:43:13.021,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=7 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:43:43.338,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:44:13.638,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:44:43.944,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:45:14.247,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:45:44.551,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:46:14.902,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:46:45.213,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=0,0,0,0,0,0,0,0.0,0
2026-04-10 10:47:15.525,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
