timestamp,code,price,best_ask,best_bid,ask_qty_1,bid_qty_1,total_ask,total_bid,net_bid,volume
09:13:51.583,0088M0,32950.0,33000,32950,0,0,0,0,0,96011
09:14:52.305,0088M0,32900.0,33000,32900,0,0,0,0,0,114460
09:15:51.744,0088M0,32950.0,32950,32850,0,0,0,0,0,123312
09:16:53.609,0088M0,33700.0,33700,33600,0,0,0,0,0,152090
09:17:54.290,0088M0,33900.0,33900,33850,0,0,0,0,0,173526
09:18:54.244,0088M0,33650.0,33650,33500,0,0,0,0,0,182086
09:19:55.564,0088M0,33500.0,33600,33500,0,0,0,0,0,186751
09:20:55.445,0088M0,33400.0,33500,33400,0,0,0,0,0,190323
09:21:56.236,0088M0,32950.0,33100,32950,0,0,0,0,0,198375
09:22:56.838,0088M0,33200.0,33250,33200,0,0,0,0,0,204310
09:23:57.243,0088M0,33000.0,33050,33000,0,0,0,0,0,206496
09:24:51.340,0088M0,33200.0,33400,33200,0,0,0,0,0,210812
09:26:00.108,0088M0,33650.0,33700,33600,0,0,0,0,0,219510
09:27:00.739,0088M0,34600.0,34600,34500,0,0,0,0,0,237141
09:28:01.444,0088M0,34850.0,34850,34800,0,0,0,0,0,270254
09:29:02.113,0088M0,34200.0,34300,34200,0,0,0,0,0,292178
09:30:01.850,0088M0,34400.0,34450,34400,0,0,0,0,0,300716
09:31:03.404,0088M0,34000.0,34100,34000,0,0,0,0,0,312947
09:32:04.004,0088M0,33650.0,33800,33650,0,0,0,0,0,322150
09:33:05.310,0088M0,33550.0,33700,33550,0,0,0,0,0,326300
09:34:04.421,0088M0,33500.0,33500,33400,0,0,0,0,0,334894
09:35:06.627,0088M0,33550.0,33600,33550,0,0,0,0,0,338527
09:36:05.233,0088M0,33700.0,33700,33650,0,0,0,0,0,341054
09:37:07.221,0088M0,33100.0,33400,33100,0,0,0,0,0,348285
09:38:07.527,0088M0,33300.0,33300,33250,0,0,0,0,0,349758
09:39:09.265,0088M0,33100.0,33300,33100,0,0,0,0,0,352869
09:40:08.130,0088M0,33100.0,33300,33100,0,0,0,0,0,354061
09:41:09.518,0088M0,33150.0,33250,33150,0,0,0,0,0,354790
09:42:11.201,0088M0,32900.0,32950,32900,0,0,0,0,0,361453
09:43:10.014,0088M0,32900.0,32900,32850,0,0,0,0,0,363200
09:44:11.724,0088M0,32800.0,32950,32800,0,0,0,0,0,365857
09:45:12.920,0088M0,32600.0,32650,32600,0,0,0,0,0,368603
09:46:14.325,0088M0,32900.0,32950,32800,0,0,0,0,0,371766
09:47:10.914,0088M0,32850.0,32850,32750,0,0,0,0,0,372760
09:48:10.823,0088M0,33000.0,33000,32850,0,0,0,0,0,373845
09:49:11.920,0088M0,32850.0,32900,32850,0,0,0,0,0,374278
09:50:15.216,0088M0,33250.0,33350,33250,0,0,0,0,0,376144
09:51:15.213,0088M0,33300.0,33400,33300,0,0,0,0,0,378558
09:52:16.319,0088M0,33350.0,33350,33300,0,0,0,0,0,379814
09:53:19.339,0088M0,33250.0,33350,33250,0,0,0,0,0,381117
09:54:17.404,0088M0,33100.0,33300,33100,0,0,0,0,0,382108
09:55:18.417,0088M0,33050.0,33150,33050,0,0,0,0,0,382831
09:56:19.613,0088M0,32950.0,33100,32900,0,0,0,0,0,383623
09:57:21.002,0088M0,32900.0,33000,32900,0,0,0,0,0,384235
09:58:21.206,0088M0,32500.0,32500,32400,0,0,0,0,0,393575
09:59:21.606,0088M0,32650.0,32750,32600,0,0,0,0,0,394545
10:00:23.888,0088M0,32800.0,32800,32650,0,0,0,0,0,394884
10:01:20.810,0088M0,32800.0,32800,32750,0,0,0,0,0,395705
10:02:17.504,0088M0,32800.0,32800,32700,0,0,0,0,0,396007
10:03:26.443,0088M0,32850.0,32850,32800,0,0,0,0,0,396311
10:04:25.308,0088M0,33050.0,33100,33050,0,0,0,0,0,397223
10:05:24.094,0088M0,33300.0,33300,33250,0,0,0,0,0,398367
10:06:25.202,0088M0,33150.0,33300,33150,0,0,0,0,0,400479
10:07:26.101,0088M0,33200.0,33250,33200,0,0,0,0,0,401108
10:08:28.599,0088M0,32850.0,32950,32850,0,0,0,0,0,402381
10:09:23.296,0088M0,32950.0,33000,32950,0,0,0,0,0,403041
10:10:29.100,0088M0,32850.0,32850,32800,0,0,0,0,0,403642
10:11:26.890,0088M0,32700.0,32750,32700,0,0,0,0,0,404423
10:12:29.602,0088M0,32950.0,32950,32700,0,0,0,0,0,404996
10:13:29.502,0088M0,32800.0,32900,32800,0,0,0,0,0,405195
10:14:31.813,0088M0,33150.0,33150,33100,0,0,0,0,0,406505
10:15:32.601,0088M0,33100.0,33150,33100,0,0,0,0,0,406996
10:16:34.698,0088M0,33200.0,33200,33150,0,0,0,0,0,408190
10:17:29.288,0088M0,33050.0,33050,32900,0,0,0,0,0,409604
10:18:32.999,0088M0,32800.0,32800,32750,0,0,0,0,0,410267
10:19:35.586,0088M0,32500.0,32550,32500,0,0,0,0,0,412538
10:20:35.590,0088M0,32250.0,32350,32250,0,0,0,0,0,421511
10:21:37.396,0088M0,32350.0,32350,32100,0,0,0,0,0,424473
10:22:37.687,0088M0,32300.0,32300,32150,0,0,0,0,0,426218
10:23:39.829,0088M0,32250.0,32350,32250,0,0,0,0,0,426690
10:24:35.192,0088M0,32300.0,32450,32300,0,0,0,0,0,426837
10:25:37.882,0088M0,32300.0,32500,32250,0,0,0,0,0,428228
10:26:33.681,0088M0,32450.0,32450,32350,0,0,0,0,0,428369
10:27:41.181,0088M0,32150.0,32150,32000,0,0,0,0,0,430143
10:28:43.621,0088M0,31750.0,31950,31750,0,0,0,0,0,434897
10:29:43.181,0088M0,32150.0,32150,32050,0,0,0,0,0,436589
10:30:42.381,0088M0,32200.0,32200,32150,0,0,0,0,0,436836
10:31:41.080,0088M0,32150.0,32200,32150,0,0,0,0,0,437144
10:32:45.079,0088M0,32200.0,32200,32100,0,0,0,0,0,437994
10:33:46.074,0088M0,31650.0,31750,31650,0,0,0,0,0,440772
10:34:46.974,0088M0,31950.0,31950,31750,0,0,0,0,0,444447
10:35:48.623,0088M0,31900.0,31950,31900,0,0,0,0,0,446016
10:36:47.179,0088M0,32000.0,32000,31850,0,0,0,0,0,446512
10:37:46.876,0088M0,31800.0,31950,31800,0,0,0,0,0,448202
10:38:49.868,0088M0,31550.0,31600,31550,0,0,0,0,0,451520
10:39:51.319,0088M0,31650.0,31650,31550,0,0,0,0,0,454674
10:40:41.776,0088M0,31650.0,31650,31450,0,0,0,0,0,455833
10:41:52.570,0088M0,31500.0,31550,31500,0,0,0,0,0,461732
