timestamp,code,price,best_ask,best_bid,ask_qty_1,bid_qty_1,total_ask,total_bid,net_bid,volume
09:02:25.480,0007C0,38550.0,38550,38500,0,0,0,0,0,155987
09:03:26.130,0007C0,37950.0,38000,37950,0,0,0,0,0,192866
09:04:26.779,0007C0,38600.0,38650,38600,0,0,0,0,0,246762
09:05:27.483,0007C0,38650.0,38700,38650,0,0,0,0,0,285692
09:06:28.104,0007C0,38850.0,38950,38850,0,0,0,0,0,328544
09:07:28.751,0007C0,38600.0,38600,38550,0,0,0,0,0,379231
09:08:29.389,0007C0,38650.0,38700,38650,0,0,0,0,0,401834
09:09:30.039,0007C0,38800.0,38800,38750,0,0,0,0,0,413141
09:10:30.782,0007C0,38700.0,38850,38700,0,0,0,0,0,435554
09:11:32.030,0007C0,38500.0,38500,38450,0,0,0,0,0,448532
09:12:32.777,0007C0,38850.0,38850,38700,0,0,0,0,0,461570
09:13:32.821,0007C0,38600.0,38600,38550,0,0,0,0,0,466568
09:14:34.155,0007C0,38750.0,38750,38550,0,0,0,0,0,475653
09:15:34.328,0007C0,38550.0,38550,38350,0,0,0,0,0,484180
09:16:34.324,0007C0,38450.0,38600,38450,0,0,0,0,0,489288
09:17:36.323,0007C0,38100.0,38250,38100,0,0,0,0,0,503781
09:18:37.028,0007C0,38075.0,38100,38050,0,0,0,0,0,510334
09:19:37.779,0007C0,38050.0,38150,38050,0,0,0,0,0,519191
09:20:38.499,0007C0,37700.0,37700,37650,0,0,0,0,0,531330
09:21:39.862,0007C0,37900.0,37950,37900,0,0,0,0,0,536278
09:22:40.505,0007C0,38000.0,38000,37950,0,0,0,0,0,540560
09:23:39.218,0007C0,37950.0,38000,37950,0,0,0,0,0,546982
09:24:41.968,0007C0,37650.0,37750,37650,0,0,0,0,0,556943
09:25:42.667,0007C0,37350.0,37350,37200,0,0,0,0,0,570002
09:26:42.625,0007C0,37400.0,37500,37400,0,0,0,0,0,578542
09:27:44.049,0007C0,37400.0,37450,37400,0,0,0,0,0,581415
09:28:44.754,0007C0,37500.0,37500,37450,0,0,0,0,0,583660
09:29:45.389,0007C0,37250.0,37250,37150,0,0,0,0,0,597920
09:30:46.096,0007C0,37100.0,37150,37100,0,0,0,0,0,607853
09:31:46.721,0007C0,37150.0,37200,37150,0,0,0,0,0,609828
09:32:46.737,0007C0,36950.0,36950,36850,0,0,0,0,0,621875
09:33:48.211,0007C0,37250.0,37250,37150,0,0,0,0,0,628406
09:34:46.817,0007C0,37200.0,37250,37200,0,0,0,0,0,630001
09:35:47.320,0007C0,37300.0,37300,37250,0,0,0,0,0,631812
09:36:50.213,0007C0,37400.0,37450,37400,0,0,0,0,0,633062
09:37:36.614,0007C0,37300.0,37400,37300,0,0,0,0,0,636254
