timestamp,code,price,best_ask,best_bid,ask_qty_1,bid_qty_1,total_ask,total_bid,net_bid,volume
09:13:51.650,285800,2500.0,2500,2495,0,0,0,0,0,5166549
09:14:52.311,285800,2725.0,2725,2715,0,0,0,0,0,5868730
09:15:52.984,285800,2570.0,2575,2570,0,0,0,0,0,6402253
09:16:53.625,285800,2560.0,2560,2550,0,0,0,0,0,6655717
09:17:54.281,285800,2580.0,2580,2570,0,0,0,0,0,6780995
09:18:54.903,285800,2580.0,2595,2580,0,0,0,0,0,6965673
09:19:55.564,285800,2630.0,2635,2630,0,0,0,0,0,7166257
09:20:56.225,285800,2550.0,2560,2545,0,0,0,0,0,7476502
09:21:56.885,285800,2415.0,2415,2410,0,0,0,0,0,7759108
09:22:58.156,285800,2390.0,2395,2390,0,0,0,0,0,7993081
09:23:58.834,285800,2380.0,2380,2375,0,0,0,0,0,8219290
09:24:59.486,285800,2342.0,2345,2340,0,0,0,0,0,8405282
09:25:02.734,285800,2337.0,2340,2335,0,0,0,0,0,8412380
09:28:01.397,285800,2410.0,2410,2405,0,0,0,0,0,8547658
09:29:02.127,285800,2370.0,2385,2370,0,0,0,0,0,8614541
09:30:02.745,285800,2375.0,2380,2375,0,0,0,0,0,8651011
09:31:03.389,285800,2422.0,2430,2415,0,0,0,0,0,8748765
09:32:04.039,285800,2435.0,2450,2435,0,0,0,0,0,8898541
09:33:05.399,285800,2450.0,2460,2450,0,0,0,0,0,8950673
09:34:05.954,285800,2395.0,2395,2390,0,0,0,0,0,9020062
09:35:06.627,285800,2390.0,2405,2390,0,0,0,0,0,9056935
09:36:06.323,285800,2405.0,2415,2390,0,0,0,0,0,9104435
09:37:08.005,285800,2375.0,2380,2375,0,0,0,0,0,9156220
09:38:07.129,285800,2395.0,2400,2395,0,0,0,0,0,9253607
09:39:09.312,285800,2420.0,2420,2415,0,0,0,0,0,9318827
09:40:09.019,285800,2380.0,2380,2375,0,0,0,0,0,9415812
09:41:10.592,285800,2350.0,2360,2350,0,0,0,0,0,9519422
09:42:10.325,285800,2380.0,2380,2375,0,0,0,0,0,9532739
09:43:11.823,285800,2365.0,2365,2360,0,0,0,0,0,9550119
09:44:13.076,285800,2350.0,2350,2340,0,0,0,0,0,9598520
09:45:13.716,285800,2385.0,2385,2370,0,0,0,0,0,9643448
09:46:14.309,285800,2375.0,2375,2365,0,0,0,0,0,9694823
09:47:14.948,285800,2365.0,2375,2365,0,0,0,0,0,9714933
09:48:15.565,285800,2340.0,2350,2340,0,0,0,0,0,9742096
09:49:13.111,285800,2360.0,2360,2345,0,0,0,0,0,9792690
09:50:14.007,285800,2365.0,2365,2355,0,0,0,0,0,9821640
09:51:16.010,285800,2365.0,2365,2360,0,0,0,0,0,9843408
09:52:16.716,285800,2385.0,2385,2370,0,0,0,0,0,9867426
09:53:19.325,285800,2370.0,2370,2365,0,0,0,0,0,9881872
09:54:18.410,285800,2360.0,2365,2360,0,0,0,0,0,9895860
09:55:20.664,285800,2355.0,2360,2350,0,0,0,0,0,9909960
09:56:17.808,285800,2355.0,2355,2345,0,0,0,0,0,9923264
09:57:21.949,285800,2335.0,2335,2330,0,0,0,0,0,9949642
09:58:21.810,285800,2330.0,2335,2330,0,0,0,0,0,9966438
09:59:18.808,285800,2320.0,2330,2320,0,0,0,0,0,10001987
10:00:23.002,285800,2335.0,2345,2335,0,0,0,0,0,10046966
10:01:24.547,285800,2365.0,2370,2365,0,0,0,0,0,10080978
10:02:24.512,285800,2370.0,2370,2360,0,0,0,0,0,10135894
10:03:26.443,285800,2400.0,2410,2400,0,0,0,0,0,10269917
10:04:27.030,285800,2390.0,2390,2375,0,0,0,0,0,10300566
10:05:27.676,285800,2400.0,2400,2395,0,0,0,0,0,10324438
10:06:28.299,285800,2402.0,2410,2395,0,0,0,0,0,10393365
10:07:28.983,285800,2405.0,2405,2400,0,0,0,0,0,10428308
10:08:29.628,285800,2495.0,2495,2490,0,0,0,0,0,10600188
10:09:30.280,285800,2480.0,2490,2480,0,0,0,0,0,10877624
10:10:30.920,285800,2540.0,2545,2540,0,0,0,0,0,11122208
10:11:31.577,285800,2590.0,2595,2590,0,0,0,0,0,11387929
10:12:32.215,285800,2565.0,2570,2565,0,0,0,0,0,11638680
10:13:33.461,285800,2580.0,2580,2570,0,0,0,0,0,11758424
10:14:34.105,285800,2610.0,2615,2610,0,0,0,0,0,11969249
10:14:49.993,285800,2620.0,2625,2620,0,0,0,0,0,12054904
10:17:36.043,285800,2600.0,2600,2585,0,0,0,0,0,12184640
10:18:36.701,285800,2600.0,2605,2600,0,0,0,0,0,12561992
10:19:37.329,285800,2645.0,2645,2635,0,0,0,0,0,12750479
10:20:37.957,285800,2735.0,2735,2730,0,0,0,0,0,13296283
10:21:38.597,285800,2760.0,2765,2760,0,0,0,0,0,13816375
10:22:39.223,285800,2750.0,2755,2750,0,0,0,0,0,14204659
10:23:40.452,285800,2780.0,2785,2780,0,0,0,0,0,14430013
10:24:41.011,285800,2805.0,2805,2800,0,0,0,0,0,14830499
10:25:41.678,285800,2765.0,2770,2765,0,0,0,0,0,15049247
10:26:42.316,285800,2755.0,2755,2750,0,0,0,0,0,15200674
10:27:42.983,285800,2690.0,2695,2690,0,0,0,0,0,15359833
10:28:43.621,285800,2730.0,2740,2730,0,0,0,0,0,15586581
10:29:44.223,285800,2725.0,2725,2720,0,0,0,0,0,15674850
10:30:44.866,285800,2710.0,2715,2710,0,0,0,0,0,15780505
10:31:45.497,285800,2660.0,2660,2650,0,0,0,0,0,15922875
10:32:46.162,285800,2635.0,2640,2635,0,0,0,0,0,16100122
10:33:47.367,285800,2665.0,2665,2660,0,0,0,0,0,16203416
10:34:47.986,285800,2665.0,2665,2660,0,0,0,0,0,16276038
10:35:48.620,285800,2660.0,2665,2660,0,0,0,0,0,16297832
10:36:49.237,285800,2740.0,2750,2740,0,0,0,0,0,16429867
10:37:50.040,285800,2780.0,2780,2775,0,0,0,0,0,16585751
10:38:50.714,285800,2810.0,2815,2810,0,0,0,0,0,16770110
10:39:51.325,285800,2715.0,2725,2715,0,0,0,0,0,16945564
10:40:51.961,285800,2775.0,2775,2770,0,0,0,0,0,17053568
10:41:52.567,285800,2765.0,2765,2760,0,0,0,0,0,17121563
10:42:53.189,285800,2717.0,2720,2715,0,0,0,0,0,17182882
10:43:54.428,285800,2715.0,2725,2715,0,0,0,0,0,17303855
10:44:55.038,285800,2725.0,2730,2725,0,0,0,0,0,17367442
10:45:54.570,285800,2695.0,2700,2690,0,0,0,0,0,17519876
10:46:56.298,285800,2710.0,2720,2710,0,0,0,0,0,17550222
10:47:56.959,285800,2700.0,2700,2695,0,0,0,0,0,17590800
10:48:57.631,285800,2700.0,2700,2695,0,0,0,0,0,17641381
10:49:58.220,285800,2735.0,2735,2730,0,0,0,0,0,17704012
10:50:58.874,285800,2745.0,2755,2745,0,0,0,0,0,17766957
10:51:59.533,285800,2755.0,2755,2750,0,0,0,0,0,17828450
10:53:00.158,285800,2715.0,2720,2715,0,0,0,0,0,17888522
10:54:01.416,285800,2720.0,2725,2720,0,0,0,0,0,17915628
10:55:01.462,285800,2735.0,2740,2735,0,0,0,0,0,17929824
10:55:59.151,285800,2745.0,2750,2745,0,0,0,0,0,17980489
10:57:01.552,285800,2745.0,2745,2740,0,0,0,0,0,18006812
10:58:04.186,285800,2695.0,2715,2695,0,0,0,0,0,18062411
10:59:03.058,285800,2710.0,2715,2710,0,0,0,0,0,18101031
11:00:04.765,285800,2690.0,2700,2690,0,0,0,0,0,18130866
11:01:06.146,285800,2705.0,2710,2705,0,0,0,0,0,18153463
11:02:06.775,285800,2735.0,2740,2735,0,0,0,0,0,18173813
11:03:07.405,285800,2760.0,2760,2755,0,0,0,0,0,18253219
11:04:08.703,285800,2745.0,2745,2740,0,0,0,0,0,18303462
11:05:07.751,285800,2735.0,2740,2735,0,0,0,0,0,18328994
11:06:09.966,285800,2755.0,2760,2755,0,0,0,0,0,18364012
11:07:09.851,285800,2715.0,2725,2715,0,0,0,0,0,18426499
11:08:10.245,285800,2735.0,2745,2735,0,0,0,0,0,18441023
11:09:11.241,285800,2725.0,2735,2725,0,0,0,0,0,18460784
11:10:11.956,285800,2700.0,2705,2700,0,0,0,0,0,18478579
11:11:13.201,285800,2675.0,2680,2675,0,0,0,0,0,18542694
11:12:13.874,285800,2625.0,2640,2625,0,0,0,0,0,18685454
11:13:14.473,285800,2655.0,2660,2650,0,0,0,0,0,18734758
11:14:15.121,285800,2660.0,2660,2655,0,0,0,0,0,18747343
11:15:14.946,285800,2642.0,2645,2640,0,0,0,0,0,18795923
11:16:16.445,285800,2622.0,2625,2620,0,0,0,0,0,18877825
11:17:17.691,285800,2605.0,2625,2605,0,0,0,0,0,18903786
11:18:18.304,285800,2615.0,2615,2605,0,0,0,0,0,18944612
11:19:18.959,285800,2595.0,2595,2590,0,0,0,0,0,19014602
11:20:19.611,285800,2580.0,2580,2575,0,0,0,0,0,19120315
11:21:20.274,285800,2615.0,2615,2605,0,0,0,0,0,19151224
11:22:19.940,285800,2600.0,2605,2595,0,0,0,0,0,19178695
11:23:21.537,285800,2615.0,2615,2610,0,0,0,0,0,19186937
11:24:22.182,285800,2605.0,2605,2600,0,0,0,0,0,19207839
11:25:23.382,285800,2580.0,2580,2570,0,0,0,0,0,19231360
11:26:24.028,285800,2585.0,2585,2570,0,0,0,0,0,19260913
11:27:22.834,285800,2575.0,2575,2560,0,0,0,0,0,19305043
11:28:25.318,285800,2570.0,2580,2570,0,0,0,0,0,19350727
