date,open,high,low,close,volume
2023-02-09,26316,26316,25789,26185,9429
2023-02-10,26272,26492,25877,26229,8762
2023-02-13,26229,26229,25614,25702,7982
2023-02-14,26053,26185,25043,25131,15322
2023-02-15,25658,25658,24604,24692,19466
2023-02-16,25043,25482,24647,25307,4475
2023-02-17,25306,25306,24735,25087,3247
2023-02-20,25086,25745,24823,25614,7175
2023-02-21,25614,26273,25614,25746,11452
2023-02-22,25394,25526,24867,25263,6906
2023-02-23,25306,25306,24735,25043,4132
2023-02-24,25042,25042,24515,24867,4908
2023-02-27,24779,24867,24033,24033,6055
2023-02-28,23989,24164,23505,24077,8118
2023-03-02,24164,25174,23285,24296,6840
2023-03-03,24999,25218,24427,25087,2665
2023-03-06,25218,25262,24647,25087,2675
2023-03-07,24910,26141,24471,25482,12881
2023-03-08,25395,27416,24735,26098,31944
2023-03-09,26097,26097,25219,25351,13843
2023-03-10,25131,25482,24340,24604,10358
2023-03-13,24603,24603,23724,24164,9666
2023-03-14,24164,24164,22890,22890,12480
2023-03-15,24032,24076,23285,23681,2508
2023-03-16,23681,23681,23066,23198,4382
2023-03-17,23812,24296,23241,24296,4239
2023-03-20,24077,24296,23637,24077,3569
2023-03-21,24032,24383,23812,24120,3157
2023-03-22,24120,24120,23769,23945,4354
2023-03-23,24164,24164,23505,23813,4581
2023-03-24,23944,24164,23636,24164,6541
2023-03-27,24164,26097,23812,25834,23122
2023-03-28,27020,27020,24911,25439,25570
2023-03-29,25394,25394,24384,24604,10319
2023-03-30,24823,25394,24251,24867,9535
2023-03-31,24911,25833,24559,24911,8455
2023-04-03,25175,25526,24867,25219,6628
2023-04-04,25042,26668,24779,26185,18154
2023-04-05,26712,34006,26668,34006,838575
2023-04-06,37345,40948,35588,37741,1137777
2023-04-07,37697,38092,34709,37741,334165
2023-04-10,37081,40772,35192,39542,428819
2023-04-11,38224,41695,38004,39894,272190
2023-04-12,38663,40069,37433,38883,123165
2023-04-13,39937,41474,37344,38619,188034
2023-04-14,39366,40421,38575,39850,111031
2023-04-17,39717,39761,37564,37916,78635
2023-04-18,38267,38267,35938,36554,71319
2023-04-19,35807,36422,34840,35324,72711
2023-04-20,35720,35720,33699,34402,65535
2023-04-21,34181,35368,32687,35368,61514
2023-04-24,35939,36729,34664,35324,50564
2023-04-25,35456,36906,33918,36906,58289
2023-04-26,36510,36730,30931,30931,90434
2023-04-27,32599,35850,28733,28953,166225
2023-04-28,28865,28952,27063,27591,95379
2023-05-02,27899,28470,26844,27943,42701
2023-05-03,27591,28250,27020,27328,30655
2023-05-04,27371,29304,27327,28426,53702
2023-05-08,28778,29437,27943,28822,30389
2023-05-09,29041,29700,27591,28119,28946
2023-05-10,27767,28075,27328,27504,16852
2023-05-11,27503,28031,27328,27416,10203
2023-05-12,27371,27591,27196,27240,8997
2023-05-15,27240,27240,25922,26010,29372
2023-05-16,26053,26536,25789,26185,10101
2023-05-17,26185,26932,26185,26625,9658
2023-05-18,27152,27152,26054,26098,14968
2023-05-19,26361,26888,26054,26757,20035
2023-05-22,26932,26975,26141,26932,18987
2023-05-23,24208,24823,23856,24296,159022
2023-05-24,24164,24208,23725,23857,56896
2023-05-25,23944,23988,23505,23769,28155
2023-05-26,23900,23900,23505,23549,17504
2023-05-30,23549,23549,22890,23022,29562
2023-05-31,23022,23197,22802,23154,15109
2023-06-01,23373,23373,22582,22978,36724
2023-06-02,23197,23285,22846,23022,11778
2023-06-05,23153,23592,22846,23549,25260
2023-06-07,23680,23680,23197,23417,18282
2023-06-08,23593,23593,22582,23022,23271
2023-06-09,23285,23593,23022,23198,21293
2023-06-12,23329,23329,22934,23110,8553
2023-06-13,23285,23285,22846,22934,12014
2023-06-14,22934,22934,22407,22583,21994
2023-06-15,22582,22582,21967,22231,24199
2023-06-16,22758,22978,22407,22407,13105
2023-06-19,22758,22758,20649,21440,38741
2023-06-20,21440,21528,21045,21177,17847
2023-06-21,21176,21176,20561,20781,16624
2023-06-22,20605,21045,20517,21045,13668
2023-06-23,21044,21044,20473,20781,8895
2023-06-26,20562,20693,19990,20562,10964
2023-06-27,20561,20868,20341,20737,4388
2023-06-28,20869,20869,20298,20430,9109
2023-06-29,20034,20386,19595,19815,17237
2023-06-30,19814,20253,19463,20166,16432
2023-07-03,20386,21264,20342,21089,12688
2023-07-04,21177,21177,20386,20562,6966
2023-07-05,20561,20737,20254,20430,11375
2023-07-06,20298,20781,19815,20650,16158
2023-07-07,21000,22850,20350,20350,41584
2023-07-10,20000,20300,18860,19530,37412
2023-07-11,19530,19850,19250,19850,15763
2023-07-12,19740,20150,18990,19900,16622
2023-07-13,20000,20950,19950,20050,22437
2023-07-14,20100,20100,19430,19950,20195
2023-07-17,19950,19950,19250,19330,12640
2023-07-18,19350,19490,18440,18710,27021
2023-07-19,18670,19300,18240,18980,20642
2023-07-20,19000,19260,18690,19260,8372
2023-07-21,19250,21250,19000,20100,34324
2023-07-24,20100,20100,18700,19110,17170
2023-07-25,18720,18890,18020,18570,20297
2023-07-26,18970,18970,17300,17700,34673
2023-07-27,17100,18680,17100,18610,25700
2023-07-28,18610,19010,18240,18690,12910
2023-07-31,18700,18700,17940,18520,20968
2023-08-01,18520,19300,18520,19100,24989
2023-08-02,19050,19290,18640,18830,14701
2023-08-03,18830,19980,18510,19220,31312
2023-08-04,19230,19500,18800,18810,22597
