date,open,high,low,close,volume
2023-02-09,5810,6000,5800,5870,96521
2023-02-10,5870,5870,5650,5670,36586
2023-02-13,5710,5770,5620,5740,21811
2023-02-14,5720,5900,5720,5840,47967
2023-02-15,5950,6010,5650,5670,114906
2023-02-16,5670,5800,5670,5680,26828
2023-02-17,5700,5780,5640,5680,50848
2023-02-20,5680,5720,5600,5700,32364
2023-02-21,5700,5800,5700,5760,17685
2023-02-22,5710,5790,5700,5710,26577
2023-02-23,5680,5780,5580,5710,27422
2023-02-24,5740,5820,5600,5620,37342
2023-02-27,5570,5610,5470,5590,76317
2023-02-28,5570,5730,5560,5670,26467
2023-03-02,5720,5800,5710,5770,38809
2023-03-03,5770,5830,5690,5730,30799
2023-03-06,5740,5890,5650,5890,63098
2023-03-07,6080,6300,5730,5820,255818
2023-03-08,5770,5800,5670,5740,37481
2023-03-09,5740,5840,5680,5720,41052
2023-03-10,5650,5700,5540,5560,42175
2023-03-13,5520,5550,5380,5460,43379
2023-03-14,5400,5590,5210,5270,64624
2023-03-15,5310,5470,5300,5460,33412
2023-03-16,5460,5510,5270,5350,19856
2023-03-17,5420,5500,5390,5490,14630
2023-03-20,5490,5600,5420,5540,26119
2023-03-21,5540,5680,5520,5550,18958
2023-03-22,5550,5640,5410,5480,32433
2023-03-23,5400,5480,5380,5440,24547
2023-03-24,5440,5560,5440,5540,15191
2023-03-27,5540,5640,5420,5490,14663
2023-03-28,5490,5630,5480,5600,31884
2023-03-29,5540,5720,5540,5670,28957
2023-03-30,5700,5820,5670,5780,47655
2023-03-31,5840,5840,5680,5800,64773
2023-04-03,5920,6110,5850,6110,191832
2023-04-04,6110,6180,6050,6170,90074
2023-04-05,6200,6200,5980,6160,61222
2023-04-06,6190,6190,5950,6070,60232
2023-04-07,6130,6130,6040,6060,20499
2023-04-10,6110,6190,5900,6140,45472
2023-04-11,6140,6140,5930,6090,31220
2023-04-12,6120,6240,6100,6190,53118
2023-04-13,6190,6300,6100,6170,48122
2023-04-14,6230,6370,6190,6350,52853
2023-04-17,6350,6780,6290,6400,280770
2023-04-18,6400,6580,6200,6440,94108
2023-04-19,6600,6630,6330,6530,100826
2023-04-20,6530,6790,6230,6230,170746
2023-04-21,6200,6360,6070,6230,66238
2023-04-24,6220,6220,6000,6160,43387
2023-04-25,6130,6200,6040,6150,51357
2023-04-26,6160,6170,6070,6110,38700
2023-04-27,6030,6200,6000,6170,32074
2023-04-28,6230,6270,5940,6110,42625
2023-05-02,6120,6170,6020,6060,42969
2023-05-03,6060,6150,6040,6080,31169
2023-05-04,6080,6220,6040,6190,35961
2023-05-08,6190,6350,6100,6160,29950
2023-05-09,6070,6200,6010,6160,29780
2023-05-10,6100,6220,6070,6120,29165
2023-05-11,6120,6190,6100,6160,22434
2023-05-12,6110,6160,6020,6070,33042
2023-05-15,6040,6050,5970,6040,30432
2023-05-16,6040,6080,5980,6060,35605
2023-05-17,6060,6330,6060,6300,69415
2023-05-18,6200,6380,6150,6320,74442
2023-05-19,6320,6380,6230,6330,29541
2023-05-22,6330,6420,6260,6300,28892
2023-05-23,6240,6350,6240,6310,28183
2023-05-24,6310,6350,6190,6200,38636
2023-05-25,6240,6240,6010,6050,23996
2023-05-26,6050,6160,6050,6130,30704
2023-05-30,6130,6150,6030,6120,21962
2023-05-31,6120,6150,6050,6100,20575
2023-06-01,6100,6130,6060,6080,24627
2023-06-02,6110,6150,6100,6130,22200
2023-06-05,6130,6290,6130,6260,44790
2023-06-07,6260,6410,6200,6250,25492
2023-06-08,6250,6260,6140,6260,23132
2023-06-09,6260,6340,6160,6200,18971
2023-06-12,6200,6220,6160,6220,14952
2023-06-13,6220,6450,6220,6400,62237
2023-06-14,6400,6470,6090,6100,48543
2023-06-15,6100,6220,6060,6140,35035
2023-06-16,6150,6290,6120,6260,30319
2023-06-19,6270,6450,6270,6360,39505
2023-06-20,6360,6460,6210,6240,29802
2023-06-21,6200,6230,6110,6150,23268
2023-06-22,6060,6220,6050,6180,25212
2023-06-23,6180,6180,6010,6030,31396
2023-06-26,6030,6260,5950,6140,58471
2023-06-27,6220,6290,6140,6140,28874
2023-06-28,6140,6190,6010,6050,37765
2023-06-29,6000,6080,5870,6070,67114
2023-06-30,6000,7800,6000,7210,9140280
2023-07-03,7210,7420,7130,7290,940549
2023-07-04,7210,7580,6900,7150,1194858
2023-07-05,7120,7120,6720,6890,492177
2023-07-06,6830,6870,6550,6620,239764
2023-07-07,6620,6790,6550,6620,174683
2023-07-10,6610,6810,6610,6700,121906
2023-07-11,6700,6840,6660,6770,90627
2023-07-12,6870,6890,6600,6750,128408
2023-07-13,6850,6850,6660,6740,73915
2023-07-14,6690,6760,6520,6590,105786
2023-07-17,6590,6760,6530,6700,70649
2023-07-18,6770,6770,6360,6460,118763
2023-07-19,6460,6500,6360,6470,50989
2023-07-20,6500,6500,6370,6480,39411
2023-07-21,6440,6440,6310,6340,40187
2023-07-24,6340,6340,6080,6220,83663
2023-07-25,6220,6220,6020,6030,49634
2023-07-26,6050,6050,5500,5700,193320
2023-07-27,5690,5910,5690,5820,43095
2023-07-28,5800,6050,5800,6050,28198
2023-07-31,6060,6150,6050,6150,27151
2023-08-01,6150,6180,6050,6170,32501
2023-08-02,6130,6350,6090,6210,85792
2023-08-03,6210,6440,5820,6070,113503
2023-08-04,6000,6100,5950,6040,12265
2023-08-07,6040,6120,5910,6060,31969
2023-08-08,6000,6130,5950,5950,37027
2023-08-09,5950,6050,5920,6010,17973
2023-08-10,6010,6010,5900,5950,23493
2023-08-11,5950,6080,5930,6030,25344
2023-08-14,6030,6060,5830,5900,38910
2023-08-16,5890,5890,5680,5790,82886
2023-08-17,5740,5740,5490,5600,93555
2023-08-18,5590,5690,5510,5610,26514
2023-08-21,5610,5720,5600,5660,25456
2023-08-22,5740,5740,5540,5540,40069
2023-08-23,5520,5590,5500,5560,15998
2023-08-24,5550,5650,5500,5610,14279
2023-08-25,5610,5640,5550,5560,16939
2023-08-28,5560,5800,5550,5740,43794
2023-08-29,5740,5810,5650,5740,33507
2023-08-30,5740,5750,5680,5690,14128
2023-08-31,5690,5730,5600,5600,24472
2023-09-01,5700,5700,5610,5640,25281
2023-09-04,5640,5670,5590,5640,17887
2023-09-05,5580,5670,5570,5630,20168
2023-09-06,5660,5660,5590,5620,10706
2023-09-07,5610,5630,5500,5570,40405
2023-09-08,5530,5650,5490,5640,34016
2023-09-11,5680,6190,5520,5700,366104
2023-09-12,5770,5800,5630,5640,39206
2023-09-13,5590,5690,5550,5580,25719
2023-09-14,5580,5620,5560,5620,14325
2023-09-15,5630,5800,5630,5740,26401
2023-09-18,5750,5780,5680,5720,27520
2023-09-19,5720,5750,5640,5680,24236
2023-09-20,5760,5760,5610,5660,15190
2023-09-21,5620,5660,5500,5550,45912
2023-09-22,5440,5520,5360,5450,25145
2023-09-25,5450,5490,5340,5340,23081
2023-09-26,5340,5390,5290,5340,27360
2023-09-27,5280,5400,5260,5390,16555
2023-10-04,5390,5390,5140,5200,47324
2023-10-05,5130,5200,5050,5150,30615
2023-10-06,5150,5330,5110,5280,31646
2023-10-10,5330,5470,5240,5330,39080
2023-10-11,5270,5430,5270,5400,16587
2023-10-12,5410,5520,5340,5520,25796
2023-10-13,5450,5600,5410,5600,26873
2023-10-16,5540,5600,5360,5560,20615
2023-10-17,5510,5630,5470,5620,16661
2023-10-18,5570,5600,5460,5460,10210
2023-10-19,5360,5400,5240,5250,17059
2023-10-20,5170,5230,5050,5160,31028
2023-10-23,5160,5170,5030,5080,13796
2023-10-24,5080,5200,4970,5200,17263
2023-10-25,5190,5190,5100,5160,9887
2023-10-26,5100,5100,4980,5060,27230
2023-10-27,5060,5260,5000,5130,44888
2023-10-30,5130,5190,5040,5170,12129
2023-10-31,5200,5230,4995,4995,33863
2023-11-01,4995,5180,4950,5100,29833
2023-11-02,5100,5200,5070,5110,16825
2023-11-03,5180,5240,5110,5160,19744
2023-11-06,5170,5290,5160,5290,27063
2023-11-07,5260,5260,5100,5150,30817
2023-11-08,5150,5190,5090,5150,17700
2023-11-09,5150,5190,5100,5180,8965
2023-11-10,5150,5150,5050,5070,13715
2023-11-13,5070,5120,5020,5080,19178
2023-11-14,5080,5270,5080,5260,27421
2023-11-15,5320,5470,5260,5440,49163
2023-11-16,5500,6240,5420,5530,3355527
2023-11-17,5500,5560,5330,5430,136943
2023-11-20,5420,5560,5370,5370,105711
2023-11-21,5470,5720,5370,5660,129880
2023-11-22,5640,5650,5400,5540,76770
2023-11-23,5540,5680,5480,5610,53156
2023-11-24,5640,5960,5640,5700,362593
2023-11-27,5700,5790,5580,5610,60287
2023-11-28,5610,5690,5530,5640,27863
2023-11-29,5580,5670,5520,5560,29066
2023-11-30,5560,5780,5560,5780,47742
2023-12-01,5780,5860,5740,5810,44863
2023-12-04,5810,5940,5780,5910,66885
2023-12-05,5910,5940,5800,5910,45667
2023-12-06,5850,5940,5760,5910,50106
2023-12-07,5860,5910,5680,5730,43597
2023-12-08,5740,5890,5730,5850,22702
2023-12-11,5850,5910,5800,5830,16822
2023-12-12,5830,5910,5770,5910,12671
2023-12-13,5860,5860,5730,5740,13695
2023-12-14,5760,5820,5680,5770,13647
2023-12-15,5760,5800,5730,5730,14641
2023-12-18,5730,5740,5620,5670,30403
2023-12-19,5670,5790,5660,5790,13566
2023-12-20,5710,5810,5710,5770,8692
2023-12-21,5790,5790,5700,5710,8346
2023-12-22,5710,5770,5680,5710,15034
2023-12-26,5710,5750,5610,5610,17120
2023-12-27,5590,5700,5580,5580,14462
2023-12-28,5640,5750,5590,5610,17587
2024-01-02,5630,5710,5570,5610,34656
2024-01-03,5530,5730,5520,5650,25207
2024-01-04,5650,5730,5630,5680,17930
2024-01-05,5680,5730,5600,5720,14323
2024-01-08,5720,5720,5630,5720,26756
2024-01-09,5720,5780,5650,5760,26653
2024-01-10,5760,5760,5660,5710,11093
2024-01-11,5690,5710,5670,5700,9496
2024-01-12,5740,5850,5610,5730,52956
2024-01-15,5730,5810,5610,5700,33144
2024-01-16,5700,5800,5640,5790,33001
2024-01-17,5790,5790,5550,5560,45006
2024-01-18,5490,5680,5490,5600,26806
2024-01-19,5640,5800,5610,5720,24838
2024-01-22,5740,5780,5700,5760,22094
2024-01-23,5750,5840,5740,5830,24696
2024-01-24,5830,5850,5690,5700,14246
2024-01-25,5680,5750,5620,5750,14799
2024-01-26,5710,5800,5690,5730,15373
2024-01-29,5780,5790,5640,5650,15646
2024-01-30,5650,5690,5550,5580,14122
2024-01-31,5520,5620,5510,5550,23166
2024-02-01,5550,5610,5480,5540,28470
2024-02-02,5540,5680,5530,5620,12321
2024-02-05,5630,5700,5610,5660,17343
2024-02-06,5660,5670,5560,5600,11531
2024-02-07,5610,5710,5520,5550,13597
2024-02-08,5590,5590,5450,5510,28828
2024-02-13,5510,5570,5420,5550,20601
2024-02-14,5540,5600,5490,5540,10013
2024-02-15,5540,5570,5490,5540,12653
2024-02-16,5510,5540,5440,5490,15478
2024-02-19,5530,5560,5450,5500,27801
2024-02-20,5500,5530,5460,5470,8125
2024-02-21,5470,5510,5460,5510,12024
2024-02-22,5510,5550,5470,5540,16359
2024-02-23,5540,5540,5470,5480,9694
2024-02-26,5460,5590,5450,5540,10975
2024-02-27,5480,5520,5440,5450,16559
2024-02-28,5450,5550,5440,5540,14040
2024-02-29,5560,5560,5440,5440,12108
2024-03-04,5440,5550,5370,5380,38242
2024-03-05,5440,5470,5310,5330,29404
2024-03-06,5330,5360,5290,5330,31845
2024-03-07,5320,5360,5300,5340,25267
2024-03-08,5290,5370,5290,5310,26240
2024-03-11,5310,5400,5300,5370,13618
2024-03-12,5370,5400,5300,5370,25050
2024-03-13,5300,5370,5300,5350,23279
2024-03-14,5370,6300,5350,5420,4397532
2024-03-15,5430,5520,5360,5430,163997
2024-03-18,5430,5540,5390,5500,119306
2024-03-19,5480,5490,5410,5470,94934
2024-03-20,5690,6250,5510,5600,664651
2024-03-21,5600,5650,5500,5560,88654
2024-03-22,5560,5610,5500,5560,78197
2024-03-25,5580,5650,5560,5620,48397
2024-03-26,5620,5710,5580,5630,44028
2024-03-27,5610,5670,5590,5610,59229
2024-03-28,5610,5670,5560,5600,45403
2024-03-29,5560,5670,5530,5550,65937
2024-04-01,5540,5600,5520,5580,53814
2024-04-02,5550,5590,5440,5450,91722
2024-04-03,5410,5460,5390,5420,27078
2024-04-04,5420,5600,5400,5580,42119
2024-04-05,5530,5910,5470,5640,434149
2024-04-08,5670,6060,5550,5800,565755
2024-04-09,5780,6060,5660,5750,209125
2024-04-11,5660,5750,5550,5710,55490
2024-04-12,5770,6190,5750,5900,816172
2024-04-15,5870,5940,5700,5860,161769
2024-04-16,5840,5860,5580,5700,203622
2024-04-17,5700,5790,5660,5730,78745
2024-04-18,5720,6070,5680,5930,177504
2024-04-19,5850,5940,5700,5890,115004
2024-04-22,5860,5980,5810,5860,59422
2024-04-23,5880,5970,5720,5830,76894
2024-04-24,5850,6040,5770,6040,104077
2024-04-25,5990,6170,5930,6020,171127
2024-04-26,6040,6390,6020,6330,468704
2024-04-29,6380,7340,6300,6550,1913565
2024-04-30,6580,6900,6420,6640,473701
2024-05-02,6640,7470,6640,7310,1279803
2024-05-03,7160,7200,6710,6850,452569
2024-05-07,6900,7410,6720,7210,565679
2024-05-08,7100,7640,6910,6990,595384
2024-05-09,6990,7090,6730,6770,293088
2024-05-10,6770,6810,6500,6500,270601
2024-05-13,6200,6410,5860,6210,616079
2024-05-14,6190,6280,6120,6150,134824
2024-05-16,6200,7200,6200,6530,1243394
2024-05-17,6520,6520,6190,6280,190730
2024-05-20,6360,6900,6290,6320,604211
2024-05-21,6380,6690,6140,6170,237462
2024-05-22,6220,6290,6070,6090,101590
2024-05-23,6100,6100,5910,6010,87518
2024-05-24,5950,6190,5940,6060,79767
2024-05-27,6120,7160,6040,6410,3204875
2024-05-28,6380,6550,6280,6510,294715
2024-05-29,6490,6490,6140,6190,206049
2024-05-30,6150,6290,6000,6030,112370
2024-05-31,5990,6240,5990,6100,92281
2024-06-03,6160,6240,6040,6160,76710
