date,open,high,low,close,volume
2023-02-09,17270,17500,17110,17320,37975
2023-02-10,17170,17170,16430,16480,109622
2023-02-13,16600,18250,16270,17100,310711
2023-02-14,17300,17770,17090,17560,120558
2023-02-15,17490,17590,16810,17040,75853
2023-02-16,17120,18500,17110,17880,482432
2023-02-17,17780,18340,17610,17880,198520
2023-02-20,17200,17200,16340,16440,249829
2023-02-21,16440,16440,16020,16130,67040
2023-02-22,16130,16130,15800,15800,49301
2023-02-23,15810,16150,15810,16090,32397
2023-02-24,16000,16170,15900,16140,30993
2023-02-27,16020,16020,15810,15930,18403
2023-02-28,16100,16170,15850,16020,25222
2023-03-02,17510,17510,16110,16160,207326
2023-03-03,16160,16190,15850,15860,42064
2023-03-06,15870,16080,15530,15740,30664
2023-03-07,15650,15830,15600,15660,28820
2023-03-08,15650,15700,15450,15550,23929
2023-03-09,15420,15550,15390,15400,23792
2023-03-10,15260,15420,14860,15020,27348
2023-03-13,14750,15050,14500,14610,30940
2023-03-14,14400,14820,14200,14210,30734
2023-03-15,14220,14760,14220,14500,22872
2023-03-16,14210,14520,14010,14280,27253
2023-03-17,14350,15210,14350,15040,40625
2023-03-20,15290,15290,14820,14850,12031
2023-03-21,15030,15130,14860,14940,15289
2023-03-22,15110,15180,14850,14940,9730
2023-03-23,14650,15040,14650,14780,14268
2023-03-24,14820,15090,14800,14960,15008
2023-03-27,14960,14960,14470,14720,21572
2023-03-28,14580,14990,14570,14810,6168
2023-03-29,14870,15320,14740,15190,31956
2023-03-30,15170,15250,15040,15170,17541
2023-03-31,15020,15500,14910,14960,19190
2023-04-03,15010,15100,14850,14850,16748
2023-04-04,14850,15170,14820,15080,17019
2023-04-05,15090,15110,14820,14930,13244
2023-04-06,15010,15010,14470,14510,27054
2023-04-07,14550,14830,14510,14690,13382
2023-04-10,14610,14830,14210,14290,22557
2023-04-11,14500,14580,14140,14490,17766
2023-04-12,14490,14500,14050,14390,12713
2023-04-13,14330,14680,14190,14540,15353
2023-04-14,14640,14970,14540,14850,30398
2023-04-17,14850,14930,14590,14790,14276
2023-04-18,14620,14800,14530,14650,13042
2023-04-19,14550,14950,14550,14850,12454
2023-04-20,14710,15150,14690,14910,22321
2023-04-21,14840,14970,14440,14440,24177
2023-04-24,14430,14450,14250,14290,10765
2023-04-25,14150,14380,14040,14070,20919
2023-04-26,14070,14460,14010,14280,20115
2023-04-27,14110,14270,13990,14130,13730
2023-04-28,14000,14270,13900,13970,12095
2023-05-02,14000,14300,13980,14190,11080
2023-05-03,14100,14560,14090,14320,6714
2023-05-04,14330,14330,14120,14190,9319
2023-05-08,14110,14700,14110,14600,11320
2023-05-09,14370,14620,14190,14380,9183
2023-05-10,14340,14490,14270,14280,5805
2023-05-11,14210,14410,14190,14270,11348
2023-05-12,14150,14360,14030,14080,9630
2023-05-15,14080,14080,13930,14020,11245
2023-05-16,14020,14040,13770,13800,19631
2023-05-17,13800,14000,13670,13790,8659
2023-05-18,13790,13870,13660,13750,20307
2023-05-19,13860,13900,13650,13750,14168
2023-05-22,13960,13960,13720,13860,9374
2023-05-23,13720,13860,13660,13680,16384
2023-05-24,13630,13790,13500,13510,16130
2023-05-25,13600,13620,13300,13300,19591
2023-05-26,13400,13680,13200,13220,9143
2023-05-30,13200,14000,13020,13180,51057
2023-05-31,13020,13430,13020,13350,14557
2023-06-01,13330,13440,13130,13170,11158
2023-06-02,13170,13250,13150,13170,4588
2023-06-05,13130,13360,13120,13200,5514
2023-06-07,14130,14150,13320,13450,35480
2023-06-08,13470,13470,13300,13360,6901
2023-06-09,13280,13590,13260,13360,9984
2023-06-12,13370,13490,13350,13400,6168
2023-06-13,13620,13700,13460,13700,17095
2023-06-14,13670,14080,13600,13720,37195
2023-06-15,13700,13930,13380,13380,16477
2023-06-16,13430,13830,13430,13830,19570
2023-06-19,13970,13970,13700,13740,8327
2023-06-20,13730,13900,13690,13710,9729
2023-06-21,13600,13790,13350,13430,19114
2023-06-22,13430,13550,13410,13520,5314
2023-06-23,13540,13550,13390,13400,9626
2023-06-26,13200,13690,12800,13410,6518
2023-06-27,13290,13410,13290,13320,5700
2023-06-28,13270,13500,13270,13340,7451
2023-06-29,13490,13490,13100,13100,11674
2023-06-30,12990,13200,12990,13120,6285
2023-07-03,13150,13560,13060,13140,11300
2023-07-04,13140,13200,13060,13070,2899
2023-07-05,13070,13180,13000,13080,9417
2023-07-06,13080,13130,12920,13100,14056
2023-07-07,12800,13190,12800,13150,15576
2023-07-10,12990,13400,12980,13070,10309
2023-07-11,13070,13150,13000,13040,5997
2023-07-12,13190,13190,13080,13100,4210
