date,open,high,low,close,volume
2023-02-09,9620,9640,9150,9200,942226
2023-02-10,9120,9170,8910,8970,569223
2023-02-13,9030,9150,8590,8650,765318
2023-02-14,8800,8960,8600,8680,518620
2023-02-15,8770,9090,8450,8580,1015379
2023-02-16,8650,8780,8170,8310,584018
2023-02-17,8180,8360,8100,8130,325500
2023-02-20,8090,8310,7970,8290,392594
2023-02-21,8390,8390,8050,8070,328377
2023-02-22,7920,8070,7800,7840,277989
2023-02-23,7860,8180,7790,8160,326686
2023-02-24,8140,8310,7980,8020,351163
2023-02-27,8020,8070,7700,7880,254239
2023-02-28,7900,9810,7900,8710,12244785
2023-03-02,8640,8930,8490,8770,1593323
2023-03-03,8950,8950,8550,8560,1018561
2023-03-06,8680,9300,8660,8940,2735178
2023-03-07,8880,8880,8210,8260,929591
2023-03-08,8180,8250,7970,8100,344643
2023-03-09,8090,8180,7820,7920,278846
2023-03-10,7820,7900,7520,7610,280282
2023-03-13,7500,7570,7180,7500,226928
2023-03-14,7430,7430,6900,7030,277270
2023-03-15,7170,7290,7030,7030,169295
2023-03-16,6910,7240,6800,7040,201101
2023-03-17,7120,7310,7010,7240,207798
2023-03-20,7230,7450,7180,7330,193668
2023-03-21,7310,7750,7310,7480,468236
2023-03-22,7600,7600,7310,7320,173877
2023-03-23,7330,7370,7050,7120,217422
2023-03-24,7180,7600,7100,7420,787677
2023-03-27,7650,7650,7250,7310,332530
2023-03-28,7310,7400,7170,7180,219998
2023-03-29,7250,7270,7060,7140,197178
2023-03-30,7120,7250,7040,7090,183814
2023-03-31,7060,7080,6870,6930,181383
2023-04-03,6900,7020,6810,6990,142388
2023-04-04,6910,7070,6900,6970,163404
2023-04-05,7000,7150,6970,7050,223751
2023-04-06,7050,7050,6830,6890,150882
2023-04-07,6890,6900,6600,6670,224756
2023-04-10,6550,6650,6380,6490,237198
2023-04-11,6450,6480,6250,6440,133468
2023-04-12,6460,6500,6310,6420,108031
2023-04-13,6490,6930,6210,6840,522440
2023-04-14,7000,7750,6870,6930,2670636
2023-04-17,6930,6930,6700,6840,243501
2023-04-18,6810,6940,6480,6520,310935
2023-04-19,6570,6670,6520,6540,121533
2023-04-20,6580,6580,6120,6170,297796
2023-04-21,6240,6280,6070,6080,150921
2023-04-24,6010,6080,5830,5870,181308
2023-04-25,5860,6060,5660,5710,147680
2023-04-26,5660,5770,5600,5690,78283
2023-04-27,5630,5690,5460,5600,111901
2023-04-28,5660,5760,5510,5720,123360
2023-05-02,5720,5820,5530,5780,65096
2023-05-03,5700,5900,5600,5850,70566
2023-05-04,6000,6000,5680,5780,71437
2023-05-08,5780,5890,5740,5770,57266
2023-05-09,5700,5770,5610,5710,43841
2023-05-10,5710,5860,5640,5710,57136
2023-05-11,5790,5870,5700,5720,96791
2023-05-12,5670,5720,5610,5650,37554
2023-05-15,5660,5660,5410,5420,62534
2023-05-16,5400,5450,5130,5280,103836
2023-05-17,5230,5580,5210,5460,100066
2023-05-18,5550,5640,5430,5530,60411
2023-05-19,5530,5660,5500,5610,73797
2023-05-22,5610,5740,5420,5730,71272
2023-05-23,5810,5830,5730,5730,76151
2023-05-24,5680,5710,5450,5640,52906
2023-05-25,5650,5670,5520,5600,41810
2023-05-26,5610,5610,5460,5550,56625
2023-05-30,5510,5630,5500,5610,47760
2023-05-31,5500,5630,5470,5520,65689
2023-06-01,5400,5550,5390,5490,56653
2023-06-02,5490,5650,5480,5600,109790
2023-06-05,5640,5650,5470,5640,75773
2023-06-07,5580,5750,5560,5630,116403
2023-06-08,5500,5630,5450,5520,127877
2023-06-09,5520,5590,5440,5480,85824
2023-06-12,5520,5520,5330,5390,91349
2023-06-13,5370,5500,5320,5350,176399
2023-06-14,5330,5370,5170,5240,127043
2023-06-15,5180,5260,5120,5240,57184
2023-06-16,5210,5470,5210,5340,114612
2023-06-19,5290,5340,5140,5200,83774
2023-06-20,5200,5780,5170,5300,1119429
2023-06-21,5300,5350,5120,5140,193882
2023-06-22,5140,5200,5010,5120,108129
2023-06-23,5080,5150,4845,4930,180492
2023-06-26,4875,4985,4830,4965,94102
2023-06-27,4910,4980,4865,4910,309654
2023-06-28,5460,5740,5000,5020,4465259
2023-06-29,5000,5020,4720,4755,500732
2023-06-30,4710,4775,4500,4500,363142
2023-07-03,4485,4700,4480,4565,252216
2023-07-04,4550,4600,4465,4490,139541
2023-07-05,4470,4525,4400,4425,122920
2023-07-06,4425,4425,4245,4320,189772
2023-07-07,4275,4355,4210,4350,114861
2023-07-10,4355,4680,4305,4360,271826
2023-07-11,4370,4760,4370,4735,582697
2023-07-12,4685,4800,4650,4770,184421
2023-07-13,4720,4845,4665,4700,191180
2023-07-14,4700,4745,4570,4670,117836
2023-07-17,4670,4820,4580,4790,129729
2023-07-18,4730,4870,4665,4690,144140
2023-07-19,4670,4770,4545,4605,135233
2023-07-20,4605,4650,4290,4465,134146
2023-07-21,4425,4485,4350,4455,84110
2023-07-24,4465,4465,4135,4220,143206
2023-07-25,4170,4220,3985,4020,172087
2023-07-26,4000,4040,3605,3730,272845
2023-07-27,3600,3910,3600,3890,134166
2023-07-28,3850,4000,3850,3960,61209
2023-07-31,4000,4080,3940,4035,80687
2023-08-01,3950,4125,3950,4090,118877
2023-08-02,4090,4105,3930,3955,61621
2023-08-03,3910,3955,3810,3955,73414
2023-08-04,3910,4250,3910,4065,146733
2023-08-07,4015,4145,3995,4090,66833
2023-08-08,4090,4120,3890,3920,64299
2023-08-09,3870,4025,3865,4020,45711
2023-08-10,4020,4125,3970,4090,77010
2023-08-11,4150,4165,4045,4105,80998
2023-08-14,4110,4150,4005,4070,35215
2023-08-16,4070,4070,3820,3890,91549
2023-08-17,3840,3850,3725,3850,67321
2023-08-18,3725,3910,3720,3735,53925
2023-08-21,3660,3785,3650,3730,49678
2023-08-22,3710,3720,3620,3675,51369
2023-08-23,3675,3690,3580,3605,51298
2023-08-24,3605,3695,3600,3665,49314
2023-08-25,3620,3850,3620,3780,100708
2023-08-28,3780,3830,3700,3805,45546
2023-08-29,3770,3925,3760,3920,71287
2023-08-30,3970,3980,3900,3965,47808
2023-08-31,3955,4055,3910,3995,72629
2023-09-01,3960,4045,3955,4030,43291
2023-09-04,4010,4025,3700,3900,63406
2023-09-05,3850,3940,3850,3905,27032
2023-09-06,3865,3900,3810,3840,35467
2023-09-07,3840,3880,3705,3705,66069
2023-09-08,3770,3770,3645,3765,55145
2023-09-11,3780,4210,3780,3980,615619
2023-09-12,3980,4100,3865,3865,132920
2023-09-13,3865,3935,3700,3750,96842
2023-09-14,3750,3845,3745,3820,25158
2023-09-15,3820,3980,3800,3865,52888
2023-09-18,3870,3875,3805,3845,30419
2023-09-19,3785,3875,3750,3815,68306
2023-09-20,3785,3930,3765,3830,71555
2023-09-21,3790,3895,3670,3690,95307
2023-09-22,3670,3690,3535,3630,43944
2023-09-25,3570,3645,3465,3480,44653
2023-09-26,3465,3520,3365,3365,60328
2023-09-27,3320,3520,3310,3520,52300
2023-10-04,3515,4230,3215,3265,2674462
2023-10-05,3210,3245,2945,3020,475933
2023-10-06,3000,3775,3000,3370,1660832
2023-10-10,3315,3395,3200,3205,220051
2023-10-11,3200,3390,3200,3245,115435
2023-10-12,3250,3380,3250,3330,99891
2023-10-13,3320,3375,3200,3215,85614
2023-10-16,3185,3265,3065,3080,102539
2023-10-17,3085,3220,3085,3150,72742
2023-10-18,3190,3195,3030,3035,50280
2023-10-19,3035,3085,2910,2915,107687
2023-10-20,2900,2920,2800,2800,79455
2023-10-23,2760,2950,2760,2905,88681
2023-10-24,2875,3020,2840,3015,77038
2023-10-25,3025,3060,2955,3000,38377
2023-10-26,2895,2950,2820,2860,57162
2023-10-27,2875,2920,2785,2835,34146
2023-10-30,2785,2900,2740,2865,26550
2023-10-31,2880,2940,2715,2840,44451
2023-11-01,2900,2910,2800,2830,41691
2023-11-02,2865,2930,2855,2910,30722
2023-11-03,2955,2960,2860,2945,39622
2023-11-06,2980,3055,2945,3015,54176
2023-11-07,2970,3175,2970,3070,108244
2023-11-08,3075,3250,3075,3115,89136
2023-11-09,3100,3150,3000,3000,28849
2023-11-10,3040,3040,2880,2900,36071
2023-11-13,2910,2940,2820,2820,35132
2023-11-14,2820,2925,2820,2925,22411
2023-11-15,3020,3030,2965,3000,48133
2023-11-16,2960,3020,2940,3000,39138
2023-11-17,2970,3140,2930,3010,85055
2023-11-20,2970,3085,2970,3060,67729
2023-11-21,3060,3090,3030,3065,65326
2023-11-22,3060,3075,2925,2940,83768
2023-11-23,3030,3820,3030,3820,3469595
2023-11-24,4070,4090,3655,3665,3411429
2023-11-27,3685,3685,3445,3445,526250
2023-11-28,3565,4415,3510,4075,10766179
2023-11-29,4125,4255,3935,3935,2332908
2023-11-30,4005,4070,3905,3945,901476
2023-12-01,3900,4265,3770,4020,2375738
2023-12-04,4100,4335,3920,4270,2650697
2023-12-05,4235,4285,3925,4045,1097538
2023-12-06,4035,4035,3700,3940,806643
2023-12-07,3930,3930,3605,3625,511918
2023-12-08,3695,3775,3590,3750,370105
2023-12-11,3800,3850,3695,3695,303255
2023-12-12,3705,3740,3605,3720,194877
2023-12-13,3690,3715,3400,3400,349630
2023-12-14,3430,3490,3305,3380,737279
2023-12-15,3335,3375,3260,3260,207375
2023-12-18,3260,3310,3185,3280,224792
2023-12-19,3280,3370,3230,3340,295806
