date,open,high,low,close,volume
2023-02-09,9660,9780,9600,9670,42059
2023-02-10,9670,9720,9380,9430,84533
2023-02-13,9430,9570,9410,9490,42324
2023-02-14,9490,9660,9470,9490,59096
2023-02-15,9550,9550,9180,9260,92203
2023-02-16,9260,9380,9250,9300,42038
2023-02-17,9260,9430,9200,9370,17440
2023-02-20,9410,9510,9210,9510,21165
2023-02-21,9510,9690,9490,9570,47369
2023-02-22,9570,9630,9290,9330,45771
2023-02-23,9310,9400,9240,9300,38233
2023-02-24,9300,9310,9100,9230,52338
2023-02-27,9230,9700,9230,9500,171156
2023-02-28,9560,9580,9410,9510,25087
2023-03-02,9540,9610,9460,9560,38764
2023-03-03,9680,9730,9550,9600,47561
2023-03-06,9600,9660,9500,9550,37218
2023-03-07,9550,9720,9490,9620,97067
2023-03-08,9580,9580,9160,9180,181587
2023-03-09,9160,9410,9150,9290,51188
2023-03-10,9120,9280,9020,9030,67135
2023-03-13,9030,9090,8770,8980,64769
2023-03-14,8900,9040,8540,8560,95263
2023-03-15,8670,8810,8650,8760,25244
2023-03-16,8760,8810,8600,8630,44398
2023-03-17,8650,8940,8640,8870,36807
2023-03-20,8870,8950,8710,8840,33405
2023-03-21,8970,8970,8820,8900,22999
2023-03-22,8920,8970,8780,8860,35579
2023-03-23,8850,8850,8610,8700,70859
2023-03-24,8650,8790,8640,8720,25037
2023-03-27,8720,8830,8520,8730,41603
2023-03-28,8760,8840,8680,8790,25835
2023-03-29,8810,8820,8660,8800,26355
2023-03-30,8750,8890,8720,8850,44994
2023-03-31,8830,8910,8730,8910,43399
2023-04-03,8890,8950,8820,8920,24945
2023-04-04,8950,9150,8920,9080,77569
2023-04-05,9150,9230,9050,9090,49408
2023-04-06,9310,9310,8940,8970,45100
2023-04-07,9020,9140,8870,9130,31992
2023-04-10,9130,9180,8860,8960,59816
2023-04-11,8960,9050,8770,9010,108494
2023-04-12,8980,9160,8980,9100,52183
2023-04-13,9100,9500,9080,9250,106820
2023-04-14,9280,9430,9270,9290,86245
2023-04-17,9390,9430,9140,9320,88723
2023-04-18,9300,9450,9180,9290,58643
2023-04-19,9290,9380,9250,9320,39388
2023-04-20,9220,9320,8970,9000,96802
2023-04-21,9000,9050,8830,8940,38906
2023-04-24,8940,9120,8880,8880,27341
2023-04-25,8880,9000,8710,8800,52058
2023-04-26,8780,8870,8570,8810,47910
2023-04-27,8810,8830,8550,8710,79831
2023-04-28,8720,8750,8560,8640,56201
2023-05-02,8640,8880,8630,8790,35970
2023-05-03,8690,8900,8690,8690,25054
2023-05-04,8620,8810,8620,8780,26435
2023-05-08,8780,8890,8770,8890,27467
2023-05-09,8910,8960,8800,8840,26689
2023-05-10,8810,8910,8760,8770,23642
2023-05-11,8950,9460,8950,9080,391146
2023-05-12,9040,9270,8990,9210,99328
2023-05-15,9220,9230,8950,9070,97643
2023-05-16,9220,9910,9060,9550,939280
2023-05-17,9490,9800,9360,9390,314022
2023-05-18,9390,9460,9210,9210,161485
2023-05-19,9210,9360,9150,9320,85231
2023-05-22,9320,9580,9320,9400,93135
2023-05-23,9350,9470,9290,9400,53549
2023-05-24,9650,9800,9500,9500,335437
2023-05-25,9500,9580,9250,9280,84528
2023-05-26,9280,9360,9160,9230,57772
2023-05-30,9250,9300,9150,9240,45218
2023-05-31,9200,9320,9190,9190,23761
2023-06-01,9280,9300,9080,9200,36659
2023-06-02,9200,9300,9190,9260,35505
2023-06-05,9220,9430,9220,9310,46824
2023-06-07,9280,9380,9200,9230,39831
2023-06-08,9230,9230,9010,9110,39170
2023-06-09,9130,9180,9000,9050,41228
2023-06-12,9130,9130,9010,9040,32497
2023-06-13,9040,9160,8970,8980,62162
2023-06-14,9030,9030,8850,8850,69819
2023-06-15,8900,8950,8770,8800,40718
2023-06-16,8890,8970,8840,8920,15737
2023-06-19,8900,9120,8870,9070,38661
2023-06-20,9040,9260,9010,9190,71080
2023-06-21,9190,9320,9140,9280,45643
2023-06-22,9190,9340,9160,9160,61389
2023-06-23,9160,9260,9090,9130,42142
2023-06-26,9130,9420,9090,9300,47421
2023-06-27,9280,9370,9170,9230,36212
2023-06-28,9260,9380,9230,9270,39665
2023-06-29,9280,9380,9110,9120,33453
2023-06-30,9100,9240,9040,9240,23358
2023-07-03,9210,9330,9140,9150,47961
2023-07-04,9150,9150,9070,9130,25079
2023-07-05,9100,9150,8950,8950,48026
2023-07-06,8950,9020,8810,8820,47257
2023-07-07,8780,8860,8700,8730,36362
2023-07-10,8710,8930,8690,8900,23437
2023-07-11,8860,8970,8840,8900,23796
2023-07-12,8880,8950,8850,8920,18571
2023-07-13,8920,9150,8920,8970,41161
2023-07-14,8960,9030,8800,8920,31140
2023-07-17,8940,9150,8930,9020,34178
2023-07-18,8950,9070,8870,8960,44298
2023-07-19,8950,9050,8900,8960,25146
2023-07-20,8960,9210,8930,9090,51691
2023-07-21,9020,9260,9010,9030,67052
2023-07-24,9080,9090,8790,8830,63755
2023-07-25,8790,8880,8620,8620,61621
2023-07-26,8620,8680,8130,8240,156697
2023-07-27,8130,8450,8130,8360,43974
2023-07-28,8360,8600,8320,8570,28297
2023-07-31,8600,8650,8530,8650,22156
2023-08-01,8700,8700,8580,8650,37356
2023-08-02,8600,8660,8440,8550,32498
2023-08-03,8510,8580,8380,8580,22504
2023-08-04,8600,8670,8530,8670,24812
2023-08-07,8670,8750,8600,8700,29226
2023-08-08,8630,8700,8550,8650,36715
2023-08-09,8650,8840,8570,8780,50040
2023-08-10,8780,8940,8750,8910,37850
2023-08-11,8940,9150,8810,8910,108545
2023-08-14,9100,9180,8940,9090,106461
2023-08-16,9090,9090,8780,8900,66632
2023-08-17,8890,9050,8670,8870,41826
2023-08-18,8870,8870,8710,8810,27350
2023-08-21,8810,8950,8720,8820,25668
2023-08-22,8760,8950,8730,8770,31733
2023-08-23,8770,8860,8720,8780,24588
2023-08-24,8780,8930,8720,8860,29417
