date,open,high,low,close,volume
2023-02-09,5430,5430,5350,5360,379123
2023-02-10,5390,5390,5230,5260,354963
2023-02-13,5270,5400,5250,5310,270260
2023-02-14,5350,5380,5290,5320,213372
2023-02-15,5320,5360,5170,5200,387894
2023-02-16,5240,5300,5230,5280,234894
2023-02-17,5220,5410,5210,5370,339710
2023-02-20,5400,5440,5330,5400,232669
2023-02-21,5440,5520,5410,5430,366930
2023-02-22,5320,5530,5310,5410,382392
2023-02-23,5450,5460,5360,5380,245028
2023-02-24,5440,5480,5300,5320,292956
2023-02-27,5280,5300,5200,5240,204950
2023-02-28,5250,5500,5250,5430,429615
2023-03-02,5370,5800,5370,5610,2033249
2023-03-03,5650,6130,5570,5940,5092531
2023-03-06,6070,6280,5940,6180,2773136
2023-03-07,6210,6700,6130,6470,3669502
2023-03-08,6480,7440,6450,7070,10447987
2023-03-09,7290,7570,6910,7150,4361358
2023-03-10,6810,7180,6530,7090,1470442
2023-03-13,6940,6970,6380,6870,1308488
2023-03-14,6790,6790,6310,6370,1133494
2023-03-15,6650,7110,6520,7050,1293511
2023-03-16,7020,7200,6880,7050,924345
2023-03-17,7160,7360,6690,6690,1240624
2023-03-20,6550,6750,6540,6630,432148
2023-03-21,6750,7040,6750,6860,912596
2023-03-22,7020,7110,6840,6840,734730
2023-03-23,6810,8890,6720,8890,10230324
2023-03-24,9720,9800,8980,9230,7611456
2023-03-27,9400,9410,8310,8450,4863304
2023-03-28,8450,8690,8210,8580,3552467
2023-03-29,8470,8570,8100,8250,2137780
2023-03-30,8280,8580,8020,8210,2607569
2023-03-31,8250,8410,7860,7900,1665373
2023-04-03,7850,9180,7820,8700,11399058
2023-04-04,8630,10680,8570,9670,23778173
2023-04-05,9520,9530,8890,9170,3490558
2023-04-06,9000,9640,8890,9630,4877855
2023-04-07,9450,10120,9220,9600,5843148
2023-04-10,9690,9850,8890,8910,2721274
2023-04-11,8970,9000,8420,8720,2786317
2023-04-12,8690,8900,8370,8400,1721839
2023-04-13,8380,8460,7880,8260,1459666
2023-04-14,8320,8770,8300,8500,1483731
2023-04-17,8670,9300,8500,8940,2970052
2023-04-18,9150,9380,8850,8990,1994011
2023-04-19,9050,9700,9030,9280,3579051
2023-04-20,9410,9620,8000,8020,3434812
2023-04-21,8100,8170,7700,7930,1015511
2023-04-24,7970,8090,7590,7850,844199
2023-04-25,7780,7840,7390,7490,1163874
2023-04-26,7370,7520,7200,7290,827482
2023-04-27,7300,7490,7250,7490,636696
2023-04-28,7530,7560,7120,7200,691552
2023-05-02,7250,7580,7240,7530,605534
2023-05-03,7660,8130,7510,7640,3736966
2023-05-04,7630,7630,7060,7100,1054460
2023-05-08,7280,7440,7100,7140,639329
2023-05-09,7120,7140,6780,7000,680634
2023-05-10,6970,7080,6810,6840,416792
2023-05-11,7050,7280,6910,6930,642652
2023-05-12,6990,7610,6890,7370,2557648
2023-05-15,7340,7360,6830,6850,1081724
2023-05-16,6950,7020,6700,6820,652495
2023-05-17,6800,7060,6750,6940,478764
2023-05-18,7020,7300,7020,7140,515736
2023-05-19,7150,7200,6890,6990,431036
2023-05-22,7080,7260,6950,7150,495415
2023-05-23,7160,7320,7090,7110,481487
2023-05-24,7080,7210,6980,7180,275690
2023-05-25,7170,7230,6940,7050,445240
2023-05-26,7060,7060,6750,6760,489071
2023-05-30,6810,6850,6690,6770,218681
2023-05-31,6740,6870,6720,6800,163976
2023-06-01,6800,6820,6600,6780,161535
2023-06-02,6850,7090,6830,7090,461689
2023-06-05,7160,7390,7020,7250,742825
2023-06-07,7330,8180,7300,7570,6237810
2023-06-08,7510,7640,7400,7420,644841
2023-06-09,7570,7650,7420,7580,736492
2023-06-12,7550,7640,7480,7530,365496
2023-06-13,7600,8270,7450,7950,3229213
2023-06-14,8050,8250,7590,7700,1573290
2023-06-15,7760,7970,7320,7400,1121815
2023-06-16,7500,7510,7350,7350,531759
2023-06-19,7350,7560,7290,7530,492133
2023-06-20,7530,7530,7190,7200,565811
2023-06-21,7180,7270,7060,7220,459401
2023-06-22,7310,9380,7280,9380,18219290
2023-06-23,9100,9160,8420,8620,13926571
2023-06-26,9050,9090,8350,8780,9678668
2023-06-27,8620,9560,8580,8750,10166460
2023-06-28,8710,8970,8520,8820,2834974
2023-06-29,8800,8820,8270,8310,2001280
2023-06-30,8320,8420,8120,8350,1144286
2023-07-03,8400,8600,8290,8470,1270631
2023-07-04,8470,8600,8250,8400,855295
2023-07-05,8480,8980,8350,8920,4822470
2023-07-06,8780,9140,8610,8730,3092327
2023-07-07,8700,8830,8340,8420,1128899
2023-07-10,8370,8550,8010,8200,716072
2023-07-11,8140,8620,8130,8490,1000282
2023-07-12,8580,8800,8320,8450,958670
2023-07-13,8570,8890,8430,8430,1834871
2023-07-14,8490,8510,8080,8300,810492
2023-07-17,8290,8760,8130,8740,1659751
2023-07-18,8700,8830,8350,8450,1073261
2023-07-19,8510,8520,8170,8190,811477
2023-07-20,8140,8160,7860,7900,678031
2023-07-21,7810,8080,7740,7910,544942
2023-07-24,7870,8040,7610,7780,687764
2023-07-25,7700,8340,7700,8140,1318912
2023-07-26,8140,8170,7290,7490,1101814
2023-07-27,7420,7760,7270,7440,656152
2023-07-28,7280,7810,7280,7760,365079
2023-07-31,7800,8120,7760,8090,486636
2023-08-01,8090,8140,7700,7830,400998
2023-08-02,7800,8370,7750,8000,911786
2023-08-03,7970,8120,7600,7770,520042
2023-08-04,7770,7890,7550,7690,287122
2023-08-07,7620,7660,7340,7400,360552
2023-08-08,7410,7530,7210,7340,404958
2023-08-09,7310,7430,7260,7290,197640
2023-08-10,7250,7290,6980,7170,397435
2023-08-11,7190,7420,7070,7290,274622
2023-08-14,7310,7350,7120,7180,211647
2023-08-16,7240,7280,6960,7000,388397
2023-08-17,6900,7150,6600,6990,508789
2023-08-18,6910,8100,6770,7510,7255873
2023-08-21,7760,8660,7580,7860,7680820
2023-08-22,7500,7600,7100,7120,1265835
2023-08-23,7120,7430,7120,7150,861162
2023-08-24,7100,7370,7090,7190,344869
2023-08-25,7120,7280,7110,7120,287660
2023-08-28,7130,7430,7060,7410,415598
2023-08-29,7470,7870,7250,7360,860307
2023-08-30,7400,7790,7350,7790,1336570
2023-08-31,8680,8690,7530,7570,4748733
2023-09-01,7500,7620,7200,7220,803793
2023-09-04,7340,7470,7190,7240,508081
2023-09-05,7190,7350,7190,7220,283899
2023-09-06,7210,7250,7090,7100,318355
2023-09-07,7060,7140,6970,7000,293956
2023-09-08,7340,7500,7090,7100,1033834
2023-09-11,7080,7200,7050,7110,203483
2023-09-12,7130,7360,7090,7090,271883
2023-09-13,7130,7240,7000,7000,314417
2023-09-14,6950,7100,6950,7040,160491
2023-09-15,7080,7220,7070,7110,149179
2023-09-18,7080,7750,7010,7730,2257467
2023-09-19,8150,8230,7380,7380,4100281
2023-09-20,7390,7410,7220,7230,485323
2023-09-21,7340,7710,7240,7240,1461292
