date,open,high,low,close,volume
2023-02-09,27750,28700,27450,27650,3771
2023-02-10,27650,27650,27000,27200,5161
2023-02-13,27200,27950,27100,27600,2660
2023-02-14,27800,27900,27600,27600,874
2023-02-15,28000,28000,27000,27200,3875
2023-02-16,27200,27650,26900,27000,3344
2023-02-17,27150,27250,26850,26900,1167
2023-02-20,27000,27850,27000,27250,2611
2023-02-21,27500,27500,26950,27200,5111
2023-02-22,27750,27750,27000,27050,1362
2023-02-23,27300,27300,26900,27000,2358
2023-02-24,27050,27050,26550,26750,3920
2023-02-27,26800,27050,26750,27000,2907
2023-02-28,27050,27450,27000,27050,1745
2023-03-02,27350,27350,26900,27100,1181
2023-03-03,27300,27300,26750,27200,2821
2023-03-06,26950,27050,26800,26900,2869
2023-03-07,26900,26900,26700,26900,2720
2023-03-08,26850,26900,26650,26800,2968
2023-03-09,26850,26900,26750,26900,1891
2023-03-10,26850,26850,26650,26650,1382
2023-03-13,26650,26650,26000,26100,9776
2023-03-14,26100,26150,25250,25350,8099
2023-03-15,25600,26250,25600,25800,819
2023-03-16,26100,26100,25500,25550,1786
2023-03-17,25100,26100,25100,26000,2862
2023-03-20,25750,26100,25700,25800,1476
2023-03-21,25850,26200,25650,25800,920
2023-03-22,25800,25850,25550,25600,1098
2023-03-23,25500,25850,25350,25350,3642
2023-03-24,25350,25500,25250,25350,2440
2023-03-27,25300,25500,25100,25350,1744
2023-03-28,25350,25700,25300,25650,1013
2023-03-29,25800,26000,25650,25850,1158
2023-03-30,25850,26550,25850,26550,2645
2023-03-31,26500,26700,26450,26500,2667
2023-04-03,26600,26600,25950,26100,2679
2023-04-04,26250,26700,26200,26350,2277
2023-04-05,26500,26500,26250,26300,1296
2023-04-06,26600,26650,26100,26450,1555
2023-04-07,26300,26700,26250,26450,1311
2023-04-10,26450,26550,26050,26550,1533
2023-04-11,26400,26450,26050,26350,1704
2023-04-12,26250,26300,26100,26150,1815
2023-04-13,26200,26250,25950,26200,1702
2023-04-14,26300,26350,26000,26000,1139
2023-04-17,26000,26250,25800,26100,2138
2023-04-18,26350,26350,25850,26000,2581
2023-04-19,26000,26150,25900,25950,1322
2023-04-20,26000,26550,25800,25950,4434
2023-04-21,25900,26250,25750,26050,2674
2023-04-24,26400,26400,25700,25850,2865
2023-04-25,25850,26150,25750,25850,1614
2023-04-26,25850,26150,25700,26150,1092
2023-04-27,25850,26100,25750,25750,3343
2023-04-28,25750,26100,25600,25750,1107
2023-05-02,25750,26000,25700,25800,1731
2023-05-03,25800,26000,25800,25800,633
2023-05-04,25800,25950,25700,25900,930
2023-05-08,26050,26150,25950,25950,1024
2023-05-09,26000,26700,26000,26150,14882
2023-05-10,26500,26550,26150,26150,3205
2023-05-11,26250,26500,26000,26250,1264
2023-05-12,26150,26400,26050,26050,1398
2023-05-15,26350,26350,25950,26150,1127
2023-05-16,26150,26500,25850,25950,1107
2023-05-17,26150,26150,25800,25950,1792
2023-05-18,26450,26600,25900,26250,7610
2023-05-19,26300,26450,26100,26150,1707
2023-05-22,26250,26300,26150,26250,603
2023-05-23,26200,26200,26000,26200,1157
2023-05-24,26100,26150,25950,26050,1220
2023-05-25,26000,26050,25900,26050,783
2023-05-26,25950,26150,25950,26050,1567
2023-05-30,25950,26500,25950,26200,500
2023-05-31,26200,26200,25950,26000,1262
2023-06-01,26050,26300,26000,26050,497
2023-06-02,26250,26250,26050,26050,1505
2023-06-05,26250,26250,25950,26000,1783
2023-06-07,26000,26100,25950,26000,539
2023-06-08,26000,26150,25950,26050,701
2023-06-09,26200,26200,25900,26050,1590
2023-06-12,26150,26150,25950,26050,557
2023-06-13,25950,26150,25950,26150,434
2023-06-14,26000,26200,26000,26100,1320
2023-06-15,26100,26200,25900,26000,191
2023-06-16,26000,26050,25850,25950,1149
2023-06-19,25850,25950,25750,25850,1506
2023-06-20,25850,25950,25750,25900,863
2023-06-21,25800,26100,25750,25750,1196
2023-06-22,25750,25900,25700,25800,872
2023-06-23,25700,25900,25600,25900,1627
2023-06-26,25800,26000,25750,25950,277
2023-06-27,25950,25950,25700,25750,288
2023-06-28,25750,25900,25700,25750,473
2023-06-29,25750,25750,25600,25700,1550
2023-06-30,25500,25750,25500,25700,902
2023-07-03,25800,25850,25600,25750,320
2023-07-04,25750,25750,25700,25750,358
2023-07-05,25750,25750,25500,25550,1090
2023-07-06,25550,25800,25500,25650,932
2023-07-07,25550,25700,25450,25700,989
2023-07-10,25500,25800,25500,25500,327
2023-07-11,25500,25700,25450,25450,692
