date,open,high,low,close,volume
2023-02-09,10350,10350,9960,10280,134303
2023-02-10,10280,10300,9530,10000,208450
2023-02-13,9860,9930,9320,9410,176113
2023-02-14,9430,9560,9360,9430,54604
2023-02-15,9480,9540,9200,9400,51711
2023-02-16,9400,9680,9300,9390,24407
2023-02-17,9390,9450,9130,9200,23608
2023-02-20,9200,9410,8940,9290,33947
2023-02-21,9410,9410,8900,9300,70893
2023-02-22,9270,9450,9130,9390,45325
2023-02-23,9330,9600,9300,9550,37515
2023-02-24,9600,9670,9110,9380,35657
2023-02-27,9250,9350,9010,9180,70761
2023-02-28,9180,9290,9000,9070,39751
2023-03-02,9120,9150,8900,8900,43963
2023-03-03,8980,9150,8900,8960,79384
2023-03-06,9030,9040,8900,9010,28055
2023-03-07,9020,9100,8880,8960,24843
2023-03-08,8940,8950,8590,8930,60343
2023-03-09,9050,9050,8710,8770,44622
2023-03-10,8650,8730,8420,8640,86158
2023-03-13,8520,8840,8150,8150,67054
2023-03-14,8360,8360,7800,7900,128146
2023-03-15,8000,8180,7970,8000,51981
2023-03-16,8000,8000,7450,7760,177761
2023-03-17,7790,8100,7600,7700,113451
2023-03-20,7700,7940,7620,7660,56184
2023-03-21,7710,7900,7590,7600,61340
2023-03-22,7750,7750,7590,7700,32235
2023-03-23,7770,7770,7450,7570,65329
2023-03-24,7650,7650,7480,7590,39552
2023-03-27,7680,7900,7450,7700,44207
2023-03-28,7880,7960,7680,7890,36724
2023-03-29,7890,7930,7760,7850,32659
2023-03-30,7970,7970,7710,7810,27754
2023-03-31,7900,7900,7610,7740,38407
2023-04-03,7740,7770,7610,7700,31197
2023-04-04,7630,8210,7630,8040,100191
2023-04-05,8040,8270,8030,8200,27306
2023-04-06,8200,8200,7880,7970,32009
2023-04-07,7930,8070,7910,8050,20726
2023-04-10,8040,8040,7750,7900,35003
2023-04-11,7910,8010,7810,7960,36227
2023-04-12,8000,8000,7850,7980,21319
2023-04-13,7980,8000,7870,7980,14672
2023-04-14,8000,8050,7870,7940,36803
2023-04-17,7940,7970,7770,7890,25985
2023-04-18,7890,7890,7710,7780,25725
2023-04-19,7810,8270,7770,8020,82595
2023-04-20,8110,8170,7880,7960,46830
2023-04-21,7910,7960,7720,7740,44426
2023-04-24,7740,7880,7700,7800,13689
2023-04-25,7800,7990,7520,7910,39524
2023-04-26,7950,7960,7770,7850,12393
2023-04-27,7850,7920,7610,7770,30187
2023-04-28,7890,7890,7710,7800,15662
2023-05-02,7800,7920,7730,7800,8111
2023-05-03,7860,8000,7750,7970,34713
2023-05-04,7940,8040,7850,8030,37841
2023-05-08,8030,8080,7930,8000,25161
2023-05-09,8010,8070,7560,7800,49321
2023-05-10,7780,7990,7750,7900,13058
2023-05-11,7880,7980,7820,7880,11491
2023-05-12,7920,7920,7640,7820,21549
2023-05-15,7690,7900,7160,7390,173151
2023-05-16,7390,7500,7100,7440,67982
2023-05-17,7510,7570,7360,7550,14743
2023-05-18,7550,7690,7480,7610,23618
2023-05-19,7630,7750,7570,7630,18305
2023-05-22,7720,7800,7600,7800,25568
2023-05-23,7790,7810,7700,7740,24186
2023-05-24,7740,7740,7620,7630,10295
2023-05-25,7630,7680,7530,7660,32355
2023-05-26,7610,7790,7610,7770,16885
2023-05-30,7770,7790,7630,7760,8636
2023-05-31,7730,7740,7380,7660,15337
2023-06-01,7690,7770,7560,7760,28840
2023-06-02,7770,7990,7770,7890,64380
2023-06-05,7860,7930,7730,7780,28701
2023-06-07,7740,7800,7600,7730,48765
2023-06-08,7810,7970,7770,7930,43851
2023-06-09,7940,8020,7840,7940,19657
2023-06-12,7900,7940,7700,7800,22096
2023-06-13,7830,7950,7830,7890,20630
2023-06-14,7900,7970,7730,7920,32276
2023-06-15,7870,8000,7860,7930,19456
2023-06-16,7990,8060,7810,8000,30936
2023-06-19,8000,8600,7940,8510,144034
2023-06-20,8440,8780,8300,8340,110370
2023-06-21,8380,8640,8360,8400,86254
2023-06-22,8360,8850,8360,8550,104829
2023-06-23,8550,8820,8360,8580,65696
2023-06-26,8450,8730,8450,8670,30184
2023-06-27,8780,8800,8520,8620,37337
