date,open,high,low,close,volume
2023-02-09,237000,246500,237000,244500,18601
2023-02-10,241000,246000,234500,237500,16888
2023-02-13,234000,237500,232000,235000,11974
2023-02-14,239500,244000,236500,243500,16205
2023-02-15,243500,245500,233500,235000,21070
2023-02-16,237500,248000,237500,246000,24492
2023-02-17,240500,243500,236500,238000,15845
2023-02-20,238000,244000,232500,244000,14362
2023-02-21,241500,242000,238500,241500,14495
2023-02-22,238500,239500,231500,233500,24899
2023-02-23,234500,237500,232500,236000,13938
2023-02-24,238000,238000,228500,232000,18465
2023-02-27,230000,230500,225500,229000,8825
2023-02-28,229500,236500,229500,234000,17580
2023-03-02,234000,236500,229500,230000,18101
2023-03-03,232000,236000,231000,234000,20691
2023-03-06,237500,237500,227500,234500,38602
2023-03-07,235500,240000,229500,231500,29459
2023-03-08,229000,231000,223500,224500,32180
2023-03-09,228500,231500,224000,231500,16520
2023-03-10,227000,228000,224000,226500,16465
2023-03-13,225500,231000,223000,228500,13211
2023-03-14,224500,227500,212500,213000,24007
2023-03-15,220000,220000,215000,218500,13300
2023-03-16,218000,219500,213500,215000,34751
2023-03-17,220500,225500,220000,225500,35190
2023-03-20,225500,226500,214000,216000,27116
2023-03-21,217500,218000,209500,209500,31971
2023-03-22,212000,213000,205500,210000,28692
2023-03-23,205000,210000,203000,207000,30696
2023-03-24,209000,215500,205500,212500,29523
2023-03-27,215000,215500,207000,210500,20454
2023-03-28,209500,216500,208000,216000,24716
2023-03-29,218000,218500,214000,217500,22143
2023-03-30,223000,236500,222500,236000,70994
2023-03-31,236000,239000,230000,235000,28261
2023-04-03,235500,235500,229000,231500,25887
2023-04-04,231500,231500,223500,225000,35911
2023-04-05,224500,228500,223000,228000,23275
2023-04-06,225500,225500,218500,220000,33278
2023-04-07,221500,237000,221500,234000,51408
2023-04-10,234000,237000,229500,234000,31963
2023-04-11,235500,241000,233000,235000,31719
2023-04-12,235500,238500,231000,234500,31890
2023-04-13,234000,237000,227000,231000,19662
2023-04-14,231000,233500,226000,230000,20905
2023-04-17,234000,234000,227000,231500,23272
2023-04-18,229500,230000,224500,227500,25543
2023-04-19,227500,230000,223500,225000,16017
2023-04-20,225500,227000,220000,221500,22520
2023-04-21,219500,224000,217500,220000,12862
2023-04-24,223000,223000,214000,216500,21215
2023-04-25,215000,218000,211000,214000,14329
2023-04-26,214000,215000,209000,210500,19763
2023-04-27,211000,219000,207000,218500,20765
2023-04-28,218500,220500,214000,219000,25040
2023-05-02,219000,219000,214500,218000,12406
2023-05-03,215000,220000,213500,218500,16201
2023-05-04,219500,220000,215500,219500,10180
2023-05-08,219500,225000,217500,225000,34521
2023-05-09,222000,223000,216000,220000,19742
2023-05-10,220500,220500,212500,213500,16366
2023-05-11,216000,216500,210500,211500,17627
2023-05-12,210000,217000,207500,213500,24787
2023-05-15,213500,214000,208500,213500,13062
2023-05-16,216500,218000,211000,212500,15438
2023-05-17,212000,214000,207500,209500,26999
2023-05-18,211000,213500,208500,213500,21679
2023-05-19,215000,232000,215000,229500,93122
2023-05-22,229500,235000,227500,233500,34093
2023-05-23,233500,236000,232000,235000,16991
2023-05-24,233000,235000,229500,234500,14027
2023-05-25,238000,240500,231000,235500,28529
2023-05-26,236500,240000,232000,234000,36954
2023-05-30,238000,241000,233500,237500,30246
2023-05-31,237000,237000,229500,230500,24439
2023-06-01,228500,236000,225500,235500,13763
2023-06-02,236000,237500,231500,235000,18024
2023-06-05,234000,234000,230000,232000,16826
2023-06-07,232000,234000,230500,232000,16672
2023-06-08,231500,234000,228000,232500,22633
2023-06-09,234000,234000,228000,228000,34161
