date,open,high,low,close,volume
2023-02-09,11518,11649,11480,11518,39481
2023-02-10,11490,11509,11049,11068,73021
2023-02-13,10994,11068,10824,10947,31407
2023-02-14,10900,11152,10900,11068,38663
2023-02-15,11031,11189,10721,10740,64236
2023-02-16,10787,11649,10777,11302,142034
2023-02-17,11189,11284,10955,11011,43209
2023-02-20,11095,11696,11011,11621,176757
2023-02-21,11621,11753,11471,11537,75029
2023-02-22,11490,11490,11162,11312,64940
2023-02-23,11312,11471,11302,11340,41265
2023-02-24,11369,11369,11031,11095,52864
2023-02-27,11078,11105,10881,10974,29135
2023-02-28,10965,11095,10965,10974,17510
2023-03-02,10994,11152,10994,11095,28444
2023-03-03,11152,11349,11135,11312,37773
2023-03-06,11340,11349,11181,11228,29648
2023-03-07,11199,11668,11199,11547,112707
2023-03-08,11518,11518,11302,11396,38755
2023-03-09,11406,11631,11312,11547,61866
2023-03-10,11369,11480,11058,11068,67946
2023-03-13,11021,11021,10553,10730,76606
2023-03-14,10871,11902,10740,10750,841830
2023-03-15,10834,11433,10824,11125,102135
2023-03-16,11011,11219,10693,10918,76935
2023-03-17,11189,12305,11088,11621,829479
2023-03-20,11800,12305,11734,11959,359471
2023-03-21,11977,12183,11621,11668,115766
2023-03-22,11902,11902,11584,11706,83198
2023-03-23,11706,11706,11386,11443,98444
2023-03-24,11471,11818,11471,11518,82188
2023-03-27,11631,11696,11152,11687,108205
2023-03-28,11677,11883,11537,11565,78309
2023-03-29,11621,11640,11219,11293,70873
2023-03-30,11406,11677,11152,11509,110563
2023-03-31,11527,11527,11265,11378,59666
2023-04-03,11331,11509,11265,11359,53509
2023-04-04,11359,11800,11284,11790,146636
2023-04-05,11855,12174,11724,11977,280258
2023-04-06,12202,12653,11922,12305,695267
2023-04-07,12456,12559,12034,12258,327775
2023-04-10,12268,12342,11527,12024,184582
2023-04-11,12015,12128,11790,12071,122496
2023-04-12,12006,12305,11893,12118,141504
2023-04-13,12165,12371,11996,12202,151648
2023-04-14,12287,12568,12024,12052,331631
2023-04-17,12052,12193,11715,11837,159027
2023-04-18,11837,12493,11818,12071,305170
2023-04-19,12006,12071,11837,11865,97878
2023-04-20,11996,12240,11621,11734,223543
2023-04-21,11687,11743,11453,11471,93447
2023-04-24,11471,11555,11115,11199,121746
2023-04-25,11265,11846,11105,11631,248243
2023-04-26,11527,11743,11386,11593,102352
2023-04-27,11593,11593,11256,11386,70345
2023-04-28,11406,11453,11142,11142,66913
2023-05-02,11219,11302,10974,11275,57218
2023-05-03,11058,11275,11021,11152,66282
2023-05-04,11246,11659,11246,11555,190768
2023-05-08,11855,12043,11612,11649,154019
2023-05-09,11518,11996,11518,11781,135257
2023-05-10,11940,12315,11781,11790,304851
2023-05-11,11922,11959,11518,11696,70160
2023-05-12,11574,11696,11462,11593,43170
2023-05-15,11527,11602,11209,11265,94597
2023-05-16,11265,11425,11199,11246,58723
2023-05-17,11181,11406,11152,11396,40532
2023-05-18,11453,11574,11340,11386,47358
2023-05-19,11471,11471,11349,11425,33661
2023-05-22,11425,11668,11416,11537,57683
2023-05-23,11500,11828,11500,11790,80207
2023-05-24,11855,11893,11602,11687,54848
2023-05-25,11659,11837,11500,11537,44986
2023-05-26,11547,11555,11340,11349,44472
2023-05-30,11378,11425,11265,11340,44628
2023-05-31,11246,11340,11246,11284,40098
2023-06-01,11256,11509,11246,11490,44342
2023-06-02,11584,11593,11340,11425,31222
2023-06-05,11433,11509,11275,11509,37610
2023-06-07,11509,11883,11490,11537,76088
2023-06-08,11593,11715,11340,11621,69913
2023-06-09,11547,11724,11490,11509,52299
2023-06-12,11537,11547,11293,11331,51388
2023-06-13,11369,11433,11293,11331,38371
2023-06-14,11359,11359,11058,11152,85027
2023-06-15,11162,11189,11021,11115,58822
2023-06-16,11115,11237,11068,11189,62036
2023-06-19,11189,11209,11049,11058,29656
2023-06-20,11049,11189,10994,11095,28813
2023-06-21,11095,11125,10844,10918,51703
2023-06-22,10918,10918,10683,10797,51232
2023-06-23,10871,10918,10683,10703,29774
2023-06-26,10599,10824,10599,10703,22441
2023-06-27,10703,10824,10675,10740,70777
2023-06-28,10814,10834,10740,10777,14983
2023-06-29,10834,10834,10713,10777,32417
2023-06-30,10777,10777,10636,10721,24697
2023-07-03,10646,10861,10646,10750,24390
2023-07-04,11049,11058,10703,10703,69874
2023-07-05,10787,11002,10683,10683,40995
2023-07-06,10683,10947,10628,10683,46850
2023-07-07,10636,10703,10543,10590,23553
2023-07-10,10590,10590,10393,10422,33136
2023-07-11,10431,10487,10402,10431,19475
2023-07-12,10487,10487,10346,10393,28866
2023-07-13,10393,10703,10393,10534,48536
2023-07-14,10543,10581,10431,10534,29172
2023-07-17,10496,10506,10385,10385,14965
2023-07-18,10385,10459,10318,10375,32307
2023-07-19,10402,10402,10215,10300,29797
2023-07-20,10253,10355,10215,10300,25035
2023-07-21,10234,10636,10234,10525,54939
2023-07-24,10525,10525,9559,10028,70345
2023-07-25,10028,10028,9428,9466,107797
2023-07-26,9297,9409,8547,8809,163861
2023-07-27,8987,9615,8977,9466,84502
2023-07-28,9372,9700,9372,9653,23482
2023-07-31,9662,9737,9484,9709,14763
2023-08-01,9587,9906,9587,9794,29578
2023-08-02,9878,9878,9466,9484,28854
2023-08-03,9428,10047,9409,9849,72607
2023-08-04,9981,10009,9700,9934,35062
2023-08-07,9934,10056,9727,9812,40254
2023-08-08,9812,9859,9372,9503,33065
2023-08-09,9484,10075,9409,10018,68601
2023-08-10,9906,10308,9794,10234,50012
2023-08-11,10075,10328,10065,10281,27225
2023-08-14,10215,10215,9653,9700,45153
2023-08-16,9540,9540,9352,9362,35261
2023-08-17,9165,9325,9100,9165,30040
2023-08-18,9156,9306,9128,9231,20350
2023-08-21,9091,9456,9091,9409,29878
2023-08-22,9409,9484,9306,9306,17029
2023-08-23,9503,9503,9250,9268,14457
2023-08-24,9335,9559,9335,9475,36191
2023-08-25,9446,9747,9446,9503,37522
2023-08-28,9513,9559,9390,9513,26690
2023-08-29,9446,9700,9446,9578,18648
2023-08-30,9606,9709,9531,9578,11493
2023-08-31,9550,9784,9531,9531,14523
2023-09-01,9634,9643,9390,9419,12196
2023-09-04,9372,9466,9241,9241,23193
2023-09-05,9325,9325,9203,9231,15782
2023-09-06,9241,9409,9156,9352,12928
2023-09-07,9352,9390,9184,9362,23150
2023-09-08,9241,9372,9175,9315,42700
2023-09-11,9315,9540,9306,9466,26557
2023-09-12,9437,9700,9399,9466,47203
2023-09-13,9503,9540,9288,9531,37821
2023-09-14,9531,9690,9419,9680,24354
2023-09-15,9615,9719,9615,9680,21584
2023-09-18,9634,9634,9344,9559,11441
2023-09-19,9466,9615,9352,9419,15508
2023-09-20,9352,9437,9231,9241,24412
2023-09-21,9156,9241,8997,9071,23758
2023-09-22,8903,9007,8809,8809,35036
2023-09-25,8763,8987,8696,8696,56503
2023-09-26,8641,8726,8528,8575,75265
2023-09-27,8481,8753,8481,8585,18620
2023-10-04,8528,8528,8153,8153,40291
2023-10-05,8153,8359,7984,7984,30658
2023-10-06,7919,8274,7900,8247,12762
2023-10-10,8172,8388,8060,8181,26713
2023-10-11,8153,8312,8153,8266,10002
2023-10-12,8266,8687,8237,8453,31378
2023-10-13,8453,8472,8181,8274,17957
2023-10-16,8247,8312,7966,7966,13883
2023-10-17,8078,8257,8078,8219,10955
2023-10-18,8153,8237,8078,8116,12262
2023-10-19,8060,8116,7685,7685,25699
2023-10-20,7581,7685,6916,7375,62227
2023-10-23,7197,7591,7197,7432,18376
2023-10-24,7403,7675,7225,7675,15643
2023-10-25,7722,7769,7544,7591,13156
2023-10-26,7459,7534,7338,7348,12913
2023-10-27,7348,7544,7348,7403,9636
2023-10-30,7403,7601,7395,7525,7640
2023-10-31,7619,7628,7318,7365,17050
2023-11-01,7403,7544,7365,7469,8156
2023-11-02,7516,7675,7516,7666,18253
2023-11-03,7760,7844,7638,7835,13899
2023-11-06,7919,8491,7835,8237,69451
2023-11-07,8237,8434,8097,8237,18383
2023-11-08,8219,8425,8210,8284,14404
2023-11-09,8284,8351,8125,8266,14557
2023-11-10,8106,8257,8088,8097,10374
2023-11-13,8143,8304,8041,8041,11853
2023-11-14,8116,8227,8003,8134,7191
2023-11-15,8163,8266,8163,8237,14214
2023-11-16,8181,8294,8134,8181,14051
2023-11-17,8153,8219,8153,8200,8964
2023-11-20,8247,8331,8190,8331,9806
2023-11-21,8341,8351,8247,8321,11461
2023-11-22,8321,8351,8247,8312,10047
2023-11-23,8351,8351,8257,8294,18606
2023-11-24,8294,8509,8274,8415,27753
2023-11-27,8359,8444,8331,8388,19534
2023-11-28,8388,8509,8312,8368,18567
2023-11-29,8368,8415,8257,8368,10650
2023-11-30,8378,8444,8219,8284,16566
2023-12-01,8284,8565,8257,8462,45041
2023-12-04,8669,8669,8304,8304,38208
2023-12-05,8304,8518,8304,8481,22322
2023-12-06,8481,8481,8388,8434,15017
2023-12-07,8434,8809,8388,8659,49596
2023-12-08,8594,8772,8594,8641,12081
2023-12-11,8622,8641,8500,8528,14969
2023-12-12,8491,8538,8472,8509,8178
2023-12-13,8565,8565,8425,8425,15612
2023-12-14,8472,8659,8425,8491,13136
2023-12-15,8528,8547,8472,8538,8362
2023-12-18,8462,8632,8453,8528,9675
2023-12-19,8491,8556,8491,8538,13479
2023-12-20,8481,8602,8481,8602,15377
2023-12-21,8602,8875,8538,8679,66621
2023-12-22,8716,8716,8585,8594,19262
2023-12-26,8594,8753,8565,8726,22010
2023-12-27,8716,8870,8658,8812,15098
2023-12-28,8830,8878,8696,8822,13481
2024-01-02,8734,9061,8734,9022,24215
2024-01-03,9070,9627,8956,9310,144863
2024-01-04,9396,9396,9128,9214,32717
2024-01-05,9186,9282,9061,9061,28994
2024-01-08,9061,9128,8984,9042,14698
2024-01-09,9042,9090,8956,8984,21087
