date,open,high,low,close,volume
2023-02-09,81900,84500,81000,83400,302055
2023-02-10,83200,83500,80800,81400,211385
2023-02-13,81900,81900,79000,79400,186976
2023-02-14,79800,79800,78300,79800,165840
2023-02-15,79500,79500,75800,76600,268900
2023-02-16,77400,78200,76600,77300,161180
2023-02-17,76400,77600,75400,77500,122380
2023-02-20,78100,78600,76500,78100,112108
2023-02-21,78400,78400,76300,77100,146812
2023-02-22,76300,77000,73900,75800,312683
2023-02-23,75800,76500,75400,76200,113789
2023-02-24,76200,77100,75100,76100,139245
2023-02-27,75400,76500,75100,76200,78579
2023-02-28,76500,77300,76200,76400,150844
2023-03-02,76400,78000,76300,76800,200161
2023-03-03,78000,80900,77500,80600,354569
2023-03-06,82100,82500,79600,80200,351735
2023-03-07,80300,80300,77700,78600,310869
2023-03-08,77800,79200,77600,78400,185808
2023-03-09,78900,80500,77700,79900,296487
2023-03-10,80300,80300,78300,80100,359455
2023-03-13,78100,78200,72400,76000,646149
2023-03-14,76000,76100,73200,73200,268682
2023-03-15,73800,74700,72000,72300,301370
2023-03-16,71300,71700,70000,70800,211486
2023-03-17,71100,72400,71000,71600,144369
2023-03-20,71600,72000,70500,70700,149661
2023-03-21,71500,72300,71000,71800,127497
2023-03-22,72300,72300,71400,71700,97522
2023-03-23,71300,72000,70500,71700,157400
2023-03-24,72900,73700,71900,72900,262749
2023-03-27,73100,73100,70800,71000,124004
2023-03-28,71000,71700,70600,71300,88768
2023-03-29,71200,71600,70700,71200,92972
2023-03-30,71300,71300,70000,70100,179509
2023-03-31,70000,70400,69400,70300,104886
2023-04-03,70300,70600,68800,69300,181254
2023-04-04,69500,70800,68900,70800,154601
2023-04-05,70700,70900,70000,70300,103444
2023-04-06,70300,70400,68900,69100,122122
2023-04-07,69500,69800,68800,69700,84587
2023-04-10,69800,69900,67700,68200,186479
2023-04-11,68100,69000,67800,68600,124171
2023-04-12,69100,69600,68300,69400,127589
2023-04-13,69000,70900,68800,70700,193361
2023-04-14,71200,72300,70600,70600,236146
2023-04-17,70800,71100,69800,70200,86383
2023-04-18,70700,71700,70200,70600,145640
2023-04-19,70500,70600,69800,70100,96943
2023-04-20,70100,70100,68200,68700,167740
2023-04-21,68600,68700,67200,67600,135400
2023-04-24,67100,68500,66300,66300,139705
2023-04-25,69700,72400,67200,67300,664561
2023-04-26,67100,67500,65600,66300,203772
2023-04-27,66400,66900,65800,66300,128984
2023-04-28,66200,66800,65500,66100,133625
2023-05-02,65800,67600,65700,67200,92173
2023-05-03,66400,68200,66300,67100,84044
2023-05-04,67100,69200,66600,68000,119952
2023-05-08,68000,68000,64600,64900,471424
2023-05-09,65100,65100,63300,63500,200798
2023-05-10,63100,64200,63100,63200,117978
2023-05-11,63500,64200,63000,63900,92962
2023-05-12,63700,64400,63500,63700,100146
2023-05-15,63400,64000,62700,63700,65470
2023-05-16,63700,64400,63300,63500,92411
2023-05-17,63500,64900,63500,64800,100911
2023-05-18,64800,65200,64100,64800,74257
2023-05-19,65600,66000,65100,66000,145131
2023-05-22,65800,66100,64900,65700,91920
2023-05-23,65600,66700,65500,66600,117219
2023-05-24,66400,66400,65600,66000,84580
2023-05-25,65700,66500,64500,64700,139656
2023-05-26,64700,64900,63900,64000,147730
2023-05-30,64400,65600,64200,65400,103883
2023-05-31,65400,66000,64600,64800,93130
2023-06-01,64900,65700,64400,65200,76137
2023-06-02,65200,65500,64300,64600,96298
2023-06-05,64800,64800,64000,64500,99704
2023-06-07,64400,65200,64400,64500,97684
2023-06-08,64200,64300,63500,63700,140188
2023-06-09,63900,64800,63400,63800,153586
2023-06-12,64400,65200,63600,64900,142195
2023-06-13,64600,65500,64200,64600,120336
2023-06-14,64600,64600,62500,62900,190450
2023-06-15,63100,63100,60500,61200,248759
2023-06-16,61300,61800,60800,61000,126543
2023-06-19,61700,61700,60500,60600,90732
2023-06-20,60900,64000,60700,61500,259627
2023-06-21,61600,63200,60100,60400,248045
2023-06-22,60500,60800,59500,59900,94714
2023-06-23,60100,60100,57900,58000,195711
2023-06-26,58000,58200,56200,57700,192659
2023-06-27,56000,56700,51500,54300,892368
2023-06-28,54300,57500,54300,56900,295529
2023-06-29,56700,56800,53500,53500,347313
2023-06-30,53300,54300,53200,53600,134541
2023-07-03,53800,54200,53100,53400,172478
2023-07-04,53400,53400,51800,52000,257210
2023-07-05,51900,52200,50700,51200,280672
2023-07-06,51200,51200,49700,49800,221823
2023-07-07,49850,49850,48650,49200,166700
2023-07-10,49000,49650,48550,49000,160578
2023-07-11,48950,50400,48950,50000,129859
2023-07-12,50000,51300,49400,51100,186521
2023-07-13,51400,51900,50700,51500,223359
2023-07-14,51600,51800,50800,51100,117143
2023-07-17,51600,53200,51500,52500,188673
2023-07-18,53000,53000,51300,51600,121758
2023-07-19,51400,52100,50400,51500,168123
2023-07-20,51000,51200,50300,50900,125171
2023-07-21,51000,51700,50700,51200,109378
2023-07-24,51000,51100,49300,49500,218833
2023-07-25,49500,51200,48950,50900,182586
2023-07-26,50300,50300,47600,48100,356355
2023-07-27,47650,50400,47650,50200,171392
2023-07-28,50300,51200,49150,50100,124628
2023-07-31,50400,51100,49350,50500,107577
2023-08-01,50800,52500,50500,51900,169119
2023-08-02,52200,52700,50800,51100,106279
2023-08-03,50600,51500,50000,51100,93222
2023-08-04,51300,52000,51200,51700,85757
2023-08-07,52200,53000,51700,52500,165993
2023-08-08,53100,53500,51200,51500,161416
2023-08-09,51100,51900,51100,51800,80142
2023-08-10,51700,55000,51700,53700,397130
2023-08-11,54600,54700,52600,53000,150785
2023-08-14,53400,54600,52700,53900,133847
2023-08-16,53500,53500,50700,51200,183413
2023-08-17,50800,51400,49900,50700,108559
2023-08-18,50600,51000,49950,50600,94895
2023-08-21,50600,51500,50400,50500,59746
2023-08-22,50800,51000,50000,50000,94196
2023-08-23,50100,50400,49550,49750,81493
2023-08-24,50600,50800,49700,50400,95662
2023-08-25,49800,50400,49700,50100,54084
2023-08-28,50600,51500,50300,51500,71986
2023-08-29,51700,52400,51200,52000,83903
2023-08-30,52500,53300,51800,52300,116110
2023-08-31,52200,53100,51500,51600,92498
2023-09-01,51600,52400,51500,52000,77915
2023-09-04,52000,52600,51400,52000,53756
2023-09-05,52000,52800,51600,51700,69769
2023-09-06,51700,51900,50800,51100,81230
2023-09-07,51000,51200,50300,50500,80535
2023-09-08,50800,51000,50200,51000,67898
2023-09-11,51000,51300,50000,50400,63714
2023-09-12,50900,52000,50300,50800,99768
2023-09-13,50500,51100,50100,51100,91044
2023-09-14,51500,51900,51000,51400,98727
2023-09-15,51600,52000,51100,51300,89966
2023-09-18,51000,52200,51000,51800,100685
2023-09-19,52000,52000,51000,51500,59757
2023-09-20,51500,51600,51000,51300,42013
2023-09-21,51000,51200,50000,50300,87306
2023-09-22,49900,50300,49500,50100,70670
2023-09-25,50100,52300,50100,51900,142595
2023-09-26,52300,52400,50600,50800,82714
2023-09-27,50700,51700,50100,51500,53543
2023-10-04,50500,50900,48850,49400,138128
2023-10-05,49550,50400,49100,49400,68908
2023-10-06,48900,49750,48900,49600,56922
2023-10-10,49550,50100,48550,48700,76681
2023-10-11,48900,49550,48900,49250,57553
2023-10-12,49500,49500,48900,49000,95818
2023-10-13,49000,49200,47000,47150,199814
2023-10-16,47200,47600,46300,46900,86011
2023-10-17,47100,48350,47100,48000,68962
2023-10-18,47700,48400,47200,47500,46732
2023-10-19,48550,49750,48350,48500,180591
2023-10-20,49000,49850,47200,47800,153465
2023-10-23,46950,48100,46850,47000,68337
2023-10-24,47050,48650,46500,48350,90394
2023-10-25,48700,48700,47750,47900,53968
2023-10-26,47150,47300,46000,46100,108515
2023-10-27,47150,49000,46650,47900,127076
2023-10-30,48100,49900,48100,48850,74449
2023-10-31,49100,49850,48700,48850,63527
2023-11-01,49150,49700,48950,49700,74772
2023-11-02,50200,52000,49900,51900,167030
2023-11-03,51900,53000,51300,52800,129882
2023-11-06,53800,53800,52000,53400,155510
2023-11-07,53400,54800,52900,54700,203549
2023-11-08,54700,58000,54000,57300,632181
2023-11-09,57800,57800,56200,57300,200528
2023-11-10,56400,57400,55300,56300,123586
2023-11-13,56200,56700,53700,54400,175501
2023-11-14,54100,55200,53800,53800,109621
2023-11-15,54500,56000,54000,55700,101872
2023-11-16,55800,56600,55500,56500,77994
2023-11-17,56700,56700,54700,55100,70460
2023-11-20,54500,55800,54500,55100,62760
2023-11-21,55300,56300,55000,55500,77141
2023-11-22,55100,56700,54700,55800,72872
2023-11-23,56200,56600,55500,56600,77192
2023-11-24,56700,56900,56100,56400,55124
2023-11-27,56400,56400,55000,55600,70791
2023-11-28,55600,55900,54800,55700,69138
2023-11-29,55700,55700,53300,54400,146024
2023-11-30,54400,54500,53500,54100,58348
2023-12-01,53800,54400,53300,54200,93692
2023-12-04,52900,53000,50900,52000,167324
2023-12-05,51700,52000,51200,51400,69182
2023-12-06,51400,52600,51200,52600,110940
2023-12-07,52800,53400,52100,52600,74527
2023-12-08,52800,53100,52300,52700,74495
2023-12-11,52900,53200,52200,53000,48943
2023-12-12,53000,53200,52100,52700,69147
2023-12-13,52800,53100,51800,52400,96320
2023-12-14,52900,53000,52000,52800,96317
2023-12-15,52800,52900,52300,52800,61746
2023-12-18,52700,53300,52200,53100,78779
2023-12-19,53000,53200,52500,53000,64698
2023-12-20,52900,53200,52500,52700,61552
2023-12-21,52200,52500,51400,51900,101953
2023-12-22,51900,52100,51400,51400,61766
2023-12-26,51700,51800,50400,51000,76445
2023-12-27,50900,51500,50400,51300,78732
2023-12-28,51500,51500,51000,51500,69779
2024-01-02,51200,52300,51100,52300,55944
2024-01-03,51800,52600,51600,52400,78346
2024-01-04,52200,52500,51000,51400,66334
2024-01-05,51300,51400,50400,50500,87825
2024-01-08,50500,51500,50100,50600,48690
2024-01-09,50800,51300,50600,51200,52386
2024-01-10,51200,51200,49950,50200,63392
2024-01-11,50600,50600,49500,50200,82080
2024-01-12,50300,50600,49000,49050,88204
2024-01-15,49300,49300,47450,47800,121063
2024-01-16,47550,48150,46550,46700,117886
2024-01-17,46800,47050,45200,45650,116635
2024-01-18,45650,46150,45050,45300,69551
2024-01-19,45600,46300,45050,45150,77558
2024-01-22,45700,46300,45300,45850,55109
2024-01-23,46250,46850,45650,46700,55793
2024-01-24,47800,48100,46950,47100,83731
2024-01-25,47450,47500,46450,47050,45482
2024-01-26,47050,47600,47000,47400,48799
2024-01-29,47400,47400,46700,46800,39716
2024-01-30,46900,47350,46550,46850,52611
2024-01-31,47000,47050,45800,46000,66788
2024-02-01,45700,46850,45500,46500,52483
2024-02-02,46950,47500,46700,47450,59259
2024-02-05,47450,47500,46900,47200,42464
2024-02-06,47250,47350,46600,46850,43477
2024-02-07,47150,47650,46650,47400,64574
2024-02-08,47500,48100,47050,47800,56860
2024-02-13,47750,47750,47000,47050,64618
2024-02-14,47000,47300,46350,47150,65432
2024-02-15,47300,47550,46500,46550,96660
2024-02-16,46600,47000,46550,46900,35137
2024-02-19,46900,47400,46850,47000,46528
2024-02-20,47250,47250,46650,47050,43153
2024-02-21,46650,47400,46650,46950,46832
2024-02-22,46950,47100,46500,46500,60620
2024-02-23,46550,46750,46000,46150,53847
2024-02-26,46100,46600,46000,46150,37670
2024-02-27,46200,46250,45100,45150,91560
2024-02-28,45150,45750,45150,45500,38582
2024-02-29,45050,45350,45050,45200,46661
2024-03-04,45400,46100,45150,45300,55323
2024-03-05,45150,45300,44650,44750,79272
