date,open,high,low,close,volume
2023-02-09,23500,23700,23150,23450,543446
2023-02-10,23400,23500,22400,22800,614313
2023-02-13,22650,23300,22600,22900,388279
2023-02-14,22950,23250,22150,22700,667362
2023-02-15,22850,23550,22400,22500,630773
2023-02-16,22900,23950,22650,23800,821850
2023-02-17,23300,23700,23050,23300,575333
2023-02-20,23400,24300,22300,24250,815241
2023-02-21,24300,25400,24000,24950,1417803
2023-02-22,24400,25050,23950,24000,538187
2023-02-23,24400,24850,23950,24750,521783
2023-02-24,24900,24950,23650,23950,509379
2023-02-27,23600,24050,23400,23550,340464
2023-02-28,23650,24100,23250,23650,562535
2023-03-02,23700,23750,22700,22750,707609
2023-03-03,22800,23000,22300,22500,516714
2023-03-06,22750,25250,22600,24700,1407876
2023-03-07,24550,24850,23750,24500,1028968
2023-03-08,24200,25850,24150,25200,1571966
2023-03-09,25250,25450,24500,24800,1024666
2023-03-10,24300,24300,23450,23950,958856
2023-03-13,23500,24150,22800,23800,1006552
2023-03-14,23700,23800,21750,21750,1354685
2023-03-15,22400,23100,21950,22400,943474
2023-03-16,22400,24400,22200,24100,1821622
2023-03-17,24700,25150,22250,22300,2462374
2023-03-20,22450,22900,21550,22250,2862034
2023-03-21,22600,22650,21950,21950,517345
2023-03-22,22100,22500,21900,22350,426150
2023-03-23,22050,23150,22000,22900,873325
2023-03-24,23400,24550,23250,23950,1838094
2023-03-27,24450,24450,23350,24150,837076
2023-03-28,24200,26350,24000,26350,2466424
2023-03-29,26400,26600,25400,25750,1188435
2023-03-30,26000,26400,25300,26100,1126477
2023-03-31,26100,26150,24800,25000,1096842
2023-04-03,25050,25050,24100,24500,966379
2023-04-04,24450,24500,23700,23850,721144
2023-04-05,24150,24950,24000,24150,956008
2023-04-06,24050,24050,22750,22900,1204427
2023-04-07,23150,23700,23050,23450,625894
2023-04-10,23500,23700,23000,23550,664051
2023-04-11,23700,24700,23400,23800,1293532
2023-04-12,23800,23900,23200,23550,626838
2023-04-13,23500,23650,23050,23300,596115
2023-04-14,23700,23700,23250,23500,389940
2023-04-17,23500,23550,22800,23100,625256
2023-04-18,23150,23600,22700,22800,528348
2023-04-19,22850,24000,22550,23900,886827
2023-04-20,23900,24100,23050,23150,631490
2023-04-21,23200,24100,22900,23550,734457
2023-04-24,23400,23500,22700,22850,628680
2023-04-25,22850,23250,22200,22600,506731
2023-04-26,22500,23300,22350,22750,390987
2023-04-27,22650,23200,22500,23000,267073
