date,open,high,low,close,volume
2023-02-09,6300,6430,6230,6410,125088
2023-02-10,6430,6450,6310,6340,113239
2023-02-13,6330,6340,6110,6170,116066
2023-02-14,6180,6290,6160,6170,63368
2023-02-15,6200,6500,6090,6110,263512
2023-02-16,6150,6570,6150,6420,398340
2023-02-17,6420,6460,6260,6280,111550
2023-02-20,6290,6340,6180,6270,64808
2023-02-21,6270,6290,6210,6210,70738
2023-02-22,6160,6200,6090,6130,153130
2023-02-23,6510,6720,6260,6270,678675
2023-02-24,6240,6380,6110,6120,163976
2023-02-27,6000,6110,5990,6110,107902
2023-02-28,6110,6150,6030,6100,56298
2023-03-02,6100,6150,6000,6010,108812
2023-03-03,6020,6060,5960,5980,96338
2023-03-06,6000,6400,5900,6160,599605
2023-03-07,6160,6180,6050,6140,99348
2023-03-08,6020,6110,6010,6030,103745
2023-03-09,6010,6070,5950,5960,97696
2023-03-10,5900,5930,5780,5810,132032
2023-03-13,5720,5820,5660,5820,159261
2023-03-14,5780,5800,5500,5600,170035
2023-03-15,5680,5710,5570,5590,141694
2023-03-16,5520,5530,5410,5420,140326
2023-03-17,5490,5650,5480,5580,153971
2023-03-20,5580,5750,5570,5600,117684
2023-03-21,5620,5670,5490,5530,103756
2023-03-22,5600,5600,5490,5490,70688
2023-03-23,5490,5490,5320,5400,142358
2023-03-24,5380,5460,5370,5420,58102
2023-03-27,5420,5420,5280,5340,90202
2023-03-28,5340,5400,5310,5350,76677
2023-03-29,5420,5480,5340,5440,64541
2023-03-30,5430,5510,5410,5470,93600
2023-03-31,5480,5500,5330,5380,89174
2023-04-03,5500,5540,5390,5520,103494
2023-04-04,5470,5560,5410,5530,105969
2023-04-05,5540,5820,5540,5820,269019
2023-04-06,5850,5980,5760,5880,174572
2023-04-07,5880,5950,5830,5870,76724
2023-04-10,5870,5870,5700,5700,141594
2023-04-11,5700,5850,5620,5790,114966
2023-04-12,5810,6060,5810,6000,199004
2023-04-13,6000,6200,5980,6100,178204
2023-04-14,6180,6180,6030,6110,103109
2023-04-17,6110,6160,6010,6130,96715
2023-04-18,6110,6190,6090,6150,133231
2023-04-19,6120,6170,6100,6110,94848
2023-04-20,6170,6180,5990,6110,125707
2023-04-21,6130,6220,6060,6090,129903
2023-04-24,6090,6110,5960,5960,95208
2023-04-25,5960,6040,5880,5940,526030
2023-04-26,5820,6330,5700,6200,454615
2023-04-27,6200,6550,6100,6470,566890
2023-04-28,6470,6600,6280,6330,303017
2023-05-02,6250,6350,6240,6320,122997
2023-05-03,6240,6330,6150,6160,102032
2023-05-04,6150,6220,6050,6180,92545
2023-05-08,6190,6340,6100,6100,116386
2023-05-09,6080,6170,5900,5910,144000
2023-05-10,5920,5960,5820,5860,68971
2023-05-11,5870,5980,5760,5840,86936
2023-05-12,5820,5900,5620,5720,193946
2023-05-15,5790,5790,5570,5590,110462
2023-05-16,5580,5680,5570,5640,264199
2023-05-17,5640,5730,5610,5680,84076
2023-05-18,5770,5780,5650,5680,55386
2023-05-19,5720,5820,5670,5790,75106
2023-05-22,5790,5840,5740,5790,64685
2023-05-23,5910,6070,5870,5920,141925
2023-05-24,5900,5980,5830,5830,63534
2023-05-25,5810,5900,5770,5790,60122
2023-05-26,5770,5850,5720,5820,55539
