date,open,high,low,close,volume
2023-02-09,13000,13000,12610,12650,20669
2023-02-10,12650,12650,12060,12100,44772
2023-02-13,12190,12190,11970,12100,16842
2023-02-14,12010,12200,12010,12020,9787
2023-02-15,11980,11990,11600,11730,19939
2023-02-16,11730,12230,11600,12180,18037
2023-02-17,12290,12290,12040,12180,5007
2023-02-20,12080,12270,11900,12250,13181
2023-02-21,12250,12280,11890,12140,39793
2023-02-22,12070,12070,11510,11690,42745
2023-02-23,11700,11750,11560,11630,37056
2023-02-24,11650,11680,11360,11360,31188
2023-02-27,11350,11450,11120,11380,11356
2023-02-28,11320,11630,11320,11390,9257
2023-03-02,11390,11710,11390,11640,22248
2023-03-03,11750,11750,11520,11650,9613
2023-03-06,11660,11810,11530,11550,13066
2023-03-07,11580,11580,11330,11400,13585
2023-03-08,11350,11370,11250,11350,9584
2023-03-09,11330,11880,11180,11490,20380
2023-03-10,11330,11910,11330,11620,23979
2023-03-13,11400,11490,11010,11100,33949
2023-03-14,11100,11130,10580,10700,26468
2023-03-15,10750,11100,10750,10940,12045
2023-03-16,10840,10930,10580,10820,8231
2023-03-17,10940,11470,10910,11310,22437
2023-03-20,11160,11400,11160,11330,9199
2023-03-21,11340,11450,11180,11260,6616
2023-03-22,11270,11280,11120,11200,7571
2023-03-23,11190,11410,10610,11020,49931
2023-03-24,11020,11130,10700,10900,10042
2023-03-27,10800,10980,10290,10700,79692
2023-03-28,10600,11380,10600,11330,27456
2023-03-29,11290,11650,11200,11620,21836
2023-03-30,11620,11900,10990,11110,41337
2023-03-31,11060,11200,10960,11060,10284
2023-04-03,11050,11200,10870,11040,21453
2023-04-04,11040,11470,11000,11370,22736
2023-04-05,11360,11430,11120,11290,19108
2023-04-06,11230,11320,11000,11050,11290
2023-04-07,11100,11240,10930,11150,8866
2023-04-10,11220,11220,10720,10850,33944
2023-04-11,10760,11000,10690,11000,12760
2023-04-12,10900,11200,10900,11000,11424
2023-04-13,10910,12170,10830,12000,116835
2023-04-14,12000,12070,11580,11830,36228
2023-04-17,11890,12340,11800,12340,42014
2023-04-18,12340,12650,11890,12550,67910
2023-04-19,12550,12620,11800,11950,90294
2023-04-20,11800,11910,11400,11400,38687
2023-04-21,11450,11500,11160,11250,14548
2023-04-24,11210,11250,10940,11100,17239
2023-04-25,10960,11060,10770,10900,19539
2023-04-26,10550,11200,10550,10600,36627
2023-04-27,10650,10720,10530,10710,11032
