date,open,high,low,close,volume
2023-02-09,8320,8680,8270,8630,300283
2023-02-10,8580,8740,8480,8560,229079
2023-02-13,8570,8580,8210,8380,133704
2023-02-14,8310,8390,8160,8320,134062
2023-02-15,8320,8360,7890,8050,202058
2023-02-16,7990,8180,7950,8180,59910
2023-02-17,8000,8140,7900,8100,65003
2023-02-20,8110,8170,7910,8170,74924
2023-02-21,8120,8180,8040,8180,57298
2023-02-22,8050,8160,7890,7980,61479
2023-02-23,7990,8100,7910,8060,37395
2023-02-24,8090,8100,7890,7980,54106
2023-02-27,7950,8050,7740,7900,70286
2023-02-28,7920,8060,7900,8020,52599
2023-03-02,8020,8160,7850,8090,44987
2023-03-03,8240,8260,8040,8170,116423
2023-03-06,8240,8430,8170,8330,191306
2023-03-07,8200,8300,8100,8290,86909
2023-03-08,8200,8220,7940,8030,66046
2023-03-09,8030,8170,7750,8150,114918
2023-03-10,8100,8380,7950,8300,241363
2023-03-13,8270,8450,7840,8190,183276
2023-03-14,8090,8170,7620,7620,157438
2023-03-15,7660,7880,7620,7700,61885
2023-03-16,7700,7850,7530,7840,56430
2023-03-17,7880,8570,7810,8280,533903
2023-03-20,8260,8270,8070,8250,118788
2023-03-21,8240,8280,8030,8150,102459
2023-03-22,8090,8150,7910,8100,69083
2023-03-23,8020,8540,7970,8270,338266
2023-03-24,8290,8350,8160,8330,109705
2023-03-27,8370,8480,8120,8370,96909
2023-03-28,8390,9880,8330,8660,3788075
2023-03-29,8590,8600,8310,8430,315835
2023-03-30,8370,8430,8190,8190,207676
2023-03-31,8210,8270,8090,8210,110967
2023-04-03,8200,8240,7940,7970,109534
2023-04-04,7930,8050,7860,8030,80503
2023-04-05,8040,8080,7920,8050,48058
2023-04-06,8050,8050,7770,7780,109995
2023-04-07,7850,7850,7750,7800,53826
2023-04-10,7810,7870,7600,7620,83396
2023-04-11,7620,7840,7600,7840,47796
2023-04-12,7820,7900,7680,7900,66656
2023-04-13,7860,7870,7670,7830,42187
2023-04-14,7850,7920,7780,7900,50318
2023-04-17,7880,7880,7730,7850,35332
2023-04-18,7890,7890,7660,7770,62669
2023-04-19,7710,7970,7680,7920,75919
2023-04-20,7920,7920,7630,7750,60797
2023-04-21,7620,7780,7600,7610,50881
2023-04-24,7690,7690,7450,7620,66295
2023-04-25,7610,7690,7360,7380,56316
2023-04-26,7320,7450,7270,7400,45767
2023-04-27,7300,7410,7200,7380,35884
2023-04-28,7470,7490,7200,7280,46006
2023-05-02,7460,8200,7410,7630,402779
2023-05-03,7500,7590,7320,7440,68909
2023-05-04,7350,7430,7280,7430,49601
2023-05-08,7380,7600,7350,7510,21434
2023-05-09,7430,7530,7390,7480,28372
2023-05-10,7410,7520,7400,7430,11878
2023-05-11,7440,7570,7430,7560,28902
2023-05-12,7550,7550,7420,7490,14666
2023-05-15,7570,7570,7290,7340,24075
2023-05-16,7300,7410,7220,7340,31879
2023-05-17,7340,7570,7250,7570,30945
2023-05-18,7570,7630,7490,7630,20334
2023-05-19,7630,7690,7520,7600,35242
2023-05-22,7600,8350,7470,7790,574432
2023-05-23,7700,7700,7580,7690,117232
2023-05-24,7640,7720,7560,7690,53813
2023-05-25,7680,7750,7560,7640,53505
2023-05-26,7630,7650,7460,7550,34892
2023-05-30,7690,7740,7530,7630,33029
2023-05-31,7510,7670,7510,7650,28257
2023-06-01,7680,7720,7520,7630,35854
2023-06-02,7570,7670,7570,7640,18340
2023-06-05,7670,7770,7650,7750,58400
2023-06-07,7770,7870,7740,7840,49778
2023-06-08,7840,7880,7740,7880,24551
2023-06-09,7880,7890,7780,7880,29686
2023-06-12,7880,7880,7740,7820,21109
2023-06-13,7850,7860,7720,7800,30028
2023-06-14,7800,7800,7620,7750,38051
2023-06-15,7660,7720,7580,7670,28594
2023-06-16,7640,7790,7640,7720,41470
2023-06-19,7800,7800,7630,7710,15416
2023-06-20,7670,7710,7530,7590,30747
2023-06-21,7590,7590,7350,7400,43662
2023-06-22,7340,7430,7300,7360,19959
2023-06-23,7300,7360,7170,7240,33521
2023-06-26,7240,7420,7090,7290,29832
2023-06-27,7290,7360,7230,7240,18045
2023-06-28,7160,7280,7160,7230,43214
2023-06-29,7180,7260,7010,7010,47270
2023-06-30,7010,7060,6910,7020,21647
2023-07-03,7090,7190,7060,7130,25600
2023-07-04,7190,7190,7080,7120,15426
2023-07-05,7180,7200,7100,7140,24608
2023-07-06,7130,7130,7000,7080,43028
2023-07-07,7330,7550,7000,7080,124698
2023-07-10,7070,7130,6930,7040,19925
2023-07-11,7070,7190,7000,7190,18803
2023-07-12,7160,7220,7080,7220,15094
2023-07-13,7160,7260,7160,7190,20156
2023-07-14,7210,7210,7070,7180,10274
2023-07-17,7150,7270,7070,7210,13779
2023-07-18,7210,7210,7030,7170,18122
2023-07-19,7140,7170,7020,7080,15293
2023-07-20,6990,7160,6990,7160,22463
2023-07-21,7100,7200,7050,7160,33760
2023-07-24,7160,7160,6860,6890,50585
2023-07-25,6810,6810,6640,6670,54790
2023-07-26,6670,6670,6080,6320,68194
2023-07-27,6290,6580,6260,6580,35301
2023-07-28,6580,6740,6410,6740,29837
2023-07-31,6700,6960,6610,6950,53811
2023-08-01,6980,7070,6840,7030,26966
2023-08-02,7030,7030,6850,7000,30865
2023-08-03,6910,6960,6750,6960,26504
2023-08-04,6950,7140,6800,7140,52262
2023-08-07,7110,7110,6920,7040,30215
2023-08-08,7030,7030,6710,6850,45613
2023-08-09,6800,7600,6680,7000,598268
2023-08-10,6990,7000,6750,6890,107920
2023-08-11,6890,6940,6770,6880,61761
2023-08-14,6740,6770,6360,6480,125832
2023-08-16,6310,6400,5830,5950,190144
2023-08-17,5880,6070,5750,6070,74226
2023-08-18,5990,6210,5840,6210,36108
2023-08-21,6200,6330,6040,6250,57904
2023-08-22,6310,6310,6130,6250,32601
2023-08-23,6170,6390,6160,6290,31163
2023-08-24,6260,6370,6230,6320,23904
2023-08-25,6250,6350,6180,6350,26098
2023-08-28,6350,6410,6270,6410,41410
2023-08-29,6420,6500,6360,6390,45306
2023-08-30,6450,6510,6330,6510,30591
2023-08-31,6460,6520,6370,6520,32027
2023-09-01,6450,6570,6400,6570,25820
2023-09-04,6560,6560,6390,6500,26572
2023-09-05,6400,6490,6350,6440,18553
2023-09-06,6440,6550,6270,6330,54604
2023-09-07,6320,6730,6250,6400,281447
2023-09-08,6350,6390,6170,6180,58183
2023-09-11,6210,6250,6140,6230,23766
2023-09-12,6220,6230,6120,6190,21531
2023-09-13,6180,6180,6000,6170,71100
2023-09-14,6160,6250,6110,6240,18323
2023-09-15,6250,6320,6160,6270,26011
2023-09-18,6270,6270,6120,6270,45394
2023-09-19,6220,6260,6100,6150,36730
2023-09-20,6140,6240,6050,6240,29846
2023-09-21,6240,6280,6000,6120,65978
2023-09-22,5990,6130,5890,6030,60276
2023-09-25,5960,6200,5850,5870,49702
2023-09-26,5810,5900,5700,5700,22252
2023-09-27,5750,6080,5510,5900,39231
2023-10-04,5880,5880,5520,5760,48959
2023-10-05,5720,5880,5630,5790,31213
2023-10-06,5640,7320,5620,6410,3593951
2023-10-10,6330,6340,5930,5930,392034
2023-10-11,5920,6040,5820,5830,155647
2023-10-12,5830,5950,5710,5870,87855
2023-10-13,5890,6020,5720,5790,83714
2023-10-16,5740,5770,5450,5670,106126
2023-10-17,5600,5820,5580,5790,79031
2023-10-18,5840,5840,5630,5670,32359
2023-10-19,5660,5740,5500,5570,103730
2023-10-20,5570,5610,5290,5450,154010
2023-10-23,5350,5550,5350,5550,46177
2023-10-24,5550,5550,5230,5550,155569
2023-10-25,5550,5660,5420,5630,53161
2023-10-26,5550,5570,5370,5470,30613
2023-10-27,5450,5590,5250,5370,83589
2023-10-30,5370,5900,5290,5440,119232
2023-10-31,5390,5460,5340,5380,41999
2023-11-01,5380,5440,5360,5430,21552
2023-11-02,5460,5560,5440,5550,27153
2023-11-03,5540,5620,5540,5590,19018
2023-11-06,5590,5740,5560,5740,26501
2023-11-07,5720,5720,5550,5650,16138
2023-11-08,5680,5690,5580,5690,15434
2023-11-09,5690,5710,5580,5680,24517
2023-11-10,5630,5660,5510,5630,33242
2023-11-13,5620,5630,5550,5600,13707
2023-11-14,5600,5650,5500,5530,31454
2023-11-15,5570,5680,5530,5640,16313
2023-11-16,5640,5720,5570,5720,9912
2023-11-17,5720,5720,5620,5680,13739
2023-11-20,5630,5740,5630,5740,10042
2023-11-21,5740,5740,5660,5740,10776
2023-11-22,5700,5790,5670,5790,12378
2023-11-23,5790,5790,5700,5770,11905
2023-11-24,5740,5790,5700,5710,14498
2023-11-27,5720,5720,5660,5690,7262
2023-11-28,5670,5750,5660,5750,7131
2023-11-29,5690,5730,5610,5680,17831
2023-11-30,5640,5700,5580,5580,28655
2023-12-01,5540,5610,5480,5590,31841
2023-12-04,5530,5590,5520,5590,17792
2023-12-05,5550,5580,5510,5560,17116
2023-12-06,5520,5570,5510,5520,22065
2023-12-07,5530,5580,5440,5520,10814
2023-12-08,5480,5580,5450,5490,7219
2023-12-11,5570,5570,5480,5540,16947
2023-12-12,5470,5570,5460,5560,6806
2023-12-13,5520,5580,5500,5570,7467
2023-12-14,5540,5670,5540,5670,14003
2023-12-15,5590,5660,5590,5630,13483
2023-12-18,5580,5640,5550,5640,9659
2023-12-19,5580,5670,5560,5670,10345
2023-12-20,5610,5680,5610,5680,16134
2023-12-21,5610,5680,5600,5680,12422
2023-12-22,5650,5740,5610,5710,23382
2023-12-26,5710,5710,5590,5620,41497
