ticker,entry_date,exit_date,entry_price,exit_price,pnl_pct,hold_days,exit_reason
025320,2024-06-14,2024-08-05,9690.0,8236.5,-0.16249875807252845,36,SL_15PCT
257720,2024-07-15,2024-08-05,43500.0,36975.0,-0.16249875807252856,15,SL_15PCT
003230,2024-07-15,2024-08-05,597000.0,507450.0,-0.16249875807252845,15,SL_15PCT
018290,2024-07-15,2024-08-05,31850.0,27072.5,-0.16249875807252856,15,SL_15PCT
066790,2024-07-15,2024-08-16,2750.0,2337.5,-0.16249875807252856,23,SL_15PCT
033790,2024-08-13,2024-08-16,12600.0,10710.0,-0.16249875807252856,2,SL_15PCT
304360,2024-08-13,2024-08-19,32500.0,27625.0,-0.16249875807252856,3,SL_15PCT
003230,2024-08-13,2024-08-23,585000.0,497250.0,-0.16249875807252856,7,SL_15PCT
025320,2024-08-13,2024-08-23,8792.0,7473.2,-0.16249875807252845,7,SL_15PCT
018290,2024-08-13,2024-08-23,34050.0,28942.5,-0.16249875807252856,7,SL_15PCT
257720,2024-08-13,2024-08-27,44300.0,37655.0,-0.16249875807252856,9,SL_15PCT
033100,2024-08-13,2024-08-27,70300.0,59755.0,-0.16249875807252845,9,SL_15PCT
089030,2024-08-13,2024-09-03,43600.0,37060.0,-0.16249875807252856,14,SL_15PCT
232140,2024-07-15,2024-09-04,14440.0,12274.0,-0.16249875807252856,36,SL_15PCT
229640,2024-08-13,2024-09-04,28350.0,24097.5,-0.16249875807252845,15,SL_15PCT
080220,2024-08-13,2024-09-04,14510.0,12333.5,-0.16249875807252845,15,SL_15PCT
003960,2024-08-13,2024-09-04,65300.0,55505.0,-0.16249875807252856,15,SL_15PCT
009470,2024-08-13,2024-09-04,44500.0,37825.0,-0.16249875807252856,15,SL_15PCT
006340,2024-08-13,2024-09-05,3170.0,2694.5,-0.16249875807252856,16,SL_15PCT
267260,2024-06-14,2024-09-06,275500.0,234175.0,-0.16249875807252856,59,SL_15PCT
065350,2024-08-13,2024-09-09,49500.0,42075.0,-0.16249875807252845,18,SL_15PCT
196170,2024-07-15,2024-09-11,271000.0,306000.0,0.11254777525420567,41,REGIME_BEAR
051980,2024-08-13,2024-09-11,11180.0,10090.0,-0.110766333679029,20,REGIME_BEAR
317330,2024-08-13,2024-09-11,39450.0,39200.0,-0.020948372964828654,20,REGIME_BEAR
065500,2025-03-27,2025-03-26,11470.0,9749.5,-0.16249875807252867,-1,SL_15PCT
013360,2025-03-27,2025-03-26,3900.0,3315.0,-0.16249875807252845,-1,SL_15PCT
950160,2025-03-27,2025-03-31,51700.0,43945.0,-0.16249875807252845,2,SL_15PCT
323280,2025-03-27,2025-04-01,27750.0,23587.5,-0.16249875807252856,3,SL_15PCT
082270,2025-03-27,2025-04-02,37300.0,31705.0,-0.16249875807252845,4,SL_15PCT
033790,2025-03-27,2025-04-03,5750.0,4887.5,-0.16249875807252856,5,SL_15PCT
062970,2025-03-27,2025-04-03,4912.0,4175.2,-0.16249875807252856,5,SL_15PCT
000150,2025-03-27,2025-04-04,313500.0,266475.0,-0.16249875807252856,6,SL_15PCT
161580,2025-03-27,2025-04-04,36700.0,31195.0,-0.16249875807252845,6,SL_15PCT
123330,2025-03-27,2025-04-07,22800.0,19380.0,-0.16249875807252845,7,SL_15PCT
347700,2025-03-27,2025-04-07,7830.0,6655.5,-0.16249875807252845,7,SL_15PCT
010120,2025-03-27,2025-04-07,189000.0,160650.0,-0.16249875807252856,7,SL_15PCT
003230,2025-03-27,2025-04-24,864000.0,929000.0,0.059420824823830376,20,REGIME_BEAR
100840,2025-03-27,2025-04-24,30200.0,37300.0,0.21693791678592467,20,REGIME_BEAR
257720,2025-03-27,2025-04-24,26850.0,31850.0,0.16877706453674968,20,REGIME_BEAR
087010,2025-03-27,2025-04-24,88700.0,174200.0,0.935044981016852,20,REGIME_BEAR
119850,2025-03-27,2025-04-24,15000.0,22500.0,0.4779433681073024,20,REGIME_BEAR
012450,2025-03-27,2025-04-24,662707.0,811397.0,0.20636401411399108,20,REGIME_BEAR
214450,2025-03-27,2025-04-24,335000.0,375500.0,0.10441340243640229,20,REGIME_BEAR
042660,2025-03-27,2025-04-24,72500.0,80900.0,0.09945396303338638,20,REGIME_BEAR
010770,2025-05-29,2025-05-30,6980.0,5933.0,-0.16249875807252845,1,SL_15PCT
065500,2025-05-29,2025-06-04,7000.0,5950.0,-0.16249875807252856,3,SL_15PCT
