ticker,entry_date,exit_date,entry_price,exit_price,pnl_pct,hold_days,exit_reason
000810,2023-06-02,2023-06-02,225500.0,228000.0,-0.0037809669520620925,0,RSI2_EXIT
001440,2023-06-02,2023-06-02,12889.0,13162.0,0.00616497845854691,0,RSI2_EXIT
001450,2023-06-02,2023-06-02,32900.0,33100.0,-0.00871478248527413,0,RSI2_EXIT
001570,2023-06-02,2023-06-02,48300.0,48400.0,-0.0126644718234169,0,RSI2_EXIT
000080,2023-06-02,2023-06-05,22550.0,22850.0,-0.001596276090114701,1,RSI2_EXIT
000720,2023-06-02,2023-06-05,38100.0,39150.0,0.012449393900278105,1,RSI2_EXIT
002150,2023-06-02,2023-06-05,8410.0,8590.0,0.006383950221302337,1,RSI2_EXIT
001790,2023-06-05,2023-06-05,3510.0,3715.0,0.042841331912370384,0,RSI2_EXIT
003490,2023-06-05,2023-06-05,21850.0,22050.0,-0.005685697428954195,0,RSI2_EXIT
000120,2023-06-02,2023-06-07,81400.0,81700.0,-0.011073110775048134,2,RSI2_EXIT
001740,2023-06-05,2023-06-07,4665.0,4860.0,0.02648156756005582,1,RSI2_EXIT
006040,2023-06-07,2023-06-07,40373.0,40737.0,-0.005821068757384307,0,RSI2_EXIT
000660,2023-06-07,2023-06-08,108700.0,109700.0,-0.005640064511676757,1,RSI2_EXIT
000490,2023-06-08,2023-06-08,12020.0,12230.0,0.0025095613950256723,0,RSI2_EXIT
000760,2023-06-05,2023-06-12,25800.0,23900.0,-0.08726494837817733,4,SL_8PCT
000080,2023-06-09,2023-06-12,22600.0,22700.0,-0.010344706311629204,1,RSI2_EXIT
000100,2023-06-08,2023-06-13,58189.0,58286.0,-0.013061951531477933,3,RSI2_EXIT
001040,2023-06-02,2023-06-14,86300.0,82400.0,-0.059231104426097025,7,MAX_HOLD_7D
001360,2023-06-02,2023-06-14,3053.0,2818.0,-0.09054603967106045,7,MAX_HOLD_7D
009160,2023-06-07,2023-06-14,6020.0,5480.0,-0.10308641669678642,5,SL_8PCT
000910,2023-06-09,2023-06-14,7150.0,7200.0,-0.007814242389503123,3,RSI2_EXIT
006280,2023-06-07,2023-06-15,126200.0,116100.0,-0.09355929721469702,6,SL_8PCT
009420,2023-06-07,2023-06-16,22750.0,21750.0,-0.058014117030510404,7,MAX_HOLD_7D
000500,2023-06-15,2023-06-16,18568.0,19219.0,0.019840355868671944,1,RSI2_EXIT
000430,2023-06-08,2023-06-19,4150.0,4110.0,-0.024201246117106057,7,MAX_HOLD_7D
000150,2023-06-13,2023-06-19,102000.0,99200.0,-0.04175175087421956,4,RSI2_EXIT
000490,2023-06-13,2023-06-19,11890.0,12390.0,0.026729370947545794,4,RSI2_EXIT
000080,2023-06-14,2023-06-19,22450.0,22400.0,-0.016898843486159443,3,RSI2_EXIT
000210,2023-06-15,2023-06-19,46500.0,45300.0,-0.040131403938913124,2,RSI2_EXIT
000760,2023-06-15,2023-06-19,23500.0,23150.0,-0.029379036264282177,2,RSI2_EXIT
000880,2023-06-15,2023-06-19,30300.0,31850.0,0.03569848788157515,2,RSI2_EXIT
000250,2023-06-16,2023-06-19,57300.0,59100.0,0.016247272311129546,1,RSI2_EXIT
000100,2023-06-19,2023-06-20,56084.0,56180.0,-0.013017872949287246,1,RSI2_EXIT
000270,2023-06-19,2023-06-21,81600.0,83900.0,0.013067390393812994,2,RSI2_EXIT
003230,2023-06-20,2023-06-21,107000.0,107200.0,-0.012862747282848308,1,RSI2_EXIT
000810,2023-06-20,2023-06-22,219000.0,226500.0,0.019038578010057927,2,RSI2_EXIT
000250,2023-06-22,2023-06-23,56000.0,56900.0,0.0011306862536371032,1,RSI2_EXIT
002710,2023-06-20,2023-06-26,39400.0,35700.0,-0.10723217865599477,4,SL_8PCT
003620,2023-06-20,2023-06-26,9270.0,8757.0,-0.06923048726964043,4,SL_8PCT
006040,2023-06-20,2023-06-26,39327.0,36281.0,-0.09101866676327452,4,SL_8PCT
001570,2023-06-20,2023-06-27,59500.0,53600.0,-0.11240599965768716,5,SL_8PCT
000100,2023-06-22,2023-06-27,56180.0,55797.0,-0.021421548471779128,3,RSI2_EXIT
000080,2023-06-26,2023-06-27,21450.0,21950.0,0.008262841645852115,1,RSI2_EXIT
001120,2023-06-27,2023-06-27,33950.0,34700.0,0.007062049549796834,0,RSI2_EXIT
001230,2023-06-27,2023-06-27,14330.0,17870.0,0.22869727788218186,0,RSI2_EXIT
000660,2023-06-20,2023-06-28,114000.0,114300.0,-0.012111538159855662,6,RSI2_EXIT
000120,2023-06-21,2023-06-28,78300.0,78300.0,-0.014704421261798273,5,RSI2_EXIT
005300,2023-06-20,2023-06-29,135800.0,126700.0,-0.0807293827236365,7,MAX_HOLD_7D
000150,2023-06-23,2023-06-29,96700.0,89100.0,-0.09214233644701364,4,SL_8PCT
001790,2023-06-28,2023-06-30,3270.0,3475.0,0.04706487342974053,2,RSI2_EXIT
003380,2023-06-28,2023-06-30,7890.0,7770.0,-0.029689905349071344,2,RSI2_EXIT
000100,2023-06-29,2023-06-30,55223.0,57807.0,0.03139962552051201,1,RSI2_EXIT
000880,2023-06-27,2023-07-03,30200.0,30100.0,-0.017966989403315425,4,RSI2_EXIT
001250,2023-06-28,2023-07-03,3005.0,2890.0,-0.05241124041484091,3,RSI2_EXIT
002150,2023-06-28,2023-07-03,9160.0,9250.0,-0.00502356950563676,3,RSI2_EXIT
000210,2023-06-29,2023-07-03,42350.0,42050.0,-0.021684082976590746,2,RSI2_EXIT
000080,2023-06-30,2023-07-03,21500.0,22050.0,0.010500814473364928,1,RSI2_EXIT
000150,2023-06-30,2023-07-03,89100.0,90800.0,0.00409470874779716,1,RSI2_EXIT
006110,2023-07-03,2023-07-03,95600.0,100800.0,0.03888906210053067,0,RSI2_EXIT
001040,2023-06-28,2023-07-04,70900.0,65700.0,-0.08696869501974813,4,SL_8PCT
001780,2023-07-03,2023-07-04,4410.0,4810.0,0.0746647922291952,1,RSI2_EXIT
033230,2023-07-04,2023-07-04,3533.0,3632.0,0.012905050092598014,0,RSI2_EXIT
024850,2023-07-04,2023-07-05,4280.0,4085.0,-0.05959522449870225,1,SL_8PCT
000120,2023-07-04,2023-07-06,76000.0,71400.0,-0.07434073260647889,2,SL_8PCT
005750,2023-07-04,2023-07-06,4015.0,3720.0,-0.08709849242687162,2,SL_8PCT
007540,2023-07-04,2023-07-06,61800.0,56900.0,-0.09282656261806344,2,SL_8PCT
006040,2023-07-03,2023-07-07,35554.0,32780.0,-0.09157931397203534,4,SL_8PCT
028080,2023-07-04,2023-07-07,8040.0,7060.0,-0.13480263857068353,3,SL_8PCT
001040,2023-07-05,2023-07-07,65800.0,60600.0,-0.09256972535661045,2,SL_8PCT
001230,2023-07-05,2023-07-07,17100.0,17690.0,0.019291157185894026,2,SL_8PCT
000300,2023-07-04,2023-07-10,18645.0,17269.0,-0.08741918212764777,4,SL_8PCT
001080,2023-07-05,2023-07-10,3612.0,3621.0,-0.012249365833048476,3,RSI2_EXIT
000080,2023-07-06,2023-07-11,21450.0,20900.0,-0.03996841046021371,3,RSI2_EXIT
000100,2023-07-07,2023-07-11,55127.0,55127.0,-0.014704421261798273,2,RSI2_EXIT
000250,2023-07-07,2023-07-11,50500.0,52400.0,0.022366105463005326,2,RSI2_EXIT
000210,2023-07-10,2023-07-11,37200.0,37600.0,-0.004109845146333724,1,RSI2_EXIT
000720,2023-07-10,2023-07-11,35050.0,36500.0,0.026056736774447087,1,RSI2_EXIT
001040,2023-07-10,2023-07-11,60600.0,62700.0,0.019439484932100015,1,RSI2_EXIT
001360,2023-07-10,2023-07-11,2628.0,2696.0,0.010790289299159816,1,RSI2_EXIT
000660,2023-07-11,2023-07-12,111500.0,115400.0,0.019758832164919138,1,RSI2_EXIT
000910,2023-07-11,2023-07-12,6440.0,6780.0,0.037314289416926716,1,RSI2_EXIT
006220,2023-07-12,2023-07-12,13490.0,12100.0,-0.11622857652096064,0,SL_8PCT
001390,2023-07-12,2023-07-13,9610.0,10100.0,0.035534375156694775,1,RSI2_EXIT
004990,2023-07-12,2023-07-13,24700.0,25200.0,0.0052408333685296515,1,RSI2_EXIT
007310,2023-07-12,2023-07-13,376000.0,378500.0,-0.008153253849975117,1,RSI2_EXIT
002220,2023-07-13,2023-07-13,3310.0,3335.0,-0.0072626117547121005,0,RSI2_EXIT
017000,2023-07-13,2023-07-14,5750.0,5370.0,-0.07981960733493165,1,SL_8PCT
000490,2023-07-07,2023-07-17,11510.0,11400.0,-0.02412079951211976,6,RSI2_EXIT
001080,2023-07-12,2023-07-17,3569.0,3645.0,0.006276935976672782,3,RSI2_EXIT
006220,2023-07-13,2023-07-17,11850.0,11080.0,-0.07872784705322577,2,SL_8PCT
001040,2023-07-14,2023-07-17,61800.0,63300.0,0.00921051996971145,1,RSI2_EXIT
010580,2023-07-12,2023-07-18,2630.0,2655.0,-0.0053384937072524785,4,RSI2_EXIT
004370,2023-07-12,2023-07-19,399000.0,413500.0,0.021102059669790396,5,RSI2_EXIT
000520,2023-07-18,2023-07-19,7170.0,7280.0,0.0004116894301406937,1,RSI2_EXIT
001780,2023-07-18,2023-07-19,4660.0,4265.0,-0.0982219649531264,1,SL_8PCT
000120,2023-07-19,2023-07-20,72800.0,77400.0,0.047553266405725436,1,RSI2_EXIT
000150,2023-07-20,2023-07-20,85600.0,88400.0,0.017524873369825222,0,RSI2_EXIT
001230,2023-07-18,2023-07-21,16980.0,15420.0,-0.10522627655223371,3,SL_8PCT
000300,2023-07-14,2023-07-24,17617.0,16414.0,-0.08198662488455222,6,SL_8PCT
001250,2023-07-14,2023-07-24,2755.0,2780.0,-0.00576344504820292,6,RSI2_EXIT
000910,2023-07-17,2023-07-24,6410.0,5880.0,-0.09617191841175887,5,SL_8PCT
001790,2023-07-18,2023-07-24,3350.0,3075.0,-0.09558689414329236,4,SL_8PCT
000270,2023-07-14,2023-07-25,88100.0,84600.0,-0.053847832448900346,7,MAX_HOLD_7D
001780,2023-07-24,2023-07-25,4120.0,4265.0,0.01997224352389093,1,RSI2_EXIT
000810,2023-07-21,2023-07-26,238000.0,239500.0,-0.00849457517731389,3,RSI2_EXIT
001470,2023-07-21,2023-07-26,4425.0,3740.0,-0.16723040350714702,3,SL_8PCT
000230,2023-07-25,2023-07-26,11050.0,9850.0,-0.12170484610214582,1,SL_8PCT
001230,2023-07-25,2023-07-26,14910.0,12920.0,-0.14620933083181975,1,SL_8PCT
000080,2023-07-20,2023-07-27,20000.0,20250.0,-0.002388226527570869,5,RSI2_EXIT
000100,2023-07-26,2023-07-27,60773.0,65751.0,0.06600249448958428,1,RSI2_EXIT
000490,2023-07-20,2023-07-28,11000.0,10740.0,-0.03799322585015574,6,RSI2_EXIT
000910,2023-07-25,2023-07-28,5830.0,5870.0,-0.007944245764451963,3,RSI2_EXIT
000990,2023-07-25,2023-07-28,59100.0,59200.0,-0.013037254461902736,3,RSI2_EXIT
000520,2023-07-26,2023-07-28,6830.0,6810.0,-0.017589620613886692,2,RSI2_EXIT
000720,2023-07-27,2023-07-28,36200.0,37000.0,0.007070066666117869,1,RSI2_EXIT
001230,2023-07-27,2023-07-28,12820.0,13190.0,0.013732346611301294,1,RSI2_EXIT
001250,2023-07-27,2023-07-28,2510.0,2685.0,0.05399148562233935,1,RSI2_EXIT
001820,2023-07-27,2023-07-28,39000.0,39200.0,-0.00965162342211523,1,RSI2_EXIT
001120,2023-07-28,2023-07-31,35500.0,38450.0,0.06717225359109436,1,RSI2_EXIT
005380,2023-07-31,2023-08-01,198000.0,199400.0,-0.007737684846477633,1,RSI2_EXIT
011210,2023-07-31,2023-08-01,62600.0,63500.0,-0.0005388298741881847,1,RSI2_EXIT
012330,2023-07-31,2023-08-01,234000.0,236000.0,-0.00628309152899309,1,RSI2_EXIT
012450,2023-07-31,2023-08-01,119588.0,123766.0,0.0197184717372334,1,RSI2_EXIT
030960,2023-07-31,2023-08-01,17100.0,18450.0,0.06308207179648107,1,RSI2_EXIT
036120,2023-07-31,2023-08-01,3295.0,3530.0,0.055567038830304005,1,RSI2_EXIT
049720,2023-07-31,2023-08-01,10010.0,10080.0,-0.007814242389502901,1,RSI2_EXIT
000120,2023-08-01,2023-08-02,71800.0,73300.0,0.005879748210448232,1,RSI2_EXIT
000480,2023-08-02,2023-08-02,14100.0,16940.0,0.183752276867031,0,RSI2_EXIT
060230,2023-08-02,2023-08-02,44043.0,44925.0,0.005026993502116328,0,RSI2_EXIT
083930,2023-08-02,2023-08-04,17200.0,18140.0,0.03914312780877793,2,RSI2_EXIT
000430,2023-08-03,2023-08-04,6830.0,6220.0,-0.1027030015004956,1,SL_8PCT
002710,2023-08-02,2023-08-07,59500.0,52500.0,-0.13062154817217497,3,SL_8PCT
010690,2023-08-02,2023-08-07,17830.0,15830.0,-0.12522551814774352,3,SL_8PCT
001120,2023-08-03,2023-08-07,35450.0,35250.0,-0.020263211550871185,2,RSI2_EXIT
000880,2023-07-28,2023-08-08,30950.0,29350.0,-0.06564054164891053,7,MAX_HOLD_7D
011070,2023-07-31,2023-08-08,270000.0,261500.0,-0.045722985777630565,6,RSI2_EXIT
025980,2023-08-02,2023-08-08,6650.0,6770.0,0.0030753485800940616,4,RSI2_EXIT
001230,2023-08-03,2023-08-08,13680.0,12500.0,-0.09969336738102919,3,SL_8PCT
000100,2023-08-08,2023-08-08,70057.0,71015.0,-0.0012309187648141817,0,RSI2_EXIT
000230,2023-08-08,2023-08-09,12460.0,12430.0,-0.01707672201317434,1,SL_8PCT
000300,2023-08-07,2023-08-10,15701.0,15997.0,0.0038706689430618724,3,RSI2_EXIT
000250,2023-08-08,2023-08-10,64900.0,65500.0,-0.0055953712272386324,2,RSI2_EXIT
000720,2023-08-09,2023-08-10,35600.0,35600.0,-0.014704421261798273,1,RSI2_EXIT
001250,2023-08-09,2023-08-10,2565.0,2625.0,0.008343428533247543,1,RSI2_EXIT
018470,2023-08-02,2023-08-11,3195.0,3005.0,-0.07329789855765378,7,MAX_HOLD_7D
002380,2023-08-10,2023-08-11,210500.0,215500.0,0.00869927419516614,1,RSI2_EXIT
000430,2023-08-07,2023-08-14,6230.0,6050.0,-0.0431720302783114,5,RSI2_EXIT
001430,2023-08-11,2023-08-14,24100.0,24150.0,-0.012660239563171194,1,RSI2_EXIT
001450,2023-08-11,2023-08-14,30450.0,30650.0,-0.008232857526243587,1,RSI2_EXIT
001820,2023-08-11,2023-08-14,40300.0,40600.0,-0.007369714720322662,1,RSI2_EXIT
000480,2023-08-09,2023-08-16,10460.0,9020.0,-0.15034740724487772,4,SL_8PCT
001230,2023-08-09,2023-08-16,12380.0,11300.0,-0.10065912441504998,4,SL_8PCT
004920,2023-08-11,2023-08-16,2290.0,2125.0,-0.08569733414031488,2,SL_8PCT
002790,2023-08-16,2023-08-17,33100.0,30050.0,-0.105494497248249,1,SL_8PCT
000990,2023-08-09,2023-08-18,54900.0,53700.0,-0.036240936644054034,6,RSI2_EXIT
000660,2023-08-14,2023-08-18,114600.0,117200.0,0.007649579651982874,3,RSI2_EXIT
000230,2023-08-16,2023-08-18,11200.0,10140.0,-0.1079556099638066,2,SL_8PCT
000270,2023-08-17,2023-08-18,79000.0,78400.0,-0.022187678821835255,1,RSI2_EXIT
000430,2023-08-17,2023-08-18,5550.0,5840.0,0.036779491861459235,1,RSI2_EXIT
000100,2023-08-14,2023-08-21,72163.0,70728.0,-0.03429755285956049,4,RSI2_EXIT
000210,2023-08-17,2023-08-21,38000.0,37850.0,-0.01859374591471219,2,RSI2_EXIT
001840,2023-08-16,2023-08-22,5414.0,5181.0,-0.05710816523039841,4,RSI2_EXIT
