ticker,entry_date,exit_date,entry_price,exit_price,pnl_pct,hold_days,exit_reason
036530,2025-07-01,2025-07-02,58000.0,57288.0,-0.026799773883549927,1,TRAIL_SL_12
000720,2025-07-01,2025-07-02,79000.0,73832.0,-0.0791602130455834,1,TRAIL_SL_12
950170,2025-07-01,2025-07-02,6890.0,6292.0,-0.10022064130322716,1,TRAIL_SL_12
375500,2025-07-01,2025-07-02,55000.0,52008.0,-0.06830450074515648,1,TRAIL_SL_12
065710,2025-07-01,2025-07-04,39300.0,35332.0,-0.11418668223974182,3,TRAIL_SL_12
122870,2025-07-01,2025-07-04,95200.0,85272.0,-0.11745667447306773,3,TRAIL_SL_12
012630,2025-07-01,2025-07-04,23700.0,22308.0,-0.07257494639275086,3,TRAIL_SL_12
041510,2025-07-01,2025-07-04,140300.0,134200.0,-0.057543359467806865,3,TRAIL_SL_12
045390,2025-07-01,2025-07-04,5330.0,4901.6,-0.0938977844759531,3,TRAIL_SL_12
005440,2025-07-01,2025-07-04,9100.0,8368.8,-0.09387454512700422,3,TRAIL_SL_12
006040,2025-07-01,2025-07-04,47300.0,48752.0,0.015541861620397723,3,TRAIL_SL_12
017800,2025-07-01,2025-07-07,85900.0,77792.0,-0.10770531244234927,4,TRAIL_SL_12
136490,2025-07-01,2025-07-17,12350.0,13332.0,0.06364053892613009,12,TRAIL_SL_12
161890,2025-07-01,2025-07-18,99100.0,97416.0,-0.031447486393938795,13,TRAIL_SL_12
069960,2025-07-01,2025-07-24,76800.0,73656.0,-0.05503995901639325,17,TRAIL_SL_12
306200,2025-07-01,2025-07-31,156900.0,154176.0,-0.031810508938553306,22,TRAIL_SL_12
111770,2025-07-01,2025-08-01,62600.0,57904.0,-0.08861732921314958,23,TRAIL_SL_12
021240,2025-07-01,2025-08-04,95700.0,100936.0,0.039203704655372595,24,TRAIL_SL_12
000320,2025-09-29,2025-09-26,25800.0,26268.0,0.003168382259499447,-1,TRAIL_SL_12
034230,2025-09-29,2025-10-10,21350.0,19448.0,-0.10248110466976346,4,TRAIL_SL_12
006730,2025-09-29,2025-10-10,10200.0,9275.2,-0.10403788706739514,4,TRAIL_SL_12
036530,2025-09-29,2025-10-14,74900.0,67056.0,-0.11789078333953451,6,TRAIL_SL_12
023590,2025-09-29,2025-10-14,37000.0,33176.0,-0.11653605080490337,6,TRAIL_SL_12
122870,2025-09-29,2025-10-16,100100.0,93192.0,-0.08270064361867635,8,TRAIL_SL_12
078520,2025-09-29,2025-10-17,11040.0,10049.6,-0.10309543042686298,9,TRAIL_SL_12
079940,2025-09-29,2025-10-17,29500.0,25960.0,-0.1329398907103826,9,TRAIL_SL_12
071050,2025-09-29,2025-10-20,143400.0,155760.0,0.07022063698927683,10,TRAIL_SL_12
000720,2025-09-29,2025-10-24,55300.0,59840.0,0.06618602950622043,14,TRAIL_SL_12
267250,2025-09-29,2025-10-30,152600.0,208560.0,0.3466136690802055,18,TRAIL_SL_12
310200,2025-09-29,2025-10-30,3890.0,3612.4,-0.08501754533833417,18,TRAIL_SL_12
028050,2025-09-29,2025-10-31,27500.0,26972.0,-0.03362209637357172,19,TRAIL_SL_12
004800,2025-09-29,2025-11-03,85100.0,144936.0,0.6780822561692128,20,TRAIL_SL_12
032350,2025-09-29,2025-11-05,18220.0,17459.2,-0.05584673060889056,22,TRAIL_SL_12
039490,2025-09-29,2025-11-05,255000.0,283800.0,0.0965760205721633,22,TRAIL_SL_12
012630,2025-09-29,2025-11-17,18150.0,16940.0,-0.08039079317767828,30,TRAIL_SL_12
003540,2025-09-29,2025-11-19,26400.0,26752.0,-0.0015671468786222498,32,TRAIL_SL_12
015760,2025-09-29,2025-12-29,36350.0,47608.0,0.29045259731962325,59,TRAIL_SL_12
