date,equity
2020-01-13,100697853.1358
2020-01-14,101725241.1358
2020-01-15,102512262.1358
2020-01-16,103056828.1358
2020-01-17,103281458.1358
2020-01-20,103555858.1358
2020-01-21,102676193.1358
2020-01-22,103834286.1358
2020-01-23,103568841.1358
2020-01-28,100966955.1358
2020-01-29,101246679.1358
2020-01-30,99966482.1358
2020-01-31,98077630.1358
2020-02-03,97563782.07830001
2020-02-04,98524413.07830001
2020-02-05,98447752.50580001
2020-02-06,100014873.50580001
2020-02-07,99492633.50580001
2020-02-10,99173599.50580001
2020-02-11,99826932.50580001
2020-02-12,100552655.50580001
2020-02-13,99661859.59300001
2020-02-14,99854986.59300001
2020-02-17,99830826.59300001
2020-02-18,99134990.59300001
2020-02-19,99789880.59300001
2020-02-20,98834626.07680002
2020-02-21,97385436.7768
2020-02-24,94562540.91430001
2020-02-25,95159092.89930001
2020-02-26,94729760.89930001
2020-02-27,94261912.29930001
2020-02-28,92803142.3818
2020-03-02,93163846.7868
2020-03-03,93316910.7318
2020-03-04,94015486.7318
2020-03-05,94218416.7318
2020-03-06,93759745.7318
2020-03-09,92883811.64330001
2020-03-10,92818046.64330001
2020-03-11,92587851.64330001
2020-03-12,91927316.64330001
2020-03-13,94899650.47370002
2020-03-16,91278439.72370002
2020-03-17,88291366.72370002
2020-03-18,84749623.19015001
2020-03-19,80282280.8117
2020-03-20,80840753.8117
2020-03-23,80150094.8867
2020-03-24,80777838.8867
2020-03-25,80681838.8867
2020-03-26,80451009.8867
2020-03-27,80580495.8867
2020-03-30,80558795.8867
2020-03-31,80710581.8867
2020-04-01,80371009.8867
2020-04-02,80813624.8867
2020-04-03,80943924.8867
2020-04-06,81266153.8867
2020-04-07,81251710.8867
2020-04-08,81146367.8867
2020-04-09,81322367.8867
2020-04-10,81248453.8867
2020-04-13,80346981.29165
2020-04-14,81460725.29165
2020-04-16,81167667.29165
2020-04-17,83018378.29165
2020-04-20,82737418.29165
2020-04-21,82197779.29165
2020-04-22,83542241.29165
2020-04-23,85131367.29165
2020-04-24,84332838.29165
2020-04-27,85551983.29165
2020-04-28,86024288.29165
2020-04-29,86664310.29165
2020-05-04,84903764.29165
2020-05-06,86536780.29165
